
Spine Terminal Pt Intensity Center Ch=5 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
0,,Spine,5,4,Image 1,1,100000001,610000000944,
0,,Spine,5,0,Image 1,1,,610000000947,
0,,Spine,5,5,Image 1,1,100000001,610000000951,
0,,Spine,5,1,Image 1,1,100000001,610000000953,
0,,Spine,5,1,Image 1,1,,610000000955,
26,,Spine,5,3,Image 1,1,100000001,610000000960,
0,,Spine,5,3,Image 1,1,100000001,610000000964,
0,,Spine,5,0,Image 1,1,100000001,610000000969,
0,,Spine,5,1,Image 1,1,,610000000971,
0,,Spine,5,6,Image 1,1,100000000,610000000976,
0,,Spine,5,2,Image 1,1,100000000,610000000981,
0,,Spine,5,0,Image 1,1,100000001,610000000985,
0,,Spine,5,0,Image 1,1,100000001,610000000989,
0,,Spine,5,3,Image 1,1,100000001,610000000995,
0,,Spine,5,0,Image 1,1,,610000000997,
0,,Spine,5,4,Image 1,1,100000001,610000001001,
0,,Spine,5,0,Image 1,1,,610000001003,
0,,Spine,5,1,Image 1,1,,610000001008,
0,,Spine,5,1,Image 1,1,100000000,610000001014,
0,,Spine,5,0,Image 1,1,100000000,610000001017,
0,,Spine,5,6,Image 1,1,100000000,610000001023,
0,,Spine,5,0,Image 1,1,100000000,610000001034,
19,,Spine,5,3,Image 1,1,,610000001098,
0,,Spine,5,1,Image 1,1,,610000001098,
0,,Spine,5,3,Image 1,1,,610000001099,
0,,Spine,5,3,Image 1,1,,610000001100,
0,,Spine,5,6,Image 1,1,,610000001100,
0,,Spine,5,4,Image 1,1,,610000001101,
0,,Spine,5,6,Image 1,1,,610000001101,
0,,Spine,5,6,Image 1,1,,610000001102,
0,,Spine,5,1,Image 1,1,,610000001103,
0,,Spine,5,6,Image 1,1,,610000001103,
0,,Spine,5,0,Image 1,1,,610000001104,
0,,Spine,5,6,Image 1,1,,610000001104,
0,,Spine,5,2,Image 1,1,,610000001105,
0,,Spine,5,0,Image 1,1,,610000001105,
0,,Spine,5,1,Image 1,1,,610000001106,
0,,Spine,5,0,Image 1,1,,610000001106,
0,,Spine,5,1,Image 1,1,,610000001107,
0,,Spine,5,0,Image 1,1,,610000001107,
0,,Spine,5,2,Image 1,1,,610000001108,
0,,Spine,5,2,Image 1,1,,610000001109,
0,,Spine,5,2,Image 1,1,,610000001110,
0,,Spine,5,2,Image 1,1,,610000001111,
0,,Spine,5,3,Image 1,1,,610000001112,
0,,Spine,5,0,Image 1,1,,610000001113,
0,,Spine,5,1,Image 1,1,,610000001114,
0,,Spine,5,1,Image 1,1,,610000001115,
0,,Spine,5,1,Image 1,1,,610000001116,
0,,Spine,5,1,Image 1,1,,610000001117,
0,,Spine,5,1,Image 1,1,,610000001118,
0,,Spine,5,1,Image 1,1,,610000001119,
0,,Spine,5,1,Image 1,1,,610000001120,
0,,Spine,5,1,Image 1,1,,610000001121,
0,,Spine,5,1,Image 1,1,,610000001122,
