
Segment Intensity Mean Ch=2 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
20.5989,,Segment,2,7,Image 1,3,1,100000001,510000000012,
25.2198,,Segment,2,6,Image 1,2,1,100000001,510000000025,
30.326,,Segment,2,5,Image 1,2,1,100000001,510000000043,
31.1573,,Segment,2,4,Image 1,1,1,100000001,510000000068,
28.2897,,Segment,2,3,Image 1,1,1,100000001,510000000074,
36.3797,,Segment,2,2,Image 1,1,1,100000001,510000000082,
42.4699,,Segment,2,1,Image 1,1,1,100000001,510000000107,
40.5835,,Segment,2,0,Image 1,1,1,100000001,510000000120,
17.0887,,Segment,2,7,Image 1,4,1,100000000,510000000147,
26.2536,,Segment,2,6,Image 1,3,1,100000000,510000000162,
20.4651,,Segment,2,3,Image 1,1,1,100000000,510000000173,
21.8816,,Segment,2,2,Image 1,1,1,100000000,510000000190,
32.1556,,Segment,2,1,Image 1,1,1,100000000,510000000197,
30.3736,,Segment,2,0,Image 1,1,1,100000000,510000000246,
24.9742,,Segment,2,6,Image 1,2,1,100000000,510000000296,
19.1947,,Segment,2,7,Image 1,3,1,100000000,510000000301,
17.1389,,Segment,2,8,Image 1,3,1,100000001,510000000303,
19.3682,,Segment,2,7,Image 1,2,1,100000001,510000000316,
23.7366,,Segment,2,6,Image 1,3,1,100000001,510000000327,
40.3077,,Segment,2,4,Image 1,3,1,100000001,510000000329,
27.9766,,Segment,2,3,Image 1,3,1,100000001,510000000343,
32.0549,,Segment,2,2,Image 1,2,1,100000001,510000000353,
39.8469,,Segment,2,1,Image 1,1,1,100000001,510000000393,
31.224,,Segment,2,0,Image 1,1,1,100000001,510000000425,
28.9828,,Segment,2,4,Image 1,4,1,100000001,510000000453,
20.7083,,Segment,2,4,Image 1,2,1,100000000,510000000455,
26.536,,Segment,2,3,Image 1,2,1,100000001,510000000469,
39.1311,,Segment,2,5,Image 1,1,1,100000000,510000000471,
20.2494,,Segment,2,6,Image 1,1,1,100000001,510000000487,
44.8564,,Segment,2,2,Image 1,1,1,100000001,510000000499,
17.9062,,Segment,2,3,Image 1,2,1,100000000,510000000501,
19.6556,,Segment,2,6,Image 1,2,1,100000001,510000000503,
25.8637,,Segment,2,3,Image 1,2,1,100000001,510000000531,
26.56,,Segment,2,2,Image 1,2,1,100000000,510000000536,
26.6575,,Segment,2,4,Image 1,2,1,100000001,510000000547,
33.5833,,Segment,2,1,Image 1,2,1,100000001,510000000549,
28.5239,,Segment,2,2,Image 1,1,1,100000000,510000000563,
30.8052,,Segment,2,1,Image 1,1,1,100000000,510000000568,
44.3497,,Segment,2,0,Image 1,1,1,100000000,510000000573,
40.6493,,Segment,2,1,Image 1,2,1,100000000,510000000605,
30.8772,,Segment,2,2,Image 1,2,1,100000000,510000000610,
38.9953,,Segment,2,2,Image 1,2,1,100000001,510000000614,
44.3048,,Segment,2,1,Image 1,2,1,100000000,510000000621,
54.4102,,Segment,2,0,Image 1,1,1,100000000,510000000628,
15.6618,,Segment,2,3,Image 1,3,1,100000001,510000000632,
45.9263,,Segment,2,2,Image 1,2,1,100000001,510000000635,
40.725,,Segment,2,1,Image 1,1,1,100000001,510000000640,
42.7706,,Segment,2,0,Image 1,1,1,100000001,510000000644,
18.5185,,Segment,2,1,Image 1,1,1,100000001,510000000650,
30.7736,,Segment,2,0,Image 1,1,1,100000001,510000000673,
24.3407,,Segment,2,0,Image 1,1,1,100000000,510000000690,
34.7809,,Segment,2,2,Image 1,1,1,100000001,510000000698,
48.5237,,Segment,2,1,Image 1,1,1,100000000,510000000705,
16.8137,,Segment,2,3,Image 1,2,1,100000001,510000000710,
25.3907,,Segment,2,0,Image 1,1,1,100000000,510000000728,
23.0253,,Segment,2,0,Image 1,1,1,100000001,510000000735,
28.3433,,Segment,2,1,Image 1,2,1,100000001,510000000767,
35.1566,,Segment,2,1,Image 1,2,1,100000001,510000000772,
17.1724,,Segment,2,0,Image 1,1,1,100000000,510000000775,
34.0214,,Segment,2,0,Image 1,1,1,100000000,510000000778,
30.5112,,Segment,2,0,Image 1,1,1,100000001,510000000807,
31.6441,,Segment,2,1,Image 1,2,1,100000001,510000000812,
34.3499,,Segment,2,0,Image 1,1,1,100000001,510000000814,
31.9637,,Segment,2,1,Image 1,1,1,100000001,510000000817,
33.255,,Segment,2,0,Image 1,1,1,100000001,510000000826,
23.7167,,Segment,2,4,Image 1,1,1,100000000,510000000827,
24.0455,,Segment,2,5,Image 1,2,1,100000000,510000000828,
29.3308,,Segment,2,1,Image 1,2,1,100000000,510000000829,
16.9371,,Segment,2,8,Image 1,2,1,100000001,510000000830,
29.101,,Segment,2,5,Image 1,1,1,100000001,510000000831,
26.9123,,Segment,2,1,Image 1,2,1,100000001,510000000832,
