
Spine Intensity Mean Ch=2 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
28.6726,,Spine,2,4,Image 1,2,1,100000001,610000000944,
26.7901,,Spine,2,0,Image 1,1,1,100000000,610000000949,
36.8559,,Spine,2,5,Image 1,2,1,100000001,610000000951,
20.1319,,Spine,2,1,Image 1,1,1,100000001,610000000953,
35.5205,,Spine,2,1,Image 1,1,1,100000001,610000000958,
22.3846,,Spine,2,3,Image 1,2,1,100000001,610000000960,
14.35,,Spine,2,1,Image 1,1,1,100000001,610000000962,
27.85,,Spine,2,3,Image 1,2,1,100000001,610000000964,
22.8132,,Spine,2,1,Image 1,1,1,100000001,610000000966,
17.8837,,Spine,2,0,Image 1,1,1,100000001,610000000969,
44.5633,,Spine,2,1,Image 1,1,1,100000001,610000000974,
24.1818,,Spine,2,6,Image 1,2,1,100000000,610000000976,
16.5217,,Spine,2,1,Image 1,1,1,100000001,610000000978,
26.6917,,Spine,2,2,Image 1,1,1,100000000,610000000981,
26.211,,Spine,2,1,Image 1,1,1,100000001,610000000983,
30.8018,,Spine,2,0,Image 1,1,1,100000001,610000000985,
25.6765,,Spine,2,0,Image 1,1,1,100000000,610000000987,
29.5124,,Spine,2,0,Image 1,1,1,100000001,610000000989,
29.2821,,Spine,2,1,Image 1,1,1,100000001,610000000992,
29.3,,Spine,2,3,Image 1,2,1,100000001,610000000995,
35.6536,,Spine,2,0,Image 1,1,1,100000000,610000000998,
33.5833,,Spine,2,4,Image 1,2,1,100000001,610000001001,
25.507,,Spine,2,0,Image 1,1,1,100000000,610000001004,
34.3934,,Spine,2,1,Image 1,1,1,100000001,610000001009,
32.7919,,Spine,2,1,Image 1,1,1,100000000,610000001014,
32.3333,,Spine,2,0,Image 1,1,1,100000000,610000001017,
22.3542,,Spine,2,1,Image 1,1,1,100000001,610000001020,
29.0625,,Spine,2,6,Image 1,3,1,100000000,610000001023,
27.359,,Spine,2,0,Image 1,1,1,100000000,610000001030,
28.8833,,Spine,2,1,Image 1,1,1,100000001,610000001032,
27.0988,,Spine,2,0,Image 1,1,1,100000000,610000001034,
38.9773,,Spine,2,1,Image 1,1,1,100000001,610000001043,
15.5053,,Spine,2,6,Image 1,2,1,100000000,610000001059,
25.7955,,Spine,2,6,Image 1,2,1,100000000,610000001060,
26.96,,Spine,2,6,Image 1,2,1,100000000,610000001061,
16.25,,Spine,2,3,Image 1,1,1,100000000,610000001062,
18.5079,,Spine,2,1,Image 1,1,1,100000000,610000001063,
27.4233,,Spine,2,2,Image 1,1,1,100000000,610000001067,
25.4828,,Spine,2,0,Image 1,1,1,100000000,610000001068,
37.1534,,Spine,2,1,Image 1,2,1,100000000,610000001069,
22.6667,,Spine,2,6,Image 1,3,1,100000001,610000001074,
16.3953,,Spine,2,6,Image 1,3,1,100000001,610000001075,
12.5538,,Spine,2,6,Image 1,3,1,100000001,610000001076,
33.6667,,Spine,2,4,Image 1,2,1,100000001,610000001077,
29.0163,,Spine,2,3,Image 1,1,1,100000001,610000001078,
28.5641,,Spine,2,3,Image 1,2,1,100000001,610000001079,
22.7458,,Spine,2,3,Image 1,2,1,100000001,610000001080,
23.1313,,Spine,2,3,Image 1,2,1,100000001,610000001081,
33.3187,,Spine,2,2,Image 1,1,1,100000001,610000001082,
42.2353,,Spine,2,2,Image 1,1,1,100000001,610000001083,
33.6372,,Spine,2,2,Image 1,1,1,100000001,610000001084,
18.9762,,Spine,2,1,Image 1,1,1,100000001,610000001086,
24.4074,,Spine,2,0,Image 1,1,1,100000001,610000001087,
25.6061,,Spine,2,2,Image 1,1,1,100000001,610000001088,
35.3168,,Spine,2,1,Image 1,1,1,100000001,610000001089,
26.3542,,Spine,2,1,Image 1,1,1,100000001,610000001090,
24.9478,,Spine,2,0,Image 1,1,1,100000001,610000001091,
