
Segment Center Intensity Mean Ch=5 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,7,Image 1,3,1,100000001,510000000012,
0,,Segment,5,6,Image 1,2,1,100000001,510000000025,
0,,Segment,5,5,Image 1,2,1,100000001,510000000043,
0,,Segment,5,4,Image 1,1,1,100000001,510000000068,
0,,Segment,5,3,Image 1,1,1,100000001,510000000074,
0,,Segment,5,2,Image 1,1,1,100000001,510000000082,
0,,Segment,5,1,Image 1,1,1,100000001,510000000107,
0,,Segment,5,0,Image 1,1,1,100000001,510000000120,
0,,Segment,5,7,Image 1,4,1,100000000,510000000147,
0,,Segment,5,6,Image 1,3,1,100000000,510000000162,
0,,Segment,5,3,Image 1,1,1,100000000,510000000173,
0,,Segment,5,2,Image 1,1,1,100000000,510000000190,
0,,Segment,5,1,Image 1,1,1,100000000,510000000197,
0,,Segment,5,0,Image 1,1,1,100000000,510000000246,
0,,Segment,5,6,Image 1,2,1,100000000,510000000296,
0,,Segment,5,7,Image 1,3,1,100000000,510000000301,
0,,Segment,5,8,Image 1,3,1,100000001,510000000303,
0,,Segment,5,7,Image 1,2,1,100000001,510000000316,
6.63636,,Segment,5,6,Image 1,3,1,100000001,510000000327,
0,,Segment,5,4,Image 1,3,1,100000001,510000000329,
0,,Segment,5,3,Image 1,3,1,100000001,510000000343,
0,,Segment,5,2,Image 1,2,1,100000001,510000000353,
0,,Segment,5,1,Image 1,1,1,100000001,510000000393,
0,,Segment,5,0,Image 1,1,1,100000001,510000000425,
0,,Segment,5,4,Image 1,4,1,100000001,510000000453,
0,,Segment,5,4,Image 1,2,1,100000000,510000000455,
0,,Segment,5,3,Image 1,2,1,100000001,510000000469,
11,,Segment,5,5,Image 1,1,1,100000000,510000000471,
0,,Segment,5,6,Image 1,1,1,100000001,510000000487,
15.0833,,Segment,5,2,Image 1,1,1,100000001,510000000499,
0,,Segment,5,3,Image 1,2,1,100000000,510000000501,
0,,Segment,5,6,Image 1,2,1,100000001,510000000503,
0,,Segment,5,3,Image 1,2,1,100000001,510000000531,
0,,Segment,5,2,Image 1,2,1,100000000,510000000536,
0,,Segment,5,4,Image 1,2,1,100000001,510000000547,
0,,Segment,5,1,Image 1,2,1,100000001,510000000549,
5.66667,,Segment,5,2,Image 1,1,1,100000000,510000000563,
0,,Segment,5,1,Image 1,1,1,100000000,510000000568,
0,,Segment,5,0,Image 1,1,1,100000000,510000000573,
0,,Segment,5,1,Image 1,2,1,100000000,510000000605,
0,,Segment,5,2,Image 1,2,1,100000000,510000000610,
0,,Segment,5,2,Image 1,2,1,100000001,510000000614,
0,,Segment,5,1,Image 1,2,1,100000000,510000000621,
0,,Segment,5,0,Image 1,1,1,100000000,510000000628,
0,,Segment,5,3,Image 1,3,1,100000001,510000000632,
0,,Segment,5,2,Image 1,2,1,100000001,510000000635,
0,,Segment,5,1,Image 1,1,1,100000001,510000000640,
0,,Segment,5,0,Image 1,1,1,100000001,510000000644,
0,,Segment,5,1,Image 1,1,1,100000001,510000000650,
0,,Segment,5,0,Image 1,1,1,100000001,510000000673,
0,,Segment,5,0,Image 1,1,1,100000000,510000000690,
0,,Segment,5,2,Image 1,1,1,100000001,510000000698,
0,,Segment,5,1,Image 1,1,1,100000000,510000000705,
0,,Segment,5,3,Image 1,2,1,100000001,510000000710,
0,,Segment,5,0,Image 1,1,1,100000000,510000000728,
0,,Segment,5,0,Image 1,1,1,100000001,510000000735,
0,,Segment,5,1,Image 1,2,1,100000001,510000000767,
0,,Segment,5,1,Image 1,2,1,100000001,510000000772,
0,,Segment,5,0,Image 1,1,1,100000000,510000000775,
0,,Segment,5,0,Image 1,1,1,100000000,510000000778,
0,,Segment,5,0,Image 1,1,1,100000001,510000000807,
0,,Segment,5,1,Image 1,2,1,100000001,510000000812,
0,,Segment,5,0,Image 1,1,1,100000001,510000000814,
0,,Segment,5,1,Image 1,1,1,100000001,510000000817,
0,,Segment,5,0,Image 1,1,1,100000001,510000000826,
0,,Segment,5,4,Image 1,1,1,100000000,510000000827,
0,,Segment,5,5,Image 1,2,1,100000000,510000000828,
0,,Segment,5,1,Image 1,2,1,100000000,510000000829,
0,,Segment,5,8,Image 1,2,1,100000001,510000000830,
0,,Segment,5,5,Image 1,1,1,100000001,510000000831,
0,,Segment,5,1,Image 1,2,1,100000001,510000000832,
