
Soma Center of Image Mass Ch=5 Img=1
 ==================== 
Soma Center of Image Mass X,Soma Center of Image Mass Y,Soma Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,FilamentID,ID,
-14493.8,23477.1,1430.72,µm,Soma,5,Soma Center of Image Mass,Image 1,1,100000000,800000000,
-14503.8,23495.3,1431.38,µm,Soma,5,Soma Center of Image Mass,Image 1,1,100000001,800000001,
