
Segment Center Intensity Max Ch=1 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Segment,1,7,Image 1,3,1,100000001,510000000012,
1,,Segment,1,6,Image 1,2,1,100000001,510000000025,
1,,Segment,1,5,Image 1,2,1,100000001,510000000043,
5,,Segment,1,4,Image 1,1,1,100000001,510000000068,
1,,Segment,1,3,Image 1,1,1,100000001,510000000074,
3,,Segment,1,2,Image 1,1,1,100000001,510000000082,
3,,Segment,1,1,Image 1,1,1,100000001,510000000107,
1,,Segment,1,0,Image 1,1,1,100000001,510000000120,
3,,Segment,1,7,Image 1,4,1,100000000,510000000147,
2,,Segment,1,6,Image 1,3,1,100000000,510000000162,
5,,Segment,1,3,Image 1,1,1,100000000,510000000173,
4,,Segment,1,2,Image 1,1,1,100000000,510000000190,
4,,Segment,1,1,Image 1,1,1,100000000,510000000197,
6,,Segment,1,0,Image 1,1,1,100000000,510000000246,
2,,Segment,1,6,Image 1,2,1,100000000,510000000296,
3,,Segment,1,7,Image 1,3,1,100000000,510000000301,
3,,Segment,1,8,Image 1,3,1,100000001,510000000303,
2,,Segment,1,7,Image 1,2,1,100000001,510000000316,
30,,Segment,1,6,Image 1,3,1,100000001,510000000327,
1,,Segment,1,4,Image 1,3,1,100000001,510000000329,
2,,Segment,1,3,Image 1,3,1,100000001,510000000343,
3,,Segment,1,2,Image 1,2,1,100000001,510000000353,
5,,Segment,1,1,Image 1,1,1,100000001,510000000393,
5,,Segment,1,0,Image 1,1,1,100000001,510000000425,
2,,Segment,1,4,Image 1,4,1,100000001,510000000453,
5,,Segment,1,4,Image 1,2,1,100000000,510000000455,
2,,Segment,1,3,Image 1,2,1,100000001,510000000469,
33,,Segment,1,5,Image 1,1,1,100000000,510000000471,
10,,Segment,1,6,Image 1,1,1,100000001,510000000487,
72,,Segment,1,2,Image 1,1,1,100000001,510000000499,
4,,Segment,1,3,Image 1,2,1,100000000,510000000501,
0,,Segment,1,6,Image 1,2,1,100000001,510000000503,
3,,Segment,1,3,Image 1,2,1,100000001,510000000531,
4,,Segment,1,2,Image 1,2,1,100000000,510000000536,
7,,Segment,1,4,Image 1,2,1,100000001,510000000547,
5,,Segment,1,1,Image 1,2,1,100000001,510000000549,
37,,Segment,1,2,Image 1,1,1,100000000,510000000563,
6,,Segment,1,1,Image 1,1,1,100000000,510000000568,
1,,Segment,1,0,Image 1,1,1,100000000,510000000573,
0,,Segment,1,1,Image 1,2,1,100000000,510000000605,
6,,Segment,1,2,Image 1,2,1,100000000,510000000610,
6,,Segment,1,2,Image 1,2,1,100000001,510000000614,
3,,Segment,1,1,Image 1,2,1,100000000,510000000621,
2,,Segment,1,0,Image 1,1,1,100000000,510000000628,
2,,Segment,1,3,Image 1,3,1,100000001,510000000632,
2,,Segment,1,2,Image 1,2,1,100000001,510000000635,
10,,Segment,1,1,Image 1,1,1,100000001,510000000640,
0,,Segment,1,0,Image 1,1,1,100000001,510000000644,
1,,Segment,1,1,Image 1,1,1,100000001,510000000650,
13,,Segment,1,0,Image 1,1,1,100000001,510000000673,
3,,Segment,1,0,Image 1,1,1,100000000,510000000690,
2,,Segment,1,2,Image 1,1,1,100000001,510000000698,
1,,Segment,1,1,Image 1,1,1,100000000,510000000705,
3,,Segment,1,3,Image 1,2,1,100000001,510000000710,
2,,Segment,1,0,Image 1,1,1,100000000,510000000728,
0,,Segment,1,0,Image 1,1,1,100000001,510000000735,
4,,Segment,1,1,Image 1,2,1,100000001,510000000767,
1,,Segment,1,1,Image 1,2,1,100000001,510000000772,
1,,Segment,1,0,Image 1,1,1,100000000,510000000775,
7,,Segment,1,0,Image 1,1,1,100000000,510000000778,
1,,Segment,1,0,Image 1,1,1,100000001,510000000807,
0,,Segment,1,1,Image 1,2,1,100000001,510000000812,
2,,Segment,1,0,Image 1,1,1,100000001,510000000814,
1,,Segment,1,1,Image 1,1,1,100000001,510000000817,
2,,Segment,1,0,Image 1,1,1,100000001,510000000826,
5,,Segment,1,4,Image 1,1,1,100000000,510000000827,
1,,Segment,1,5,Image 1,2,1,100000000,510000000828,
0,,Segment,1,1,Image 1,2,1,100000000,510000000829,
1,,Segment,1,8,Image 1,2,1,100000001,510000000830,
1,,Segment,1,5,Image 1,1,1,100000001,510000000831,
2,,Segment,1,1,Image 1,2,1,100000001,510000000832,
