
Segment Length
 ==================== 
Segment Length,Unit,Category,Depth,Level,Time,FilamentID,ID,
1.37346,µm,Segment,7,3,1,100000001,510000000012,
1.22225,µm,Segment,6,2,1,100000001,510000000025,
1.82332,µm,Segment,5,2,1,100000001,510000000043,
2.29664,µm,Segment,4,1,1,100000001,510000000068,
0.548766,µm,Segment,3,1,1,100000001,510000000074,
0.979564,µm,Segment,2,1,1,100000001,510000000082,
2.19642,µm,Segment,1,1,1,100000001,510000000107,
0.944598,µm,Segment,0,1,1,100000001,510000000120,
0.841049,µm,Segment,7,4,1,100000000,510000000147,
1.48257,µm,Segment,6,3,1,100000000,510000000162,
0.88431,µm,Segment,3,1,1,100000000,510000000173,
1.42258,µm,Segment,2,1,1,100000000,510000000190,
0.658392,µm,Segment,1,1,1,100000000,510000000197,
3.68454,µm,Segment,0,1,1,100000000,510000000246,
3.3289,µm,Segment,6,2,1,100000000,510000000296,
0.59875,µm,Segment,7,3,1,100000000,510000000301,
0.290148,µm,Segment,8,3,1,100000001,510000000303,
1.59755,µm,Segment,7,2,1,100000001,510000000316,
1.25403,µm,Segment,6,3,1,100000001,510000000327,
0.0721835,µm,Segment,4,3,1,100000001,510000000329,
1.42213,µm,Segment,3,3,1,100000001,510000000343,
1.03409,µm,Segment,2,2,1,100000001,510000000353,
3.453,µm,Segment,1,1,1,100000001,510000000393,
2.71937,µm,Segment,0,1,1,100000001,510000000425,
0.436798,µm,Segment,4,4,1,100000001,510000000453,
0.350269,µm,Segment,4,2,1,100000000,510000000455,
1.26941,µm,Segment,3,2,1,100000001,510000000469,
0.591547,µm,Segment,5,1,1,100000000,510000000471,
1.28795,µm,Segment,6,1,1,100000001,510000000487,
1.1625,µm,Segment,2,1,1,100000001,510000000499,
0.375374,µm,Segment,3,2,1,100000000,510000000501,
0.41094,µm,Segment,6,2,1,100000001,510000000503,
2.45596,µm,Segment,3,2,1,100000001,510000000531,
0.515746,µm,Segment,2,2,1,100000000,510000000536,
1.16388,µm,Segment,4,2,1,100000001,510000000547,
0.395892,µm,Segment,1,2,1,100000001,510000000549,
1.44133,µm,Segment,2,1,1,100000000,510000000563,
0.723547,µm,Segment,1,1,1,100000000,510000000568,
0.528332,µm,Segment,0,1,1,100000000,510000000573,
0.371677,µm,Segment,1,2,1,100000000,510000000605,
0.761634,µm,Segment,2,2,1,100000000,510000000610,
0.573098,µm,Segment,2,2,1,100000001,510000000614,
0.62431,µm,Segment,1,2,1,100000000,510000000621,
0.888379,µm,Segment,0,1,1,100000000,510000000628,
0.557861,µm,Segment,3,3,1,100000001,510000000632,
0.343855,µm,Segment,2,2,1,100000001,510000000635,
0.715416,µm,Segment,1,1,1,100000001,510000000640,
0.374149,µm,Segment,0,1,1,100000001,510000000644,
0.508546,µm,Segment,1,1,1,100000001,510000000650,
1.28504,µm,Segment,0,1,1,100000001,510000000673,
1.46349,µm,Segment,0,1,1,100000000,510000000690,
1.05959,µm,Segment,2,1,1,100000001,510000000698,
0.879969,µm,Segment,1,1,1,100000000,510000000705,
0.777566,µm,Segment,3,2,1,100000001,510000000710,
1.4704,µm,Segment,0,1,1,100000000,510000000728,
0.134247,µm,Segment,0,1,1,100000001,510000000735,
0.396972,µm,Segment,1,2,1,100000001,510000000767,
0.559633,µm,Segment,1,2,1,100000001,510000000772,
0.298284,µm,Segment,0,1,1,100000000,510000000775,
0.589502,µm,Segment,0,1,1,100000000,510000000778,
0.809516,µm,Segment,0,1,1,100000001,510000000807,
0.655894,µm,Segment,1,2,1,100000001,510000000812,
0.386078,µm,Segment,0,1,1,100000001,510000000814,
0.458205,µm,Segment,1,1,1,100000001,510000000817,
0.40131,µm,Segment,0,1,1,100000001,510000000826,
0.0979312,µm,Segment,4,1,1,100000000,510000000827,
0.0957841,µm,Segment,5,2,1,100000000,510000000828,
0.329986,µm,Segment,1,2,1,100000000,510000000829,
0.307138,µm,Segment,8,2,1,100000001,510000000830,
0.295687,µm,Segment,5,1,1,100000001,510000000831,
0.300542,µm,Segment,1,2,1,100000001,510000000832,
