
Segment Center Intensity Sum Ch=3 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
234,,Segment,3,7,Image 1,3,1,100000001,510000000012,
556,,Segment,3,6,Image 1,2,1,100000001,510000000025,
625,,Segment,3,5,Image 1,2,1,100000001,510000000043,
1042,,Segment,3,4,Image 1,1,1,100000001,510000000068,
285,,Segment,3,3,Image 1,1,1,100000001,510000000074,
498,,Segment,3,2,Image 1,1,1,100000001,510000000082,
1546,,Segment,3,1,Image 1,1,1,100000001,510000000107,
564,,Segment,3,0,Image 1,1,1,100000001,510000000120,
111,,Segment,3,7,Image 1,4,1,100000000,510000000147,
405,,Segment,3,6,Image 1,3,1,100000000,510000000162,
290,,Segment,3,3,Image 1,1,1,100000000,510000000173,
499,,Segment,3,2,Image 1,1,1,100000000,510000000190,
240,,Segment,3,1,Image 1,1,1,100000000,510000000197,
1773,,Segment,3,0,Image 1,1,1,100000000,510000000246,
1309,,Segment,3,6,Image 1,2,1,100000000,510000000296,
148,,Segment,3,7,Image 1,3,1,100000000,510000000301,
55,,Segment,3,8,Image 1,3,1,100000001,510000000303,
433,,Segment,3,7,Image 1,2,1,100000001,510000000316,
232,,Segment,3,6,Image 1,3,1,100000001,510000000327,
70,,Segment,3,4,Image 1,3,1,100000001,510000000329,
399,,Segment,3,3,Image 1,3,1,100000001,510000000343,
441,,Segment,3,2,Image 1,2,1,100000001,510000000353,
2372,,Segment,3,1,Image 1,1,1,100000001,510000000393,
1256,,Segment,3,0,Image 1,1,1,100000001,510000000425,
152,,Segment,3,4,Image 1,4,1,100000001,510000000453,
63,,Segment,3,4,Image 1,2,1,100000000,510000000455,
572,,Segment,3,3,Image 1,2,1,100000001,510000000469,
154,,Segment,3,5,Image 1,1,1,100000000,510000000471,
515,,Segment,3,6,Image 1,1,1,100000001,510000000487,
494,,Segment,3,2,Image 1,1,1,100000001,510000000499,
43,,Segment,3,3,Image 1,2,1,100000000,510000000501,
60,,Segment,3,6,Image 1,2,1,100000001,510000000503,
1034,,Segment,3,3,Image 1,2,1,100000001,510000000531,
199,,Segment,3,2,Image 1,2,1,100000000,510000000536,
382,,Segment,3,4,Image 1,2,1,100000001,510000000547,
74,,Segment,3,1,Image 1,2,1,100000001,510000000549,
479,,Segment,3,2,Image 1,1,1,100000000,510000000563,
291,,Segment,3,1,Image 1,1,1,100000000,510000000568,
225,,Segment,3,0,Image 1,1,1,100000000,510000000573,
113,,Segment,3,1,Image 1,2,1,100000000,510000000605,
189,,Segment,3,2,Image 1,2,1,100000000,510000000610,
218,,Segment,3,2,Image 1,2,1,100000001,510000000614,
386,,Segment,3,1,Image 1,2,1,100000000,510000000621,
588,,Segment,3,0,Image 1,1,1,100000000,510000000628,
120,,Segment,3,3,Image 1,3,1,100000001,510000000632,
173,,Segment,3,2,Image 1,2,1,100000001,510000000635,
283,,Segment,3,1,Image 1,1,1,100000001,510000000640,
158,,Segment,3,0,Image 1,1,1,100000001,510000000644,
136,,Segment,3,1,Image 1,1,1,100000001,510000000650,
533,,Segment,3,0,Image 1,1,1,100000001,510000000673,
506,,Segment,3,0,Image 1,1,1,100000000,510000000690,
313,,Segment,3,2,Image 1,1,1,100000001,510000000698,
490,,Segment,3,1,Image 1,1,1,100000000,510000000705,
164,,Segment,3,3,Image 1,2,1,100000001,510000000710,
592,,Segment,3,0,Image 1,1,1,100000000,510000000728,
68,,Segment,3,0,Image 1,1,1,100000001,510000000735,
109,,Segment,3,1,Image 1,2,1,100000001,510000000767,
213,,Segment,3,1,Image 1,2,1,100000001,510000000772,
68,,Segment,3,0,Image 1,1,1,100000000,510000000775,
99,,Segment,3,0,Image 1,1,1,100000000,510000000778,
284,,Segment,3,0,Image 1,1,1,100000001,510000000807,
283,,Segment,3,1,Image 1,2,1,100000001,510000000812,
147,,Segment,3,0,Image 1,1,1,100000001,510000000814,
167,,Segment,3,1,Image 1,1,1,100000001,510000000817,
180,,Segment,3,0,Image 1,1,1,100000001,510000000826,
58,,Segment,3,4,Image 1,1,1,100000000,510000000827,
46,,Segment,3,5,Image 1,2,1,100000000,510000000828,
102,,Segment,3,1,Image 1,2,1,100000000,510000000829,
65,,Segment,3,8,Image 1,2,1,100000001,510000000830,
76,,Segment,3,5,Image 1,1,1,100000001,510000000831,
66,,Segment,3,1,Image 1,2,1,100000001,510000000832,
