
Spine Center Intensity Mean Ch=2 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
30.1111,,Spine,2,4,Image 1,2,1,100000001,610000000944,
40.5,,Spine,2,0,Image 1,1,1,100000000,610000000949,
38,,Spine,2,5,Image 1,2,1,100000001,610000000951,
17.6667,,Spine,2,1,Image 1,1,1,100000001,610000000953,
42.4,,Spine,2,1,Image 1,1,1,100000001,610000000958,
17.3333,,Spine,2,3,Image 1,2,1,100000001,610000000960,
5.5,,Spine,2,1,Image 1,1,1,100000001,610000000962,
29,,Spine,2,3,Image 1,2,1,100000001,610000000964,
18,,Spine,2,1,Image 1,1,1,100000001,610000000966,
18,,Spine,2,0,Image 1,1,1,100000001,610000000969,
49.8,,Spine,2,1,Image 1,1,1,100000001,610000000974,
26,,Spine,2,6,Image 1,2,1,100000000,610000000976,
13.5,,Spine,2,1,Image 1,1,1,100000001,610000000978,
36,,Spine,2,2,Image 1,1,1,100000000,610000000981,
29.5,,Spine,2,1,Image 1,1,1,100000001,610000000983,
36.3333,,Spine,2,0,Image 1,1,1,100000001,610000000985,
20.5,,Spine,2,0,Image 1,1,1,100000000,610000000987,
30.3333,,Spine,2,0,Image 1,1,1,100000001,610000000989,
21,,Spine,2,1,Image 1,1,1,100000001,610000000992,
25,,Spine,2,3,Image 1,2,1,100000001,610000000995,
46.6667,,Spine,2,0,Image 1,1,1,100000000,610000000998,
33.6667,,Spine,2,4,Image 1,2,1,100000001,610000001001,
44.3333,,Spine,2,0,Image 1,1,1,100000000,610000001004,
31.3333,,Spine,2,1,Image 1,1,1,100000001,610000001009,
42.25,,Spine,2,1,Image 1,1,1,100000000,610000001014,
33,,Spine,2,0,Image 1,1,1,100000000,610000001017,
12,,Spine,2,1,Image 1,1,1,100000001,610000001020,
22.6667,,Spine,2,6,Image 1,3,1,100000000,610000001023,
33.5,,Spine,2,0,Image 1,1,1,100000000,610000001030,
25,,Spine,2,1,Image 1,1,1,100000001,610000001032,
32.6667,,Spine,2,0,Image 1,1,1,100000000,610000001034,
52,,Spine,2,1,Image 1,1,1,100000001,610000001043,
23,,Spine,2,6,Image 1,2,1,100000000,610000001059,
36,,Spine,2,6,Image 1,2,1,100000000,610000001060,
48,,Spine,2,6,Image 1,2,1,100000000,610000001061,
15.5,,Spine,2,3,Image 1,1,1,100000000,610000001062,
30,,Spine,2,1,Image 1,1,1,100000000,610000001063,
44.5,,Spine,2,2,Image 1,1,1,100000000,610000001067,
17.5,,Spine,2,0,Image 1,1,1,100000000,610000001068,
26.5,,Spine,2,1,Image 1,2,1,100000000,610000001069,
23,,Spine,2,6,Image 1,3,1,100000001,610000001074,
17,,Spine,2,6,Image 1,3,1,100000001,610000001075,
12.5,,Spine,2,6,Image 1,3,1,100000001,610000001076,
26,,Spine,2,4,Image 1,2,1,100000001,610000001077,
45,,Spine,2,3,Image 1,1,1,100000001,610000001078,
35,,Spine,2,3,Image 1,2,1,100000001,610000001079,
41,,Spine,2,3,Image 1,2,1,100000001,610000001080,
27.5,,Spine,2,3,Image 1,2,1,100000001,610000001081,
25,,Spine,2,2,Image 1,1,1,100000001,610000001082,
60,,Spine,2,2,Image 1,1,1,100000001,610000001083,
42.5,,Spine,2,2,Image 1,1,1,100000001,610000001084,
36,,Spine,2,1,Image 1,1,1,100000001,610000001086,
26,,Spine,2,0,Image 1,1,1,100000001,610000001087,
33.5,,Spine,2,2,Image 1,1,1,100000001,610000001088,
38.5,,Spine,2,1,Image 1,1,1,100000001,610000001089,
35,,Spine,2,1,Image 1,1,1,100000001,610000001090,
30,,Spine,2,0,Image 1,1,1,100000001,610000001091,
