
Segment Center Number of Voxel Ch=1 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7,,Segment,1,6,Image 1,2,1,100000000,510000000849,
10,,Segment,1,5,Image 1,2,1,100000000,510000000858,
8,,Segment,1,4,Image 1,2,1,100000000,510000000865,
9,,Segment,1,6,Image 1,3,1,100000000,510000000873,
12,,Segment,1,5,Image 1,4,1,100000000,510000000884,
10,,Segment,1,5,Image 1,3,1,100000000,510000000893,
3,,Segment,1,6,Image 1,3,1,100000000,510000000895,
10,,Segment,1,10,Image 1,4,1,100000001,510000000904,
27,,Segment,1,9,Image 1,3,1,100000001,510000000930,
52,,Segment,1,8,Image 1,3,1,100000001,510000000981,
32,,Segment,1,7,Image 1,3,1,100000001,510000001012,
20,,Segment,1,6,Image 1,3,1,100000001,510000001031,
7,,Segment,1,5,Image 1,2,1,100000001,510000001037,
12,,Segment,1,4,Image 1,2,1,100000001,510000001048,
10,,Segment,1,3,Image 1,2,1,100000001,510000001057,
3,,Segment,1,9,Image 1,4,1,100000001,510000001061,
18,,Segment,1,8,Image 1,3,1,100000002,510000001078,
19,,Segment,1,7,Image 1,3,1,100000002,510000001096,
5,,Segment,1,6,Image 1,2,1,100000002,510000001100,
13,,Segment,1,5,Image 1,2,1,100000002,510000001112,
16,,Segment,1,4,Image 1,2,1,100000002,510000001127,
7,,Segment,1,3,Image 1,1,1,100000002,510000001133,
26,,Segment,1,2,Image 1,1,1,100000002,510000001158,
23,,Segment,1,1,Image 1,1,1,100000002,510000001180,
4,,Segment,1,0,Image 1,1,1,100000002,510000001192,
31,,Segment,1,7,Image 1,2,1,100000002,510000001238,
3,,Segment,1,6,Image 1,3,1,100000002,510000001240,
13,,Segment,1,4,Image 1,3,1,100000000,510000001252,
73,,Segment,1,3,Image 1,2,1,100000000,510000001324,
15,,Segment,1,2,Image 1,2,1,100000000,510000001338,
4,,Segment,1,1,Image 1,1,1,100000000,510000001341,
19,,Segment,1,0,Image 1,1,1,100000000,510000001382,
3,,Segment,1,4,Image 1,2,1,100000000,510000001387,
5,,Segment,1,3,Image 1,3,1,100000000,510000001391,
11,,Segment,1,6,Image 1,3,1,100000000,510000001401,
44,,Segment,1,5,Image 1,3,1,100000000,510000001444,
39,,Segment,1,4,Image 1,2,1,100000000,510000001482,
3,,Segment,1,3,Image 1,1,1,100000000,510000001484,
11,,Segment,1,2,Image 1,1,1,100000000,510000001494,
5,,Segment,1,6,Image 1,4,1,100000000,510000001498,
23,,Segment,1,5,Image 1,2,1,100000000,510000001521,
21,,Segment,1,6,Image 1,1,1,100000001,510000001541,
18,,Segment,1,5,Image 1,1,1,100000001,510000001558,
9,,Segment,1,4,Image 1,1,1,100000001,510000001566,
21,,Segment,1,4,Image 1,2,1,100000001,510000001589,
6,,Segment,1,6,Image 1,2,1,100000001,510000001594,
23,,Segment,1,5,Image 1,2,1,100000001,510000001616,
7,,Segment,1,2,Image 1,2,1,100000001,510000001622,
3,,Segment,1,4,Image 1,2,1,100000001,510000001624,
4,,Segment,1,1,Image 1,2,1,100000001,510000001627,
3,,Segment,1,7,Image 1,4,1,100000000,510000001629,
9,,Segment,1,7,Image 1,3,1,100000000,510000001637,
10,,Segment,1,6,Image 1,3,1,100000000,510000001646,
6,,Segment,1,7,Image 1,4,1,100000000,510000001651,
6,,Segment,1,11,Image 1,6,1,100000001,510000001656,
8,,Segment,1,10,Image 1,6,1,100000001,510000001663,
3,,Segment,1,9,Image 1,6,1,100000001,510000001665,
31,,Segment,1,7,Image 1,4,1,100000001,510000001695,
4,,Segment,1,6,Image 1,3,1,100000001,510000001698,
7,,Segment,1,7,Image 1,3,1,100000001,510000001704,
9,,Segment,1,8,Image 1,4,1,100000001,510000001712,
4,,Segment,1,7,Image 1,5,1,100000001,510000001715,
7,,Segment,1,6,Image 1,5,1,100000001,510000001721,
4,,Segment,1,6,Image 1,4,1,100000001,510000001725,
19,,Segment,1,6,Image 1,2,1,100000002,510000001743,
6,,Segment,1,4,Image 1,1,1,100000002,510000001749,
5,,Segment,1,5,Image 1,2,1,100000002,510000001753,
6,,Segment,1,11,Image 1,3,1,100000001,510000001759,
12,,Segment,1,10,Image 1,3,1,100000001,510000001770,
69,,Segment,1,9,Image 1,3,1,100000001,510000001838,
40,,Segment,1,8,Image 1,3,1,100000001,510000001877,
33,,Segment,1,7,Image 1,2,1,100000001,510000001909,
25,,Segment,1,6,Image 1,2,1,100000001,510000001933,
3,,Segment,1,5,Image 1,2,1,100000001,510000001935,
18,,Segment,1,4,Image 1,2,1,100000001,510000001952,
6,,Segment,1,3,Image 1,2,1,100000001,510000001957,
4,,Segment,1,11,Image 1,4,1,100000001,510000001960,
20,,Segment,1,10,Image 1,4,1,100000001,510000001979,
15,,Segment,1,11,Image 1,6,1,100000001,510000001993,
17,,Segment,1,10,Image 1,6,1,100000001,510000002009,
23,,Segment,1,9,Image 1,6,1,100000001,510000002031,
7,,Segment,1,8,Image 1,5,1,100000001,510000002037,
52,,Segment,1,7,Image 1,5,1,100000001,510000002088,
28,,Segment,1,6,Image 1,5,1,100000001,510000002115,
16,,Segment,1,5,Image 1,5,1,100000001,510000002130,
5,,Segment,1,4,Image 1,4,1,100000001,510000002134,
5,,Segment,1,10,Image 1,6,1,100000001,510000002138,
7,,Segment,1,9,Image 1,5,1,100000001,510000002144,
12,,Segment,1,10,Image 1,7,1,100000001,510000002156,
5,,Segment,1,11,Image 1,7,1,100000001,510000002161,
18,,Segment,1,8,Image 1,5,1,100000002,510000002178,
24,,Segment,1,7,Image 1,4,1,100000002,510000002201,
11,,Segment,1,6,Image 1,3,1,100000002,510000002211,
10,,Segment,1,5,Image 1,3,1,100000002,510000002220,
29,,Segment,1,4,Image 1,2,1,100000002,510000002248,
22,,Segment,1,3,Image 1,2,1,100000002,510000002269,
34,,Segment,1,2,Image 1,2,1,100000002,510000002302,
9,,Segment,1,1,Image 1,2,1,100000002,510000002310,
6,,Segment,1,0,Image 1,1,1,100000002,510000002323,
14,,Segment,1,5,Image 1,3,1,100000000,510000002358,
5,,Segment,1,4,Image 1,3,1,100000000,510000002362,
22,,Segment,1,3,Image 1,2,1,100000000,510000002383,
30,,Segment,1,2,Image 1,2,1,100000000,510000002412,
17,,Segment,1,1,Image 1,1,1,100000000,510000002428,
25,,Segment,1,0,Image 1,1,1,100000000,510000002466,
19,,Segment,1,5,Image 1,4,1,100000000,510000002494,
14,,Segment,1,5,Image 1,4,1,100000002,510000002507,
36,,Segment,1,4,Image 1,3,1,100000002,510000002542,
42,,Segment,1,3,Image 1,3,1,100000002,510000002583,
19,,Segment,1,9,Image 1,4,1,100000002,510000002601,
3,,Segment,1,8,Image 1,3,1,100000002,510000002603,
6,,Segment,1,7,Image 1,3,1,100000002,510000002608,
21,,Segment,1,6,Image 1,3,1,100000002,510000002628,
46,,Segment,1,5,Image 1,3,1,100000002,510000002673,
46,,Segment,1,4,Image 1,3,1,100000002,510000002718,
14,,Segment,1,8,Image 1,6,1,100000002,510000002731,
4,,Segment,1,7,Image 1,5,1,100000002,510000002734,
5,,Segment,1,6,Image 1,4,1,100000002,510000002738,
13,,Segment,1,5,Image 1,3,1,100000002,510000002750,
15,,Segment,1,9,Image 1,3,1,100000001,510000002764,
13,,Segment,1,8,Image 1,2,1,100000001,510000002776,
7,,Segment,1,7,Image 1,2,1,100000001,510000002782,
17,,Segment,1,6,Image 1,2,1,100000001,510000002798,
5,,Segment,1,5,Image 1,2,1,100000001,510000002802,
20,,Segment,1,4,Image 1,2,1,100000001,510000002821,
13,,Segment,1,3,Image 1,2,1,100000001,510000002833,
18,,Segment,1,2,Image 1,2,1,100000001,510000002850,
10,,Segment,1,1,Image 1,1,1,100000001,510000002859,
9,,Segment,1,10,Image 1,4,1,100000001,510000002879,
8,,Segment,1,9,Image 1,4,1,100000001,510000002886,
10,,Segment,1,10,Image 1,7,1,100000001,510000002895,
5,,Segment,1,9,Image 1,6,1,100000001,510000002899,
10,,Segment,1,8,Image 1,6,1,100000001,510000002908,
11,,Segment,1,10,Image 1,5,1,100000001,510000002918,
3,,Segment,1,8,Image 1,4,1,100000002,510000002920,
10,,Segment,1,9,Image 1,3,1,100000002,510000002930,
22,,Segment,1,5,Image 1,3,1,100000001,510000002951,
12,,Segment,1,8,Image 1,4,1,100000002,510000002962,
3,,Segment,1,7,Image 1,4,1,100000002,510000002964,
3,,Segment,1,8,Image 1,4,1,100000002,510000002966,
44,,Segment,1,6,Image 1,2,1,100000002,510000003009,
4,,Segment,1,5,Image 1,2,1,100000002,510000003012,
8,,Segment,1,7,Image 1,4,1,100000002,510000003019,
31,,Segment,1,4,Image 1,4,1,100000002,510000003049,
4,,Segment,1,9,Image 1,4,1,100000002,510000003052,
7,,Segment,1,8,Image 1,3,1,100000002,510000003058,
15,,Segment,1,7,Image 1,3,1,100000002,510000003072,
8,,Segment,1,8,Image 1,4,1,100000002,510000003080,
3,,Segment,1,9,Image 1,3,1,100000002,510000003082,
41,,Segment,1,6,Image 1,2,1,100000000,510000003123,
24,,Segment,1,5,Image 1,2,1,100000000,510000003146,
15,,Segment,1,7,Image 1,4,1,100000002,510000003160,
47,,Segment,1,6,Image 1,4,1,100000002,510000003206,
22,,Segment,1,5,Image 1,4,1,100000002,510000003227,
6,,Segment,1,4,Image 1,4,1,100000002,510000003232,
14,,Segment,1,3,Image 1,4,1,100000002,510000003245,
5,,Segment,1,2,Image 1,3,1,100000002,510000003249,
14,,Segment,1,10,Image 1,3,1,100000001,510000003262,
11,,Segment,1,9,Image 1,2,1,100000001,510000003272,
3,,Segment,1,8,Image 1,5,1,100000002,510000003275,
4,,Segment,1,10,Image 1,6,1,100000001,510000003278,
12,,Segment,1,9,Image 1,4,1,100000001,510000003289,
24,,Segment,1,8,Image 1,4,1,100000001,510000003312,
5,,Segment,1,10,Image 1,2,1,100000001,510000003317,
32,,Segment,1,6,Image 1,3,1,100000000,510000003348,
7,,Segment,1,9,Image 1,4,1,100000001,510000003354,
14,,Segment,1,9,Image 1,5,1,100000001,510000003367,
6,,Segment,1,9,Image 1,7,1,100000001,510000003372,
9,,Segment,1,6,Image 1,4,1,100000002,510000003380,
19,,Segment,1,5,Image 1,4,1,100000002,510000003398,
10,,Segment,1,7,Image 1,3,1,100000002,510000003407,
9,,Segment,1,6,Image 1,3,1,100000002,510000003415,
6,,Segment,1,3,Image 1,3,1,100000000,510000003420,
21,,Segment,1,2,Image 1,1,1,100000000,510000003440,
3,,Segment,1,7,Image 1,5,1,100000002,510000003443,
7,,Segment,1,6,Image 1,3,1,100000001,510000003449,
29,,Segment,1,7,Image 1,6,1,100000001,510000003477,
27,,Segment,1,7,Image 1,5,1,100000002,510000003503,
15,,Segment,1,8,Image 1,3,1,100000001,510000003518,
6,,Segment,1,5,Image 1,3,1,100000002,510000003523,
15,,Segment,1,1,Image 1,2,1,100000000,510000003537,
4,,Segment,1,7,Image 1,3,1,100000001,510000003540,
40,,Segment,1,6,Image 1,3,1,100000001,510000003581,
7,,Segment,1,9,Image 1,7,1,100000002,510000003587,
17,,Segment,1,6,Image 1,6,1,100000002,510000003605,
12,,Segment,1,5,Image 1,5,1,100000002,510000003616,
8,,Segment,1,3,Image 1,1,1,100000000,510000003626,
9,,Segment,1,9,Image 1,6,1,100000002,510000003634,
9,,Segment,1,8,Image 1,2,1,100000001,510000003642,
19,,Segment,1,6,Image 1,6,1,100000001,510000003660,
14,,Segment,1,5,Image 1,2,1,100000000,510000003711,
3,,Segment,1,7,Image 1,7,1,100000002,510000003714,
4,,Segment,1,7,Image 1,6,1,100000002,510000003717,
3,,Segment,1,8,Image 1,7,1,100000002,510000003719,
7,,Segment,1,6,Image 1,5,1,100000002,510000003725,
11,,Segment,1,4,Image 1,3,1,100000001,510000003735,
18,,Segment,1,5,Image 1,4,1,100000002,510000003752,
8,,Segment,1,4,Image 1,4,1,100000002,510000003759,
16,,Segment,1,3,Image 1,3,1,100000002,510000003774,
18,,Segment,1,2,Image 1,3,1,100000002,510000003791,
3,,Segment,1,7,Image 1,4,1,100000001,510000003794,
7,,Segment,1,7,Image 1,3,1,100000001,510000003800,
11,,Segment,1,3,Image 1,2,1,100000002,510000003810,
7,,Segment,1,4,Image 1,4,1,100000002,510000003820,
17,,Segment,1,3,Image 1,3,1,100000002,510000003836,
11,,Segment,1,4,Image 1,3,1,100000002,510000003854,
4,,Segment,1,2,Image 1,2,1,100000000,510000003857,
17,,Segment,1,3,Image 1,4,1,100000002,510000003873,
6,,Segment,1,5,Image 1,5,1,100000002,510000003878,
7,,Segment,1,4,Image 1,5,1,100000002,510000003884,
19,,Segment,1,5,Image 1,2,1,100000000,510000003902,
5,,Segment,1,4,Image 1,1,1,100000000,510000003906,
17,,Segment,1,4,Image 1,3,1,100000002,510000003922,
11,,Segment,1,5,Image 1,3,1,100000001,510000003932,
41,,Segment,1,2,Image 1,2,1,100000002,510000003972,
13,,Segment,1,6,Image 1,2,1,100000001,510000003984,
10,,Segment,1,0,Image 1,1,1,100000002,510000004025,
7,,Segment,1,5,Image 1,1,1,100000000,510000004031,
59,,Segment,1,1,Image 1,2,1,100000002,510000004089,
5,,Segment,1,3,Image 1,3,1,100000001,510000004093,
22,,Segment,1,1,Image 1,2,1,100000000,510000004114,
11,,Segment,1,4,Image 1,3,1,100000001,510000004124,
5,,Segment,1,5,Image 1,4,1,100000001,510000004128,
3,,Segment,1,3,Image 1,2,1,100000000,510000004130,
7,,Segment,1,5,Image 1,3,1,100000001,510000004136,
5,,Segment,1,5,Image 1,1,1,100000000,510000004140,
4,,Segment,1,3,Image 1,2,1,100000000,510000004143,
13,,Segment,1,2,Image 1,2,1,100000000,510000004157,
4,,Segment,1,2,Image 1,2,1,100000002,510000004160,
15,,Segment,1,2,Image 1,1,1,100000001,510000004175,
10,,Segment,1,1,Image 1,2,1,100000000,510000004184,
31,,Segment,1,0,Image 1,1,1,100000000,510000004220,
11,,Segment,1,1,Image 1,2,1,100000000,510000004249,
24,,Segment,1,0,Image 1,1,1,100000000,510000004274,
7,,Segment,1,4,Image 1,2,1,100000001,510000004280,
4,,Segment,1,4,Image 1,1,1,100000001,510000004284,
4,,Segment,1,1,Image 1,2,1,100000000,510000004287,
3,,Segment,1,1,Image 1,1,1,100000000,510000004289,
3,,Segment,1,0,Image 1,1,1,100000001,510000004294,
3,,Segment,1,1,Image 1,2,1,100000001,510000004296,
10,,Segment,1,0,Image 1,1,1,100000001,510000004320,
10,,Segment,1,0,Image 1,1,1,100000001,510000004330,
7,,Segment,1,0,Image 1,1,1,100000001,510000004345,
2,,Segment,1,8,Image 1,6,1,100000000,510000004406,
2,,Segment,1,4,Image 1,1,1,100000000,510000004409,
2,,Segment,1,4,Image 1,2,1,100000000,510000004410,
2,,Segment,1,4,Image 1,3,1,100000000,510000004412,
2,,Segment,1,7,Image 1,4,1,100000000,510000004413,
2,,Segment,1,3,Image 1,1,1,100000001,510000004414,
2,,Segment,1,3,Image 1,3,1,100000001,510000004415,
2,,Segment,1,9,Image 1,5,1,100000001,510000004416,
2,,Segment,1,5,Image 1,4,1,100000001,510000004417,
2,,Segment,1,10,Image 1,5,1,100000001,510000004422,
2,,Segment,1,4,Image 1,3,1,100000001,510000004423,
2,,Segment,1,2,Image 1,1,1,100000001,510000004424,
2,,Segment,1,10,Image 1,3,1,100000001,510000004425,
2,,Segment,1,3,Image 1,1,1,100000001,510000004426,
2,,Segment,1,1,Image 1,2,1,100000001,510000004427,
2,,Segment,1,8,Image 1,4,1,100000002,510000004428,
2,,Segment,1,5,Image 1,1,1,100000002,510000004429,
2,,Segment,1,6,Image 1,1,1,100000002,510000004430,
2,,Segment,1,7,Image 1,4,1,100000002,510000004439,
2,,Segment,1,8,Image 1,5,1,100000002,510000004440,
2,,Segment,1,6,Image 1,5,1,100000002,510000004441,
2,,Segment,1,7,Image 1,6,1,100000002,510000004442,
2,,Segment,1,8,Image 1,6,1,100000002,510000004443,
2,,Segment,1,1,Image 1,2,1,100000002,510000004444,
2,,Segment,1,1,Image 1,1,1,100000002,510000004445,
9,,Segment,1,0,Image 1,1,1,,,
