
Segment Center Intensity Min Ch=2 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
20,,Segment,2,5,Image 1,2,1,100000001,510000000016,
37,,Segment,2,4,Image 1,2,1,100000001,510000000042,
0,,Segment,2,3,Image 1,2,1,100000001,510000000099,
124,,Segment,2,2,Image 1,1,1,100000001,510000000103,
17,,Segment,2,1,Image 1,1,1,100000001,510000000114,
8,,Segment,2,0,Image 1,1,1,100000001,510000000126,
47,,Segment,2,5,Image 1,3,1,100000001,510000000145,
12,,Segment,2,4,Image 1,3,1,100000001,510000000147,
21,,Segment,2,9,Image 1,5,1,100000000,510000000183,
47,,Segment,2,8,Image 1,5,1,100000000,510000000189,
2,,Segment,2,7,Image 1,5,1,100000000,510000000211,
19,,Segment,2,6,Image 1,4,1,100000000,510000000223,
7,,Segment,2,5,Image 1,3,1,100000000,510000000274,
2,,Segment,2,4,Image 1,2,1,100000000,510000000297,
107,,Segment,2,3,Image 1,1,1,100000000,510000000306,
95,,Segment,2,2,Image 1,1,1,100000000,510000000320,
92,,Segment,2,1,Image 1,1,1,100000000,510000000328,
77,,Segment,2,0,Image 1,1,1,100000000,510000000369,
14,,Segment,2,9,Image 1,7,1,100000000,510000000379,
28,,Segment,2,9,Image 1,6,1,100000000,510000000385,
11,,Segment,2,9,Image 1,6,1,100000000,510000000389,
48,,Segment,2,12,Image 1,5,1,100000001,510000000419,
1,,Segment,2,11,Image 1,5,1,100000001,510000000445,
15,,Segment,2,10,Image 1,5,1,100000001,510000000473,
21,,Segment,2,8,Image 1,5,1,100000001,510000000541,
112,,Segment,2,7,Image 1,4,1,100000001,510000000560,
60,,Segment,2,6,Image 1,4,1,100000001,510000000568,
103,,Segment,2,5,Image 1,3,1,100000001,510000000572,
32,,Segment,2,4,Image 1,3,1,100000001,510000000581,
88,,Segment,2,2,Image 1,2,1,100000001,510000000599,
123,,Segment,2,1,Image 1,1,1,100000001,510000000605,
125,,Segment,2,0,Image 1,1,1,100000001,510000000621,
15,,Segment,2,13,Image 1,7,1,100000001,510000000631,
106,,Segment,2,12,Image 1,6,1,100000001,510000000637,
44,,Segment,2,13,Image 1,6,1,100000001,510000000639,
17,,Segment,2,8,Image 1,5,1,100000000,510000000698,
16,,Segment,2,6,Image 1,4,1,100000000,510000000718,
47,,Segment,2,5,Image 1,3,1,100000000,510000000720,
3,,Segment,2,3,Image 1,2,1,100000000,510000000737,
34,,Segment,2,2,Image 1,1,1,100000000,510000000745,
29,,Segment,2,1,Image 1,1,1,100000000,510000000776,
51,,Segment,2,0,Image 1,1,1,100000000,510000000803,
5,,Segment,2,9,Image 1,4,1,100000000,510000000830,
111,,Segment,2,8,Image 1,4,1,100000000,510000000833,
17,,Segment,2,9,Image 1,5,1,100000000,510000000838,
21,,Segment,2,7,Image 1,5,1,100000000,510000000843,
15,,Segment,2,6,Image 1,2,1,100000000,510000000849,
69,,Segment,2,5,Image 1,2,1,100000000,510000000858,
77,,Segment,2,4,Image 1,2,1,100000000,510000000865,
37,,Segment,2,6,Image 1,3,1,100000000,510000000873,
8,,Segment,2,5,Image 1,4,1,100000000,510000000884,
11,,Segment,2,5,Image 1,3,1,100000000,510000000893,
47,,Segment,2,6,Image 1,3,1,100000000,510000000895,
41,,Segment,2,10,Image 1,4,1,100000001,510000000904,
84,,Segment,2,9,Image 1,3,1,100000001,510000000930,
1,,Segment,2,8,Image 1,3,1,100000001,510000000981,
26,,Segment,2,7,Image 1,3,1,100000001,510000001012,
15,,Segment,2,6,Image 1,3,1,100000001,510000001031,
101,,Segment,2,5,Image 1,2,1,100000001,510000001037,
56,,Segment,2,4,Image 1,2,1,100000001,510000001048,
79,,Segment,2,3,Image 1,2,1,100000001,510000001057,
78,,Segment,2,9,Image 1,4,1,100000001,510000001061,
10,,Segment,2,8,Image 1,3,1,100000002,510000001078,
22,,Segment,2,7,Image 1,3,1,100000002,510000001096,
24,,Segment,2,6,Image 1,2,1,100000002,510000001100,
1,,Segment,2,5,Image 1,2,1,100000002,510000001112,
12,,Segment,2,4,Image 1,2,1,100000002,510000001127,
75,,Segment,2,3,Image 1,1,1,100000002,510000001133,
35,,Segment,2,2,Image 1,1,1,100000002,510000001158,
35,,Segment,2,1,Image 1,1,1,100000002,510000001180,
62,,Segment,2,0,Image 1,1,1,100000002,510000001192,
13,,Segment,2,7,Image 1,2,1,100000002,510000001238,
24,,Segment,2,6,Image 1,3,1,100000002,510000001240,
11,,Segment,2,4,Image 1,3,1,100000000,510000001252,
9,,Segment,2,3,Image 1,2,1,100000000,510000001324,
9,,Segment,2,2,Image 1,2,1,100000000,510000001338,
139,,Segment,2,1,Image 1,1,1,100000000,510000001341,
117,,Segment,2,0,Image 1,1,1,100000000,510000001382,
22,,Segment,2,4,Image 1,2,1,100000000,510000001387,
24,,Segment,2,3,Image 1,3,1,100000000,510000001391,
41,,Segment,2,6,Image 1,3,1,100000000,510000001401,
