
Spine Center Intensity Median Ch=1 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.00391,,Spine,1,2,Image 1,1,1,100000001,610000004855,
3.00391,,Spine,1,7,Image 1,6,1,100000001,610000004860,
1.00391,,Spine,1,2,Image 1,1,1,100000001,610000004864,
4.50391,,Spine,1,9,Image 1,4,1,100000001,610000004867,
2.00195,,Spine,1,9,Image 1,7,1,100000002,610000004878,
1.00391,,Spine,1,4,Image 1,4,1,100000002,610000004880,
1.50098,,Spine,1,1,Image 1,1,1,100000000,610000004883,
2.00195,,Spine,1,1,Image 1,1,1,100000001,610000004886,
3.50195,,Spine,1,8,Image 1,5,1,100000001,610000004889,
5.00781,,Spine,1,8,Image 1,5,1,100000001,610000004892,
3.50391,,Spine,1,6,Image 1,2,1,100000000,610000004897,
2.00391,,Spine,1,5,Image 1,4,1,100000000,610000004901,
2.00195,,Spine,1,9,Image 1,7,1,100000002,610000004909,
2.00781,,Spine,1,0,Image 1,1,1,100000000,610000004913,
3.00781,,Spine,1,5,Image 1,4,1,100000002,610000004915,
1.50098,,Spine,1,5,Image 1,4,1,100000000,610000004919,
4.51562,,Spine,1,4,Image 1,3,1,100000002,610000004923,
1.50781,,Spine,1,2,Image 1,2,1,100000002,610000004926,
2.00195,,Spine,1,6,Image 1,4,1,100000002,610000004931,
1.00195,,Spine,1,8,Image 1,5,1,100000000,610000004934,
2.00391,,Spine,1,5,Image 1,4,1,100000000,610000004938,
4.00391,,Spine,1,8,Image 1,4,1,100000001,610000004941,
2.00098,,Spine,1,2,Image 1,1,1,100000002,610000004943,
2.01562,,Spine,1,2,Image 1,2,1,100000002,610000004947,
6.50195,,Spine,1,0,Image 1,1,1,100000000,610000004952,
2.00391,,Spine,1,6,Image 1,2,1,100000000,610000004956,
3,,Spine,1,2,Image 1,2,1,100000001,610000004959,
1.00195,,Spine,1,5,Image 1,3,1,100000000,610000004963,
3.00391,,Spine,1,5,Image 1,1,1,100000000,610000004966,
3.00195,,Spine,1,9,Image 1,7,1,100000002,610000004968,
1.00195,,Spine,1,0,Image 1,1,1,100000001,610000004973,
3.00781,,Spine,1,2,Image 1,2,1,100000001,610000004975,
1.00391,,Spine,1,4,Image 1,2,1,100000001,610000004979,
1.00391,,Spine,1,5,Image 1,4,1,100000000,610000004981,
0,,Spine,1,0,Image 1,1,1,100000002,610000004986,
3.00195,,Spine,1,9,Image 1,4,1,100000001,610000004988,
12.0078,,Spine,1,12,Image 1,6,1,100000001,610000004991,
12.5078,,Spine,1,0,Image 1,1,1,100000002,610000004994,
3.00391,,Spine,1,7,Image 1,3,1,100000001,610000004998,
2.00098,,Spine,1,0,Image 1,1,1,100000001,610000005001,
0.515625,,Spine,1,2,Image 1,2,1,100000002,610000005004,
3.00391,,Spine,1,9,Image 1,4,1,100000000,610000005006,
2.00195,,Spine,1,0,Image 1,1,1,100000000,610000005009,
3.00781,,Spine,1,5,Image 1,3,1,100000000,610000005011,
2.00195,,Spine,1,0,Image 1,1,1,100000002,610000005014,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000005018,
2.00195,,Spine,1,2,Image 1,2,1,100000002,610000005020,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000005024,
8.00781,,Spine,1,0,Image 1,1,1,100000002,610000005026,
2.00195,,Spine,1,4,Image 1,4,1,100000001,610000005031,
0.000976562,,Spine,1,0,Image 1,1,1,100000001,610000005034,
1.00098,,Spine,1,0,Image 1,1,1,100000000,610000005037,
5.00195,,Spine,1,8,Image 1,4,1,100000001,610000005041,
2.50195,,Spine,1,0,Image 1,1,1,100000000,610000005044,
5.00781,,Spine,1,5,Image 1,4,1,100000002,610000005047,
5.00391,,Spine,1,0,Image 1,1,1,100000000,610000005052,
1.50391,,Spine,1,0,Image 1,1,1,100000001,610000005055,
2.50098,,Spine,1,0,Image 1,1,1,100000002,610000005057,
1.50391,,Spine,1,0,Image 1,1,1,100000002,610000005060,
2,,Spine,1,0,Image 1,1,1,100000002,610000005064,
2,,Spine,1,0,Image 1,1,1,100000002,610000005067,
3.00391,,Spine,1,4,Image 1,2,1,100000001,610000005070,
4,,Spine,1,2,Image 1,2,1,100000001,610000005072,
2.00195,,Spine,1,0,Image 1,1,1,100000000,610000005074,
4,,Spine,1,0,Image 1,1,1,100000000,610000005077,
3.00391,,Spine,1,0,Image 1,1,1,100000001,610000005080,
3.00195,,Spine,1,6,Image 1,4,1,100000002,610000005082,
3,,Spine,1,6,Image 1,2,1,100000000,610000005085,
1.00195,,Spine,1,5,Image 1,3,1,100000000,610000005087,
4.00195,,Spine,1,6,Image 1,2,1,100000000,610000005089,
4,,Spine,1,0,Image 1,1,1,100000000,610000005094,
1.50391,,Spine,1,2,Image 1,3,1,100000002,610000005097,
0,,Spine,1,0,Image 1,1,1,100000000,610000005099,
3.00781,,Spine,1,2,Image 1,2,1,100000001,610000005101,
2.00195,,Spine,1,5,Image 1,3,1,100000002,610000005104,
2.00195,,Spine,1,2,Image 1,1,1,100000002,610000005107,
2.50098,,Spine,1,0,Image 1,1,1,100000002,610000005109,
4,,Spine,1,4,Image 1,3,1,100000002,610000005111,
1.00195,,Spine,1,8,Image 1,5,1,100000000,610000005115,
3.00391,,Spine,1,0,Image 1,1,1,100000000,610000005121,
3.00391,,Spine,1,0,Image 1,1,1,100000000,610000005125,
1.00391,,Spine,1,7,Image 1,3,1,100000001,610000005127,
1,,Spine,1,0,Image 1,1,1,100000000,610000005130,
14.5156,,Spine,1,0,Image 1,1,1,100000002,610000005133,
4,,Spine,1,3,Image 1,2,1,100000001,610000005135,
6.00781,,Spine,1,0,Image 1,1,1,100000000,610000005139,
2,,Spine,1,2,Image 1,2,1,100000002,610000005142,
1.00195,,Spine,1,2,Image 1,1,1,100000000,610000005144,
4.00195,,Spine,1,0,Image 1,1,1,100000001,610000005148,
2.00195,,Spine,1,7,Image 1,2,1,100000001,610000005151,
3.00391,,Spine,1,10,Image 1,4,1,100000001,610000005153,
5.00391,,Spine,1,0,Image 1,1,1,100000000,610000005156,
5.00391,,Spine,1,4,Image 1,2,1,100000000,610000005158,
7.00391,,Spine,1,0,Image 1,1,1,100000002,610000005160,
2.00195,,Spine,1,5,Image 1,1,1,100000000,610000005162,
4.00195,,Spine,1,6,Image 1,4,1,100000002,610000005164,
2.50098,,Spine,1,0,Image 1,1,1,100000000,610000005167,
4,,Spine,1,0,Image 1,1,1,100000002,610000005173,
7.51562,,Spine,1,0,Image 1,1,1,100000000,610000005176,
2.00195,,Spine,1,2,Image 1,2,1,100000002,610000005181,
5.00391,,Spine,1,0,Image 1,1,1,100000000,610000005185,
1.00195,,Spine,1,0,Image 1,1,1,100000001,610000005188,
28.0156,,Spine,1,3,Image 1,2,1,100000001,610000005190,
2.50098,,Spine,1,0,Image 1,1,1,100000000,610000005193,
2.00391,,Spine,1,7,Image 1,2,1,100000002,610000005196,
3.00195,,Spine,1,0,Image 1,1,1,100000000,610000005198,
1,,Spine,1,0,Image 1,1,1,100000001,610000005205,
10.0078,,Spine,1,0,Image 1,1,1,100000000,610000005209,
1.00195,,Spine,1,5,Image 1,2,1,100000000,610000005211,
