
Spine Intensity Min Ch=1 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,1,2,Image 1,1,1,100000001,610000004855,
0,,Spine,1,7,Image 1,6,1,100000001,610000004860,
0,,Spine,1,2,Image 1,1,1,100000001,610000004864,
0,,Spine,1,9,Image 1,4,1,100000001,610000004867,
0,,Spine,1,9,Image 1,7,1,100000002,610000004878,
0,,Spine,1,4,Image 1,4,1,100000002,610000004880,
0,,Spine,1,1,Image 1,1,1,100000000,610000004883,
0,,Spine,1,1,Image 1,1,1,100000001,610000004886,
0,,Spine,1,8,Image 1,5,1,100000001,610000004889,
0,,Spine,1,8,Image 1,5,1,100000001,610000004892,
0,,Spine,1,6,Image 1,2,1,100000000,610000004897,
0,,Spine,1,5,Image 1,4,1,100000000,610000004901,
0,,Spine,1,9,Image 1,7,1,100000002,610000004909,
0,,Spine,1,0,Image 1,1,1,100000000,610000004913,
0,,Spine,1,5,Image 1,4,1,100000002,610000004915,
0,,Spine,1,5,Image 1,4,1,100000000,610000004919,
0,,Spine,1,4,Image 1,3,1,100000002,610000004923,
0,,Spine,1,2,Image 1,2,1,100000002,610000004926,
0,,Spine,1,6,Image 1,4,1,100000002,610000004931,
0,,Spine,1,8,Image 1,5,1,100000000,610000004934,
0,,Spine,1,5,Image 1,4,1,100000000,610000004938,
0,,Spine,1,8,Image 1,4,1,100000001,610000004941,
0,,Spine,1,2,Image 1,1,1,100000002,610000004943,
0,,Spine,1,2,Image 1,2,1,100000002,610000004947,
0,,Spine,1,0,Image 1,1,1,100000000,610000004952,
0,,Spine,1,6,Image 1,2,1,100000000,610000004956,
0,,Spine,1,2,Image 1,2,1,100000001,610000004959,
0,,Spine,1,5,Image 1,3,1,100000000,610000004963,
0,,Spine,1,5,Image 1,1,1,100000000,610000004966,
0,,Spine,1,9,Image 1,7,1,100000002,610000004968,
0,,Spine,1,0,Image 1,1,1,100000001,610000004973,
0,,Spine,1,2,Image 1,2,1,100000001,610000004975,
0,,Spine,1,4,Image 1,2,1,100000001,610000004979,
0,,Spine,1,5,Image 1,4,1,100000000,610000004981,
0,,Spine,1,0,Image 1,1,1,100000002,610000004986,
0,,Spine,1,9,Image 1,4,1,100000001,610000004988,
0,,Spine,1,12,Image 1,6,1,100000001,610000004991,
0,,Spine,1,0,Image 1,1,1,100000002,610000004994,
0,,Spine,1,7,Image 1,3,1,100000001,610000004998,
0,,Spine,1,0,Image 1,1,1,100000001,610000005001,
0,,Spine,1,2,Image 1,2,1,100000002,610000005004,
0,,Spine,1,9,Image 1,4,1,100000000,610000005006,
0,,Spine,1,0,Image 1,1,1,100000000,610000005009,
0,,Spine,1,5,Image 1,3,1,100000000,610000005011,
0,,Spine,1,0,Image 1,1,1,100000002,610000005014,
0,,Spine,1,0,Image 1,1,1,100000001,610000005018,
0,,Spine,1,2,Image 1,2,1,100000002,610000005020,
0,,Spine,1,0,Image 1,1,1,100000001,610000005024,
0,,Spine,1,0,Image 1,1,1,100000002,610000005026,
0,,Spine,1,4,Image 1,4,1,100000001,610000005031,
0,,Spine,1,0,Image 1,1,1,100000001,610000005034,
0,,Spine,1,0,Image 1,1,1,100000000,610000005037,
0,,Spine,1,8,Image 1,4,1,100000001,610000005041,
0,,Spine,1,0,Image 1,1,1,100000000,610000005044,
0,,Spine,1,5,Image 1,4,1,100000002,610000005047,
0,,Spine,1,0,Image 1,1,1,100000000,610000005052,
0,,Spine,1,0,Image 1,1,1,100000001,610000005055,
0,,Spine,1,0,Image 1,1,1,100000002,610000005057,
0,,Spine,1,0,Image 1,1,1,100000002,610000005060,
0,,Spine,1,0,Image 1,1,1,100000002,610000005064,
0,,Spine,1,0,Image 1,1,1,100000002,610000005067,
0,,Spine,1,4,Image 1,2,1,100000001,610000005070,
0,,Spine,1,2,Image 1,2,1,100000001,610000005072,
0,,Spine,1,0,Image 1,1,1,100000000,610000005074,
0,,Spine,1,0,Image 1,1,1,100000000,610000005077,
0,,Spine,1,0,Image 1,1,1,100000001,610000005080,
0,,Spine,1,6,Image 1,4,1,100000002,610000005082,
0,,Spine,1,6,Image 1,2,1,100000000,610000005085,
0,,Spine,1,5,Image 1,3,1,100000000,610000005087,
0,,Spine,1,6,Image 1,2,1,100000000,610000005089,
0,,Spine,1,0,Image 1,1,1,100000000,610000005094,
0,,Spine,1,2,Image 1,3,1,100000002,610000005097,
0,,Spine,1,0,Image 1,1,1,100000000,610000005099,
0,,Spine,1,2,Image 1,2,1,100000001,610000005101,
0,,Spine,1,5,Image 1,3,1,100000002,610000005104,
0,,Spine,1,2,Image 1,1,1,100000002,610000005107,
0,,Spine,1,0,Image 1,1,1,100000002,610000005109,
0,,Spine,1,4,Image 1,3,1,100000002,610000005111,
0,,Spine,1,8,Image 1,5,1,100000000,610000005115,
0,,Spine,1,0,Image 1,1,1,100000000,610000005121,
0,,Spine,1,0,Image 1,1,1,100000000,610000005125,
0,,Spine,1,7,Image 1,3,1,100000001,610000005127,
0,,Spine,1,0,Image 1,1,1,100000000,610000005130,
0,,Spine,1,0,Image 1,1,1,100000002,610000005133,
0,,Spine,1,3,Image 1,2,1,100000001,610000005135,
0,,Spine,1,0,Image 1,1,1,100000000,610000005139,
0,,Spine,1,2,Image 1,2,1,100000002,610000005142,
0,,Spine,1,2,Image 1,1,1,100000000,610000005144,
0,,Spine,1,0,Image 1,1,1,100000001,610000005148,
0,,Spine,1,7,Image 1,2,1,100000001,610000005151,
0,,Spine,1,10,Image 1,4,1,100000001,610000005153,
0,,Spine,1,0,Image 1,1,1,100000000,610000005156,
0,,Spine,1,4,Image 1,2,1,100000000,610000005158,
0,,Spine,1,0,Image 1,1,1,100000002,610000005160,
0,,Spine,1,5,Image 1,1,1,100000000,610000005162,
0,,Spine,1,6,Image 1,4,1,100000002,610000005164,
0,,Spine,1,0,Image 1,1,1,100000000,610000005167,
0,,Spine,1,0,Image 1,1,1,100000002,610000005173,
0,,Spine,1,0,Image 1,1,1,100000000,610000005176,
0,,Spine,1,2,Image 1,2,1,100000002,610000005181,
0,,Spine,1,0,Image 1,1,1,100000000,610000005185,
0,,Spine,1,0,Image 1,1,1,100000001,610000005188,
0,,Spine,1,3,Image 1,2,1,100000001,610000005190,
0,,Spine,1,0,Image 1,1,1,100000000,610000005193,
0,,Spine,1,7,Image 1,2,1,100000002,610000005196,
0,,Spine,1,0,Image 1,1,1,100000000,610000005198,
0,,Spine,1,0,Image 1,1,1,100000001,610000005205,
0,,Spine,1,0,Image 1,1,1,100000000,610000005209,
0,,Spine,1,5,Image 1,2,1,100000000,610000005211,
0,,Spine,1,2,Image 1,2,1,100000001,610000005214,
0,,Spine,1,5,Image 1,2,1,100000000,610000005216,
0,,Spine,1,0,Image 1,1,1,100000000,610000005218,
0,,Spine,1,2,Image 1,2,1,100000002,610000005220,
0,,Spine,1,0,Image 1,1,1,100000000,610000005223,
0,,Spine,1,0,Image 1,1,1,100000000,610000005225,
0,,Spine,1,6,Image 1,3,1,100000002,610000005227,
0,,Spine,1,0,Image 1,1,1,100000000,610000005229,
0,,Spine,1,1,Image 1,1,1,100000000,610000005233,
0,,Spine,1,6,Image 1,3,1,100000001,610000005235,
0,,Spine,1,0,Image 1,1,1,100000000,610000005237,
