
Spine Number of Voxel Ch=4 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
234,,Spine,4,2,Image 1,1,1,100000001,610000004855,
143,,Spine,4,7,Image 1,6,1,100000001,610000004860,
179,,Spine,4,2,Image 1,1,1,100000001,610000004864,
49,,Spine,4,9,Image 1,4,1,100000001,610000004867,
99,,Spine,4,9,Image 1,7,1,100000002,610000004878,
80,,Spine,4,4,Image 1,4,1,100000002,610000004880,
88,,Spine,4,1,Image 1,1,1,100000000,610000004883,
102,,Spine,4,1,Image 1,1,1,100000001,610000004886,
141,,Spine,4,8,Image 1,5,1,100000001,610000004889,
56,,Spine,4,8,Image 1,5,1,100000001,610000004892,
281,,Spine,4,6,Image 1,2,1,100000000,610000004897,
114,,Spine,4,5,Image 1,4,1,100000000,610000004901,
83,,Spine,4,9,Image 1,7,1,100000002,610000004909,
112,,Spine,4,0,Image 1,1,1,100000000,610000004913,
41,,Spine,4,5,Image 1,4,1,100000002,610000004915,
77,,Spine,4,5,Image 1,4,1,100000000,610000004919,
80,,Spine,4,4,Image 1,3,1,100000002,610000004923,
318,,Spine,4,2,Image 1,2,1,100000002,610000004926,
149,,Spine,4,6,Image 1,4,1,100000002,610000004931,
197,,Spine,4,8,Image 1,5,1,100000000,610000004934,
110,,Spine,4,5,Image 1,4,1,100000000,610000004938,
95,,Spine,4,8,Image 1,4,1,100000001,610000004941,
140,,Spine,4,2,Image 1,1,1,100000002,610000004943,
830,,Spine,4,2,Image 1,2,1,100000002,610000004947,
173,,Spine,4,0,Image 1,1,1,100000000,610000004952,
250,,Spine,4,6,Image 1,2,1,100000000,610000004956,
108,,Spine,4,2,Image 1,2,1,100000001,610000004959,
120,,Spine,4,5,Image 1,3,1,100000000,610000004963,
89,,Spine,4,5,Image 1,1,1,100000000,610000004966,
71,,Spine,4,9,Image 1,7,1,100000002,610000004968,
137,,Spine,4,0,Image 1,1,1,100000001,610000004973,
820,,Spine,4,2,Image 1,2,1,100000001,610000004975,
380,,Spine,4,4,Image 1,2,1,100000001,610000004979,
81,,Spine,4,5,Image 1,4,1,100000000,610000004981,
58,,Spine,4,0,Image 1,1,1,100000002,610000004986,
46,,Spine,4,9,Image 1,4,1,100000001,610000004988,
114,,Spine,4,12,Image 1,6,1,100000001,610000004991,
253,,Spine,4,0,Image 1,1,1,100000002,610000004994,
117,,Spine,4,7,Image 1,3,1,100000001,610000004998,
383,,Spine,4,0,Image 1,1,1,100000001,610000005001,
789,,Spine,4,2,Image 1,2,1,100000002,610000005004,
125,,Spine,4,9,Image 1,4,1,100000000,610000005006,
1283,,Spine,4,0,Image 1,1,1,100000000,610000005009,
92,,Spine,4,5,Image 1,3,1,100000000,610000005011,
134,,Spine,4,0,Image 1,1,1,100000002,610000005014,
87,,Spine,4,0,Image 1,1,1,100000001,610000005018,
142,,Spine,4,2,Image 1,2,1,100000002,610000005020,
194,,Spine,4,0,Image 1,1,1,100000001,610000005024,
31,,Spine,4,0,Image 1,1,1,100000002,610000005026,
132,,Spine,4,4,Image 1,4,1,100000001,610000005031,
173,,Spine,4,0,Image 1,1,1,100000001,610000005034,
164,,Spine,4,0,Image 1,1,1,100000000,610000005037,
340,,Spine,4,8,Image 1,4,1,100000001,610000005041,
173,,Spine,4,0,Image 1,1,1,100000000,610000005044,
126,,Spine,4,5,Image 1,4,1,100000002,610000005047,
302,,Spine,4,0,Image 1,1,1,100000000,610000005052,
300,,Spine,4,0,Image 1,1,1,100000001,610000005055,
81,,Spine,4,0,Image 1,1,1,100000002,610000005057,
443,,Spine,4,0,Image 1,1,1,100000002,610000005060,
20,,Spine,4,0,Image 1,1,1,100000002,610000005064,
52,,Spine,4,0,Image 1,1,1,100000002,610000005067,
372,,Spine,4,4,Image 1,2,1,100000001,610000005070,
92,,Spine,4,2,Image 1,2,1,100000001,610000005072,
123,,Spine,4,0,Image 1,1,1,100000000,610000005074,
202,,Spine,4,0,Image 1,1,1,100000000,610000005077,
258,,Spine,4,0,Image 1,1,1,100000001,610000005080,
76,,Spine,4,6,Image 1,4,1,100000002,610000005082,
229,,Spine,4,6,Image 1,2,1,100000000,610000005085,
190,,Spine,4,5,Image 1,3,1,100000000,610000005087,
84,,Spine,4,6,Image 1,2,1,100000000,610000005089,
262,,Spine,4,0,Image 1,1,1,100000000,610000005094,
161,,Spine,4,2,Image 1,3,1,100000002,610000005097,
38,,Spine,4,0,Image 1,1,1,100000000,610000005099,
491,,Spine,4,2,Image 1,2,1,100000001,610000005101,
155,,Spine,4,5,Image 1,3,1,100000002,610000005104,
131,,Spine,4,2,Image 1,1,1,100000002,610000005107,
66,,Spine,4,0,Image 1,1,1,100000002,610000005109,
97,,Spine,4,4,Image 1,3,1,100000002,610000005111,
138,,Spine,4,8,Image 1,5,1,100000000,610000005115,
851,,Spine,4,0,Image 1,1,1,100000000,610000005121,
1066,,Spine,4,0,Image 1,1,1,100000000,610000005125,
97,,Spine,4,7,Image 1,3,1,100000001,610000005127,
261,,Spine,4,0,Image 1,1,1,100000000,610000005130,
58,,Spine,4,0,Image 1,1,1,100000002,610000005133,
153,,Spine,4,3,Image 1,2,1,100000001,610000005135,
140,,Spine,4,0,Image 1,1,1,100000000,610000005139,
80,,Spine,4,2,Image 1,2,1,100000002,610000005142,
704,,Spine,4,2,Image 1,1,1,100000000,610000005144,
159,,Spine,4,0,Image 1,1,1,100000001,610000005148,
101,,Spine,4,7,Image 1,2,1,100000001,610000005151,
51,,Spine,4,10,Image 1,4,1,100000001,610000005153,
143,,Spine,4,0,Image 1,1,1,100000000,610000005156,
112,,Spine,4,4,Image 1,2,1,100000000,610000005158,
645,,Spine,4,0,Image 1,1,1,100000002,610000005160,
488,,Spine,4,5,Image 1,1,1,100000000,610000005162,
116,,Spine,4,6,Image 1,4,1,100000002,610000005164,
308,,Spine,4,0,Image 1,1,1,100000000,610000005167,
280,,Spine,4,0,Image 1,1,1,100000002,610000005173,
541,,Spine,4,0,Image 1,1,1,100000000,610000005176,
197,,Spine,4,2,Image 1,2,1,100000002,610000005181,
678,,Spine,4,0,Image 1,1,1,100000000,610000005185,
199,,Spine,4,0,Image 1,1,1,100000001,610000005188,
384,,Spine,4,3,Image 1,2,1,100000001,610000005190,
177,,Spine,4,0,Image 1,1,1,100000000,610000005193,
205,,Spine,4,7,Image 1,2,1,100000002,610000005196,
865,,Spine,4,0,Image 1,1,1,100000000,610000005198,
186,,Spine,4,0,Image 1,1,1,100000001,610000005205,
112,,Spine,4,0,Image 1,1,1,100000000,610000005209,
73,,Spine,4,5,Image 1,2,1,100000000,610000005211,
956,,Spine,4,2,Image 1,2,1,100000001,610000005214,
165,,Spine,4,5,Image 1,2,1,100000000,610000005216,
1105,,Spine,4,0,Image 1,1,1,100000000,610000005218,
334,,Spine,4,2,Image 1,2,1,100000002,610000005220,
246,,Spine,4,0,Image 1,1,1,100000000,610000005223,
1451,,Spine,4,0,Image 1,1,1,100000000,610000005225,
170,,Spine,4,6,Image 1,3,1,100000002,610000005227,
132,,Spine,4,0,Image 1,1,1,100000000,610000005229,
153,,Spine,4,1,Image 1,1,1,100000000,610000005233,
381,,Spine,4,6,Image 1,3,1,100000001,610000005235,
746,,Spine,4,0,Image 1,1,1,100000000,610000005237,
217,,Spine,4,4,Image 1,4,1,100000001,610000005240,
458,,Spine,4,6,Image 1,3,1,100000001,610000005243,
296,,Spine,4,0,Image 1,1,1,100000000,610000005245,
844,,Spine,4,0,Image 1,1,1,100000001,610000005249,
328,,Spine,4,6,Image 1,2,1,100000001,610000005257,
210,,Spine,4,0,Image 1,1,1,100000000,610000005261,
185,,Spine,4,0,Image 1,1,1,100000000,610000005264,
464,,Spine,4,6,Image 1,2,1,100000001,610000005280,
268,,Spine,4,0,Image 1,1,1,100000002,610000005288,
761,,Spine,4,0,Image 1,1,1,100000001,610000005342,
205,,Spine,4,6,Image 1,2,1,100000000,610000005346,
143,,Spine,4,6,Image 1,3,1,100000000,610000005347,
75,,Spine,4,5,Image 1,2,1,100000000,610000005348,
150,,Spine,4,0,Image 1,1,1,100000000,610000005349,
89,,Spine,4,4,Image 1,3,1,100000000,610000005350,
44,,Spine,4,3,Image 1,2,1,100000000,610000005351,
117,,Spine,4,5,Image 1,3,1,100000000,610000005352,
174,,Spine,4,5,Image 1,3,1,100000000,610000005353,
152,,Spine,4,5,Image 1,3,1,100000000,610000005354,
107,,Spine,4,5,Image 1,2,1,100000000,610000005355,
348,,Spine,4,0,Image 1,1,1,100000000,610000005356,
362,,Spine,4,0,Image 1,1,1,100000000,610000005357,
115,,Spine,4,5,Image 1,3,1,100000000,610000005361,
222,,Spine,4,5,Image 1,3,1,100000000,610000005362,
70,,Spine,4,5,Image 1,4,1,100000000,610000005363,
63,,Spine,4,5,Image 1,4,1,100000000,610000005364,
47,,Spine,4,3,Image 1,3,1,100000000,610000005365,
141,,Spine,4,1,Image 1,1,1,100000000,610000005366,
172,,Spine,4,8,Image 1,5,1,100000000,610000005374,
60,,Spine,4,6,Image 1,4,1,100000000,610000005375,
58,,Spine,4,1,Image 1,1,1,100000000,610000005376,
577,,Spine,4,0,Image 1,1,1,100000000,610000005377,
79,,Spine,4,5,Image 1,2,1,100000001,610000005391,
24,,Spine,4,3,Image 1,2,1,100000001,610000005392,
87,,Spine,4,3,Image 1,2,1,100000001,610000005393,
76,,Spine,4,6,Image 1,1,1,100000001,610000005394,
40,,Spine,4,4,Image 1,2,1,100000001,610000005395,
40,,Spine,4,4,Image 1,2,1,100000001,610000005396,
31,,Spine,4,2,Image 1,2,1,100000001,610000005397,
79,,Spine,4,9,Image 1,3,1,100000001,610000005399,
122,,Spine,4,8,Image 1,3,1,100000001,610000005400,
54,,Spine,4,5,Image 1,3,1,100000001,610000005401,
272,,Spine,4,1,Image 1,1,1,100000001,610000005402,
217,,Spine,4,1,Image 1,1,1,100000001,610000005403,
