
Segment Center Intensity Mean Ch=2 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
85,,Segment,2,5,Image 1,2,1,100000001,510000000016,
85.7778,,Segment,2,4,Image 1,2,1,100000001,510000000042,
58.8793,,Segment,2,3,Image 1,2,1,100000001,510000000099,
141,,Segment,2,2,Image 1,1,1,100000001,510000000103,
83,,Segment,2,1,Image 1,1,1,100000001,510000000114,
64.6154,,Segment,2,0,Image 1,1,1,100000001,510000000126,
110,,Segment,2,5,Image 1,3,1,100000001,510000000145,
30.6667,,Segment,2,4,Image 1,3,1,100000001,510000000147,
58.8333,,Segment,2,9,Image 1,5,1,100000000,510000000183,
88.1429,,Segment,2,8,Image 1,5,1,100000000,510000000189,
25.2174,,Segment,2,7,Image 1,5,1,100000000,510000000211,
49.3077,,Segment,2,6,Image 1,4,1,100000000,510000000223,
94.75,,Segment,2,5,Image 1,3,1,100000000,510000000274,
68.5833,,Segment,2,4,Image 1,2,1,100000000,510000000297,
128.3,,Segment,2,3,Image 1,1,1,100000000,510000000306,
144.4,,Segment,2,2,Image 1,1,1,100000000,510000000320,
161.222,,Segment,2,1,Image 1,1,1,100000000,510000000328,
118.125,,Segment,2,0,Image 1,1,1,100000000,510000000369,
44.8,,Segment,2,9,Image 1,7,1,100000000,510000000379,
73,,Segment,2,9,Image 1,6,1,100000000,510000000385,
49.4,,Segment,2,9,Image 1,6,1,100000000,510000000389,
118.032,,Segment,2,12,Image 1,5,1,100000001,510000000419,
69.5185,,Segment,2,11,Image 1,5,1,100000001,510000000445,
73.8276,,Segment,2,10,Image 1,5,1,100000001,510000000473,
95.7353,,Segment,2,8,Image 1,5,1,100000001,510000000541,
155.7,,Segment,2,7,Image 1,4,1,100000001,510000000560,
117.778,,Segment,2,6,Image 1,4,1,100000001,510000000568,
125.8,,Segment,2,5,Image 1,3,1,100000001,510000000572,
101.1,,Segment,2,4,Image 1,3,1,100000001,510000000581,
138.833,,Segment,2,2,Image 1,2,1,100000001,510000000599,
144.286,,Segment,2,1,Image 1,1,1,100000001,510000000605,
153,,Segment,2,0,Image 1,1,1,100000001,510000000621,
66.8571,,Segment,2,13,Image 1,7,1,100000001,510000000631,
146,,Segment,2,12,Image 1,6,1,100000001,510000000637,
93.6667,,Segment,2,13,Image 1,6,1,100000001,510000000639,
90.1167,,Segment,2,8,Image 1,5,1,100000000,510000000698,
44.2,,Segment,2,6,Image 1,4,1,100000000,510000000718,
83,,Segment,2,5,Image 1,3,1,100000000,510000000720,
27.5294,,Segment,2,3,Image 1,2,1,100000000,510000000737,
79.5556,,Segment,2,2,Image 1,1,1,100000000,510000000745,
84.1562,,Segment,2,1,Image 1,1,1,100000000,510000000776,
121.182,,Segment,2,0,Image 1,1,1,100000000,510000000803,
52,,Segment,2,9,Image 1,4,1,100000000,510000000830,
122.5,,Segment,2,8,Image 1,4,1,100000000,510000000833,
67,,Segment,2,9,Image 1,5,1,100000000,510000000838,
32.5,,Segment,2,7,Image 1,5,1,100000000,510000000843,
53.4286,,Segment,2,6,Image 1,2,1,100000000,510000000849,
147.1,,Segment,2,5,Image 1,2,1,100000000,510000000858,
112.625,,Segment,2,4,Image 1,2,1,100000000,510000000865,
70,,Segment,2,6,Image 1,3,1,100000000,510000000873,
36.9167,,Segment,2,5,Image 1,4,1,100000000,510000000884,
62.8,,Segment,2,5,Image 1,3,1,100000000,510000000893,
69,,Segment,2,6,Image 1,3,1,100000000,510000000895,
133,,Segment,2,10,Image 1,4,1,100000001,510000000904,
142.259,,Segment,2,9,Image 1,3,1,100000001,510000000930,
