
Spine Attachment Pt Time Index
 ==================== 
Spine Attachment Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,7,6,1,100000001,610000004860,
1,,Spine,2,1,1,100000001,610000004864,
1,,Spine,9,4,1,100000001,610000004867,
1,,Spine,4,4,1,100000002,610000004880,
1,,Spine,1,1,1,100000000,610000004883,
1,,Spine,1,1,1,100000001,610000004886,
1,,Spine,8,5,1,100000001,610000004889,
1,,Spine,8,5,1,100000001,610000004892,
1,,Spine,5,4,1,100000000,610000004901,
1,,Spine,0,1,1,100000000,610000004913,
1,,Spine,5,4,1,100000002,610000004915,
1,,Spine,5,4,1,100000000,610000004919,
1,,Spine,4,3,1,100000002,610000004923,
1,,Spine,2,2,1,100000002,610000004926,
1,,Spine,8,5,1,100000000,610000004934,
1,,Spine,5,4,1,100000000,610000004938,
1,,Spine,8,4,1,100000001,610000004941,
1,,Spine,2,1,1,100000002,610000004943,
1,,Spine,0,1,1,100000000,610000004952,
1,,Spine,5,3,1,100000000,610000004963,
1,,Spine,5,1,1,100000000,610000004966,
1,,Spine,5,4,1,100000000,610000004981,
1,,Spine,9,4,1,100000001,610000004988,
1,,Spine,12,6,1,100000001,610000004991,
1,,Spine,2,2,1,100000002,610000005004,
1,,Spine,5,3,1,100000000,610000005011,
1,,Spine,0,1,1,100000002,610000005014,
1,,Spine,0,1,1,100000001,610000005024,
1,,Spine,0,1,1,100000001,610000005034,
1,,Spine,5,4,1,100000002,610000005047,
1,,Spine,0,1,1,100000002,610000005057,
1,,Spine,0,1,1,100000002,610000005060,
1,,Spine,4,2,1,100000001,610000005070,
1,,Spine,2,2,1,100000001,610000005072,
1,,Spine,0,1,1,100000000,610000005074,
1,,Spine,0,1,1,100000001,610000005080,
1,,Spine,6,4,1,100000002,610000005082,
1,,Spine,5,3,1,100000000,610000005087,
1,,Spine,6,2,1,100000000,610000005089,
1,,Spine,2,3,1,100000002,610000005097,
1,,Spine,2,2,1,100000001,610000005101,
1,,Spine,5,3,1,100000002,610000005104,
1,,Spine,2,1,1,100000002,610000005107,
1,,Spine,4,3,1,100000002,610000005111,
1,,Spine,8,5,1,100000000,610000005115,
1,,Spine,7,3,1,100000001,610000005127,
1,,Spine,3,2,1,100000001,610000005135,
1,,Spine,2,2,1,100000002,610000005142,
1,,Spine,2,1,1,100000000,610000005144,
1,,Spine,7,2,1,100000001,610000005151,
1,,Spine,10,4,1,100000001,610000005153,
1,,Spine,4,2,1,100000000,610000005158,
1,,Spine,0,1,1,100000002,610000005160,
1,,Spine,6,4,1,100000002,610000005164,
1,,Spine,3,2,1,100000001,610000005190,
1,,Spine,7,2,1,100000002,610000005196,
1,,Spine,5,2,1,100000000,610000005211,
1,,Spine,2,2,1,100000001,610000005214,
1,,Spine,5,2,1,100000000,610000005216,
1,,Spine,2,2,1,100000002,610000005220,
1,,Spine,6,3,1,100000002,610000005227,
1,,Spine,6,3,1,100000001,610000005235,
1,,Spine,0,1,1,100000000,610000005237,
1,,Spine,6,2,1,100000001,610000005257,
1,,Spine,0,1,1,100000000,610000005264,
1,,Spine,6,2,1,100000001,610000005280,
1,,Spine,2,2,1,,610000005486,
1,,Spine,0,1,1,,610000005486,
1,,Spine,2,1,1,,610000005487,
1,,Spine,5,2,1,,610000005487,
1,,Spine,6,1,1,,610000005487,
1,,Spine,6,2,1,,610000005488,
1,,Spine,2,1,1,,610000005488,
1,,Spine,4,2,1,,610000005488,
1,,Spine,6,3,1,,610000005489,
1,,Spine,3,1,1,,610000005489,
1,,Spine,4,2,1,,610000005489,
1,,Spine,3,2,1,,610000005490,
1,,Spine,6,2,1,,610000005490,
1,,Spine,3,2,1,,610000005491,
