
Pt Time Type=Segment Branch
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,8,1,Segment Branch,100000000,800000004,
0,s,Point,7,1,Segment Branch,100000000,800000005,
0,s,Point,6,1,Segment Branch,100000000,800000006,
0,s,Point,5,1,Segment Branch,100000000,800000007,
0,s,Point,4,1,Segment Branch,100000000,800000008,
0,s,Point,3,1,Segment Branch,100000000,800000009,
0,s,Point,2,1,Segment Branch,100000000,800000010,
0,s,Point,1,1,Segment Branch,100000000,800000011,
0,s,Point,0,1,Segment Branch,100000000,800000012,
0,s,Point,8,1,Segment Branch,100000000,800000014,
0,s,Point,7,1,Segment Branch,100000000,800000018,
0,s,Point,6,1,Segment Branch,100000000,800000019,
0,s,Point,5,1,Segment Branch,100000000,800000020,
0,s,Point,4,1,Segment Branch,100000000,800000021,
0,s,Point,3,1,Segment Branch,100000000,800000022,
0,s,Point,2,1,Segment Branch,100000000,800000023,
0,s,Point,1,1,Segment Branch,100000000,800000024,
0,s,Point,0,1,Segment Branch,100000000,800000025,
0,s,Point,8,1,Segment Branch,100000000,800000027,
0,s,Point,5,1,Segment Branch,100000000,800000031,
0,s,Point,4,1,Segment Branch,100000000,800000032,
0,s,Point,3,1,Segment Branch,100000000,800000039,
0,s,Point,2,1,Segment Branch,100000000,800000040,
0,s,Point,1,1,Segment Branch,100000000,800000041,
0,s,Point,0,1,Segment Branch,100000000,800000042,
0,s,Point,5,1,Segment Branch,100000000,800000047,
0,s,Point,4,1,Segment Branch,100000000,800000049,
0,s,Point,3,1,Segment Branch,100000000,800000050,
0,s,Point,2,1,Segment Branch,100000000,800000051,
0,s,Point,6,1,Segment Branch,100000000,800000057,
0,s,Point,4,1,Segment Branch,100000000,800000060,
0,s,Point,3,1,Segment Branch,100000000,800000061,
0,s,Point,2,1,Segment Branch,100000000,800000062,
0,s,Point,1,1,Segment Branch,100000000,800000063,
0,s,Point,0,1,Segment Branch,100000000,800000064,
0,s,Point,5,1,Segment Branch,100000000,800000068,
0,s,Point,4,1,Segment Branch,100000000,800000075,
0,s,Point,4,1,Segment Branch,100000000,800000078,
0,s,Point,0,1,Segment Branch,100000000,800000088,
0,s,Point,4,1,Segment Branch,100000001,800000092,
0,s,Point,3,1,Segment Branch,100000001,800000093,
0,s,Point,2,1,Segment Branch,100000001,800000094,
0,s,Point,1,1,Segment Branch,100000001,800000095,
0,s,Point,0,1,Segment Branch,100000001,800000096,
0,s,Point,11,1,Segment Branch,100000001,800000100,
0,s,Point,10,1,Segment Branch,100000001,800000101,
0,s,Point,9,1,Segment Branch,100000001,800000102,
0,s,Point,8,1,Segment Branch,100000001,800000103,
0,s,Point,7,1,Segment Branch,100000001,800000104,
0,s,Point,6,1,Segment Branch,100000001,800000105,
0,s,Point,5,1,Segment Branch,100000001,800000106,
0,s,Point,4,1,Segment Branch,100000001,800000107,
0,s,Point,3,1,Segment Branch,100000001,800000108,
0,s,Point,2,1,Segment Branch,100000001,800000109,
0,s,Point,1,1,Segment Branch,100000001,800000110,
0,s,Point,0,1,Segment Branch,100000001,800000111,
0,s,Point,12,1,Segment Branch,100000001,800000113,
0,s,Point,9,1,Segment Branch,100000001,800000116,
0,s,Point,8,1,Segment Branch,100000001,800000117,
0,s,Point,7,1,Segment Branch,100000001,800000118,
0,s,Point,6,1,Segment Branch,100000001,800000119,
0,s,Point,5,1,Segment Branch,100000001,800000120,
0,s,Point,4,1,Segment Branch,100000001,800000121,
0,s,Point,3,1,Segment Branch,100000001,800000122,
0,s,Point,2,1,Segment Branch,100000001,800000123,
0,s,Point,5,1,Segment Branch,100000001,800000128,
0,s,Point,4,1,Segment Branch,100000001,800000129,
0,s,Point,3,1,Segment Branch,100000001,800000130,
0,s,Point,6,1,Segment Branch,100000001,800000142,
0,s,Point,5,1,Segment Branch,100000001,800000147,
0,s,Point,10,1,Segment Branch,100000001,800000150,
0,s,Point,9,1,Segment Branch,100000001,800000151,
0,s,Point,8,1,Segment Branch,100000001,800000152,
0,s,Point,7,1,Segment Branch,100000001,800000153,
0,s,Point,6,1,Segment Branch,100000001,800000154,
0,s,Point,5,1,Segment Branch,100000001,800000155,
0,s,Point,4,1,Segment Branch,100000001,800000156,
0,s,Point,3,1,Segment Branch,100000001,800000157,
0,s,Point,10,1,Segment Branch,100000001,800000161,
0,s,Point,9,1,Segment Branch,100000001,800000162,
0,s,Point,8,1,Segment Branch,100000001,800000163,
0,s,Point,7,1,Segment Branch,100000001,800000164,
0,s,Point,6,1,Segment Branch,100000001,800000165,
0,s,Point,5,1,Segment Branch,100000001,800000166,
0,s,Point,4,1,Segment Branch,100000001,800000167,
0,s,Point,9,1,Segment Branch,100000001,800000170,
0,s,Point,8,1,Segment Branch,100000001,800000176,
0,s,Point,7,1,Segment Branch,100000001,800000177,
0,s,Point,6,1,Segment Branch,100000001,800000178,
0,s,Point,5,1,Segment Branch,100000001,800000179,
0,s,Point,4,1,Segment Branch,100000001,800000180,
0,s,Point,3,1,Segment Branch,100000001,800000181,
0,s,Point,2,1,Segment Branch,100000001,800000182,
0,s,Point,1,1,Segment Branch,100000001,800000183,
0,s,Point,0,1,Segment Branch,100000001,800000184,
0,s,Point,9,1,Segment Branch,100000001,800000186,
0,s,Point,9,1,Segment Branch,100000001,800000188,
0,s,Point,8,1,Segment Branch,100000001,800000189,
0,s,Point,9,1,Segment Branch,100000001,800000194,
0,s,Point,8,1,Segment Branch,100000001,800000197,
0,s,Point,3,1,Segment Branch,100000001,800000222,
0,s,Point,7,1,Segment Branch,100000002,800000231,
0,s,Point,6,1,Segment Branch,100000002,800000232,
0,s,Point,5,1,Segment Branch,100000002,800000233,
0,s,Point,4,1,Segment Branch,100000002,800000234,
0,s,Point,3,1,Segment Branch,100000002,800000235,
0,s,Point,2,1,Segment Branch,100000002,800000236,
0,s,Point,1,1,Segment Branch,100000002,800000237,
0,s,Point,0,1,Segment Branch,100000002,800000238,
0,s,Point,5,1,Segment Branch,100000002,800000243,
0,s,Point,4,1,Segment Branch,100000002,800000244,
0,s,Point,7,1,Segment Branch,100000002,800000248,
0,s,Point,6,1,Segment Branch,100000002,800000249,
0,s,Point,5,1,Segment Branch,100000002,800000250,
0,s,Point,4,1,Segment Branch,100000002,800000251,
0,s,Point,3,1,Segment Branch,100000002,800000252,
0,s,Point,2,1,Segment Branch,100000002,800000253,
0,s,Point,1,1,Segment Branch,100000002,800000254,
0,s,Point,0,1,Segment Branch,100000002,800000255,
0,s,Point,4,1,Segment Branch,100000002,800000257,
0,s,Point,3,1,Segment Branch,100000002,800000258,
0,s,Point,8,1,Segment Branch,100000002,800000260,
0,s,Point,7,1,Segment Branch,100000002,800000261,
0,s,Point,6,1,Segment Branch,100000002,800000262,
0,s,Point,5,1,Segment Branch,100000002,800000263,
0,s,Point,4,1,Segment Branch,100000002,800000264,
0,s,Point,7,1,Segment Branch,100000002,800000266,
0,s,Point,6,1,Segment Branch,100000002,800000267,
0,s,Point,7,1,Segment Branch,100000002,800000274,
0,s,Point,5,1,Segment Branch,100000002,800000277,
0,s,Point,8,1,Segment Branch,100000002,800000281,
0,s,Point,7,1,Segment Branch,100000002,800000282,
0,s,Point,6,1,Segment Branch,100000002,800000287,
0,s,Point,5,1,Segment Branch,100000002,800000288,
0,s,Point,4,1,Segment Branch,100000002,800000289,
0,s,Point,3,1,Segment Branch,100000002,800000290,
0,s,Point,2,1,Segment Branch,100000002,800000291,
0,s,Point,6,1,Segment Branch,100000002,800000298,
0,s,Point,6,1,Segment Branch,100000002,800000302,
0,s,Point,8,1,Segment Branch,100000002,800000305,
