
Spine Intensity Max Ch=3 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,2,Image 1,1,1,100000001,610000004855,
0,,Spine,3,7,Image 1,6,1,100000001,610000004860,
0,,Spine,3,2,Image 1,1,1,100000001,610000004864,
0,,Spine,3,9,Image 1,4,1,100000001,610000004867,
0,,Spine,3,9,Image 1,7,1,100000002,610000004878,
0,,Spine,3,4,Image 1,4,1,100000002,610000004880,
0,,Spine,3,1,Image 1,1,1,100000000,610000004883,
0,,Spine,3,1,Image 1,1,1,100000001,610000004886,
0,,Spine,3,8,Image 1,5,1,100000001,610000004889,
0,,Spine,3,8,Image 1,5,1,100000001,610000004892,
0,,Spine,3,6,Image 1,2,1,100000000,610000004897,
0,,Spine,3,5,Image 1,4,1,100000000,610000004901,
0,,Spine,3,9,Image 1,7,1,100000002,610000004909,
0,,Spine,3,0,Image 1,1,1,100000000,610000004913,
0,,Spine,3,5,Image 1,4,1,100000002,610000004915,
0,,Spine,3,5,Image 1,4,1,100000000,610000004919,
35,,Spine,3,4,Image 1,3,1,100000002,610000004923,
0,,Spine,3,2,Image 1,2,1,100000002,610000004926,
0,,Spine,3,6,Image 1,4,1,100000002,610000004931,
0,,Spine,3,8,Image 1,5,1,100000000,610000004934,
0,,Spine,3,5,Image 1,4,1,100000000,610000004938,
0,,Spine,3,8,Image 1,4,1,100000001,610000004941,
0,,Spine,3,2,Image 1,1,1,100000002,610000004943,
35,,Spine,3,2,Image 1,2,1,100000002,610000004947,
16,,Spine,3,0,Image 1,1,1,100000000,610000004952,
0,,Spine,3,6,Image 1,2,1,100000000,610000004956,
0,,Spine,3,2,Image 1,2,1,100000001,610000004959,
0,,Spine,3,5,Image 1,3,1,100000000,610000004963,
0,,Spine,3,5,Image 1,1,1,100000000,610000004966,
0,,Spine,3,9,Image 1,7,1,100000002,610000004968,
0,,Spine,3,0,Image 1,1,1,100000001,610000004973,
40,,Spine,3,2,Image 1,2,1,100000001,610000004975,
0,,Spine,3,4,Image 1,2,1,100000001,610000004979,
