
Spine Position Y
 ==================== 
Spine Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
19098.6,µm,Spine,Spine Position,0,1,1,100000002,610000005057,
19097.5,µm,Spine,Spine Position,0,1,1,100000002,610000005060,
19098.7,µm,Spine,Spine Position,0,1,1,100000002,610000005064,
19100.5,µm,Spine,Spine Position,0,1,1,100000002,610000005067,
19086.9,µm,Spine,Spine Position,4,2,1,100000001,610000005070,
19084,µm,Spine,Spine Position,2,2,1,100000001,610000005072,
19068.9,µm,Spine,Spine Position,0,1,1,100000000,610000005074,
19069.9,µm,Spine,Spine Position,0,1,1,100000000,610000005077,
19088.6,µm,Spine,Spine Position,0,1,1,100000001,610000005080,
19097.1,µm,Spine,Spine Position,6,4,1,100000002,610000005082,
19062.6,µm,Spine,Spine Position,6,2,1,100000000,610000005085,
19074.5,µm,Spine,Spine Position,5,3,1,100000000,610000005087,
19067.2,µm,Spine,Spine Position,6,2,1,100000000,610000005089,
19071.8,µm,Spine,Spine Position,0,1,1,100000000,610000005094,
19096.8,µm,Spine,Spine Position,2,3,1,100000002,610000005097,
19072.1,µm,Spine,Spine Position,0,1,1,100000000,610000005099,
19088,µm,Spine,Spine Position,2,2,1,100000001,610000005101,
19088.8,µm,Spine,Spine Position,5,3,1,100000002,610000005104,
19099.2,µm,Spine,Spine Position,2,1,1,100000002,610000005107,
19099.4,µm,Spine,Spine Position,0,1,1,100000002,610000005109,
19090.9,µm,Spine,Spine Position,4,3,1,100000002,610000005111,
19061.9,µm,Spine,Spine Position,8,5,1,100000000,610000005115,
19071.9,µm,Spine,Spine Position,0,1,1,100000000,610000005121,
19071.1,µm,Spine,Spine Position,0,1,1,100000000,610000005125,
19089.8,µm,Spine,Spine Position,7,3,1,100000001,610000005127,
19071.3,µm,Spine,Spine Position,0,1,1,100000000,610000005130,
19097.2,µm,Spine,Spine Position,0,1,1,100000002,610000005133,
19088.3,µm,Spine,Spine Position,3,2,1,100000001,610000005135,
19071,µm,Spine,Spine Position,0,1,1,100000000,610000005139,
19097.9,µm,Spine,Spine Position,2,2,1,100000002,610000005142,
19070.9,µm,Spine,Spine Position,2,1,1,100000000,610000005144,
19088,µm,Spine,Spine Position,0,1,1,100000001,610000005148,
19085,µm,Spine,Spine Position,7,2,1,100000001,610000005151,
19087.6,µm,Spine,Spine Position,10,4,1,100000001,610000005153,
19071,µm,Spine,Spine Position,0,1,1,100000000,610000005156,
19066.4,µm,Spine,Spine Position,4,2,1,100000000,610000005158,
19097.2,µm,Spine,Spine Position,0,1,1,100000002,610000005160,
19070.3,µm,Spine,Spine Position,5,1,1,100000000,610000005162,
19087.5,µm,Spine,Spine Position,6,4,1,100000002,610000005164,
19070.2,µm,Spine,Spine Position,0,1,1,100000000,610000005167,
19098.4,µm,Spine,Spine Position,0,1,1,100000002,610000005173,
19070.1,µm,Spine,Spine Position,0,1,1,100000000,610000005176,
19096.8,µm,Spine,Spine Position,2,2,1,100000002,610000005181,
19069.9,µm,Spine,Spine Position,0,1,1,100000000,610000005185,
19087.8,µm,Spine,Spine Position,0,1,1,100000001,610000005188,
19088.2,µm,Spine,Spine Position,3,2,1,100000001,610000005190,
19071.8,µm,Spine,Spine Position,0,1,1,100000000,610000005193,
19101.7,µm,Spine,Spine Position,7,2,1,100000002,610000005196,
19071.3,µm,Spine,Spine Position,0,1,1,100000000,610000005198,
19088.3,µm,Spine,Spine Position,0,1,1,100000001,610000005205,
19070.9,µm,Spine,Spine Position,0,1,1,100000000,610000005209,
19069.9,µm,Spine,Spine Position,5,2,1,100000000,610000005211,
19087.6,µm,Spine,Spine Position,2,2,1,100000001,610000005214,
19070.2,µm,Spine,Spine Position,5,2,1,100000000,610000005216,
19071.2,µm,Spine,Spine Position,0,1,1,100000000,610000005218,
19095.7,µm,Spine,Spine Position,2,2,1,100000002,610000005220,
19071.4,µm,Spine,Spine Position,0,1,1,100000000,610000005223,
19070.6,µm,Spine,Spine Position,0,1,1,100000000,610000005225,
19086.8,µm,Spine,Spine Position,6,3,1,100000002,610000005227,
19069.7,µm,Spine,Spine Position,0,1,1,100000000,610000005229,
19073.8,µm,Spine,Spine Position,1,1,1,100000000,610000005233,
19089.4,µm,Spine,Spine Position,6,3,1,100000001,610000005235,
19070.9,µm,Spine,Spine Position,0,1,1,100000000,610000005237,
19088.7,µm,Spine,Spine Position,4,4,1,100000001,610000005240,
19089.2,µm,Spine,Spine Position,6,3,1,100000001,610000005243,
19071.1,µm,Spine,Spine Position,0,1,1,100000000,610000005245,
19087.2,µm,Spine,Spine Position,0,1,1,100000001,610000005249,
19085.9,µm,Spine,Spine Position,6,2,1,100000001,610000005257,
19069.7,µm,Spine,Spine Position,0,1,1,100000000,610000005261,
19069.8,µm,Spine,Spine Position,0,1,1,100000000,610000005264,
19086,µm,Spine,Spine Position,6,2,1,100000001,610000005280,
19098.3,µm,Spine,Spine Position,0,1,1,100000002,610000005288,
19087.2,µm,Spine,Spine Position,0,1,1,100000001,610000005342,
19062.6,µm,Spine,Spine Position,6,2,1,100000000,610000005346,
19062.1,µm,Spine,Spine Position,6,3,1,100000000,610000005347,
19067.5,µm,Spine,Spine Position,5,2,1,100000000,610000005348,
19068.6,µm,Spine,Spine Position,0,1,1,100000000,610000005349,
19063.8,µm,Spine,Spine Position,4,3,1,100000000,610000005350,
19069.6,µm,Spine,Spine Position,3,2,1,100000000,610000005351,
19073.8,µm,Spine,Spine Position,5,3,1,100000000,610000005352,
19073.1,µm,Spine,Spine Position,5,3,1,100000000,610000005353,
19073,µm,Spine,Spine Position,5,3,1,100000000,610000005354,
19069.7,µm,Spine,Spine Position,5,2,1,100000000,610000005355,
19070.6,µm,Spine,Spine Position,0,1,1,100000000,610000005356,
19070.6,µm,Spine,Spine Position,0,1,1,100000000,610000005357,
19079.6,µm,Spine,Spine Position,5,3,1,100000000,610000005361,
19079.5,µm,Spine,Spine Position,5,3,1,100000000,610000005362,
19079.5,µm,Spine,Spine Position,5,4,1,100000000,610000005363,
19079.5,µm,Spine,Spine Position,5,4,1,100000000,610000005364,
19076.8,µm,Spine,Spine Position,3,3,1,100000000,610000005365,
19073.8,µm,Spine,Spine Position,1,1,1,100000000,610000005366,
19064.3,µm,Spine,Spine Position,8,5,1,100000000,610000005374,
19064.3,µm,Spine,Spine Position,6,4,1,100000000,610000005375,
19068.7,µm,Spine,Spine Position,1,1,1,100000000,610000005376,
19070.2,µm,Spine,Spine Position,0,1,1,100000000,610000005377,
19081.3,µm,Spine,Spine Position,5,2,1,100000001,610000005391,
19085.7,µm,Spine,Spine Position,3,2,1,100000001,610000005392,
19085.8,µm,Spine,Spine Position,3,2,1,100000001,610000005393,
19082.1,µm,Spine,Spine Position,6,1,1,100000001,610000005394,
19083.6,µm,Spine,Spine Position,4,2,1,100000001,610000005395,
19083.7,µm,Spine,Spine Position,4,2,1,100000001,610000005396,
19085.2,µm,Spine,Spine Position,2,2,1,100000001,610000005397,
19078.9,µm,Spine,Spine Position,9,3,1,100000001,610000005399,
19079.5,µm,Spine,Spine Position,8,3,1,100000001,610000005400,
19081.4,µm,Spine,Spine Position,5,3,1,100000001,610000005401,
19085.1,µm,Spine,Spine Position,1,1,1,100000001,610000005402,
19085.7,µm,Spine,Spine Position,1,1,1,100000001,610000005403,
19087.8,µm,Spine,Spine Position,11,6,1,100000001,610000005404,
19088.2,µm,Spine,Spine Position,10,5,1,100000001,610000005405,
19088.2,µm,Spine,Spine Position,10,5,1,100000001,610000005406,
19089.1,µm,Spine,Spine Position,8,5,1,100000001,610000005407,
19090.3,µm,Spine,Spine Position,8,4,1,100000001,610000005408,
19089.2,µm,Spine,Spine Position,6,4,1,100000001,610000005409,
19089.9,µm,Spine,Spine Position,7,3,1,100000001,610000005410,
19089.2,µm,Spine,Spine Position,6,3,1,100000001,610000005411,
19088.9,µm,Spine,Spine Position,5,3,1,100000001,610000005412,
19099.7,µm,Spine,Spine Position,11,6,1,100000001,610000005413,
19098.6,µm,Spine,Spine Position,10,6,1,100000001,610000005414,
19096.7,µm,Spine,Spine Position,9,5,1,100000001,610000005415,
19095.5,µm,Spine,Spine Position,7,5,1,100000001,610000005416,
19091.8,µm,Spine,Spine Position,7,6,1,100000001,610000005417,
19092.1,µm,Spine,Spine Position,7,6,1,100000001,610000005418,
19090.5,µm,Spine,Spine Position,5,5,1,100000001,610000005419,
19090.1,µm,Spine,Spine Position,5,5,1,100000001,610000005420,
19089,µm,Spine,Spine Position,5,4,1,100000001,610000005421,
19088.9,µm,Spine,Spine Position,4,4,1,100000001,610000005422,
19088.7,µm,Spine,Spine Position,4,4,1,100000001,610000005423,
19088.7,µm,Spine,Spine Position,4,4,1,100000001,610000005424,
19088.6,µm,Spine,Spine Position,4,4,1,100000001,610000005425,
19088.3,µm,Spine,Spine Position,4,3,1,100000001,610000005426,
19084.2,µm,Spine,Spine Position,8,2,1,100000001,610000005427,
19086,µm,Spine,Spine Position,5,3,1,100000001,610000005428,
19087.5,µm,Spine,Spine Position,4,2,1,100000001,610000005429,
19088.7,µm,Spine,Spine Position,9,3,1,100000001,610000005430,
19088.8,µm,Spine,Spine Position,9,3,1,100000001,610000005431,
19090.9,µm,Spine,Spine Position,8,3,1,100000001,610000005432,
19091.2,µm,Spine,Spine Position,7,3,1,100000001,610000005433,
19089,µm,Spine,Spine Position,4,2,1,100000001,610000005434,
19088.5,µm,Spine,Spine Position,3,2,1,100000001,610000005435,
19102,µm,Spine,Spine Position,7,2,1,100000002,610000005439,
19101.1,µm,Spine,Spine Position,6,2,1,100000002,610000005440,
19099.7,µm,Spine,Spine Position,3,1,1,100000002,610000005441,
19099.3,µm,Spine,Spine Position,2,1,1,100000002,610000005442,
19098.7,µm,Spine,Spine Position,2,1,1,100000002,610000005443,
19095.4,µm,Spine,Spine Position,2,2,1,100000002,610000005444,
19091.7,µm,Spine,Spine Position,7,4,1,100000002,610000005447,
19091.8,µm,Spine,Spine Position,7,4,1,100000002,610000005448,
19093.1,µm,Spine,Spine Position,9,4,1,100000002,610000005449,
19093.8,µm,Spine,Spine Position,7,3,1,100000002,610000005450,
19093.5,µm,Spine,Spine Position,7,3,1,100000002,610000005451,
19093.2,µm,Spine,Spine Position,5,3,1,100000002,610000005452,
19093.2,µm,Spine,Spine Position,5,3,1,100000002,610000005453,
19094.2,µm,Spine,Spine Position,6,2,1,100000002,610000005454,
19093.1,µm,Spine,Spine Position,4,2,1,100000002,610000005455,
19087.5,µm,Spine,Spine Position,8,6,1,100000002,610000005456,
19088.1,µm,Spine,Spine Position,5,3,1,100000002,610000005457,
19090.9,µm,Spine,Spine Position,4,3,1,100000002,610000005458,
19088.6,µm,Spine,Spine Position,5,3,1,100000002,610000005459,
19088.3,µm,Spine,Spine Position,4,4,1,100000002,610000005460,
19090.5,µm,Spine,Spine Position,3,3,1,100000002,610000005461,
19092,µm,Spine,Spine Position,3,3,1,100000002,610000005462,
19092.3,µm,Spine,Spine Position,3,3,1,100000002,610000005463,
19093.3,µm,Spine,Spine Position,3,3,1,100000002,610000005464,
19095,µm,Spine,Spine Position,2,2,1,100000002,610000005465,
19095,µm,Spine,Spine Position,2,2,1,100000002,610000005466,
19095.8,µm,Spine,Spine Position,2,2,1,100000002,610000005467,
19098,µm,Spine,Spine Position,6,4,1,100000002,610000005468,
19096.4,µm,Spine,Spine Position,5,4,1,100000002,610000005469,
19097.8,µm,Spine,Spine Position,9,7,1,100000002,610000005470,
19096.6,µm,Spine,Spine Position,3,3,1,100000002,610000005471,
19096.4,µm,Spine,Spine Position,3,3,1,100000002,610000005472,
19096.3,µm,Spine,Spine Position,1,2,1,100000002,610000005473,
19097.2,µm,Spine,Spine Position,4,3,1,100000002,610000005474,
19096.3,µm,Spine,Spine Position,3,3,1,100000002,610000005475,
19096.5,µm,Spine,Spine Position,2,3,1,100000002,610000005476,
19096.6,µm,Spine,Spine Position,2,3,1,100000002,610000005477,
19096.6,µm,Spine,Spine Position,2,3,1,100000002,610000005478,
19099.6,µm,Spine,Spine Position,0,1,1,100000002,610000005480,
19098.8,µm,Spine,Spine Position,0,1,1,100000002,610000005481,
