
Spine Time
 ==================== 
Spine Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,0,1,1,100000000,610000005156,
0,s,Spine,4,2,1,100000000,610000005158,
0,s,Spine,0,1,1,100000002,610000005160,
0,s,Spine,5,1,1,100000000,610000005162,
0,s,Spine,6,4,1,100000002,610000005164,
0,s,Spine,0,1,1,100000000,610000005167,
0,s,Spine,0,1,1,100000002,610000005173,
0,s,Spine,0,1,1,100000000,610000005176,
0,s,Spine,2,2,1,100000002,610000005181,
0,s,Spine,0,1,1,100000000,610000005185,
0,s,Spine,0,1,1,100000001,610000005188,
0,s,Spine,3,2,1,100000001,610000005190,
0,s,Spine,0,1,1,100000000,610000005193,
0,s,Spine,7,2,1,100000002,610000005196,
0,s,Spine,0,1,1,100000000,610000005198,
0,s,Spine,0,1,1,100000001,610000005205,
0,s,Spine,0,1,1,100000000,610000005209,
0,s,Spine,5,2,1,100000000,610000005211,
0,s,Spine,2,2,1,100000001,610000005214,
0,s,Spine,5,2,1,100000000,610000005216,
0,s,Spine,0,1,1,100000000,610000005218,
0,s,Spine,2,2,1,100000002,610000005220,
0,s,Spine,0,1,1,100000000,610000005223,
0,s,Spine,0,1,1,100000000,610000005225,
0,s,Spine,6,3,1,100000002,610000005227,
0,s,Spine,0,1,1,100000000,610000005229,
0,s,Spine,1,1,1,100000000,610000005233,
0,s,Spine,6,3,1,100000001,610000005235,
0,s,Spine,0,1,1,100000000,610000005237,
0,s,Spine,4,4,1,100000001,610000005240,
0,s,Spine,6,3,1,100000001,610000005243,
0,s,Spine,0,1,1,100000000,610000005245,
0,s,Spine,0,1,1,100000001,610000005249,
0,s,Spine,6,2,1,100000001,610000005257,
0,s,Spine,0,1,1,100000000,610000005261,
0,s,Spine,0,1,1,100000000,610000005264,
0,s,Spine,6,2,1,100000001,610000005280,
0,s,Spine,0,1,1,100000002,610000005288,
0,s,Spine,0,1,1,100000001,610000005342,
0,s,Spine,6,2,1,100000000,610000005346,
0,s,Spine,6,3,1,100000000,610000005347,
0,s,Spine,5,2,1,100000000,610000005348,
0,s,Spine,0,1,1,100000000,610000005349,
0,s,Spine,4,3,1,100000000,610000005350,
0,s,Spine,3,2,1,100000000,610000005351,
0,s,Spine,5,3,1,100000000,610000005352,
0,s,Spine,5,3,1,100000000,610000005353,
0,s,Spine,5,3,1,100000000,610000005354,
0,s,Spine,5,2,1,100000000,610000005355,
0,s,Spine,0,1,1,100000000,610000005356,
0,s,Spine,0,1,1,100000000,610000005357,
0,s,Spine,5,3,1,100000000,610000005361,
0,s,Spine,5,3,1,100000000,610000005362,
0,s,Spine,5,4,1,100000000,610000005363,
0,s,Spine,5,4,1,100000000,610000005364,
0,s,Spine,3,3,1,100000000,610000005365,
0,s,Spine,1,1,1,100000000,610000005366,
0,s,Spine,8,5,1,100000000,610000005374,
0,s,Spine,6,4,1,100000000,610000005375,
0,s,Spine,1,1,1,100000000,610000005376,
0,s,Spine,0,1,1,100000000,610000005377,
0,s,Spine,5,2,1,100000001,610000005391,
0,s,Spine,3,2,1,100000001,610000005392,
0,s,Spine,3,2,1,100000001,610000005393,
0,s,Spine,6,1,1,100000001,610000005394,
0,s,Spine,4,2,1,100000001,610000005395,
0,s,Spine,4,2,1,100000001,610000005396,
0,s,Spine,2,2,1,100000001,610000005397,
0,s,Spine,9,3,1,100000001,610000005399,
0,s,Spine,8,3,1,100000001,610000005400,
0,s,Spine,5,3,1,100000001,610000005401,
0,s,Spine,1,1,1,100000001,610000005402,
0,s,Spine,1,1,1,100000001,610000005403,
0,s,Spine,11,6,1,100000001,610000005404,
0,s,Spine,10,5,1,100000001,610000005405,
0,s,Spine,10,5,1,100000001,610000005406,
0,s,Spine,8,5,1,100000001,610000005407,
0,s,Spine,8,4,1,100000001,610000005408,
0,s,Spine,6,4,1,100000001,610000005409,
0,s,Spine,7,3,1,100000001,610000005410,
0,s,Spine,6,3,1,100000001,610000005411,
0,s,Spine,5,3,1,100000001,610000005412,
0,s,Spine,11,6,1,100000001,610000005413,
0,s,Spine,10,6,1,100000001,610000005414,
0,s,Spine,9,5,1,100000001,610000005415,
0,s,Spine,7,5,1,100000001,610000005416,
0,s,Spine,7,6,1,100000001,610000005417,
0,s,Spine,7,6,1,100000001,610000005418,
0,s,Spine,5,5,1,100000001,610000005419,
0,s,Spine,5,5,1,100000001,610000005420,
0,s,Spine,5,4,1,100000001,610000005421,
0,s,Spine,4,4,1,100000001,610000005422,
0,s,Spine,4,4,1,100000001,610000005423,
0,s,Spine,4,4,1,100000001,610000005424,
0,s,Spine,4,4,1,100000001,610000005425,
0,s,Spine,4,3,1,100000001,610000005426,
0,s,Spine,8,2,1,100000001,610000005427,
0,s,Spine,5,3,1,100000001,610000005428,
0,s,Spine,4,2,1,100000001,610000005429,
0,s,Spine,9,3,1,100000001,610000005430,
0,s,Spine,9,3,1,100000001,610000005431,
0,s,Spine,8,3,1,100000001,610000005432,
0,s,Spine,7,3,1,100000001,610000005433,
0,s,Spine,4,2,1,100000001,610000005434,
0,s,Spine,3,2,1,100000001,610000005435,
0,s,Spine,7,2,1,100000002,610000005439,
0,s,Spine,6,2,1,100000002,610000005440,
0,s,Spine,3,1,1,100000002,610000005441,
0,s,Spine,2,1,1,100000002,610000005442,
0,s,Spine,2,1,1,100000002,610000005443,
0,s,Spine,2,2,1,100000002,610000005444,
0,s,Spine,7,4,1,100000002,610000005447,
0,s,Spine,7,4,1,100000002,610000005448,
0,s,Spine,9,4,1,100000002,610000005449,
0,s,Spine,7,3,1,100000002,610000005450,
0,s,Spine,7,3,1,100000002,610000005451,
0,s,Spine,5,3,1,100000002,610000005452,
0,s,Spine,5,3,1,100000002,610000005453,
0,s,Spine,6,2,1,100000002,610000005454,
0,s,Spine,4,2,1,100000002,610000005455,
0,s,Spine,8,6,1,100000002,610000005456,
0,s,Spine,5,3,1,100000002,610000005457,
0,s,Spine,4,3,1,100000002,610000005458,
0,s,Spine,5,3,1,100000002,610000005459,
0,s,Spine,4,4,1,100000002,610000005460,
0,s,Spine,3,3,1,100000002,610000005461,
0,s,Spine,3,3,1,100000002,610000005462,
0,s,Spine,3,3,1,100000002,610000005463,
0,s,Spine,3,3,1,100000002,610000005464,
0,s,Spine,2,2,1,100000002,610000005465,
0,s,Spine,2,2,1,100000002,610000005466,
0,s,Spine,2,2,1,100000002,610000005467,
0,s,Spine,6,4,1,100000002,610000005468,
0,s,Spine,5,4,1,100000002,610000005469,
0,s,Spine,9,7,1,100000002,610000005470,
0,s,Spine,3,3,1,100000002,610000005471,
0,s,Spine,3,3,1,100000002,610000005472,
0,s,Spine,1,2,1,100000002,610000005473,
0,s,Spine,4,3,1,100000002,610000005474,
0,s,Spine,3,3,1,100000002,610000005475,
0,s,Spine,2,3,1,100000002,610000005476,
0,s,Spine,2,3,1,100000002,610000005477,
0,s,Spine,2,3,1,100000002,610000005478,
0,s,Spine,0,1,1,100000002,610000005480,
0,s,Spine,0,1,1,100000002,610000005481,
