
Segment Intensity StdDev Ch=3 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,3,5,Image 1,2,1,100000001,510000000016,
0,,Segment,3,4,Image 1,2,1,100000001,510000000042,
0,,Segment,3,3,Image 1,2,1,100000001,510000000099,
0,,Segment,3,2,Image 1,1,1,100000001,510000000103,
0,,Segment,3,1,Image 1,1,1,100000001,510000000114,
0,,Segment,3,0,Image 1,1,1,100000001,510000000126,
0,,Segment,3,5,Image 1,3,1,100000001,510000000145,
0,,Segment,3,4,Image 1,3,1,100000001,510000000147,
3.49771,,Segment,3,9,Image 1,5,1,100000000,510000000183,
0,,Segment,3,8,Image 1,5,1,100000000,510000000189,
13.7534,,Segment,3,7,Image 1,5,1,100000000,510000000211,
13.9501,,Segment,3,6,Image 1,4,1,100000000,510000000223,
8.91151,,Segment,3,5,Image 1,3,1,100000000,510000000274,
7.45355,,Segment,3,4,Image 1,2,1,100000000,510000000297,
0,,Segment,3,3,Image 1,1,1,100000000,510000000306,
0,,Segment,3,2,Image 1,1,1,100000000,510000000320,
0,,Segment,3,1,Image 1,1,1,100000000,510000000328,
0,,Segment,3,0,Image 1,1,1,100000000,510000000369,
0,,Segment,3,9,Image 1,7,1,100000000,510000000379,
0,,Segment,3,9,Image 1,6,1,100000000,510000000385,
0,,Segment,3,9,Image 1,6,1,100000000,510000000389,
11.3297,,Segment,3,12,Image 1,5,1,100000001,510000000419,
9.27184,,Segment,3,11,Image 1,5,1,100000001,510000000445,
0,,Segment,3,10,Image 1,5,1,100000001,510000000473,
3.0614,,Segment,3,8,Image 1,5,1,100000001,510000000541,
6.43316,,Segment,3,7,Image 1,4,1,100000001,510000000560,
13.7743,,Segment,3,6,Image 1,4,1,100000001,510000000568,
11.958,,Segment,3,5,Image 1,3,1,100000001,510000000572,
4.00178,,Segment,3,4,Image 1,3,1,100000001,510000000581,
4.6082,,Segment,3,2,Image 1,2,1,100000001,510000000599,
0,,Segment,3,1,Image 1,1,1,100000001,510000000605,
0,,Segment,3,0,Image 1,1,1,100000001,510000000621,
0,,Segment,3,13,Image 1,7,1,100000001,510000000631,
9.35908,,Segment,3,12,Image 1,6,1,100000001,510000000637,
0,,Segment,3,13,Image 1,6,1,100000001,510000000639,
0,,Segment,3,8,Image 1,5,1,100000000,510000000698,
0,,Segment,3,6,Image 1,4,1,100000000,510000000718,
0,,Segment,3,5,Image 1,3,1,100000000,510000000720,
0,,Segment,3,3,Image 1,2,1,100000000,510000000737,
0,,Segment,3,2,Image 1,1,1,100000000,510000000745,
8.0529,,Segment,3,1,Image 1,1,1,100000000,510000000776,
8.88299,,Segment,3,0,Image 1,1,1,100000000,510000000803,
0,,Segment,3,9,Image 1,4,1,100000000,510000000830,
0,,Segment,3,8,Image 1,4,1,100000000,510000000833,
0,,Segment,3,9,Image 1,5,1,100000000,510000000838,
0,,Segment,3,7,Image 1,5,1,100000000,510000000843,
0,,Segment,3,6,Image 1,2,1,100000000,510000000849,
0,,Segment,3,5,Image 1,2,1,100000000,510000000858,
0,,Segment,3,4,Image 1,2,1,100000000,510000000865,
0,,Segment,3,6,Image 1,3,1,100000000,510000000873,
0,,Segment,3,5,Image 1,4,1,100000000,510000000884,
0,,Segment,3,5,Image 1,3,1,100000000,510000000893,
0,,Segment,3,6,Image 1,3,1,100000000,510000000895,
0,,Segment,3,10,Image 1,4,1,100000001,510000000904,
0,,Segment,3,9,Image 1,3,1,100000001,510000000930,
0,,Segment,3,8,Image 1,3,1,100000001,510000000981,
0,,Segment,3,7,Image 1,3,1,100000001,510000001012,
0,,Segment,3,6,Image 1,3,1,100000001,510000001031,
0,,Segment,3,5,Image 1,2,1,100000001,510000001037,
0,,Segment,3,4,Image 1,2,1,100000001,510000001048,
0,,Segment,3,3,Image 1,2,1,100000001,510000001057,
0,,Segment,3,9,Image 1,4,1,100000001,510000001061,
0,,Segment,3,8,Image 1,3,1,100000002,510000001078,
11.6435,,Segment,3,7,Image 1,3,1,100000002,510000001096,
53.0834,,Segment,3,6,Image 1,2,1,100000002,510000001100,
41.3992,,Segment,3,5,Image 1,2,1,100000002,510000001112,
0,,Segment,3,4,Image 1,2,1,100000002,510000001127,
0,,Segment,3,3,Image 1,1,1,100000002,510000001133,
0,,Segment,3,2,Image 1,1,1,100000002,510000001158,
0.659633,,Segment,3,1,Image 1,1,1,100000002,510000001180,
7.29645,,Segment,3,0,Image 1,1,1,100000002,510000001192,
9.30339,,Segment,3,7,Image 1,2,1,100000002,510000001238,
49.6323,,Segment,3,6,Image 1,3,1,100000002,510000001240,
0,,Segment,3,4,Image 1,3,1,100000000,510000001252,
0,,Segment,3,3,Image 1,2,1,100000000,510000001324,
0,,Segment,3,2,Image 1,2,1,100000000,510000001338,
4.14916,,Segment,3,1,Image 1,1,1,100000000,510000001341,
4.82093,,Segment,3,0,Image 1,1,1,100000000,510000001382,
0,,Segment,3,4,Image 1,2,1,100000000,510000001387,
0,,Segment,3,3,Image 1,3,1,100000000,510000001391,
1.90341,,Segment,3,6,Image 1,3,1,100000000,510000001401,
0,,Segment,3,5,Image 1,3,1,100000000,510000001444,
0,,Segment,3,4,Image 1,2,1,100000000,510000001482,
0,,Segment,3,3,Image 1,1,1,100000000,510000001484,
0,,Segment,3,2,Image 1,1,1,100000000,510000001494,
0,,Segment,3,6,Image 1,4,1,100000000,510000001498,
