
Spine Part Min Diameter
 ==================== 
Spine Part Min Diameter Ground,Spine Part Min Diameter Head,Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.175823,0.2163,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005333,
0.255203,0.460557,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005349,
0.162331,0.813264,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005363,
0.335676,0.269056,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000005373,
0.32859,0.633786,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005376,
0.224982,0.192768,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005418,
0.243496,0.421804,0.405827,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005450,
0.177549,0.354989,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005480,
0.162331,0.162331,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005491,
0.248942,0.285981,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005494,
0.288327,0.195864,0.30437,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000005497,
0.311438,0.405827,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000005519,
0.400335,0.199826,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000005542,
0.494822,1.23684,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005545,
0.486614,0.413147,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005547,
0.238423,0.537556,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005571,
0.971584,1.13513,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005573,
0.164869,0.494032,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005584,
0.433733,0.810045,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005590,
0.243496,0.253681,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005606,
0.700878,1.06431,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005613,
0.27649,0.324661,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005616,
0.242862,0.611087,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005627,
0.294246,0.203,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005632,
0.372555,0.513014,0.543818,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000005635,
0.790068,0.542159,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005707,
0.198158,1.03767,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005729,
0.52993,0.797632,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005742,
0.918982,1.5126,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005745,
0.36222,0.409575,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000005753,
0.572438,0.548799,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005761,
0.227644,0.542045,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005765,
0.196112,0.521392,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000005769,
0.262407,0.334247,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005775,
0.713504,1.06431,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005798,
0.344953,0.178849,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000005809,
0.202913,0.60874,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005814,
0.201448,0.201448,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005838,
0.163308,0.175774,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005840,
0.214327,0.214327,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000005869,
0.162331,0.764511,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005879,
0.309374,0.322903,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000005887,
0.517903,0.492698,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005891,
0.355823,0.257591,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005910,
0.360182,0.421804,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005913,
0.188856,0.285981,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005927,
0.353015,0.325446,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000005957,
0.275149,0.3085,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000005979,
0.363509,0.615229,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006011,
0.372555,0.305461,0.337982,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006014,
0.192304,0.641756,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006021,
0.309374,0.33723,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006063,
0.396508,0.405827,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006095,
0.435344,0.537322,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006100,
0.208862,0.261568,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006109,
0.387409,0.761307,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006126,
0.506631,0.354151,0.634591,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006135,
0.288327,0.30437,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006139,
0.325378,0.322903,0.309374,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006142,
0.4388,0.294492,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006145,
0.162331,0.457429,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006156,
0.506631,0.594157,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006158,
0.29465,0.342618,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006171,
0.273933,0.189353,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006179,
0.495399,0.234717,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006224,
0.506631,0.634591,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006236,
0.270749,0.261227,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006244,
0.442273,0.537322,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006246,
0.461221,0.515802,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006261,
0.437971,0.46732,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006267,
0.325378,0.309374,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006287,
0.335676,0.335676,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006784,
0.396508,0.396508,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006785,
0.30976,0.30976,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006786,
0.286932,0.286932,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006787,
0.4388,0.4388,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006788,
0.303842,0.37444,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006816,
0.162331,0.162331,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006817,
0.302867,0.389686,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006818,
0.26594,0.26594,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006819,
0.297642,0.297642,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006820,
0.417858,0.542018,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006821,
0.162331,0.162331,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006822,
0.212947,0.212947,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006824,
0.167303,0.264618,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006832,
0.167303,0.269943,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006833,
0.394765,0.394765,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006849,
0.324661,0.324661,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006850,
0.257746,0.257746,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006851,
0.190008,0.190008,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006853,
0.162331,0.162331,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006854,
0.243496,0.243496,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006855,
0.359141,0.456123,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006856,
0.357574,0.387283,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006857,
0.203269,0.203269,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006858,
0.395705,0.41618,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006859,
0.183946,0.183946,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006860,
0.392439,0.392439,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006861,
0.355247,0.426224,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006862,
0.162331,0.162331,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006863,
0.345484,0.347093,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006864,
0.345484,0.666994,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006865,
0.224885,0.43069,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006867,
0.243496,0.243496,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006900,
0.304467,0.304467,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006912,
0.310567,0.310567,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006952,
0.448056,0.448056,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006953,
0.418812,0.418812,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006954,
0.36222,0.419172,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006955,
0.375883,0.40616,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006969,
0.240028,0.240028,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006970,
0.402734,0.421045,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006971,
0.38875,0.184285,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003131,
0.270723,0.162331,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003186,
0.321185,0.190502,0.27647,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003220,
0.341718,0.162331,0.263787,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003230,
0.311735,0.188007,0.334701,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003251,
0.448191,0.247248,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003259,
0.400271,0.190241,0.436277,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003264,
0.288822,0.162331,0.258715,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003340,
0.433911,0.162331,0.521126,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003349,
0.324661,0.335563,0.369772,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003487,
0.395953,0.272665,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003605,
0.309124,0.256397,0.411279,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003632,
0.251105,0.240539,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003636,
0.328224,0.301266,0.452112,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003683,
0.411523,0.225741,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003716,
0.322413,0.216174,0.476847,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003736,
0.383883,0.191546,0.25491,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003742,
0.293938,0.162331,0.261322,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003795,
0.304997,0.275713,0.408363,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003803,
0.324661,0.217104,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003820,
0.459781,0.264744,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003833,
0.272665,0.167404,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003838,
0.309124,0.234911,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003853,
0.324661,0.198664,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003973,
0.280411,0.223205,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003988,
0.346589,0.494601,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004030,
0.251845,0.162331,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004045,
0.400271,0.250474,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004126,
0.334807,0.199152,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004168,
0.337344,0.236516,0.303194,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000004188,
0.228829,0.186678,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004221,
0.341718,0.263787,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000004226,
0.288282,0.261082,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004279,
0.253642,0.162331,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004330,
0.306754,0.230815,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004337,
0.20545,0.170946,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004389,
0.328224,0.367201,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004438,
0.272407,0.275548,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004489,
0.441061,0.219942,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000004616,
0.353995,0.316542,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004636,
0.312119,0.330189,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004651,
0.34635,0.162331,0.433204,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000004732,
0.272665,0.200967,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004743,
0.341325,0.300058,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000004790,
0.21524,0.182353,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004805,
0.309124,0.314384,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000005055,
0.329499,0.259853,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005086,
0.547922,0.162331,0.44338,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000005092,
0.508337,0.291939,0.452918,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005251,
0.400271,0.324661,0.381304,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005383,
0.328224,0.32718,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000005410,
0.455433,0.363532,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005438,
0.329499,0.225061,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005466,
0.495444,0.162331,0.362538,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005534,
0.56342,0.218637,0.337508,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005558,
0.564316,0.236455,0.482538,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005713,
0.326394,0.372458,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005790,
0.485405,0.32497,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005844,
0.584394,0.441337,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005922,
0.380859,0.213564,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005924,
0.487227,0.473401,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005935,
0.376989,0.331244,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005960,
0.400271,0.381304,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005962,
0.391866,0.224027,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005975,
0.370312,0.365845,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005988,
0.400136,0.237799,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000005991,
0.324661,0.324661,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006074,
0.505607,0.22109,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000006123,
0.402159,0.402159,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000006590,
0.334901,0.334901,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000006591,
0.421654,0.421654,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000006779,
0.448191,0.690391,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000006780,
0.324661,0.331119,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006809,
0.304997,0.40565,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006810,
0.309124,0.350309,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006811,
0.220792,0.220792,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006812,
0.210908,0.210908,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006813,
0.311735,0.332348,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006814,
0.322413,0.396062,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006815,
0.344789,0.344789,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006848,
0.238988,0.238988,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006885,
0.385786,0.513128,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006886,
0.403111,0.421759,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006887,
0.311398,0.359885,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006888,
0.167626,0.167626,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006889,
0.191468,0.191468,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006890,
0.242169,0.242169,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006891,
0.306754,0.311062,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006892,
0.308057,0.308057,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006893,
0.410266,0.410266,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006894,
0.400271,0.400271,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006895,
0.416305,0.467723,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006896,
0.308214,0.308214,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006897,
0.277642,0.277642,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006911,
0.20712,0.20712,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006948,
0.300859,0.300859,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006949,
0.324614,0.324614,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006950,
0.199895,0.199895,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006951,
0.312178,0.312178,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006965,
0.306755,0.306755,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006966,
0.358918,0.418312,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006968,
0.162331,0.426102,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003198,
0.390022,0.171773,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003255,
0.252332,0.250386,0.366626,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003267,
0.305354,0.176789,0.195304,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003319,
0.26028,0.181285,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003325,
0.204354,0.279588,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003395,
0.354797,0.206704,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003407,
0.175798,0.567143,0.278847,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003479,
0.285723,0.191472,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003532,
0.162331,0.726684,0.645835,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003680,
0.177077,0.450992,0.637075,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003896,
0.291364,0.220571,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003901,
0.265373,0.282047,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003943,
0.230814,0.479412,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003948,
0.292905,0.205238,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003966,
0.162331,0.207204,0.174379,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004020,
0.399896,0.321792,0.479555,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004090,
0.180444,0.174379,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004113,
0.46999,0.280428,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004139,
0.262157,0.181575,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004160,
0.162331,0.220668,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004172,
0.304721,0.6018,0.479412,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004234,
0.224473,0.243535,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004312,
0.20006,0.178554,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004343,
0.183029,0.162331,0.171208,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004356,
0.256178,0.430577,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004385,
