
Spine Center Number of Voxel Ch=3 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
11,,Spine,3,17,Image 1,8,1,100000000,610000003101,
8,,Spine,3,17,Image 1,8,1,100000000,610000003108,
7,,Spine,3,17,Image 1,8,1,100000000,610000003114,
7,,Spine,3,17,Image 1,8,1,100000000,610000003120,
7,,Spine,3,5,Image 1,4,1,100000000,610000003126,
5,,Spine,3,1,Image 1,1,1,100000000,610000003131,
9,,Spine,3,15,Image 1,6,1,100000000,610000003139,
6,,Spine,3,17,Image 1,8,1,100000000,610000003144,
6,,Spine,3,8,Image 1,5,1,100000000,610000003149,
6,,Spine,3,5,Image 1,4,1,100000000,610000003154,
6,,Spine,3,3,Image 1,1,1,100000001,610000003159,
7,,Spine,3,4,Image 1,3,1,100000000,610000003165,
5,,Spine,3,9,Image 1,2,1,100000000,610000003169,
3,,Spine,3,3,Image 1,3,1,100000000,610000003171,
4,,Spine,3,17,Image 1,8,1,100000000,610000003174,
5,,Spine,3,19,Image 1,8,1,100000000,610000003178,
5,,Spine,3,10,Image 1,3,1,100000000,610000003182,
5,,Spine,3,1,Image 1,1,1,100000000,610000003186,
5,,Spine,3,17,Image 1,8,1,100000000,610000003190,
4,,Spine,3,11,Image 1,6,1,100000000,610000003193,
5,,Spine,3,1,Image 1,2,1,100000002,610000003198,
4,,Spine,3,18,Image 1,8,1,100000000,610000003201,
5,,Spine,3,10,Image 1,5,1,100000000,610000003205,
5,,Spine,3,21,Image 1,8,1,100000000,610000003209,
4,,Spine,3,13,Image 1,8,1,100000000,610000003212,
3,,Spine,3,10,Image 1,5,1,100000000,610000003214,
4,,Spine,3,11,Image 1,2,1,100000000,610000003217,
4,,Spine,3,1,Image 1,1,1,100000001,610000003220,
4,,Spine,3,3,Image 1,1,1,100000000,610000003223,
5,,Spine,3,2,Image 1,1,1,100000001,610000003227,
4,,Spine,3,1,Image 1,1,1,100000000,610000003230,
3,,Spine,3,11,Image 1,6,1,100000000,610000003232,
3,,Spine,3,17,Image 1,7,1,100000000,610000003234,
3,,Spine,3,19,Image 1,8,1,100000000,610000003236,
6,,Spine,3,13,Image 1,8,1,100000000,610000003241,
6,,Spine,3,10,Image 1,5,1,100000000,610000003246,
3,,Spine,3,13,Image 1,5,1,100000000,610000003248,
4,,Spine,3,1,Image 1,1,1,100000001,610000003251,
5,,Spine,3,1,Image 1,2,1,100000000,610000003255,
5,,Spine,3,1,Image 1,1,1,100000000,610000003259,
6,,Spine,3,1,Image 1,1,1,100000002,610000003264,
4,,Spine,3,1,Image 1,2,1,100000000,610000003267,
4,,Spine,3,2,Image 1,2,1,100000001,610000003270,
3,,Spine,3,11,Image 1,6,1,100000000,610000003272,
3,,Spine,3,6,Image 1,4,1,100000000,610000003274,
3,,Spine,3,19,Image 1,8,1,100000000,610000003276,
5,,Spine,3,8,Image 1,5,1,100000000,610000003280,
4,,Spine,3,12,Image 1,5,1,100000000,610000003283,
4,,Spine,3,2,Image 1,2,1,100000002,610000003286,
4,,Spine,3,2,Image 1,1,1,100000000,610000003289,
4,,Spine,3,8,Image 1,5,1,100000000,610000003292,
4,,Spine,3,2,Image 1,1,1,100000001,610000003295,
4,,Spine,3,7,Image 1,2,1,100000000,610000003298,
4,,Spine,3,5,Image 1,3,1,100000000,610000003301,
3,,Spine,3,17,Image 1,8,1,100000000,610000003303,
4,,Spine,3,10,Image 1,5,1,100000000,610000003306,
4,,Spine,3,6,Image 1,2,1,100000000,610000003309,
3,,Spine,3,17,Image 1,9,1,100000000,610000003311,
4,,Spine,3,2,Image 1,1,1,100000001,610000003314,
3,,Spine,3,11,Image 1,6,1,100000000,610000003316,
4,,Spine,3,1,Image 1,2,1,100000001,610000003319,
5,,Spine,3,13,Image 1,6,1,100000000,610000003323,
3,,Spine,3,1,Image 1,2,1,100000001,610000003325,
3,,Spine,3,11,Image 1,5,1,100000000,610000003327,
3,,Spine,3,11,Image 1,3,1,100000000,610000003329,
5,,Spine,3,10,Image 1,5,1,100000000,610000003333,
5,,Spine,3,10,Image 1,5,1,100000000,610000003337,
4,,Spine,3,1,Image 1,1,1,100000002,610000003340,
3,,Spine,3,11,Image 1,5,1,100000000,610000003342,
3,,Spine,3,11,Image 1,6,1,100000000,610000003344,
6,,Spine,3,1,Image 1,1,1,100000002,610000003349,
