
Spine Center Intensity Mean Ch=2 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
18.3333,,Spine,2,18,Image 1,8,1,100000000,610000003384,
33.75,,Spine,2,12,Image 1,5,1,100000000,610000003387,
10.75,,Spine,2,5,Image 1,3,1,100000000,610000003390,
33.6,,Spine,2,1,Image 1,2,1,100000002,610000003395,
24.75,,Spine,2,7,Image 1,4,1,100000000,610000003398,
27.75,,Spine,2,8,Image 1,5,1,100000000,610000003401,
32,,Spine,2,11,Image 1,5,1,100000000,610000003403,
25.6,,Spine,2,1,Image 1,2,1,100000001,610000003407,
42,,Spine,2,5,Image 1,2,1,100000000,610000003409,
16.6667,,Spine,2,9,Image 1,5,1,100000000,610000003411,
21.25,,Spine,2,5,Image 1,4,1,100000000,610000003414,
28.5,,Spine,2,21,Image 1,8,1,100000000,610000003417,
21.75,,Spine,2,8,Image 1,5,1,100000000,610000003420,
21.6667,,Spine,2,14,Image 1,5,1,100000000,610000003422,
33.2,,Spine,2,2,Image 1,1,1,100000000,610000003426,
18,,Spine,2,11,Image 1,6,1,100000000,610000003428,
18.6667,,Spine,2,11,Image 1,6,1,100000000,610000003430,
30.3333,,Spine,2,10,Image 1,6,1,100000000,610000003433,
17.6667,,Spine,2,8,Image 1,2,1,100000000,610000003435,
31.4,,Spine,2,17,Image 1,8,1,100000000,610000003439,
15.3333,,Spine,2,5,Image 1,1,1,100000002,610000003441,
12.5,,Spine,2,17,Image 1,8,1,100000000,610000003444,
32.4,,Spine,2,14,Image 1,7,1,100000000,610000003450,
22.6667,,Spine,2,3,Image 1,1,1,100000000,610000003452,
25.5,,Spine,2,2,Image 1,1,1,100000000,610000003456,
24.6667,,Spine,2,12,Image 1,6,1,100000000,610000003458,
26.6667,,Spine,2,6,Image 1,4,1,100000000,610000003460,
32,,Spine,2,8,Image 1,4,1,100000000,610000003462,
26.75,,Spine,2,11,Image 1,5,1,100000000,610000003465,
30.25,,Spine,2,7,Image 1,4,1,100000000,610000003468,
25,,Spine,2,19,Image 1,8,1,100000000,610000003470,
15.3333,,Spine,2,11,Image 1,5,1,100000000,610000003472,
21.3333,,Spine,2,8,Image 1,5,1,100000000,610000003475,
29.5,,Spine,2,1,Image 1,2,1,100000002,610000003479,
20.3333,,Spine,2,9,Image 1,5,1,100000000,610000003481,
24.75,,Spine,2,10,Image 1,5,1,100000000,610000003484,
22.5,,Spine,2,1,Image 1,1,1,100000001,610000003487,
19.75,,Spine,2,16,Image 1,8,1,100000000,610000003490,
13.3333,,Spine,2,5,Image 1,3,1,100000000,610000003492,
35.8,,Spine,2,7,Image 1,4,1,100000000,610000003497,
28.6,,Spine,2,5,Image 1,1,1,100000000,610000003501,
41.3333,,Spine,2,9,Image 1,4,1,100000000,610000003503,
34.6667,,Spine,2,19,Image 1,8,1,100000000,610000003506,
19.3333,,Spine,2,5,Image 1,4,1,100000000,610000003509,
24.6667,,Spine,2,17,Image 1,7,1,100000000,610000003511,
43.75,,Spine,2,2,Image 1,3,1,100000000,610000003516,
35.8,,Spine,2,2,Image 1,1,1,100000000,610000003520,
17.5,,Spine,2,12,Image 1,5,1,100000000,610000003523,
25,,Spine,2,15,Image 1,6,1,100000000,610000003525,
43.5,,Spine,2,2,Image 1,1,1,100000000,610000003528,
14.3333,,Spine,2,6,Image 1,4,1,100000000,610000003530,
26,,Spine,2,1,Image 1,2,1,100000001,610000003532,
29.25,,Spine,2,14,Image 1,7,1,100000000,610000003535,
35,,Spine,2,6,Image 1,3,1,100000000,610000003538,
28.3333,,Spine,2,5,Image 1,3,1,100000000,610000003540,
22.3333,,Spine,2,8,Image 1,5,1,100000000,610000003542,
40.75,,Spine,2,5,Image 1,2,1,100000000,610000003545,
32.25,,Spine,2,0,Image 1,1,1,100000001,610000003548,
27.5,,Spine,2,17,Image 1,8,1,100000000,610000003551,
59,,Spine,2,13,Image 1,6,1,100000000,610000003556,
31.25,,Spine,2,0,Image 1,1,1,100000001,610000003559,
23.5,,Spine,2,2,Image 1,1,1,100000001,610000003562,
27,,Spine,2,6,Image 1,4,1,100000000,610000003564,
13.3333,,Spine,2,9,Image 1,5,1,100000000,610000003566,
25.6,,Spine,2,13,Image 1,7,1,100000000,610000003570,
34.6667,,Spine,2,2,Image 1,2,1,100000002,610000003572,
13.6667,,Spine,2,2,Image 1,2,1,100000001,610000003574,
29,,Spine,2,3,Image 1,1,1,100000000,610000003576,
23.6667,,Spine,2,11,Image 1,6,1,100000000,610000003578,
35.3333,,Spine,2,16,Image 1,9,1,100000000,610000003580,
18.3333,,Spine,2,7,Image 1,4,1,100000000,610000003583,
53.6667,,Spine,2,4,Image 1,1,1,100000000,610000003586,
28,,Spine,2,5,Image 1,5,1,100000000,610000003588,
22,,Spine,2,3,Image 1,1,1,100000001,610000003590,
20.3333,,Spine,2,11,Image 1,6,1,100000000,610000003592,
53.4,,Spine,2,2,Image 1,1,1,100000000,610000003596,
37,,Spine,2,16,Image 1,9,1,100000000,610000003599,
38,,Spine,2,7,Image 1,4,1,100000000,610000003603,
15,,Spine,2,1,Image 1,1,1,100000002,610000003605,
21.75,,Spine,2,5,Image 1,1,1,100000000,610000003608,
27.5,,Spine,2,9,Image 1,4,1,100000000,610000003611,
20.5,,Spine,2,5,Image 1,1,1,100000002,610000003614,
31.2,,Spine,2,17,Image 1,8,1,100000000,610000003618,
39.6667,,Spine,2,8,Image 1,2,1,100000000,610000003620,
43.6667,,Spine,2,10,Image 1,5,1,100000000,610000003622,
24.6667,,Spine,2,10,Image 1,5,1,100000000,610000003624,
35,,Spine,2,17,Image 1,7,1,100000000,610000003626,
30.5,,Spine,2,10,Image 1,5,1,100000000,610000003629,
23.5,,Spine,2,1,Image 1,1,1,100000001,610000003632,
42.3333,,Spine,2,8,Image 1,2,1,100000000,610000003634,
25.6667,,Spine,2,1,Image 1,1,1,100000002,610000003636,
26.5,,Spine,2,0,Image 1,1,1,100000001,610000003639,
33.3333,,Spine,2,2,Image 1,1,1,100000000,610000003641,
35,,Spine,2,5,Image 1,2,1,100000000,610000003644,
29.8,,Spine,2,3,Image 1,2,1,100000000,610000003648,
27.75,,Spine,2,7,Image 1,2,1,100000000,610000003651,
34.25,,Spine,2,4,Image 1,1,1,100000000,610000003654,
24,,Spine,2,21,Image 1,8,1,100000000,610000003656,
15.6667,,Spine,2,5,Image 1,3,1,100000000,610000003658,
49.5,,Spine,2,15,Image 1,6,1,100000000,610000003661,
50.8,,Spine,2,2,Image 1,2,1,100000000,610000003665,
37.6667,,Spine,2,12,Image 1,6,1,100000000,610000003667,
19.75,,Spine,2,13,Image 1,6,1,100000000,610000003670,
32.25,,Spine,2,11,Image 1,5,1,100000000,610000003673,
18.6667,,Spine,2,11,Image 1,5,1,100000000,610000003676,
40.75,,Spine,2,1,Image 1,2,1,100000002,610000003680,
29.25,,Spine,2,1,Image 1,1,1,100000001,610000003683,
19.6667,,Spine,2,18,Image 1,8,1,100000000,610000003685,
26.25,,Spine,2,13,Image 1,6,1,100000000,610000003689,
37,,Spine,2,5,Image 1,5,1,100000000,610000003691,
16,,Spine,2,8,Image 1,5,1,100000000,610000003693,
20.6667,,Spine,2,12,Image 1,6,1,100000000,610000003695,
26.3333,,Spine,2,3,Image 1,1,1,100000000,610000003697,
33.25,,Spine,2,14,Image 1,5,1,100000000,610000003701,
9.33333,,Spine,2,11,Image 1,6,1,100000000,610000003703,
18.6667,,Spine,2,2,Image 1,1,1,100000000,610000003705,
22.75,,Spine,2,14,Image 1,7,1,100000000,610000003708,
26.3333,,Spine,2,10,Image 1,5,1,100000000,610000003710,
38.6667,,Spine,2,3,Image 1,3,1,100000000,610000003712,
35.4,,Spine,2,1,Image 1,1,1,100000000,610000003716,
25,,Spine,2,11,Image 1,5,1,100000000,610000003719,
22,,Spine,2,11,Image 1,5,1,100000000,610000003721,
11.6667,,Spine,2,12,Image 1,6,1,100000000,610000003723,
33.25,,Spine,2,4,Image 1,3,1,100000000,610000003726,
24.6667,,Spine,2,17,Image 1,9,1,100000000,610000003728,
32.6667,,Spine,2,14,Image 1,7,1,100000000,610000003730,
37.25,,Spine,2,3,Image 1,3,1,100000000,610000003733,
18.25,,Spine,2,1,Image 1,1,1,100000001,610000003736,
27.5,,Spine,2,13,Image 1,5,1,100000000,610000003739,
19.5,,Spine,2,1,Image 1,1,1,100000002,610000003742,
22,,Spine,2,12,Image 1,6,1,100000000,610000003744,
21.6667,,Spine,2,16,Image 1,7,1,100000000,610000003746,
30.6667,,Spine,2,5,Image 1,1,1,100000000,610000003748,
40.3333,,Spine,2,2,Image 1,2,1,100000000,610000003751,
41,,Spine,2,5,Image 1,3,1,100000000,610000003753,
31.25,,Spine,2,7,Image 1,2,1,100000000,610000003757,
43.2,,Spine,2,17,Image 1,8,1,100000000,610000003761,
33,,Spine,2,2,Image 1,1,1,100000000,610000003764,
38,,Spine,2,2,Image 1,1,1,100000000,610000003768,
42.75,,Spine,2,2,Image 1,1,1,100000000,610000003772,
40.25,,Spine,2,4,Image 1,2,1,100000000,610000003775,
44,,Spine,2,17,Image 1,8,1,100000000,610000003780,
31,,Spine,2,10,Image 1,5,1,100000000,610000003783,
14,,Spine,2,3,Image 1,4,1,100000000,610000003785,
42,,Spine,2,6,Image 1,4,1,100000000,610000003788,
12.6667,,Spine,2,14,Image 1,5,1,100000000,610000003790,
19,,Spine,2,18,Image 1,8,1,100000000,610000003792,
29.75,,Spine,2,1,Image 1,1,1,100000002,610000003795,
20,,Spine,2,3,Image 1,1,1,100000000,610000003798,
26.6667,,Spine,2,2,Image 1,2,1,100000001,610000003800,
26,,Spine,2,1,Image 1,1,1,100000001,610000003803,
44.3333,,Spine,2,14,Image 1,7,1,100000000,610000003808,
44,,Spine,2,6,Image 1,2,1,100000000,610000003812,
29,,Spine,2,12,Image 1,5,1,100000000,610000003814,
29.75,,Spine,2,3,Image 1,3,1,100000000,610000003818,
30.3333,,Spine,2,1,Image 1,1,1,100000001,610000003820,
27.3333,,Spine,2,11,Image 1,5,1,100000000,610000003823,
20,,Spine,2,2,Image 1,1,1,100000002,610000003826,
33.6,,Spine,2,0,Image 1,1,1,100000002,610000003831,
17.6667,,Spine,2,1,Image 1,1,1,100000002,610000003833,
18.3333,,Spine,2,5,Image 1,1,1,100000000,610000003836,
33.6667,,Spine,2,1,Image 1,1,1,100000002,610000003838,
43.2,,Spine,2,10,Image 1,5,1,100000000,610000003842,
30,,Spine,2,0,Image 1,1,1,100000001,610000003844,
37,,Spine,2,0,Image 1,1,1,100000001,610000003847,
33.6,,Spine,2,14,Image 1,7,1,100000000,610000003851,
28.3333,,Spine,2,1,Image 1,1,1,100000001,610000003853,
44.2,,Spine,2,15,Image 1,6,1,100000000,610000003857,
33.6667,,Spine,2,8,Image 1,2,1,100000000,610000003860,
19.6667,,Spine,2,3,Image 1,1,1,100000000,610000003862,
29,,Spine,2,6,Image 1,4,1,100000000,610000003864,
25.3333,,Spine,2,5,Image 1,2,1,100000000,610000003866,
24.3333,,Spine,2,10,Image 1,5,1,100000000,610000003868,
38,,Spine,2,7,Image 1,4,1,100000000,610000003871,
19.6667,,Spine,2,11,Image 1,5,1,100000000,610000003873,
28,,Spine,2,0,Image 1,1,1,100000002,610000003875,
29.6667,,Spine,2,3,Image 1,1,1,100000000,610000003878,
16,,Spine,2,12,Image 1,6,1,100000000,610000003881,
62,,Spine,2,2,Image 1,1,1,100000000,610000003884,
30,,Spine,2,10,Image 1,5,1,100000000,610000003887,
28.5,,Spine,2,10,Image 1,5,1,100000000,610000003890,
15.3333,,Spine,2,9,Image 1,5,1,100000000,610000003892,
24.25,,Spine,2,1,Image 1,2,1,100000002,610000003896,
26.6667,,Spine,2,14,Image 1,7,1,100000000,610000003899,
26.6667,,Spine,2,1,Image 1,2,1,100000001,610000003901,
50.5,,Spine,2,4,Image 1,3,1,100000000,610000003904,
29.3333,,Spine,2,12,Image 1,6,1,100000000,610000003906,
32.6667,,Spine,2,5,Image 1,4,1,100000000,610000003908,
10.3333,,Spine,2,12,Image 1,5,1,100000000,610000003911,
14,,Spine,2,6,Image 1,4,1,100000000,610000003913,
44,,Spine,2,7,Image 1,4,1,100000000,610000003917,
29.5,,Spine,2,14,Image 1,7,1,100000000,610000003920,
25.6667,,Spine,2,2,Image 1,1,1,100000001,610000003922,
45,,Spine,2,14,Image 1,7,1,100000000,610000003926,
32,,Spine,2,10,Image 1,5,1,100000000,610000003929,
34,,Spine,2,14,Image 1,7,1,100000000,610000003931,
20.3333,,Spine,2,4,Image 1,5,1,100000000,610000003933,
25,,Spine,2,10,Image 1,5,1,100000000,610000003935,
40,,Spine,2,3,Image 1,3,1,100000000,610000003938,
26,,Spine,2,8,Image 1,5,1,100000000,610000003940,
36.6667,,Spine,2,1,Image 1,2,1,100000002,610000003943,
35.2,,Spine,2,1,Image 1,2,1,100000002,610000003948,
41.25,,Spine,2,6,Image 1,2,1,100000000,610000003951,
30.6667,,Spine,2,21,Image 1,8,1,100000000,610000003953,
22,,Spine,2,11,Image 1,5,1,100000000,610000003955,
38.3333,,Spine,2,7,Image 1,3,1,100000000,610000003958,
21.6667,,Spine,2,11,Image 1,6,1,100000000,610000003960,
23.6667,,Spine,2,8,Image 1,5,1,100000000,610000003962,
20.6667,,Spine,2,5,Image 1,1,1,100000000,610000003964,
18.3333,,Spine,2,1,Image 1,2,1,100000002,610000003966,
40.3333,,Spine,2,2,Image 1,2,1,100000000,610000003968,
31,,Spine,2,17,Image 1,8,1,100000000,610000003971,
21,,Spine,2,1,Image 1,1,1,100000002,610000003973,
20.3333,,Spine,2,8,Image 1,3,1,100000000,610000003975,
17.6667,,Spine,2,14,Image 1,6,1,100000000,610000003978,
26,,Spine,2,2,Image 1,2,1,100000002,610000003980,
35,,Spine,2,8,Image 1,5,1,100000000,610000003983,
18.75,,Spine,2,3,Image 1,1,1,100000001,610000003986,
33.6667,,Spine,2,1,Image 1,1,1,100000001,610000003988,
27.75,,Spine,2,13,Image 1,5,1,100000000,610000003991,
39.3333,,Spine,2,10,Image 1,5,1,100000000,610000003993,
40,,Spine,2,17,Image 1,8,1,100000000,610000003995,
30,,Spine,2,10,Image 1,5,1,100000000,610000003997,
38,,Spine,2,4,Image 1,2,1,100000002,610000004000,
31.6667,,Spine,2,6,Image 1,4,1,100000000,610000004002,
48.8333,,Spine,2,2,Image 1,2,1,100000000,610000004007,
35,,Spine,2,5,Image 1,2,1,100000000,610000004010,
19.3333,,Spine,2,11,Image 1,2,1,100000000,610000004012,
27.6667,,Spine,2,8,Image 1,5,1,100000000,610000004014,
22.6667,,Spine,2,12,Image 1,6,1,100000000,610000004016,
35,,Spine,2,1,Image 1,2,1,100000002,610000004020,
29,,Spine,2,19,Image 1,8,1,100000000,610000004022,
29.75,,Spine,2,13,Image 1,6,1,100000000,610000004025,
40,,Spine,2,3,Image 1,1,1,100000000,610000004028,
20.6667,,Spine,2,1,Image 1,1,1,100000002,610000004030,
23.6667,,Spine,2,8,Image 1,3,1,100000000,610000004032,
23.6667,,Spine,2,12,Image 1,7,1,100000000,610000004034,
62.25,,Spine,2,5,Image 1,2,1,100000000,610000004038,
31.3333,,Spine,2,14,Image 1,7,1,100000000,610000004040,
42.25,,Spine,2,13,Image 1,5,1,100000000,610000004043,
37.3333,,Spine,2,1,Image 1,1,1,100000002,610000004045,
44.25,,Spine,2,6,Image 1,4,1,100000000,610000004049,
22.3333,,Spine,2,5,Image 1,5,1,100000000,610000004052,
27.3333,,Spine,2,14,Image 1,7,1,100000000,610000004055,
18,,Spine,2,12,Image 1,7,1,100000000,610000004059,
23.6667,,Spine,2,4,Image 1,3,1,100000000,610000004062,
33.5,,Spine,2,14,Image 1,7,1,100000000,610000004065,
35.6667,,Spine,2,14,Image 1,7,1,100000000,610000004067,
31.3333,,Spine,2,15,Image 1,8,1,100000000,610000004069,
20.3333,,Spine,2,13,Image 1,8,1,100000000,610000004071,
56.75,,Spine,2,2,Image 1,1,1,100000000,610000004074,
27,,Spine,2,18,Image 1,8,1,100000000,610000004077,
18,,Spine,2,12,Image 1,7,1,100000000,610000004079,
44.4,,Spine,2,14,Image 1,7,1,100000000,610000004083,
20.6667,,Spine,2,8,Image 1,5,1,100000000,610000004085,
26.6667,,Spine,2,2,Image 1,3,1,100000000,610000004087,
33,,Spine,2,1,Image 1,2,1,100000001,610000004090,
40.4,,Spine,2,5,Image 1,3,1,100000000,610000004094,
24.3333,,Spine,2,5,Image 1,1,1,100000000,610000004096,
37,,Spine,2,0,Image 1,1,1,100000001,610000004100,
23.3333,,Spine,2,11,Image 1,5,1,100000000,610000004102,
17.25,,Spine,2,5,Image 1,5,1,100000000,610000004105,
36.25,,Spine,2,3,Image 1,1,1,100000001,610000004108,
17.6667,,Spine,2,9,Image 1,5,1,100000000,610000004110,
20,,Spine,2,1,Image 1,2,1,100000002,610000004113,
52.75,,Spine,2,4,Image 1,2,1,100000000,610000004116,
26.5,,Spine,2,8,Image 1,5,1,100000000,610000004119,
18.75,,Spine,2,13,Image 1,8,1,100000000,610000004122,
51,,Spine,2,1,Image 1,1,1,100000002,610000004126,
31.75,,Spine,2,8,Image 1,5,1,100000000,610000004131,
21.5,,Spine,2,5,Image 1,5,1,100000000,610000004134,
40.75,,Spine,2,4,Image 1,3,1,100000000,610000004137,
27.3333,,Spine,2,1,Image 1,2,1,100000001,610000004139,
31.6667,,Spine,2,14,Image 1,7,1,100000000,610000004141,
38,,Spine,2,3,Image 1,3,1,100000000,610000004143,
35.3333,,Spine,2,8,Image 1,2,1,100000000,610000004145,
33.75,,Spine,2,9,Image 1,4,1,100000000,610000004148,
38.3333,,Spine,2,10,Image 1,5,1,100000000,610000004150,
25,,Spine,2,2,Image 1,1,1,100000001,610000004152,
17.6667,,Spine,2,13,Image 1,6,1,100000000,610000004154,
49.6667,,Spine,2,9,Image 1,4,1,100000000,610000004156,
28.3333,,Spine,2,0,Image 1,1,1,100000001,610000004158,
18.3333,,Spine,2,1,Image 1,2,1,100000000,610000004160,
37,,Spine,2,0,Image 1,1,1,100000001,610000004163,
40,,Spine,2,14,Image 1,5,1,100000000,610000004166,
26,,Spine,2,1,Image 1,1,1,100000002,610000004168,
47.6667,,Spine,2,1,Image 1,2,1,100000002,610000004172,
30.6667,,Spine,2,8,Image 1,5,1,100000000,610000004174,
40,,Spine,2,0,Image 1,1,1,100000001,610000004176,
34.4,,Spine,2,10,Image 1,5,1,100000000,610000004180,
48.6667,,Spine,2,15,Image 1,6,1,100000000,610000004182,
26.6667,,Spine,2,14,Image 1,7,1,100000000,610000004185,
36.25,,Spine,2,1,Image 1,1,1,100000000,610000004188,
34.6667,,Spine,2,5,Image 1,5,1,100000000,610000004190,
10.5,,Spine,2,17,Image 1,10,1,100000000,610000004193,
63.5,,Spine,2,5,Image 1,2,1,100000000,610000004196,
45.1667,,Spine,2,13,Image 1,6,1,100000000,610000004202,
26.6667,,Spine,2,11,Image 1,6,1,100000000,610000004204,
36.6667,,Spine,2,6,Image 1,4,1,100000000,610000004206,
17.3333,,Spine,2,0,Image 1,1,1,100000002,610000004208,
30,,Spine,2,7,Image 1,2,1,100000000,610000004211,
27.3333,,Spine,2,10,Image 1,5,1,100000000,610000004213,
42.75,,Spine,2,2,Image 1,1,1,100000000,610000004216,
17.3333,,Spine,2,0,Image 1,1,1,100000001,610000004219,
27.3333,,Spine,2,1,Image 1,1,1,100000002,610000004221,
28,,Spine,2,8,Image 1,5,1,100000000,610000004223,
32.3333,,Spine,2,1,Image 1,1,1,100000000,610000004226,
28,,Spine,2,17,Image 1,8,1,100000000,610000004228,
27.6667,,Spine,2,5,Image 1,3,1,100000000,610000004230,
29,,Spine,2,1,Image 1,2,1,100000002,610000004234,
44,,Spine,2,5,Image 1,2,1,100000000,610000004236,
29.6667,,Spine,2,11,Image 1,6,1,100000000,610000004238,
37.5,,Spine,2,3,Image 1,2,1,100000000,610000004242,
27,,Spine,2,17,Image 1,8,1,100000000,610000004245,
34,,Spine,2,7,Image 1,3,1,100000000,610000004248,
60,,Spine,2,0,Image 1,1,1,100000001,610000004255,
51,,Spine,2,4,Image 1,2,1,100000000,610000004258,
13,,Spine,2,12,Image 1,5,1,100000000,610000004260,
40.5,,Spine,2,2,Image 1,2,1,100000000,610000004263,
21.5,,Spine,2,2,Image 1,2,1,100000000,610000004266,
21.3333,,Spine,2,5,Image 1,1,1,100000000,610000004268,
35.6667,,Spine,2,10,Image 1,5,1,100000000,610000004271,
33.6667,,Spine,2,3,Image 1,1,1,100000000,610000004273,
22,,Spine,2,5,Image 1,3,1,100000000,610000004275,
22,,Spine,2,5,Image 1,3,1,100000000,610000004277,
30,,Spine,2,1,Image 1,1,1,100000001,610000004279,
55,,Spine,2,7,Image 1,2,1,100000000,610000004282,
28.6667,,Spine,2,5,Image 1,3,1,100000000,610000004285,
38,,Spine,2,10,Image 1,3,1,100000000,610000004288,
26,,Spine,2,14,Image 1,7,1,100000000,610000004290,
24.6667,,Spine,2,8,Image 1,5,1,100000000,610000004292,
41.3333,,Spine,2,4,Image 1,3,1,100000000,610000004294,
27,,Spine,2,0,Image 1,1,1,100000001,610000004297,
6.33333,,Spine,2,17,Image 1,10,1,100000000,610000004300,
51,,Spine,2,7,Image 1,4,1,100000000,610000004303,
35.3333,,Spine,2,10,Image 1,5,1,100000000,610000004305,
33.3333,,Spine,2,4,Image 1,3,1,100000000,610000004307,
35.6667,,Spine,2,1,Image 1,2,1,100000002,610000004312,
48,,Spine,2,13,Image 1,5,1,100000000,610000004314,
22.25,,Spine,2,10,Image 1,5,1,100000000,610000004317,
46.25,,Spine,2,0,Image 1,1,1,100000000,610000004323,
37.25,,Spine,2,3,Image 1,2,1,100000000,610000004326,
35,,Spine,2,7,Image 1,4,1,100000000,610000004328,
24.3333,,Spine,2,1,Image 1,1,1,100000001,610000004330,
28,,Spine,2,6,Image 1,4,1,100000000,610000004332,
29,,Spine,2,0,Image 1,1,1,100000001,610000004335,
34,,Spine,2,1,Image 1,1,1,100000002,610000004337,
23.6667,,Spine,2,18,Image 1,8,1,100000000,610000004339,
34,,Spine,2,12,Image 1,6,1,100000000,610000004341,
33,,Spine,2,1,Image 1,2,1,100000001,610000004343,
38.75,,Spine,2,10,Image 1,5,1,100000000,610000004346,
30.3333,,Spine,2,4,Image 1,5,1,100000000,610000004348,
45,,Spine,2,2,Image 1,1,1,100000000,610000004350,
