
Segment Intensity Min Ch=3 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,3,15,Image 1,6,1,100000000,510000000030,
0,,Segment,3,14,Image 1,5,1,100000000,510000000045,
0,,Segment,3,13,Image 1,5,1,100000000,510000000057,
7,,Segment,3,12,Image 1,5,1,100000000,510000000062,
4,,Segment,3,11,Image 1,5,1,100000000,510000000066,
0,,Segment,3,10,Image 1,5,1,100000000,510000000107,
0,,Segment,3,9,Image 1,5,1,100000000,510000000129,
0,,Segment,3,8,Image 1,5,1,100000000,510000000137,
14,,Segment,3,7,Image 1,4,1,100000000,510000000144,
0,,Segment,3,6,Image 1,4,1,100000000,510000000156,
0,,Segment,3,5,Image 1,3,1,100000000,510000000207,
0,,Segment,3,4,Image 1,3,1,100000000,510000000229,
0,,Segment,3,3,Image 1,2,1,100000000,510000000239,
0,,Segment,3,2,Image 1,1,1,100000000,510000000247,
0,,Segment,3,1,Image 1,1,1,100000000,510000000258,
0,,Segment,3,0,Image 1,1,1,100000000,510000000262,
0,,Segment,3,13,Image 1,6,1,100000000,510000000287,
0,,Segment,3,15,Image 1,5,1,100000000,510000000291,
0,,Segment,3,14,Image 1,6,1,100000000,510000000299,
0,,Segment,3,11,Image 1,6,1,100000000,510000000308,
0,,Segment,3,12,Image 1,6,1,100000000,510000000310,
0,,Segment,3,12,Image 1,5,1,100000000,510000000318,
0,,Segment,3,11,Image 1,5,1,100000000,510000000343,
0,,Segment,3,10,Image 1,5,1,100000000,510000000359,
0,,Segment,3,9,Image 1,5,1,100000000,510000000362,
0,,Segment,3,8,Image 1,5,1,100000000,510000000420,
0,,Segment,3,7,Image 1,4,1,100000000,510000000433,
0,,Segment,3,6,Image 1,4,1,100000000,510000000464,
2,,Segment,3,5,Image 1,4,1,100000000,510000000468,
0,,Segment,3,12,Image 1,6,1,100000000,510000000474,
0,,Segment,3,21,Image 1,9,1,100000000,510000000482,
0,,Segment,3,19,Image 1,8,1,100000000,510000000497,
0,,Segment,3,18,Image 1,8,1,100000000,510000000521,
0,,Segment,3,17,Image 1,7,1,100000000,510000000556,
0,,Segment,3,16,Image 1,7,1,100000000,510000000565,
0,,Segment,3,15,Image 1,7,1,100000000,510000000575,
0,,Segment,3,14,Image 1,7,1,100000000,510000000608,
8,,Segment,3,13,Image 1,6,1,100000000,510000000616,
0,,Segment,3,12,Image 1,6,1,100000000,510000000643,
0,,Segment,3,11,Image 1,6,1,100000000,510000000653,
0,,Segment,3,10,Image 1,6,1,100000000,510000000665,
0,,Segment,3,20,Image 1,9,1,100000000,510000000667,
0,,Segment,3,21,Image 1,8,1,100000000,510000000680,
0,,Segment,3,19,Image 1,9,1,100000000,510000000684,
0,,Segment,3,18,Image 1,7,1,100000000,510000000687,
0,,Segment,3,16,Image 1,8,1,100000000,510000000718,
0,,Segment,3,17,Image 1,8,1,100000000,510000000734,
0,,Segment,3,17,Image 1,8,1,100000000,510000000757,
0,,Segment,3,16,Image 1,8,1,100000000,510000000762,
0,,Segment,3,15,Image 1,8,1,100000000,510000000767,
0,,Segment,3,17,Image 1,9,1,100000000,510000000770,
0,,Segment,3,16,Image 1,9,1,100000000,510000000774,
0,,Segment,3,15,Image 1,7,1,100000000,510000000777,
0,,Segment,3,14,Image 1,6,1,100000000,510000000787,
0,,Segment,3,15,Image 1,6,1,100000000,510000000793,
0,,Segment,3,17,Image 1,9,1,100000000,510000000798,
6,,Segment,3,16,Image 1,9,1,100000000,510000000811,
0,,Segment,3,15,Image 1,8,1,100000000,510000000817,
0,,Segment,3,14,Image 1,8,1,100000000,510000000822,
0,,Segment,3,13,Image 1,7,1,100000000,510000000824,
0,,Segment,3,12,Image 1,7,1,100000000,510000000838,
0,,Segment,3,11,Image 1,6,1,100000000,510000000845,
0,,Segment,3,17,Image 1,10,1,100000000,510000000848,
0,,Segment,3,16,Image 1,9,1,100000000,510000000852,
0,,Segment,3,15,Image 1,9,1,100000000,510000000854,
0,,Segment,3,13,Image 1,7,1,100000000,510000000858,
0,,Segment,3,13,Image 1,8,1,100000000,510000000861,
0,,Segment,3,12,Image 1,7,1,100000000,510000000881,
0,,Segment,3,13,Image 1,7,1,100000000,510000000883,
0,,Segment,3,13,Image 1,8,1,100000000,510000000897,
0,,Segment,3,13,Image 1,7,1,100000000,510000000899,
0,,Segment,3,16,Image 1,10,1,100000000,510000000902,
0,,Segment,3,16,Image 1,8,1,100000000,510000000904,
0,,Segment,3,14,Image 1,7,1,100000000,510000000910,
0,,Segment,3,11,Image 1,6,1,100000000,510000000926,
0,,Segment,3,12,Image 1,6,1,100000000,510000000931,
0,,Segment,3,11,Image 1,7,1,100000000,510000000933,
0,,Segment,3,9,Image 1,6,1,100000000,510000000940,
0,,Segment,3,10,Image 1,6,1,100000000,510000000942,
0,,Segment,3,9,Image 1,4,1,100000000,510000000969,
0,,Segment,3,9,Image 1,5,1,100000000,510000000982,
0,,Segment,3,9,Image 1,6,1,100000000,510000000984,
0,,Segment,3,7,Image 1,5,1,100000000,510000000992,
0,,Segment,3,5,Image 1,5,1,100000000,510000001013,
0,,Segment,3,4,Image 1,5,1,100000000,510000001021,
0,,Segment,3,3,Image 1,4,1,100000000,510000001052,
0,,Segment,3,2,Image 1,3,1,100000000,510000001067,
0,,Segment,3,1,Image 1,2,1,100000000,510000001086,
0,,Segment,3,5,Image 1,6,1,100000000,510000001101,
0,,Segment,3,4,Image 1,4,1,100000000,510000001107,
0,,Segment,3,11,Image 1,6,1,100000000,510000001142,
0,,Segment,3,10,Image 1,5,1,100000000,510000001152,
0,,Segment,3,9,Image 1,5,1,100000000,510000001160,
0,,Segment,3,8,Image 1,4,1,100000000,510000001163,
0,,Segment,3,7,Image 1,4,1,100000000,510000001175,
0,,Segment,3,5,Image 1,2,1,100000000,510000001183,
0,,Segment,3,4,Image 1,2,1,100000000,510000001185,
7,,Segment,3,3,Image 1,2,1,100000000,510000001192,
6,,Segment,3,2,Image 1,2,1,100000000,510000001229,
0,,Segment,3,11,Image 1,5,1,100000000,510000001233,
0,,Segment,3,10,Image 1,6,1,100000000,510000001235,
0,,Segment,3,11,Image 1,2,1,100000000,510000001242,
0,,Segment,3,10,Image 1,2,1,100000000,510000001252,
0,,Segment,3,9,Image 1,2,1,100000000,510000001267,
0,,Segment,3,8,Image 1,2,1,100000000,510000001288,
3,,Segment,3,7,Image 1,2,1,100000000,510000001303,
0,,Segment,3,6,Image 1,2,1,100000000,510000001313,
0,,Segment,3,5,Image 1,1,1,100000000,510000001330,
0,,Segment,3,4,Image 1,1,1,100000000,510000001345,
0,,Segment,3,3,Image 1,1,1,100000000,510000001360,
0,,Segment,3,2,Image 1,1,1,100000000,510000001418,
0,,Segment,3,1,Image 1,1,1,100000000,510000001444,
31,,Segment,3,0,Image 1,1,1,100000000,510000001476,
4,,Segment,3,11,Image 1,3,1,100000000,510000001480,
0,,Segment,3,10,Image 1,3,1,100000000,510000001491,
0,,Segment,3,9,Image 1,3,1,100000000,510000001496,
0,,Segment,3,8,Image 1,3,1,100000000,510000001510,
0,,Segment,3,7,Image 1,3,1,100000000,510000001523,
0,,Segment,3,6,Image 1,1,1,100000000,510000001527,
0,,Segment,3,6,Image 1,3,1,100000000,510000001531,
0,,Segment,3,5,Image 1,2,1,100000000,510000001539,
6,,Segment,3,6,Image 1,2,1,100000000,510000001542,
0,,Segment,3,2,Image 1,1,1,100000002,510000001590,
0,,Segment,3,1,Image 1,1,1,100000002,510000001624,
0,,Segment,3,0,Image 1,1,1,100000002,510000001637,
0,,Segment,3,6,Image 1,1,1,100000002,510000001674,
0,,Segment,3,5,Image 1,1,1,100000002,510000001705,
0,,Segment,3,4,Image 1,1,1,100000002,510000001724,
0,,Segment,3,3,Image 1,1,1,100000002,510000001727,
0,,Segment,3,2,Image 1,1,1,100000002,510000001749,
0,,Segment,3,1,Image 1,1,1,100000002,510000001762,
11,,Segment,3,0,Image 1,1,1,100000002,510000001771,
0,,Segment,3,6,Image 1,2,1,100000002,510000001776,
0,,Segment,3,3,Image 1,1,1,100000001,510000001805,
0,,Segment,3,2,Image 1,1,1,100000001,510000001813,
6,,Segment,3,1,Image 1,1,1,100000001,510000001843,
0,,Segment,3,0,Image 1,1,1,100000001,510000001865,
0,,Segment,3,2,Image 1,2,1,100000002,510000001924,
0,,Segment,3,10,Image 1,6,1,100000000,510000001941,
0,,Segment,3,9,Image 1,5,1,100000000,510000001944,
0,,Segment,3,5,Image 1,4,1,100000000,510000001968,
0,,Segment,3,4,Image 1,3,1,100000000,510000001975,
0,,Segment,3,3,Image 1,3,1,100000000,510000002015,
0,,Segment,3,2,Image 1,2,1,100000000,510000002026,
0,,Segment,3,5,Image 1,2,1,100000002,510000002038,
0,,Segment,3,10,Image 1,5,1,100000000,510000002043,
0,,Segment,3,9,Image 1,4,1,100000000,510000002053,
0,,Segment,3,8,Image 1,5,1,100000000,510000002070,
0,,Segment,3,10,Image 1,5,1,100000000,510000002079,
0,,Segment,3,10,Image 1,4,1,100000000,510000002086,
0,,Segment,3,5,Image 1,3,1,100000000,510000002119,
0,,Segment,3,4,Image 1,3,1,100000000,510000002129,
0,,Segment,3,3,Image 1,3,1,100000000,510000002153,
0,,Segment,3,10,Image 1,5,1,100000000,510000002156,
0,,Segment,3,4,Image 1,2,1,100000000,510000002161,
0,,Segment,3,2,Image 1,2,1,100000002,510000002182,
8,,Segment,3,1,Image 1,1,1,100000002,510000002186,
0,,Segment,3,0,Image 1,1,1,100000002,510000002201,
0,,Segment,3,3,Image 1,2,1,100000001,510000002229,
0,,Segment,3,6,Image 1,4,1,100000000,510000002231,
0,,Segment,3,6,Image 1,3,1,100000000,510000002233,
0,,Segment,3,5,Image 1,4,1,100000000,510000002249,
0,,Segment,3,7,Image 1,5,1,100000000,510000002268,
0,,Segment,3,5,Image 1,3,1,100000000,510000002270,
0,,Segment,3,4,Image 1,4,1,100000000,510000002273,
0,,Segment,3,9,Image 1,4,1,100000000,510000002276,
0,,Segment,3,5,Image 1,2,1,100000000,510000002306,
0,,Segment,3,4,Image 1,1,1,100000000,510000002315,
0,,Segment,3,3,Image 1,1,1,100000000,510000002329,
0,,Segment,3,2,Image 1,2,1,100000001,510000002336,
0,,Segment,3,3,Image 1,2,1,100000000,510000002340,
0,,Segment,3,3,Image 1,2,1,100000002,510000002346,
0,,Segment,3,4,Image 1,2,1,100000002,510000002357,
0,,Segment,3,7,Image 1,3,1,100000000,510000002361,
0,,Segment,3,1,Image 1,2,1,100000002,510000002391,
0,,Segment,3,0,Image 1,1,1,100000002,510000002397,
0,,Segment,3,1,Image 1,2,1,100000002,510000002418,
11,,Segment,3,4,Image 1,4,1,100000000,510000002420,
