
Segment Center Intensity Mean Ch=3 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
36.0769,,Segment,3,15,Image 1,6,1,100000000,510000000030,
48.5625,,Segment,3,14,Image 1,5,1,100000000,510000000045,
65.7692,,Segment,3,13,Image 1,5,1,100000000,510000000057,
68,,Segment,3,12,Image 1,5,1,100000000,510000000062,
49.8,,Segment,3,11,Image 1,5,1,100000000,510000000066,
33.4048,,Segment,3,10,Image 1,5,1,100000000,510000000107,
25.6522,,Segment,3,9,Image 1,5,1,100000000,510000000129,
57.5556,,Segment,3,8,Image 1,5,1,100000000,510000000137,
77.5,,Segment,3,7,Image 1,4,1,100000000,510000000144,
26.3077,,Segment,3,6,Image 1,4,1,100000000,510000000156,
44.8269,,Segment,3,5,Image 1,3,1,100000000,510000000207,
83.7391,,Segment,3,4,Image 1,3,1,100000000,510000000229,
99.1818,,Segment,3,3,Image 1,2,1,100000000,510000000239,
100.111,,Segment,3,2,Image 1,1,1,100000000,510000000247,
131.167,,Segment,3,1,Image 1,1,1,100000000,510000000258,
134,,Segment,3,0,Image 1,1,1,100000000,510000000262,
33.6667,,Segment,3,13,Image 1,6,1,100000000,510000000287,
61.8,,Segment,3,15,Image 1,5,1,100000000,510000000291,
40.8889,,Segment,3,14,Image 1,6,1,100000000,510000000299,
37.7,,Segment,3,11,Image 1,6,1,100000000,510000000308,
16.6667,,Segment,3,12,Image 1,6,1,100000000,510000000310,
25.8889,,Segment,3,12,Image 1,5,1,100000000,510000000318,
53.3077,,Segment,3,11,Image 1,5,1,100000000,510000000343,
67.8235,,Segment,3,10,Image 1,5,1,100000000,510000000359,
39,,Segment,3,9,Image 1,5,1,100000000,510000000362,
40.0678,,Segment,3,8,Image 1,5,1,100000000,510000000420,
76.7143,,Segment,3,7,Image 1,4,1,100000000,510000000433,
51.875,,Segment,3,6,Image 1,4,1,100000000,510000000464,
32.2,,Segment,3,5,Image 1,4,1,100000000,510000000468,
21,,Segment,3,12,Image 1,6,1,100000000,510000000474,
21,,Segment,3,21,Image 1,9,1,100000000,510000000482,
51.1333,,Segment,3,19,Image 1,8,1,100000000,510000000497,
40.96,,Segment,3,18,Image 1,8,1,100000000,510000000521,
39.0556,,Segment,3,17,Image 1,7,1,100000000,510000000556,
43.5,,Segment,3,16,Image 1,7,1,100000000,510000000565,
41,,Segment,3,15,Image 1,7,1,100000000,510000000575,
62.8824,,Segment,3,14,Image 1,7,1,100000000,510000000608,
66.8889,,Segment,3,13,Image 1,6,1,100000000,510000000616,
47.9286,,Segment,3,12,Image 1,6,1,100000000,510000000643,
58.3636,,Segment,3,11,Image 1,6,1,100000000,510000000653,
55.3846,,Segment,3,10,Image 1,6,1,100000000,510000000665,
24,,Segment,3,20,Image 1,9,1,100000000,510000000667,
35.8571,,Segment,3,21,Image 1,8,1,100000000,510000000680,
29.2,,Segment,3,19,Image 1,9,1,100000000,510000000684,
18.25,,Segment,3,18,Image 1,7,1,100000000,510000000687,
30.3548,,Segment,3,16,Image 1,8,1,100000000,510000000718,
26.1176,,Segment,3,17,Image 1,8,1,100000000,510000000734,
38.125,,Segment,3,17,Image 1,8,1,100000000,510000000757,
31.5,,Segment,3,16,Image 1,8,1,100000000,510000000762,
46.1667,,Segment,3,15,Image 1,8,1,100000000,510000000767,
15.5,,Segment,3,17,Image 1,9,1,100000000,510000000770,
29,,Segment,3,16,Image 1,9,1,100000000,510000000774,
25.25,,Segment,3,15,Image 1,7,1,100000000,510000000777,
42.8182,,Segment,3,14,Image 1,6,1,100000000,510000000787,
40.8571,,Segment,3,15,Image 1,6,1,100000000,510000000793,
30.4,,Segment,3,17,Image 1,9,1,100000000,510000000798,
50.6429,,Segment,3,16,Image 1,9,1,100000000,510000000811,
53.2857,,Segment,3,15,Image 1,8,1,100000000,510000000817,
60.3333,,Segment,3,14,Image 1,8,1,100000000,510000000822,
49,,Segment,3,13,Image 1,7,1,100000000,510000000824,
51.5333,,Segment,3,12,Image 1,7,1,100000000,510000000838,
63.125,,Segment,3,11,Image 1,6,1,100000000,510000000845,
25.5,,Segment,3,17,Image 1,10,1,100000000,510000000848,
49,,Segment,3,16,Image 1,9,1,100000000,510000000852,
95.3333,,Segment,3,15,Image 1,9,1,100000000,510000000854,
26,,Segment,3,13,Image 1,7,1,100000000,510000000858,
26,,Segment,3,13,Image 1,8,1,100000000,510000000861,
35.619,,Segment,3,12,Image 1,7,1,100000000,510000000881,
16.6667,,Segment,3,13,Image 1,7,1,100000000,510000000883,
40.8667,,Segment,3,13,Image 1,8,1,100000000,510000000897,
50,,Segment,3,13,Image 1,7,1,100000000,510000000899,
48.75,,Segment,3,16,Image 1,10,1,100000000,510000000902,
46.3333,,Segment,3,16,Image 1,8,1,100000000,510000000904,
35.8571,,Segment,3,14,Image 1,7,1,100000000,510000000910,
42.9412,,Segment,3,11,Image 1,6,1,100000000,510000000926,
59.8333,,Segment,3,12,Image 1,6,1,100000000,510000000931,
30,,Segment,3,11,Image 1,7,1,100000000,510000000933,
35.375,,Segment,3,9,Image 1,6,1,100000000,510000000940,
0,,Segment,3,10,Image 1,6,1,100000000,510000000942,
59.6429,,Segment,3,9,Image 1,4,1,100000000,510000000969,
44.2308,,Segment,3,9,Image 1,5,1,100000000,510000000982,
26,,Segment,3,9,Image 1,6,1,100000000,510000000984,
98.3333,,Segment,3,7,Image 1,5,1,100000000,510000000992,
43.2727,,Segment,3,5,Image 1,5,1,100000000,510000001013,
50.2222,,Segment,3,4,Image 1,5,1,100000000,510000001021,
39.1562,,Segment,3,3,Image 1,4,1,100000000,510000001052,
78.625,,Segment,3,2,Image 1,3,1,100000000,510000001067,
110.9,,Segment,3,1,Image 1,2,1,100000000,510000001086,
45.9375,,Segment,3,5,Image 1,6,1,100000000,510000001101,
37.1429,,Segment,3,4,Image 1,4,1,100000000,510000001107,
19.2222,,Segment,3,11,Image 1,6,1,100000000,510000001142,
31.8182,,Segment,3,10,Image 1,5,1,100000000,510000001152,
14.4444,,Segment,3,9,Image 1,5,1,100000000,510000001160,
54.5,,Segment,3,8,Image 1,4,1,100000000,510000001163,
47.6154,,Segment,3,7,Image 1,4,1,100000000,510000001175,
46.5,,Segment,3,5,Image 1,2,1,100000000,510000001183,
75.6667,,Segment,3,4,Image 1,2,1,100000000,510000001185,
55.125,,Segment,3,3,Image 1,2,1,100000000,510000001192,
84.8421,,Segment,3,2,Image 1,2,1,100000000,510000001229,
30.8,,Segment,3,11,Image 1,5,1,100000000,510000001233,
21.3333,,Segment,3,10,Image 1,6,1,100000000,510000001235,
38.75,,Segment,3,11,Image 1,2,1,100000000,510000001242,
60.9091,,Segment,3,10,Image 1,2,1,100000000,510000001252,
81.375,,Segment,3,9,Image 1,2,1,100000000,510000001267,
69.0455,,Segment,3,8,Image 1,2,1,100000000,510000001288,
74.3125,,Segment,3,7,Image 1,2,1,100000000,510000001303,
98.9091,,Segment,3,6,Image 1,2,1,100000000,510000001313,
47.0556,,Segment,3,5,Image 1,1,1,100000000,510000001330,
34.0625,,Segment,3,4,Image 1,1,1,100000000,510000001345,
49.3125,,Segment,3,3,Image 1,1,1,100000000,510000001360,
80.0847,,Segment,3,2,Image 1,1,1,100000000,510000001418,
81.5556,,Segment,3,1,Image 1,1,1,100000000,510000001444,
106.353,,Segment,3,0,Image 1,1,1,100000000,510000001476,
47.75,,Segment,3,11,Image 1,3,1,100000000,510000001480,
60.0833,,Segment,3,10,Image 1,3,1,100000000,510000001491,
38.6667,,Segment,3,9,Image 1,3,1,100000000,510000001496,
22.6,,Segment,3,8,Image 1,3,1,100000000,510000001510,
47.3571,,Segment,3,7,Image 1,3,1,100000000,510000001523,
25,,Segment,3,6,Image 1,1,1,100000000,510000001527,
39.25,,Segment,3,6,Image 1,3,1,100000000,510000001531,
86.4444,,Segment,3,5,Image 1,2,1,100000000,510000001539,
91,,Segment,3,6,Image 1,2,1,100000000,510000001542,
28.6735,,Segment,3,2,Image 1,1,1,100000002,510000001590,
42.6571,,Segment,3,1,Image 1,1,1,100000002,510000001624,
45.1818,,Segment,3,0,Image 1,1,1,100000002,510000001637,
24.3846,,Segment,3,6,Image 1,1,1,100000002,510000001674,
29.9062,,Segment,3,5,Image 1,1,1,100000002,510000001705,
29.75,,Segment,3,4,Image 1,1,1,100000002,510000001724,
74.25,,Segment,3,3,Image 1,1,1,100000002,510000001727,
42.7391,,Segment,3,2,Image 1,1,1,100000002,510000001749,
50.7143,,Segment,3,1,Image 1,1,1,100000002,510000001762,
48.8571,,Segment,3,0,Image 1,1,1,100000002,510000001771,
13.8333,,Segment,3,6,Image 1,2,1,100000002,510000001776,
30.9333,,Segment,3,3,Image 1,1,1,100000001,510000001805,
55.3333,,Segment,3,2,Image 1,1,1,100000001,510000001813,
58.1936,,Segment,3,1,Image 1,1,1,100000001,510000001843,
50.3684,,Segment,3,0,Image 1,1,1,100000001,510000001865,
26.0833,,Segment,3,2,Image 1,2,1,100000002,510000001924,
33.8333,,Segment,3,10,Image 1,6,1,100000000,510000001941,
45.75,,Segment,3,9,Image 1,5,1,100000000,510000001944,
58.1667,,Segment,3,5,Image 1,4,1,100000000,510000001968,
77.75,,Segment,3,4,Image 1,3,1,100000000,510000001975,
53.9756,,Segment,3,3,Image 1,3,1,100000000,510000002015,
66.4167,,Segment,3,2,Image 1,2,1,100000000,510000002026,
21.4615,,Segment,3,5,Image 1,2,1,100000002,510000002038,
34.5,,Segment,3,10,Image 1,5,1,100000000,510000002043,
56.9091,,Segment,3,9,Image 1,4,1,100000000,510000002053,
31.1667,,Segment,3,8,Image 1,5,1,100000000,510000002070,
54.7,,Segment,3,10,Image 1,5,1,100000000,510000002079,
61,,Segment,3,10,Image 1,4,1,100000000,510000002086,
61.6765,,Segment,3,5,Image 1,3,1,100000000,510000002119,
39.7273,,Segment,3,4,Image 1,3,1,100000000,510000002129,
49.92,,Segment,3,3,Image 1,3,1,100000000,510000002153,
46,,Segment,3,10,Image 1,5,1,100000000,510000002156,
25,,Segment,3,4,Image 1,2,1,100000000,510000002161,
23.8636,,Segment,3,2,Image 1,2,1,100000002,510000002182,
45.2,,Segment,3,1,Image 1,1,1,100000002,510000002186,
33.8,,Segment,3,0,Image 1,1,1,100000002,510000002201,
22.5556,,Segment,3,3,Image 1,2,1,100000001,510000002229,
59.6667,,Segment,3,6,Image 1,4,1,100000000,510000002231,
48,,Segment,3,6,Image 1,3,1,100000000,510000002233,
53.7647,,Segment,3,5,Image 1,4,1,100000000,510000002249,
63.35,,Segment,3,7,Image 1,5,1,100000000,510000002268,
58.3333,,Segment,3,5,Image 1,3,1,100000000,510000002270,
39.75,,Segment,3,4,Image 1,4,1,100000000,510000002273,
22.6667,,Segment,3,9,Image 1,4,1,100000000,510000002276,
32.3548,,Segment,3,5,Image 1,2,1,100000000,510000002306,
96.4,,Segment,3,4,Image 1,1,1,100000000,510000002315,
65.4667,,Segment,3,3,Image 1,1,1,100000000,510000002329,
28.875,,Segment,3,2,Image 1,2,1,100000001,510000002336,
16.2,,Segment,3,3,Image 1,2,1,100000000,510000002340,
27.1667,,Segment,3,3,Image 1,2,1,100000002,510000002346,
54.75,,Segment,3,4,Image 1,2,1,100000002,510000002357,
36.6,,Segment,3,7,Image 1,3,1,100000000,510000002361,
35.6774,,Segment,3,1,Image 1,2,1,100000002,510000002391,
