
Spine Attachment Pt Distance from Origin
 ==================== 
Spine Attachment Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
21280.5,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,100000000,610000003460,
21276.7,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000003475,
21278.9,µm,Spine,Spine Attachment Pt Distance from Origin,9,5,1,100000000,610000003481,
21283.2,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,100000000,610000003492,
21280.6,µm,Spine,Spine Attachment Pt Distance from Origin,9,4,1,100000000,610000003503,
21282.5,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000003520,
21275.8,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,100000000,610000003535,
21281.1,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,100000000,610000003538,
21281.5,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,100000000,610000003540,
21280.1,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,100000000,610000003564,
21282.8,µm,Spine,Spine Attachment Pt Distance from Origin,9,5,1,100000000,610000003566,
21277.2,µm,Spine,Spine Attachment Pt Distance from Origin,16,9,1,100000000,610000003580,
21280.3,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,100000000,610000003586,
21282.3,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000003596,
21277.2,µm,Spine,Spine Attachment Pt Distance from Origin,16,9,1,100000000,610000003599,
21278.9,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,100000000,610000003603,
21295.2,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000002,610000003605,
21279.1,µm,Spine,Spine Attachment Pt Distance from Origin,8,2,1,100000000,610000003620,
21279.2,µm,Spine,Spine Attachment Pt Distance from Origin,8,2,1,100000000,610000003634,
21294.8,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000002,610000003636,
21280.3,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000003641,
21281.6,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,100000000,610000003658,
21273.6,µm,Spine,Spine Attachment Pt Distance from Origin,12,6,1,100000000,610000003667,
21275,µm,Spine,Spine Attachment Pt Distance from Origin,18,8,1,100000000,610000003685,
21286.4,µm,Spine,Spine Attachment Pt Distance from Origin,13,6,1,100000000,610000003689,
21277.3,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000003693,
21274,µm,Spine,Spine Attachment Pt Distance from Origin,12,6,1,100000000,610000003695,
21280,µm,Spine,Spine Attachment Pt Distance from Origin,3,1,1,100000000,610000003697,
21292.7,µm,Spine,Spine Attachment Pt Distance from Origin,11,6,1,100000000,610000003703,
21281,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000003705,
21285.1,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000003710,
21284.2,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000000,610000003716,
21275.6,µm,Spine,Spine Attachment Pt Distance from Origin,11,5,1,100000000,610000003719,
21277.2,µm,Spine,Spine Attachment Pt Distance from Origin,17,9,1,100000000,610000003728,
21274,µm,Spine,Spine Attachment Pt Distance from Origin,12,6,1,100000000,610000003744,
21274.1,µm,Spine,Spine Attachment Pt Distance from Origin,16,7,1,100000000,610000003746,
21284.8,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,100000000,610000003751,
21280.7,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000003768,
21281.8,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000003772,
21285.6,µm,Spine,Spine Attachment Pt Distance from Origin,3,4,1,100000000,610000003785,
21287.7,µm,Spine,Spine Attachment Pt Distance from Origin,14,5,1,100000000,610000003790,
21274.5,µm,Spine,Spine Attachment Pt Distance from Origin,18,8,1,100000000,610000003792,
21290.6,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,100000000,610000003818,
21283.8,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000003842,
21284.1,µm,Spine,Spine Attachment Pt Distance from Origin,3,1,1,100000000,610000003862,
21279.8,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,100000000,610000003864,
21273.5,µm,Spine,Spine Attachment Pt Distance from Origin,12,6,1,100000000,610000003881,
21276,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000003890,
21283.4,µm,Spine,Spine Attachment Pt Distance from Origin,5,4,1,100000000,610000003908,
21280.8,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,100000000,610000003913,
21275.3,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,100000000,610000003931,
21285.9,µm,Spine,Spine Attachment Pt Distance from Origin,4,5,1,100000000,610000003933,
21287.1,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,100000000,610000003938,
21277.3,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000003940,
21276.8,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000003962,
21296.9,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000002,610000003966,
21295.7,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000002,610000003973,
21287.3,µm,Spine,Spine Attachment Pt Distance from Origin,14,6,1,100000000,610000003978,
21278,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000003983,
21278.2,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000003997,
21299.1,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,100000002,610000004000,
21288,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,100000000,610000004007,
21280.7,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,100000000,610000004010,
21274.9,µm,Spine,Spine Attachment Pt Distance from Origin,13,6,1,100000000,610000004025,
21284,µm,Spine,Spine Attachment Pt Distance from Origin,3,1,1,100000000,610000004028,
21296.5,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000002,610000004030,
21272.4,µm,Spine,Spine Attachment Pt Distance from Origin,12,7,1,100000000,610000004034,
21286.7,µm,Spine,Spine Attachment Pt Distance from Origin,13,5,1,100000000,610000004043,
21280.6,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,100000000,610000004049,
21275.4,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,100000000,610000004055,
21273.1,µm,Spine,Spine Attachment Pt Distance from Origin,12,7,1,100000000,610000004059,
21277.1,µm,Spine,Spine Attachment Pt Distance from Origin,15,8,1,100000000,610000004069,
21275,µm,Spine,Spine Attachment Pt Distance from Origin,18,8,1,100000000,610000004077,
21282.5,µm,Spine,Spine Attachment Pt Distance from Origin,9,5,1,100000000,610000004110,
21277.6,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000004131,
21287.1,µm,Spine,Spine Attachment Pt Distance from Origin,5,5,1,100000000,610000004134,
21291.3,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,100000000,610000004143,
21279.1,µm,Spine,Spine Attachment Pt Distance from Origin,8,2,1,100000000,610000004145,
21275.8,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000004150,
21286.2,µm,Spine,Spine Attachment Pt Distance from Origin,13,6,1,100000000,610000004154,
21280.6,µm,Spine,Spine Attachment Pt Distance from Origin,9,4,1,100000000,610000004156,
21287.4,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,100000001,610000004158,
21284.3,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000000,610000004160,
21292.3,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000004174,
21284.3,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000004180,
21283.9,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000000,610000004188,
21287.4,µm,Spine,Spine Attachment Pt Distance from Origin,5,5,1,100000000,610000004190,
21280.8,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,100000000,610000004196,
21280.4,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,100000000,610000004206,
21296.5,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,100000002,610000004208,
21279.1,µm,Spine,Spine Attachment Pt Distance from Origin,7,2,1,100000000,610000004211,
21294.9,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000002,610000004221,
21283.9,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000000,610000004226,
21273.7,µm,Spine,Spine Attachment Pt Distance from Origin,11,6,1,100000000,610000004238,
21279.1,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,100000000,610000004248,
21283.3,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,100000000,610000004258,
21283.7,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000004271,
21287.4,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000001,610000004279,
21281.6,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,100000000,610000004285,
21277,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000004292,
21282.8,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,100000000,610000004294,
21286.1,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,100000001,610000004297,
21276,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000004305,
21286.6,µm,Spine,Spine Attachment Pt Distance from Origin,13,5,1,100000000,610000004314,
21281.2,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,100000000,610000004332,
21275,µm,Spine,Spine Attachment Pt Distance from Origin,18,8,1,100000000,610000004339,
21285,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000001,610000004343,
21285.8,µm,Spine,Spine Attachment Pt Distance from Origin,4,5,1,100000000,610000004348,
21280.5,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000004350,
21274.5,µm,Spine,Spine Attachment Pt Distance from Origin,10,6,1,100000000,610000004358,
21275.3,µm,Spine,Spine Attachment Pt Distance from Origin,11,5,1,100000000,610000004361,
21276.9,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,100000000,610000004366,
21287,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000001,610000004371,
21280,µm,Spine,Spine Attachment Pt Distance from Origin,3,1,1,100000000,610000004374,
21298.1,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000002,610000004389,
21287,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,100000001,610000004393,
21275.8,µm,Spine,Spine Attachment Pt Distance from Origin,11,5,1,100000000,610000004418,
21284.1,µm,Spine,Spine Attachment Pt Distance from Origin,3,1,1,100000000,610000004434,
21280.2,µm,Spine,Spine Attachment Pt Distance from Origin,5,1,1,100000000,610000004450,
21287.7,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,100000000,610000004454,
21282.8,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,100000000,610000004458,
21278.9,µm,Spine,Spine Attachment Pt Distance from Origin,10,4,1,100000000,610000004466,
21288.5,µm,Spine,Spine Attachment Pt Distance from Origin,15,5,1,100000000,610000004482,
21287.5,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000001,610000004489,
21277.9,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000004491,
21274.4,µm,Spine,Spine Attachment Pt Distance from Origin,10,6,1,100000000,610000004493,
21280.2,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000004499,
21276.7,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000004504,
21277.2,µm,Spine,Spine Attachment Pt Distance from Origin,16,9,1,100000000,610000004511,
21279,µm,Spine,Spine Attachment Pt Distance from Origin,7,2,1,100000000,610000004515,
21288.7,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,100000000,610000004517,
21286.9,µm,Spine,Spine Attachment Pt Distance from Origin,5,6,1,100000000,610000004533,
21275.5,µm,Spine,Spine Attachment Pt Distance from Origin,15,8,1,100000000,610000004535,
21275.6,µm,Spine,Spine Attachment Pt Distance from Origin,16,8,1,100000000,610000004541,
21279.1,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,100000000,610000004543,
21282.7,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,100000000,610000004545,
21281.1,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,100000000,610000004579,
21284.4,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000004588,
21276.9,µm,Spine,Spine Attachment Pt Distance from Origin,13,8,1,100000000,610000004591,
21286.9,µm,Spine,Spine Attachment Pt Distance from Origin,2,3,1,100000000,610000004604,
21283.1,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000000,610000004616,
21283.9,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,100000000,610000004619,
21286.9,µm,Spine,Spine Attachment Pt Distance from Origin,13,5,1,100000000,610000004621,
21286.9,µm,Spine,Spine Attachment Pt Distance from Origin,3,1,1,100000001,610000004625,
21287.2,µm,Spine,Spine Attachment Pt Distance from Origin,5,5,1,100000000,610000004627,
21296.6,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000002,610000004636,
21288.4,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,100000001,610000004644,
21287.3,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000001,610000004651,
21278.6,µm,Spine,Spine Attachment Pt Distance from Origin,8,3,1,100000000,610000004656,
21279.2,µm,Spine,Spine Attachment Pt Distance from Origin,8,2,1,100000000,610000004672,
21276.8,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000004680,
21280.5,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000004684,
21279.3,µm,Spine,Spine Attachment Pt Distance from Origin,7,2,1,100000000,610000004687,
21279.4,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,100000000,610000004689,
21285.3,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000001,610000004696,
21297.8,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,100000002,610000004699,
21273.9,µm,Spine,Spine Attachment Pt Distance from Origin,16,7,1,100000000,610000004704,
21280.4,µm,Spine,Spine Attachment Pt Distance from Origin,5,1,1,100000000,610000004724,
21296.7,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000002,610000004728,
21287.5,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000001,610000004743,
21279.2,µm,Spine,Spine Attachment Pt Distance from Origin,7,2,1,100000000,610000004750,
21288.6,µm,Spine,Spine Attachment Pt Distance from Origin,15,5,1,100000000,610000004781,
21279.3,µm,Spine,Spine Attachment Pt Distance from Origin,7,5,1,100000000,610000004784,
21283.8,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000000,610000004790,
21277.1,µm,Spine,Spine Attachment Pt Distance from Origin,14,8,1,100000000,610000004793,
21287.4,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,100000000,610000004801,
21298.1,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000002,610000004805,
21287.3,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,100000000,610000004809,
21282.1,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000004811,
21273.8,µm,Spine,Spine Attachment Pt Distance from Origin,11,6,1,100000000,610000004815,
21277.6,µm,Spine,Spine Attachment Pt Distance from Origin,16,9,1,100000000,610000004817,
21280.4,µm,Spine,Spine Attachment Pt Distance from Origin,5,1,1,100000000,610000004819,
21277.3,µm,Spine,Spine Attachment Pt Distance from Origin,17,8,1,100000000,610000004830,
21276.8,µm,Spine,Spine Attachment Pt Distance from Origin,13,8,1,100000000,610000004832,
21279.1,µm,Spine,Spine Attachment Pt Distance from Origin,8,2,1,100000000,610000004838,
21274.3,µm,Spine,Spine Attachment Pt Distance from Origin,13,6,1,100000000,610000004851,
21287.1,µm,Spine,Spine Attachment Pt Distance from Origin,5,5,1,100000000,610000004858,
21279.3,µm,Spine,Spine Attachment Pt Distance from Origin,7,5,1,100000000,610000004866,
21276.9,µm,Spine,Spine Attachment Pt Distance from Origin,13,8,1,100000000,610000004870,
21282.4,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000004879,
21291,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,100000000,610000004881,
21279.6,µm,Spine,Spine Attachment Pt Distance from Origin,7,2,1,100000000,610000004891,
21280.5,µm,Spine,Spine Attachment Pt Distance from Origin,9,4,1,100000000,610000004908,
21281.5,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000004913,
21277.2,µm,Spine,Spine Attachment Pt Distance from Origin,16,9,1,100000000,610000004920,
21278.8,µm,Spine,Spine Attachment Pt Distance from Origin,9,5,1,100000000,610000004926,
21284.8,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000004969,
21281.3,µm,Spine,Spine Attachment Pt Distance from Origin,6,2,1,100000000,610000004983,
21285.2,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000001,610000004986,
21286,µm,Spine,Spine Attachment Pt Distance from Origin,12,5,1,100000000,610000004989,
21280,µm,Spine,Spine Attachment Pt Distance from Origin,3,1,1,100000000,610000004991,
21279,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,100000000,610000005008,
21277.5,µm,Spine,Spine Attachment Pt Distance from Origin,17,8,1,100000000,610000005017,
21276.9,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,100000000,610000005021,
21275.9,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,100000000,610000005024,
21286.3,µm,Spine,Spine Attachment Pt Distance from Origin,13,6,1,100000000,610000005031,
21280.7,µm,Spine,Spine Attachment Pt Distance from Origin,7,5,1,100000000,610000005045,
21276.9,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000005047,
21283.3,µm,Spine,Spine Attachment Pt Distance from Origin,5,4,1,100000000,610000005053,
21275.7,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,100000000,610000005062,
21286.9,µm,Spine,Spine Attachment Pt Distance from Origin,3,4,1,100000000,610000005070,
21282.8,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000005075,
21281.9,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000005080,
21285.4,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000001,610000005083,
21286.5,µm,Spine,Spine Attachment Pt Distance from Origin,13,5,1,100000000,610000005117,
21280.1,µm,Spine,Spine Attachment Pt Distance from Origin,5,1,1,100000000,610000005124,
21277.7,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000005129,
21284.2,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000005137,
21280.2,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000005146,
21287.7,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,100000000,610000005165,
21281.7,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000005168,
21277.6,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000005178,
21279.1,µm,Spine,Spine Attachment Pt Distance from Origin,8,2,1,100000000,610000005192,
21279.6,µm,Spine,Spine Attachment Pt Distance from Origin,6,2,1,100000000,610000005195,
21286.2,µm,Spine,Spine Attachment Pt Distance from Origin,12,5,1,100000000,610000005212,
21279.7,µm,Spine,Spine Attachment Pt Distance from Origin,6,2,1,100000000,610000005219,
21281.4,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000005221,
21286.1,µm,Spine,Spine Attachment Pt Distance from Origin,13,6,1,100000000,610000005225,
21284.7,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,100000000,610000005231,
21282.9,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,100000000,610000005239,
21290.8,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,100000000,610000005246,
21289.2,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,100000000,610000005254,
21280.7,µm,Spine,Spine Attachment Pt Distance from Origin,11,2,1,100000000,610000005299,
21283.4,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,100000000,610000005314,
21286.1,µm,Spine,Spine Attachment Pt Distance from Origin,12,5,1,100000000,610000005321,
21288.5,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,100000000,610000005323,
21280.8,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,100000000,610000005328,
21279.1,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,100000000,610000005330,
21287.6,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,100000001,610000005333,
21279.3,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,100000000,610000005339,
21287.4,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,100000000,610000005343,
21282.9,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,100000000,610000005353,
21287.3,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,100000001,610000005365,
21287.4,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,100000000,610000005367,
21275.1,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,100000000,610000005391,
21275.1,µm,Spine,Spine Attachment Pt Distance from Origin,11,5,1,100000000,610000005397,
21287.2,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,100000000,610000005404,
21287.5,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000001,610000005410,
21278.2,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000005428,
21285.2,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000001,610000005443,
21291.6,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,100000000,610000005460,
21283.9,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000000,610000005466,
21279.3,µm,Spine,Spine Attachment Pt Distance from Origin,7,5,1,100000000,610000005471,
21286.2,µm,Spine,Spine Attachment Pt Distance from Origin,13,6,1,100000000,610000005504,
21280.5,µm,Spine,Spine Attachment Pt Distance from Origin,9,4,1,100000000,610000005512,
21284.1,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000005525,
21283.9,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000005531,
21284.9,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000000,610000005534,
21273.7,µm,Spine,Spine Attachment Pt Distance from Origin,12,6,1,100000000,610000005536,
21285.9,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,100000001,610000005547,
21296.7,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000002,610000005551,
21285.2,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,100000000,610000005558,
21282.8,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,100000000,610000005562,
21282.8,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,100000000,610000005566,
21283.3,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,100000000,610000005575,
21280.4,µm,Spine,Spine Attachment Pt Distance from Origin,5,1,1,100000000,610000005594,
21293.1,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000005602,
21286.9,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,100000001,610000005606,
21280,µm,Spine,Spine Attachment Pt Distance from Origin,5,1,1,100000000,610000005630,
21275.9,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,100000000,610000005650,
21280.8,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,100000000,610000005663,
21282.2,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000005671,
21280.7,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,100000000,610000005680,
21296.9,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000002,610000005683,
21279.7,µm,Spine,Spine Attachment Pt Distance from Origin,6,2,1,100000000,610000005686,
21285.3,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000001,610000005689,
21286.4,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000000,610000005697,
21275.7,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,100000000,610000005700,
21282.1,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,100000000,610000005702,
21288.1,µm,Spine,Spine Attachment Pt Distance from Origin,14,5,1,100000000,610000005710,
21283.9,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,100000000,610000005717,
21276.9,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,100000000,610000005727,
21291,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,100000000,610000005747,
21293.1,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000000,610000005751,
21277.1,µm,Spine,Spine Attachment Pt Distance from Origin,13,8,1,100000000,610000005759,
21285.6,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,100000001,610000005761,
