
Spine Terminal Pt Diameter
 ==================== 
Spine Terminal Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.162331,µm,Spine,17,8,1,100000000,610000003101,
0.236192,µm,Spine,17,8,1,100000000,610000003108,
0.215727,µm,Spine,17,8,1,100000000,610000003114,
0.229675,µm,Spine,17,8,1,100000000,610000003120,
0.162331,µm,Spine,5,4,1,100000000,610000003126,
0.184285,µm,Spine,1,1,1,100000000,610000003131,
0.16711,µm,Spine,15,6,1,100000000,610000003139,
0.211485,µm,Spine,17,8,1,100000000,610000003144,
0.162331,µm,Spine,8,5,1,100000000,610000003149,
0.162331,µm,Spine,5,4,1,100000000,610000003154,
0.162331,µm,Spine,3,1,1,100000001,610000003159,
0.188898,µm,Spine,4,3,1,100000000,610000003165,
0.165094,µm,Spine,9,2,1,100000000,610000003169,
0.162331,µm,Spine,3,3,1,100000000,610000003171,
0.162331,µm,Spine,17,8,1,100000000,610000003174,
0.166652,µm,Spine,19,8,1,100000000,610000003178,
0.163538,µm,Spine,10,3,1,100000000,610000003182,
0.162331,µm,Spine,1,1,1,100000000,610000003186,
0.255373,µm,Spine,17,8,1,100000000,610000003190,
0.297546,µm,Spine,11,6,1,100000000,610000003193,
0.426102,µm,Spine,1,2,1,100000002,610000003198,
0.190462,µm,Spine,18,8,1,100000000,610000003201,
0.162331,µm,Spine,10,5,1,100000000,610000003205,
0.162331,µm,Spine,21,8,1,100000000,610000003209,
0.163683,µm,Spine,13,8,1,100000000,610000003212,
0.232499,µm,Spine,10,5,1,100000000,610000003214,
0.162331,µm,Spine,11,2,1,100000000,610000003217,
0.190502,µm,Spine,1,1,1,100000001,610000003220,
0.167175,µm,Spine,3,1,1,100000000,610000003223,
0.298167,µm,Spine,2,1,1,100000001,610000003227,
0.162331,µm,Spine,1,1,1,100000000,610000003230,
0.50066,µm,Spine,11,6,1,100000000,610000003232,
0.184561,µm,Spine,17,7,1,100000000,610000003234,
0.168724,µm,Spine,19,8,1,100000000,610000003236,
0.255247,µm,Spine,13,8,1,100000000,610000003241,
0.162331,µm,Spine,10,5,1,100000000,610000003246,
0.1812,µm,Spine,13,5,1,100000000,610000003248,
0.188007,µm,Spine,1,1,1,100000001,610000003251,
0.171773,µm,Spine,1,2,1,100000000,610000003255,
0.247248,µm,Spine,1,1,1,100000000,610000003259,
0.190241,µm,Spine,1,1,1,100000002,610000003264,
0.250386,µm,Spine,1,2,1,100000000,610000003267,
0.173111,µm,Spine,2,2,1,100000001,610000003270,
0.430987,µm,Spine,11,6,1,100000000,610000003272,
0.162331,µm,Spine,6,4,1,100000000,610000003274,
0.162331,µm,Spine,19,8,1,100000000,610000003276,
0.162331,µm,Spine,8,5,1,100000000,610000003280,
0.162331,µm,Spine,12,5,1,100000000,610000003283,
0.270917,µm,Spine,2,2,1,100000002,610000003286,
0.243496,µm,Spine,2,1,1,100000000,610000003289,
0.179133,µm,Spine,8,5,1,100000000,610000003292,
0.252877,µm,Spine,2,1,1,100000001,610000003295,
0.163574,µm,Spine,7,2,1,100000000,610000003298,
0.162331,µm,Spine,5,3,1,100000000,610000003301,
0.162331,µm,Spine,17,8,1,100000000,610000003303,
0.18506,µm,Spine,10,5,1,100000000,610000003306,
0.162331,µm,Spine,6,2,1,100000000,610000003309,
0.177631,µm,Spine,17,9,1,100000000,610000003311,
0.282615,µm,Spine,2,1,1,100000001,610000003314,
0.417354,µm,Spine,11,6,1,100000000,610000003316,
0.176789,µm,Spine,1,2,1,100000001,610000003319,
0.183323,µm,Spine,13,6,1,100000000,610000003323,
0.181285,µm,Spine,1,2,1,100000001,610000003325,
0.284726,µm,Spine,11,5,1,100000000,610000003327,
0.233033,µm,Spine,11,3,1,100000000,610000003329,
0.197144,µm,Spine,10,5,1,100000000,610000003333,
0.27157,µm,Spine,10,5,1,100000000,610000003337,
0.162331,µm,Spine,1,1,1,100000002,610000003340,
0.227009,µm,Spine,11,5,1,100000000,610000003342,
0.289898,µm,Spine,11,6,1,100000000,610000003344,
0.162331,µm,Spine,1,1,1,100000002,610000003349,
0.166927,µm,Spine,14,7,1,100000000,610000003354,
0.207986,µm,Spine,11,5,1,100000000,610000003356,
0.168691,µm,Spine,12,7,1,100000000,610000003358,
0.307039,µm,Spine,14,5,1,100000000,610000003361,
0.162331,µm,Spine,21,8,1,100000000,610000003363,
0.176713,µm,Spine,17,8,1,100000000,610000003368,
0.363788,µm,Spine,9,4,1,100000000,610000003371,
0.185602,µm,Spine,5,3,1,100000000,610000003373,
0.400987,µm,Spine,11,6,1,100000000,610000003375,
0.217914,µm,Spine,10,5,1,100000000,610000003380,
0.162331,µm,Spine,13,8,1,100000000,610000003382,
0.162331,µm,Spine,18,8,1,100000000,610000003384,
0.191626,µm,Spine,12,5,1,100000000,610000003387,
0.185867,µm,Spine,5,3,1,100000000,610000003390,
0.279588,µm,Spine,1,2,1,100000002,610000003395,
0.167796,µm,Spine,7,4,1,100000000,610000003398,
0.17539,µm,Spine,8,5,1,100000000,610000003401,
0.225504,µm,Spine,11,5,1,100000000,610000003403,
0.206704,µm,Spine,1,2,1,100000001,610000003407,
0.197634,µm,Spine,5,2,1,100000000,610000003409,
0.330438,µm,Spine,9,5,1,100000000,610000003411,
0.175565,µm,Spine,5,4,1,100000000,610000003414,
0.168495,µm,Spine,21,8,1,100000000,610000003417,
0.25395,µm,Spine,8,5,1,100000000,610000003420,
0.177684,µm,Spine,14,5,1,100000000,610000003422,
0.172442,µm,Spine,2,1,1,100000000,610000003426,
0.391939,µm,Spine,11,6,1,100000000,610000003428,
0.497048,µm,Spine,11,6,1,100000000,610000003430,
0.220835,µm,Spine,10,6,1,100000000,610000003433,
0.173417,µm,Spine,8,2,1,100000000,610000003435,
0.167817,µm,Spine,17,8,1,100000000,610000003439,
0.211079,µm,Spine,5,1,1,100000002,610000003441,
0.20084,µm,Spine,17,8,1,100000000,610000003444,
0.188249,µm,Spine,14,7,1,100000000,610000003450,
0.294224,µm,Spine,3,1,1,100000000,610000003452,
0.191213,µm,Spine,2,1,1,100000000,610000003456,
0.266091,µm,Spine,12,6,1,100000000,610000003458,
0.185897,µm,Spine,6,4,1,100000000,610000003460,
0.24835,µm,Spine,8,4,1,100000000,610000003462,
0.175607,µm,Spine,11,5,1,100000000,610000003465,
0.162331,µm,Spine,7,4,1,100000000,610000003468,
0.198121,µm,Spine,19,8,1,100000000,610000003470,
0.394527,µm,Spine,11,5,1,100000000,610000003472,
0.162331,µm,Spine,8,5,1,100000000,610000003475,
0.567143,µm,Spine,1,2,1,100000002,610000003479,
0.367464,µm,Spine,9,5,1,100000000,610000003481,
0.162331,µm,Spine,10,5,1,100000000,610000003484,
0.335563,µm,Spine,1,1,1,100000001,610000003487,
0.162331,µm,Spine,16,8,1,100000000,610000003490,
0.192768,µm,Spine,5,3,1,100000000,610000003492,
0.321566,µm,Spine,7,4,1,100000000,610000003497,
0.243496,µm,Spine,5,1,1,100000000,610000003501,
0.187283,µm,Spine,9,4,1,100000000,610000003503,
0.177549,µm,Spine,19,8,1,100000000,610000003506,
0.162331,µm,Spine,5,4,1,100000000,610000003509,
0.299297,µm,Spine,17,7,1,100000000,610000003511,
0.187541,µm,Spine,2,3,1,100000000,610000003516,
0.256926,µm,Spine,2,1,1,100000000,610000003520,
0.162331,µm,Spine,12,5,1,100000000,610000003523,
0.164315,µm,Spine,15,6,1,100000000,610000003525,
0.178791,µm,Spine,2,1,1,100000000,610000003528,
0.169014,µm,Spine,6,4,1,100000000,610000003530,
0.191472,µm,Spine,1,2,1,100000001,610000003532,
0.212124,µm,Spine,14,7,1,100000000,610000003535,
0.280727,µm,Spine,6,3,1,100000000,610000003538,
0.249279,µm,Spine,5,3,1,100000000,610000003540,
0.207521,µm,Spine,8,5,1,100000000,610000003542,
0.247994,µm,Spine,5,2,1,100000000,610000003545,
0.175027,µm,Spine,0,1,1,100000001,610000003548,
0.243496,µm,Spine,17,8,1,100000000,610000003551,
0.243496,µm,Spine,13,6,1,100000000,610000003556,
0.20142,µm,Spine,0,1,1,100000001,610000003559,
0.200093,µm,Spine,2,1,1,100000001,610000003562,
0.359801,µm,Spine,6,4,1,100000000,610000003564,
0.183066,µm,Spine,9,5,1,100000000,610000003566,
0.405827,µm,Spine,13,7,1,100000000,610000003570,
0.25796,µm,Spine,2,2,1,100000002,610000003572,
0.168396,µm,Spine,2,2,1,100000001,610000003574,
0.162331,µm,Spine,3,1,1,100000000,610000003576,
0.486992,µm,Spine,11,6,1,100000000,610000003578,
0.186379,µm,Spine,16,9,1,100000000,610000003580,
0.339415,µm,Spine,7,4,1,100000000,610000003583,
0.218132,µm,Spine,4,1,1,100000000,610000003586,
0.206659,µm,Spine,5,5,1,100000000,610000003588,
0.162331,µm,Spine,3,1,1,100000001,610000003590,
0.23555,µm,Spine,11,6,1,100000000,610000003592,
0.18516,µm,Spine,2,1,1,100000000,610000003596,
0.250175,µm,Spine,16,9,1,100000000,610000003599,
0.228692,µm,Spine,7,4,1,100000000,610000003603,
0.272665,µm,Spine,1,1,1,100000002,610000003605,
0.383774,µm,Spine,5,1,1,100000000,610000003608,
0.282253,µm,Spine,9,4,1,100000000,610000003611,
0.258794,µm,Spine,5,1,1,100000002,610000003614,
0.24353,µm,Spine,17,8,1,100000000,610000003618,
0.174719,µm,Spine,8,2,1,100000000,610000003620,
0.267719,µm,Spine,10,5,1,100000000,610000003622,
0.375184,µm,Spine,10,5,1,100000000,610000003624,
0.228278,µm,Spine,17,7,1,100000000,610000003626,
0.26855,µm,Spine,10,5,1,100000000,610000003629,
0.256397,µm,Spine,1,1,1,100000001,610000003632,
0.162331,µm,Spine,8,2,1,100000000,610000003634,
0.240539,µm,Spine,1,1,1,100000002,610000003636,
0.243651,µm,Spine,0,1,1,100000001,610000003639,
0.181307,µm,Spine,2,1,1,100000000,610000003641,
0.259126,µm,Spine,5,2,1,100000000,610000003644,
0.175433,µm,Spine,3,2,1,100000000,610000003648,
0.19487,µm,Spine,7,2,1,100000000,610000003651,
0.187345,µm,Spine,4,1,1,100000000,610000003654,
0.201423,µm,Spine,21,8,1,100000000,610000003656,
0.192391,µm,Spine,5,3,1,100000000,610000003658,
0.174745,µm,Spine,15,6,1,100000000,610000003661,
0.167993,µm,Spine,2,2,1,100000000,610000003665,
0.324661,µm,Spine,12,6,1,100000000,610000003667,
0.162331,µm,Spine,13,6,1,100000000,610000003670,
0.162331,µm,Spine,11,5,1,100000000,610000003673,
0.440391,µm,Spine,11,5,1,100000000,610000003676,
0.726684,µm,Spine,1,2,1,100000002,610000003680,
0.301266,µm,Spine,1,1,1,100000001,610000003683,
0.294478,µm,Spine,18,8,1,100000000,610000003685,
0.166059,µm,Spine,13,6,1,100000000,610000003689,
0.162331,µm,Spine,5,5,1,100000000,610000003691,
0.282209,µm,Spine,8,5,1,100000000,610000003693,
0.221358,µm,Spine,12,6,1,100000000,610000003695,
0.277428,µm,Spine,3,1,1,100000000,610000003697,
0.31512,µm,Spine,14,5,1,100000000,610000003701,
0.182655,µm,Spine,11,6,1,100000000,610000003703,
0.324661,µm,Spine,2,1,1,100000000,610000003705,
0.202913,µm,Spine,14,7,1,100000000,610000003708,
0.303677,µm,Spine,10,5,1,100000000,610000003710,
0.213376,µm,Spine,3,3,1,100000000,610000003712,
0.225741,µm,Spine,1,1,1,100000000,610000003716,
0.275201,µm,Spine,11,5,1,100000000,610000003719,
0.407762,µm,Spine,11,5,1,100000000,610000003721,
0.162331,µm,Spine,12,6,1,100000000,610000003723,
0.162331,µm,Spine,4,3,1,100000000,610000003726,
0.201358,µm,Spine,17,9,1,100000000,610000003728,
0.366512,µm,Spine,14,7,1,100000000,610000003730,
0.169791,µm,Spine,3,3,1,100000000,610000003733,
0.216174,µm,Spine,1,1,1,100000001,610000003736,
0.395666,µm,Spine,13,5,1,100000000,610000003739,
0.191546,µm,Spine,1,1,1,100000002,610000003742,
0.20292,µm,Spine,12,6,1,100000000,610000003744,
0.195512,µm,Spine,16,7,1,100000000,610000003746,
0.178202,µm,Spine,5,1,1,100000000,610000003748,
0.192323,µm,Spine,2,2,1,100000000,610000003751,
0.34571,µm,Spine,5,3,1,100000000,610000003753,
0.2131,µm,Spine,7,2,1,100000000,610000003757,
0.177388,µm,Spine,17,8,1,100000000,610000003761,
0.203752,µm,Spine,2,1,1,100000000,610000003764,
0.337117,µm,Spine,2,1,1,100000000,610000003768,
0.26335,µm,Spine,2,1,1,100000000,610000003772,
0.354562,µm,Spine,4,2,1,100000000,610000003775,
0.192958,µm,Spine,17,8,1,100000000,610000003780,
0.173473,µm,Spine,10,5,1,100000000,610000003783,
0.196894,µm,Spine,3,4,1,100000000,610000003785,
0.172359,µm,Spine,6,4,1,100000000,610000003788,
0.202261,µm,Spine,14,5,1,100000000,610000003790,
0.329734,µm,Spine,18,8,1,100000000,610000003792,
0.162331,µm,Spine,1,1,1,100000002,610000003795,
0.162331,µm,Spine,3,1,1,100000000,610000003798,
0.16447,µm,Spine,2,2,1,100000001,610000003800,
0.275713,µm,Spine,1,1,1,100000001,610000003803,
0.300979,µm,Spine,14,7,1,100000000,610000003808,
0.195715,µm,Spine,6,2,1,100000000,610000003812,
0.162331,µm,Spine,12,5,1,100000000,610000003814,
0.171685,µm,Spine,3,3,1,100000000,610000003818,
0.217104,µm,Spine,1,1,1,100000001,610000003820,
0.162331,µm,Spine,11,5,1,100000000,610000003823,
0.204808,µm,Spine,2,1,1,100000002,610000003826,
0.240707,µm,Spine,0,1,1,100000002,610000003831,
0.264744,µm,Spine,1,1,1,100000002,610000003833,
0.327304,µm,Spine,5,1,1,100000000,610000003836,
0.167404,µm,Spine,1,1,1,100000002,610000003838,
0.21719,µm,Spine,10,5,1,100000000,610000003842,
0.233182,µm,Spine,0,1,1,100000001,610000003844,
0.198108,µm,Spine,0,1,1,100000001,610000003847,
0.227814,µm,Spine,14,7,1,100000000,610000003851,
