
Segment Position Y
 ==================== 
Segment Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
21197.9,µm,Segment,Segment Position,20,9,1,100000000,510000000667,
21197.7,µm,Segment,Segment Position,21,8,1,100000000,510000000680,
21197,µm,Segment,Segment Position,19,9,1,100000000,510000000684,
21196.5,µm,Segment,Segment Position,18,7,1,100000000,510000000687,
21197.6,µm,Segment,Segment Position,16,8,1,100000000,510000000718,
21195.3,µm,Segment,Segment Position,17,8,1,100000000,510000000734,
21199,µm,Segment,Segment Position,17,8,1,100000000,510000000757,
21197.7,µm,Segment,Segment Position,16,8,1,100000000,510000000762,
21197.2,µm,Segment,Segment Position,15,8,1,100000000,510000000767,
21198.1,µm,Segment,Segment Position,17,9,1,100000000,510000000770,
21197.7,µm,Segment,Segment Position,16,9,1,100000000,510000000774,
21196.8,µm,Segment,Segment Position,15,7,1,100000000,510000000777,
21196.9,µm,Segment,Segment Position,14,6,1,100000000,510000000787,
21196.7,µm,Segment,Segment Position,15,6,1,100000000,510000000793,
21198.4,µm,Segment,Segment Position,17,9,1,100000000,510000000798,
21198.5,µm,Segment,Segment Position,16,9,1,100000000,510000000811,
21198.5,µm,Segment,Segment Position,15,8,1,100000000,510000000817,
21198.4,µm,Segment,Segment Position,14,8,1,100000000,510000000822,
21198.2,µm,Segment,Segment Position,13,7,1,100000000,510000000824,
21198,µm,Segment,Segment Position,12,7,1,100000000,510000000838,
21197.7,µm,Segment,Segment Position,11,6,1,100000000,510000000845,
21198.3,µm,Segment,Segment Position,17,10,1,100000000,510000000848,
21199,µm,Segment,Segment Position,16,9,1,100000000,510000000852,
21198.7,µm,Segment,Segment Position,15,9,1,100000000,510000000854,
21195.7,µm,Segment,Segment Position,13,7,1,100000000,510000000858,
21193.6,µm,Segment,Segment Position,13,8,1,100000000,510000000861,
21194.2,µm,Segment,Segment Position,12,7,1,100000000,510000000881,
21193.5,µm,Segment,Segment Position,13,7,1,100000000,510000000883,
21198.3,µm,Segment,Segment Position,13,8,1,100000000,510000000897,
21195.9,µm,Segment,Segment Position,13,7,1,100000000,510000000899,
21199,µm,Segment,Segment Position,16,10,1,100000000,510000000902,
21198.7,µm,Segment,Segment Position,16,8,1,100000000,510000000904,
21198.2,µm,Segment,Segment Position,14,7,1,100000000,510000000910,
21196.9,µm,Segment,Segment Position,11,6,1,100000000,510000000926,
21197.6,µm,Segment,Segment Position,12,6,1,100000000,510000000931,
21195.7,µm,Segment,Segment Position,11,7,1,100000000,510000000933,
21196.9,µm,Segment,Segment Position,9,6,1,100000000,510000000940,
21204.9,µm,Segment,Segment Position,10,6,1,100000000,510000000942,
21203,µm,Segment,Segment Position,9,4,1,100000000,510000000969,
21203.6,µm,Segment,Segment Position,9,5,1,100000000,510000000982,
21204.1,µm,Segment,Segment Position,9,6,1,100000000,510000000984,
21202.8,µm,Segment,Segment Position,7,5,1,100000000,510000000992,
21208.9,µm,Segment,Segment Position,5,5,1,100000000,510000001013,
21207.8,µm,Segment,Segment Position,4,5,1,100000000,510000001021,
21208,µm,Segment,Segment Position,3,4,1,100000000,510000001052,
21208.8,µm,Segment,Segment Position,2,3,1,100000000,510000001067,
21208.2,µm,Segment,Segment Position,1,2,1,100000000,510000001086,
21208.8,µm,Segment,Segment Position,5,6,1,100000000,510000001101,
21207.2,µm,Segment,Segment Position,4,4,1,100000000,510000001107,
21214.7,µm,Segment,Segment Position,11,6,1,100000000,510000001142,
21214.9,µm,Segment,Segment Position,10,5,1,100000000,510000001152,
21214.4,µm,Segment,Segment Position,9,5,1,100000000,510000001160,
21214,µm,Segment,Segment Position,8,4,1,100000000,510000001163,
21213.4,µm,Segment,Segment Position,7,4,1,100000000,510000001175,
21212.9,µm,Segment,Segment Position,5,2,1,100000000,510000001183,
21212.9,µm,Segment,Segment Position,4,2,1,100000000,510000001185,
21212.6,µm,Segment,Segment Position,3,2,1,100000000,510000001192,
21210.5,µm,Segment,Segment Position,2,2,1,100000000,510000001229,
21214.6,µm,Segment,Segment Position,11,5,1,100000000,510000001233,
21214.8,µm,Segment,Segment Position,10,6,1,100000000,510000001235,
21201.6,µm,Segment,Segment Position,11,2,1,100000000,510000001242,
21201.2,µm,Segment,Segment Position,10,2,1,100000000,510000001252,
21200.5,µm,Segment,Segment Position,9,2,1,100000000,510000001267,
21200.1,µm,Segment,Segment Position,8,2,1,100000000,510000001288,
21200.4,µm,Segment,Segment Position,7,2,1,100000000,510000001303,
21201,µm,Segment,Segment Position,6,2,1,100000000,510000001313,
21201.6,µm,Segment,Segment Position,5,1,1,100000000,510000001330,
21201.5,µm,Segment,Segment Position,4,1,1,100000000,510000001345,
21201.4,µm,Segment,Segment Position,3,1,1,100000000,510000001360,
21203,µm,Segment,Segment Position,2,1,1,100000000,510000001418,
21205.4,µm,Segment,Segment Position,1,1,1,100000000,510000001444,
21206.7,µm,Segment,Segment Position,0,1,1,100000000,510000001476,
21201.8,µm,Segment,Segment Position,11,3,1,100000000,510000001480,
21200.6,µm,Segment,Segment Position,10,3,1,100000000,510000001491,
21199.8,µm,Segment,Segment Position,9,3,1,100000000,510000001496,
21199.5,µm,Segment,Segment Position,8,3,1,100000000,510000001510,
21200.4,µm,Segment,Segment Position,7,3,1,100000000,510000001523,
21201.1,µm,Segment,Segment Position,6,1,1,100000000,510000001527,
21202.4,µm,Segment,Segment Position,6,3,1,100000000,510000001531,
21202,µm,Segment,Segment Position,5,2,1,100000000,510000001539,
21202.5,µm,Segment,Segment Position,6,2,1,100000000,510000001542,
21212.9,µm,Segment,Segment Position,2,1,1,100000002,510000001590,
21215.2,µm,Segment,Segment Position,1,1,1,100000002,510000001624,
21217,µm,Segment,Segment Position,0,1,1,100000002,510000001637,
21215.3,µm,Segment,Segment Position,6,1,1,100000002,510000001674,
21216.9,µm,Segment,Segment Position,5,1,1,100000002,510000001705,
21218.9,µm,Segment,Segment Position,4,1,1,100000002,510000001724,
21219.4,µm,Segment,Segment Position,3,1,1,100000002,510000001727,
21219.3,µm,Segment,Segment Position,2,1,1,100000002,510000001749,
21218.8,µm,Segment,Segment Position,1,1,1,100000002,510000001762,
21218.5,µm,Segment,Segment Position,0,1,1,100000002,510000001771,
21215.4,µm,Segment,Segment Position,6,2,1,100000002,510000001776,
21207,µm,Segment,Segment Position,3,1,1,100000001,510000001805,
21207.2,µm,Segment,Segment Position,2,1,1,100000001,510000001813,
21207.5,µm,Segment,Segment Position,1,1,1,100000001,510000001843,
21207,µm,Segment,Segment Position,0,1,1,100000001,510000001865,
21212.8,µm,Segment,Segment Position,2,2,1,100000002,510000001924,
21201.5,µm,Segment,Segment Position,10,6,1,100000000,510000001941,
21200.6,µm,Segment,Segment Position,9,5,1,100000000,510000001944,
21204.7,µm,Segment,Segment Position,5,4,1,100000000,510000001968,
21204.2,µm,Segment,Segment Position,4,3,1,100000000,510000001975,
21204.2,µm,Segment,Segment Position,3,3,1,100000000,510000002015,
21204.3,µm,Segment,Segment Position,2,2,1,100000000,510000002026,
21218.3,µm,Segment,Segment Position,5,2,1,100000002,510000002038,
21200.4,µm,Segment,Segment Position,10,5,1,100000000,510000002043,
21200.4,µm,Segment,Segment Position,9,4,1,100000000,510000002053,
21214.7,µm,Segment,Segment Position,8,5,1,100000000,510000002070,
21200,µm,Segment,Segment Position,10,5,1,100000000,510000002079,
21200.5,µm,Segment,Segment Position,10,4,1,100000000,510000002086,
21214.4,µm,Segment,Segment Position,5,3,1,100000000,510000002119,
21213.9,µm,Segment,Segment Position,4,3,1,100000000,510000002129,
21213,µm,Segment,Segment Position,3,3,1,100000000,510000002153,
21200.8,µm,Segment,Segment Position,10,5,1,100000000,510000002156,
21201.5,µm,Segment,Segment Position,4,2,1,100000000,510000002161,
21216.4,µm,Segment,Segment Position,2,2,1,100000002,510000002182,
21217.3,µm,Segment,Segment Position,1,1,1,100000002,510000002186,
21217.6,µm,Segment,Segment Position,0,1,1,100000002,510000002201,
21206.6,µm,Segment,Segment Position,3,2,1,100000001,510000002229,
21202.7,µm,Segment,Segment Position,6,4,1,100000000,510000002231,
21202.7,µm,Segment,Segment Position,6,3,1,100000000,510000002233,
21214.9,µm,Segment,Segment Position,5,4,1,100000000,510000002249,
21201.2,µm,Segment,Segment Position,7,5,1,100000000,510000002268,
21204.4,µm,Segment,Segment Position,5,3,1,100000000,510000002270,
21204.2,µm,Segment,Segment Position,4,4,1,100000000,510000002273,
21214.2,µm,Segment,Segment Position,9,4,1,100000000,510000002276,
21205.3,µm,Segment,Segment Position,5,2,1,100000000,510000002306,
21205.3,µm,Segment,Segment Position,4,1,1,100000000,510000002315,
21205.7,µm,Segment,Segment Position,3,1,1,100000000,510000002329,
21207.6,µm,Segment,Segment Position,2,2,1,100000001,510000002336,
21201.4,µm,Segment,Segment Position,3,2,1,100000000,510000002340,
21219.4,µm,Segment,Segment Position,3,2,1,100000002,510000002346,
21219.6,µm,Segment,Segment Position,4,2,1,100000002,510000002357,
21212.9,µm,Segment,Segment Position,7,3,1,100000000,510000002361,
21217.1,µm,Segment,Segment Position,1,2,1,100000002,510000002391,
21217.1,µm,Segment,Segment Position,0,1,1,100000002,510000002397,
21217.3,µm,Segment,Segment Position,1,2,1,100000002,510000002418,
21213.7,µm,Segment,Segment Position,4,4,1,100000000,510000002420,
21212.7,µm,Segment,Segment Position,6,2,1,100000000,510000002423,
21212.8,µm,Segment,Segment Position,6,3,1,100000000,510000002425,
21203.5,µm,Segment,Segment Position,6,5,1,100000000,510000002429,
21208.5,µm,Segment,Segment Position,0,1,1,100000001,510000002456,
21212.9,µm,Segment,Segment Position,4,3,1,100000000,510000002480,
21212.9,µm,Segment,Segment Position,5,3,1,100000000,510000002484,
21217.5,µm,Segment,Segment Position,1,2,1,100000002,510000002487,
21209.2,µm,Segment,Segment Position,4,3,1,100000000,510000002495,
21209,µm,Segment,Segment Position,3,3,1,100000000,510000002503,
21204.3,µm,Segment,Segment Position,1,2,1,100000001,510000002533,
21205.8,µm,Segment,Segment Position,0,1,1,100000001,510000002548,
21207.7,µm,Segment,Segment Position,1,2,1,100000001,510000002551,
21219.5,µm,Segment,Segment Position,2,2,1,100000002,510000002560,
21203.8,µm,Segment,Segment Position,3,2,1,100000000,510000002565,
21205.2,µm,Segment,Segment Position,5,1,1,100000000,510000002567,
21207.9,µm,Segment,Segment Position,0,1,1,100000001,510000002587,
21216.5,µm,Segment,Segment Position,1,1,1,100000002,510000002594,
21206,µm,Segment,Segment Position,1,2,1,100000000,510000002600,
21204.6,µm,Segment,Segment Position,4,2,1,100000000,510000002626,
21205.4,µm,Segment,Segment Position,4,2,1,100000000,510000002629,
21206.2,µm,Segment,Segment Position,0,1,1,100000001,510000002652,
21205.1,µm,Segment,Segment Position,1,2,1,100000001,510000002666,
21218.4,µm,Segment,Segment Position,1,2,1,100000002,510000002670,
21206.4,µm,Segment,Segment Position,2,2,1,100000000,510000002680,
21207.4,µm,Segment,Segment Position,0,1,1,100000001,510000002691,
21206.6,µm,Segment,Segment Position,0,1,1,100000001,510000002702,
21205.3,µm,Segment,Segment Position,1,1,1,100000001,510000002725,
21208.2,µm,Segment,Segment Position,0,1,1,100000000,510000002741,
21207.4,µm,Segment,Segment Position,0,1,1,100000001,510000002776,
21203.4,µm,Segment,Segment Position,8,4,1,100000000,510000002786,
21197.8,µm,Segment,Segment Position,20,8,1,100000000,510000002787,
21200.4,µm,Segment,Segment Position,8,4,1,100000000,510000002790,
21209.2,µm,Segment,Segment Position,4,4,1,100000000,510000002791,
21212.9,µm,Segment,Segment Position,6,3,1,100000000,510000002792,
21217.1,µm,Segment,Segment Position,2,1,1,100000002,510000002805,
