
Segment Length
 ==================== 
Segment Length,Unit,Category,Depth,Level,Time,FilamentID,ID,
1.25867,µm,Segment,21,8,1,100000000,510000000680,
0.47615,µm,Segment,19,9,1,100000000,510000000684,
0.497393,µm,Segment,18,7,1,100000000,510000000687,
2.52126,µm,Segment,16,8,1,100000000,510000000718,
1.83355,µm,Segment,17,8,1,100000000,510000000734,
2.08546,µm,Segment,17,8,1,100000000,510000000757,
0.572367,µm,Segment,16,8,1,100000000,510000000762,
0.711083,µm,Segment,15,8,1,100000000,510000000767,
0.599546,µm,Segment,17,9,1,100000000,510000000770,
0.682307,µm,Segment,16,9,1,100000000,510000000774,
0.544495,µm,Segment,15,7,1,100000000,510000000777,
1.11931,µm,Segment,14,6,1,100000000,510000000787,
0.892217,µm,Segment,15,6,1,100000000,510000000793,
0.380391,µm,Segment,17,9,1,100000000,510000000798,
1.26967,µm,Segment,16,9,1,100000000,510000000811,
0.675419,µm,Segment,15,8,1,100000000,510000000817,
0.644578,µm,Segment,14,8,1,100000000,510000000822,
0.238446,µm,Segment,13,7,1,100000000,510000000824,
1.20884,µm,Segment,12,7,1,100000000,510000000838,
0.941394,µm,Segment,11,6,1,100000000,510000000845,
0.503308,µm,Segment,17,10,1,100000000,510000000848,
0.463954,µm,Segment,16,9,1,100000000,510000000852,
0.434951,µm,Segment,15,9,1,100000000,510000000854,
0.704043,µm,Segment,13,7,1,100000000,510000000858,
0.316006,µm,Segment,13,8,1,100000000,510000000861,
2.15159,µm,Segment,12,7,1,100000000,510000000881,
0.382302,µm,Segment,13,7,1,100000000,510000000883,
1.95703,µm,Segment,13,8,1,100000000,510000000897,
0.519568,µm,Segment,13,7,1,100000000,510000000899,
0.613561,µm,Segment,16,10,1,100000000,510000000902,
0.457276,µm,Segment,16,8,1,100000000,510000000904,
0.849858,µm,Segment,14,7,1,100000000,510000000910,
1.48953,µm,Segment,11,6,1,100000000,510000000926,
0.661836,µm,Segment,12,6,1,100000000,510000000931,
0.42721,µm,Segment,11,7,1,100000000,510000000933,
0.812467,µm,Segment,9,6,1,100000000,510000000940,
0.441453,µm,Segment,10,6,1,100000000,510000000942,
2.67111,µm,Segment,9,4,1,100000000,510000000969,
1.2058,µm,Segment,9,5,1,100000000,510000000982,
0.451901,µm,Segment,9,6,1,100000000,510000000984,
1.14777,µm,Segment,7,5,1,100000000,510000000992,
2.15411,µm,Segment,5,5,1,100000000,510000001013,
0.876243,µm,Segment,4,5,1,100000000,510000001021,
3.06413,µm,Segment,3,4,1,100000000,510000001052,
1.54356,µm,Segment,2,3,1,100000000,510000001067,
1.84299,µm,Segment,1,2,1,100000000,510000001086,
1.43515,µm,Segment,5,6,1,100000000,510000001101,
0.80005,µm,Segment,4,4,1,100000000,510000001107,
2.79016,µm,Segment,11,6,1,100000000,510000001142,
1.22961,µm,Segment,10,5,1,100000000,510000001152,
0.800028,µm,Segment,9,5,1,100000000,510000001160,
0.311471,µm,Segment,8,4,1,100000000,510000001163,
1.14601,µm,Segment,7,4,1,100000000,510000001175,
0.728583,µm,Segment,5,2,1,100000000,510000001183,
0.194144,µm,Segment,4,2,1,100000000,510000001185,
1.00925,µm,Segment,3,2,1,100000000,510000001192,
3.58089,µm,Segment,2,2,1,100000000,510000001229,
0.773186,µm,Segment,11,5,1,100000000,510000001233,
0.362878,µm,Segment,10,6,1,100000000,510000001235,
0.657205,µm,Segment,11,2,1,100000000,510000001242,
0.955484,µm,Segment,10,2,1,100000000,510000001252,
1.44671,µm,Segment,9,2,1,100000000,510000001267,
1.44513,µm,Segment,8,2,1,100000000,510000001288,
1.4127,µm,Segment,7,2,1,100000000,510000001303,
0.91288,µm,Segment,6,2,1,100000000,510000001313,
1.55487,µm,Segment,5,1,1,100000000,510000001330,
1.27445,µm,Segment,4,1,1,100000000,510000001345,
1.28077,µm,Segment,3,1,1,100000000,510000001360,
4.80928,µm,Segment,2,1,1,100000000,510000001418,
2.34365,µm,Segment,1,1,1,100000000,510000001444,
1.29464,µm,Segment,0,1,1,100000000,510000001476,
0.59475,µm,Segment,11,3,1,100000000,510000001480,
1.34652,µm,Segment,10,3,1,100000000,510000001491,
0.547846,µm,Segment,9,3,1,100000000,510000001496,
1.29897,µm,Segment,8,3,1,100000000,510000001510,
1.51406,µm,Segment,7,3,1,100000000,510000001523,
0.663051,µm,Segment,6,1,1,100000000,510000001527,
0.315786,µm,Segment,6,3,1,100000000,510000001531,
0.891616,µm,Segment,5,2,1,100000000,510000001539,
0.515935,µm,Segment,6,2,1,100000000,510000001542,
4.16699,µm,Segment,2,1,1,100000002,510000001590,
2.91805,µm,Segment,1,1,1,100000002,510000001624,
1.29206,µm,Segment,0,1,1,100000002,510000001637,
1.00759,µm,Segment,6,1,1,100000002,510000001674,
3.06168,µm,Segment,5,1,1,100000002,510000001705,
1.51808,µm,Segment,4,1,1,100000002,510000001724,
0.329362,µm,Segment,3,1,1,100000002,510000001727,
1.75134,µm,Segment,2,1,1,100000002,510000001749,
1.13733,µm,Segment,1,1,1,100000002,510000001762,
0.522797,µm,Segment,0,1,1,100000002,510000001771,
0.570753,µm,Segment,6,2,1,100000002,510000001776,
3.01372,µm,Segment,3,1,1,100000001,510000001805,
0.982564,µm,Segment,2,1,1,100000001,510000001813,
2.74064,µm,Segment,1,1,1,100000001,510000001843,
1.98233,µm,Segment,0,1,1,100000001,510000001865,
2.83848,µm,Segment,2,2,1,100000002,510000001924,
1.64486,µm,Segment,10,6,1,100000000,510000001941,
0.427642,µm,Segment,9,5,1,100000000,510000001944,
2.17523,µm,Segment,5,4,1,100000000,510000001968,
0.779954,µm,Segment,4,3,1,100000000,510000001975,
3.14796,µm,Segment,3,3,1,100000000,510000002015,
1.17592,µm,Segment,2,2,1,100000000,510000002026,
1.33841,µm,Segment,5,2,1,100000002,510000002038,
0.510054,µm,Segment,10,5,1,100000000,510000002043,
1.09692,µm,Segment,9,4,1,100000000,510000002053,
2.13308,µm,Segment,8,5,1,100000000,510000002070,
0.967967,µm,Segment,10,5,1,100000000,510000002079,
0.821135,µm,Segment,10,4,1,100000000,510000002086,
2.70142,µm,Segment,5,3,1,100000000,510000002119,
0.696765,µm,Segment,4,3,1,100000000,510000002129,
2.09516,µm,Segment,3,3,1,100000000,510000002153,
0.630306,µm,Segment,10,5,1,100000000,510000002156,
0.666327,µm,Segment,4,2,1,100000000,510000002161,
1.74678,µm,Segment,2,2,1,100000002,510000002182,
0.437496,µm,Segment,1,1,1,100000002,510000002186,
0.79071,µm,Segment,0,1,1,100000002,510000002201,
0.893611,µm,Segment,3,2,1,100000001,510000002229,
0.36868,µm,Segment,6,4,1,100000000,510000002231,
0.479049,µm,Segment,6,3,1,100000000,510000002233,
1.93537,µm,Segment,5,4,1,100000000,510000002249,
1.81213,µm,Segment,7,5,1,100000000,510000002268,
0.50464,µm,Segment,5,3,1,100000000,510000002270,
0.553466,µm,Segment,4,4,1,100000000,510000002273,
0.379712,µm,Segment,9,4,1,100000000,510000002276,
2.26005,µm,Segment,5,2,1,100000000,510000002306,
0.891141,µm,Segment,4,1,1,100000000,510000002315,
1.56592,µm,Segment,3,1,1,100000000,510000002329,
0.860583,µm,Segment,2,2,1,100000001,510000002336,
0.494151,µm,Segment,3,2,1,100000000,510000002340,
0.773064,µm,Segment,3,2,1,100000002,510000002346,
1.07222,µm,Segment,4,2,1,100000002,510000002357,
0.525899,µm,Segment,7,3,1,100000000,510000002361,
2.67274,µm,Segment,1,2,1,100000002,510000002391,
0.633315,µm,Segment,0,1,1,100000002,510000002397,
2.27688,µm,Segment,1,2,1,100000002,510000002418,
0.361445,µm,Segment,4,4,1,100000000,510000002420,
0.517742,µm,Segment,6,2,1,100000000,510000002423,
0.457521,µm,Segment,6,3,1,100000000,510000002425,
0.803927,µm,Segment,6,5,1,100000000,510000002429,
2.36543,µm,Segment,0,1,1,100000001,510000002456,
0.585969,µm,Segment,4,3,1,100000000,510000002480,
0.580327,µm,Segment,5,3,1,100000000,510000002484,
0.604967,µm,Segment,1,2,1,100000002,510000002487,
0.722598,µm,Segment,4,3,1,100000000,510000002495,
1.01539,µm,Segment,3,3,1,100000000,510000002503,
2.46326,µm,Segment,1,2,1,100000001,510000002533,
1.22016,µm,Segment,0,1,1,100000001,510000002548,
0.503945,µm,Segment,1,2,1,100000001,510000002551,
1.12817,µm,Segment,2,2,1,100000002,510000002560,
0.610381,µm,Segment,3,2,1,100000000,510000002565,
0.437051,µm,Segment,5,1,1,100000000,510000002567,
1.80961,µm,Segment,0,1,1,100000001,510000002587,
0.978994,µm,Segment,1,1,1,100000002,510000002594,
0.821311,µm,Segment,1,2,1,100000000,510000002600,
1.53038,µm,Segment,4,2,1,100000000,510000002626,
0.588645,µm,Segment,4,2,1,100000000,510000002629,
1.63174,µm,Segment,0,1,1,100000001,510000002652,
1.46695,µm,Segment,1,2,1,100000001,510000002666,
0.556003,µm,Segment,1,2,1,100000002,510000002670,
1.12872,µm,Segment,2,2,1,100000000,510000002680,
0.1753,µm,Segment,0,1,1,100000001,510000002691,
0.355022,µm,Segment,0,1,1,100000001,510000002702,
0.527368,µm,Segment,1,1,1,100000001,510000002725,
0.600867,µm,Segment,0,1,1,100000000,510000002741,
0.280324,µm,Segment,0,1,1,100000001,510000002776,
0.244573,µm,Segment,8,4,1,100000000,510000002786,
0.0775765,µm,Segment,20,8,1,100000000,510000002787,
0.274904,µm,Segment,8,4,1,100000000,510000002790,
0.377717,µm,Segment,4,4,1,100000000,510000002791,
0.11544,µm,Segment,6,3,1,100000000,510000002792,
0.351507,µm,Segment,2,1,1,100000002,510000002805,
