
Segment Center Intensity Sum Ch=4 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,4,15,Image 1,6,1,100000000,510000000030,
0,,Segment,4,14,Image 1,5,1,100000000,510000000045,
0,,Segment,4,13,Image 1,5,1,100000000,510000000057,
0,,Segment,4,12,Image 1,5,1,100000000,510000000062,
0,,Segment,4,11,Image 1,5,1,100000000,510000000066,
212,,Segment,4,10,Image 1,5,1,100000000,510000000107,
644,,Segment,4,9,Image 1,5,1,100000000,510000000129,
0,,Segment,4,8,Image 1,5,1,100000000,510000000137,
0,,Segment,4,7,Image 1,4,1,100000000,510000000144,
0,,Segment,4,6,Image 1,4,1,100000000,510000000156,
83,,Segment,4,5,Image 1,3,1,100000000,510000000207,
0,,Segment,4,4,Image 1,3,1,100000000,510000000229,
0,,Segment,4,3,Image 1,2,1,100000000,510000000239,
0,,Segment,4,2,Image 1,1,1,100000000,510000000247,
0,,Segment,4,1,Image 1,1,1,100000000,510000000258,
0,,Segment,4,0,Image 1,1,1,100000000,510000000262,
34,,Segment,4,13,Image 1,6,1,100000000,510000000287,
0,,Segment,4,15,Image 1,5,1,100000000,510000000291,
140,,Segment,4,14,Image 1,6,1,100000000,510000000299,
0,,Segment,4,11,Image 1,6,1,100000000,510000000308,
0,,Segment,4,12,Image 1,6,1,100000000,510000000310,
634,,Segment,4,12,Image 1,5,1,100000000,510000000318,
47,,Segment,4,11,Image 1,5,1,100000000,510000000343,
0,,Segment,4,10,Image 1,5,1,100000000,510000000359,
0,,Segment,4,9,Image 1,5,1,100000000,510000000362,
621,,Segment,4,8,Image 1,5,1,100000000,510000000420,
0,,Segment,4,7,Image 1,4,1,100000000,510000000433,
55,,Segment,4,6,Image 1,4,1,100000000,510000000464,
0,,Segment,4,5,Image 1,4,1,100000000,510000000468,
129,,Segment,4,12,Image 1,6,1,100000000,510000000474,
0,,Segment,4,21,Image 1,9,1,100000000,510000000482,
0,,Segment,4,19,Image 1,8,1,100000000,510000000497,
0,,Segment,4,18,Image 1,8,1,100000000,510000000521,
0,,Segment,4,17,Image 1,7,1,100000000,510000000556,
0,,Segment,4,16,Image 1,7,1,100000000,510000000565,
0,,Segment,4,15,Image 1,7,1,100000000,510000000575,
0,,Segment,4,14,Image 1,7,1,100000000,510000000608,
54,,Segment,4,13,Image 1,6,1,100000000,510000000616,
0,,Segment,4,12,Image 1,6,1,100000000,510000000643,
