
Segment Branching Angle
 ==================== 
Segment Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
53.9151,°,Segment,14,7,1,100000000,510000000910,
83.9634,°,Segment,11,6,1,100000000,510000000926,
96.1071,°,Segment,12,6,1,100000000,510000000931,
93.0658,°,Segment,11,7,1,100000000,510000000933,
68.5973,°,Segment,9,6,1,100000000,510000000940,
6.41869,°,Segment,10,6,1,100000000,510000000942,
10.6589,°,Segment,9,4,1,100000000,510000000969,
100.504,°,Segment,9,5,1,100000000,510000000982,
65.5498,°,Segment,9,6,1,100000000,510000000984,
46.6358,°,Segment,7,5,1,100000000,510000000992,
20.7505,°,Segment,5,5,1,100000000,510000001013,
39.9231,°,Segment,4,5,1,100000000,510000001021,
24.4398,°,Segment,3,4,1,100000000,510000001052,
25.8809,°,Segment,2,3,1,100000000,510000001067,
69.4169,°,Segment,1,2,1,100000000,510000001086,
83.1581,°,Segment,5,6,1,100000000,510000001101,
85.5122,°,Segment,4,4,1,100000000,510000001107,
17.8924,°,Segment,11,6,1,100000000,510000001142,
14.8351,°,Segment,10,5,1,100000000,510000001152,
8.06489,°,Segment,9,5,1,100000000,510000001160,
31.7506,°,Segment,8,4,1,100000000,510000001163,
28.6878,°,Segment,7,4,1,100000000,510000001175,
15.2741,°,Segment,5,2,1,100000000,510000001183,
8.89885,°,Segment,4,2,1,100000000,510000001185,
21.3783,°,Segment,3,2,1,100000000,510000001192,
61.278,°,Segment,2,2,1,100000000,510000001229,
59.3467,°,Segment,11,5,1,100000000,510000001233,
88.7986,°,Segment,10,6,1,100000000,510000001235,
16.7564,°,Segment,11,2,1,100000000,510000001242,
10.6495,°,Segment,10,2,1,100000000,510000001252,
41.0674,°,Segment,9,2,1,100000000,510000001267,
36.0259,°,Segment,8,2,1,100000000,510000001288,
8.98686,°,Segment,7,2,1,100000000,510000001303,
5.06972,°,Segment,6,2,1,100000000,510000001313,
18.7961,°,Segment,5,1,1,100000000,510000001330,
9.5316,°,Segment,4,1,1,100000000,510000001345,
15.2044,°,Segment,3,1,1,100000000,510000001360,
9.50514,°,Segment,2,1,1,100000000,510000001418,
8.51242,°,Segment,1,1,1,100000000,510000001444,
0,°,Segment,0,1,1,100000000,510000001476,
82.3698,°,Segment,11,3,1,100000000,510000001480,
82.4974,°,Segment,10,3,1,100000000,510000001491,
72.8866,°,Segment,9,3,1,100000000,510000001496,
84.5834,°,Segment,8,3,1,100000000,510000001510,
77.2759,°,Segment,7,3,1,100000000,510000001523,
76.2149,°,Segment,6,1,1,100000000,510000001527,
12.7258,°,Segment,6,3,1,100000000,510000001531,
93.9433,°,Segment,5,2,1,100000000,510000001539,
71.2568,°,Segment,6,2,1,100000000,510000001542,
18.7618,°,Segment,2,1,1,100000002,510000001590,
13.9613,°,Segment,1,1,1,100000002,510000001624,
0,°,Segment,0,1,1,100000002,510000001637,
16.7421,°,Segment,6,1,1,100000002,510000001674,
14.0098,°,Segment,5,1,1,100000002,510000001705,
20.2846,°,Segment,4,1,1,100000002,510000001724,
3.79746,°,Segment,3,1,1,100000002,510000001727,
5.58328,°,Segment,2,1,1,100000002,510000001749,
15.0003,°,Segment,1,1,1,100000002,510000001762,
0,°,Segment,0,1,1,100000002,510000001771,
88.6479,°,Segment,6,2,1,100000002,510000001776,
2.52809,°,Segment,3,1,1,100000001,510000001805,
22.2711,°,Segment,2,1,1,100000001,510000001813,
4.17091,°,Segment,1,1,1,100000001,510000001843,
0,°,Segment,0,1,1,100000001,510000001865,
86.7533,°,Segment,2,2,1,100000002,510000001924,
25.3631,°,Segment,10,6,1,100000000,510000001941,
7.26485,°,Segment,9,5,1,100000000,510000001944,
10.3231,°,Segment,5,4,1,100000000,510000001968,
4.4845,°,Segment,4,3,1,100000000,510000001975,
33.8704,°,Segment,3,3,1,100000000,510000002015,
82.2025,°,Segment,2,2,1,100000000,510000002026,
93.4223,°,Segment,5,2,1,100000002,510000002038,
71.4008,°,Segment,10,5,1,100000000,510000002043,
62.9828,°,Segment,9,4,1,100000000,510000002053,
47.0452,°,Segment,8,5,1,100000000,510000002070,
49.4769,°,Segment,10,5,1,100000000,510000002079,
58.6743,°,Segment,10,4,1,100000000,510000002086,
49.7263,°,Segment,5,3,1,100000000,510000002119,
47.4237,°,Segment,4,3,1,100000000,510000002129,
90.8669,°,Segment,3,3,1,100000000,510000002153,
64.3833,°,Segment,10,5,1,100000000,510000002156,
85.4863,°,Segment,4,2,1,100000000,510000002161,
9.62357,°,Segment,2,2,1,100000002,510000002182,
22.0133,°,Segment,1,1,1,100000002,510000002186,
0,°,Segment,0,1,1,100000002,510000002201,
71.0811,°,Segment,3,2,1,100000001,510000002229,
48.9724,°,Segment,6,4,1,100000000,510000002231,
88.693,°,Segment,6,3,1,100000000,510000002233,
39.5747,°,Segment,5,4,1,100000000,510000002249,
72.3017,°,Segment,7,5,1,100000000,510000002268,
84.1165,°,Segment,5,3,1,100000000,510000002270,
73.3675,°,Segment,4,4,1,100000000,510000002273,
73.7585,°,Segment,9,4,1,100000000,510000002276,
2.3359,°,Segment,5,2,1,100000000,510000002306,
7.22958,°,Segment,4,1,1,100000000,510000002315,
86.9242,°,Segment,3,1,1,100000000,510000002329,
77.7088,°,Segment,2,2,1,100000001,510000002336,
90.189,°,Segment,3,2,1,100000000,510000002340,
76.4968,°,Segment,3,2,1,100000002,510000002346,
92.8704,°,Segment,4,2,1,100000002,510000002357,
62.0973,°,Segment,7,3,1,100000000,510000002361,
20.2028,°,Segment,1,2,1,100000002,510000002391,
0,°,Segment,0,1,1,100000002,510000002397,
89.4591,°,Segment,1,2,1,100000002,510000002418,
39.6672,°,Segment,4,4,1,100000000,510000002420,
97.9904,°,Segment,6,2,1,100000000,510000002423,
53.8033,°,Segment,6,3,1,100000000,510000002425,
114.941,°,Segment,6,5,1,100000000,510000002429,
0,°,Segment,0,1,1,100000001,510000002456,
97.7477,°,Segment,4,3,1,100000000,510000002480,
80.449,°,Segment,5,3,1,100000000,510000002484,
80.5754,°,Segment,1,2,1,100000002,510000002487,
7.75352,°,Segment,4,3,1,100000000,510000002495,
51.7084,°,Segment,3,3,1,100000000,510000002503,
13.6593,°,Segment,1,2,1,100000001,510000002533,
0,°,Segment,0,1,1,100000001,510000002548,
67.2717,°,Segment,1,2,1,100000001,510000002551,
87.5884,°,Segment,2,2,1,100000002,510000002560,
67.2734,°,Segment,3,2,1,100000000,510000002565,
83.5672,°,Segment,5,1,1,100000000,510000002567,
0,°,Segment,0,1,1,100000001,510000002587,
90.256,°,Segment,1,1,1,100000002,510000002594,
90.7824,°,Segment,1,2,1,100000000,510000002600,
85.429,°,Segment,4,2,1,100000000,510000002626,
90.6059,°,Segment,4,2,1,100000000,510000002629,
0,°,Segment,0,1,1,100000001,510000002652,
85.035,°,Segment,1,2,1,100000001,510000002666,
62.1457,°,Segment,1,2,1,100000002,510000002670,
63.4477,°,Segment,2,2,1,100000000,510000002680,
0,°,Segment,0,1,1,100000001,510000002691,
0,°,Segment,0,1,1,100000001,510000002702,
65.2303,°,Segment,1,1,1,100000001,510000002725,
0,°,Segment,0,1,1,100000000,510000002741,
0,°,Segment,0,1,1,100000001,510000002776,
86.538,°,Segment,8,4,1,100000000,510000002786,
28.281,°,Segment,20,8,1,100000000,510000002787,
64.0001,°,Segment,8,4,1,100000000,510000002790,
63.3744,°,Segment,4,4,1,100000000,510000002791,
31.7259,°,Segment,6,3,1,100000000,510000002792,
67.0972,°,Segment,2,1,1,100000002,510000002805,
