
Spine Intensity Mean Ch=2 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
24.3689,,Spine,2,17,Image 1,8,1,100000000,610000003101,
23.9333,,Spine,2,17,Image 1,8,1,100000000,610000003108,
23.9351,,Spine,2,17,Image 1,8,1,100000000,610000003114,
22.2099,,Spine,2,17,Image 1,8,1,100000000,610000003120,
49.6438,,Spine,2,5,Image 1,4,1,100000000,610000003126,
35.4734,,Spine,2,1,Image 1,1,1,100000000,610000003131,
37.962,,Spine,2,15,Image 1,6,1,100000000,610000003139,
22.8939,,Spine,2,17,Image 1,8,1,100000000,610000003144,
34.6923,,Spine,2,8,Image 1,5,1,100000000,610000003149,
51.7121,,Spine,2,5,Image 1,4,1,100000000,610000003154,
24.0676,,Spine,2,3,Image 1,1,1,100000001,610000003159,
32.7744,,Spine,2,4,Image 1,3,1,100000000,610000003165,
44.7838,,Spine,2,9,Image 1,2,1,100000000,610000003169,
40.6832,,Spine,2,3,Image 1,3,1,100000000,610000003171,
16,,Spine,2,17,Image 1,8,1,100000000,610000003174,
33.7021,,Spine,2,19,Image 1,8,1,100000000,610000003178,
43.7456,,Spine,2,10,Image 1,3,1,100000000,610000003182,
62.5461,,Spine,2,1,Image 1,1,1,100000000,610000003186,
19.6061,,Spine,2,17,Image 1,8,1,100000000,610000003190,
17.5503,,Spine,2,11,Image 1,6,1,100000000,610000003193,
30.5823,,Spine,2,1,Image 1,2,1,100000002,610000003198,
30.6691,,Spine,2,18,Image 1,8,1,100000000,610000003201,
35.5105,,Spine,2,10,Image 1,5,1,100000000,610000003205,
34.0548,,Spine,2,21,Image 1,8,1,100000000,610000003209,
42.4267,,Spine,2,13,Image 1,8,1,100000000,610000003212,
28.3274,,Spine,2,10,Image 1,5,1,100000000,610000003214,
36.8046,,Spine,2,11,Image 1,2,1,100000000,610000003217,
27.0741,,Spine,2,1,Image 1,1,1,100000001,610000003220,
25.1985,,Spine,2,3,Image 1,1,1,100000000,610000003223,
26.6538,,Spine,2,2,Image 1,1,1,100000001,610000003227,
42.75,,Spine,2,1,Image 1,1,1,100000000,610000003230,
13.8482,,Spine,2,11,Image 1,6,1,100000000,610000003232,
23.7436,,Spine,2,17,Image 1,7,1,100000000,610000003234,
44.046,,Spine,2,19,Image 1,8,1,100000000,610000003236,
24.924,,Spine,2,13,Image 1,8,1,100000000,610000003241,
34.0509,,Spine,2,10,Image 1,5,1,100000000,610000003246,
30.0539,,Spine,2,13,Image 1,5,1,100000000,610000003248,
29.4538,,Spine,2,1,Image 1,1,1,100000001,610000003251,
35.6711,,Spine,2,1,Image 1,2,1,100000000,610000003255,
36.441,,Spine,2,1,Image 1,1,1,100000000,610000003259,
33.8631,,Spine,2,1,Image 1,1,1,100000002,610000003264,
23.7031,,Spine,2,1,Image 1,2,1,100000000,610000003267,
26.8108,,Spine,2,2,Image 1,2,1,100000001,610000003270,
15.4709,,Spine,2,11,Image 1,6,1,100000000,610000003272,
41.0139,,Spine,2,6,Image 1,4,1,100000000,610000003274,
30.8659,,Spine,2,19,Image 1,8,1,100000000,610000003276,
27.6987,,Spine,2,8,Image 1,5,1,100000000,610000003280,
26.1204,,Spine,2,12,Image 1,5,1,100000000,610000003283,
22.6968,,Spine,2,2,Image 1,2,1,100000002,610000003286,
49.6283,,Spine,2,2,Image 1,1,1,100000000,610000003289,
25.6791,,Spine,2,8,Image 1,5,1,100000000,610000003292,
23.1087,,Spine,2,2,Image 1,1,1,100000001,610000003295,
67.7266,,Spine,2,7,Image 1,2,1,100000000,610000003298,
17.8699,,Spine,2,5,Image 1,3,1,100000000,610000003301,
24.4286,,Spine,2,17,Image 1,8,1,100000000,610000003303,
32.026,,Spine,2,10,Image 1,5,1,100000000,610000003306,
62.8649,,Spine,2,6,Image 1,2,1,100000000,610000003309,
10.5217,,Spine,2,17,Image 1,9,1,100000000,610000003311,
21.2569,,Spine,2,2,Image 1,1,1,100000001,610000003314,
