
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
24.0156,,Spine,2,17,Image 1,8,1,100000000,610000003101,
25.5156,,Spine,2,17,Image 1,8,1,100000000,610000003108,
24.0156,,Spine,2,17,Image 1,8,1,100000000,610000003114,
22.0156,,Spine,2,17,Image 1,8,1,100000000,610000003120,
19.0625,,Spine,2,5,Image 1,4,1,100000000,610000003126,
20.0625,,Spine,2,1,Image 1,1,1,100000000,610000003131,
19.0625,,Spine,2,15,Image 1,6,1,100000000,610000003139,
25.5156,,Spine,2,17,Image 1,8,1,100000000,610000003144,
17.5312,,Spine,2,8,Image 1,5,1,100000000,610000003149,
28.5312,,Spine,2,5,Image 1,4,1,100000000,610000003154,
11.5312,,Spine,2,3,Image 1,1,1,100000001,610000003159,
12.0312,,Spine,2,4,Image 1,3,1,100000000,610000003165,
23.0625,,Spine,2,9,Image 1,2,1,100000000,610000003169,
52.0625,,Spine,2,3,Image 1,3,1,100000000,610000003171,
15.5078,,Spine,2,17,Image 1,8,1,100000000,610000003174,
19.0625,,Spine,2,19,Image 1,8,1,100000000,610000003178,
31.125,,Spine,2,10,Image 1,3,1,100000000,610000003182,
20.125,,Spine,2,1,Image 1,1,1,100000000,610000003186,
22.0078,,Spine,2,17,Image 1,8,1,100000000,610000003190,
21.5156,,Spine,2,11,Image 1,6,1,100000000,610000003193,
13.0312,,Spine,2,1,Image 1,2,1,100000002,610000003198,
27.5156,,Spine,2,18,Image 1,8,1,100000000,610000003201,
12.0312,,Spine,2,10,Image 1,5,1,100000000,610000003205,
29.0312,,Spine,2,21,Image 1,8,1,100000000,610000003209,
18.0312,,Spine,2,13,Image 1,8,1,100000000,610000003212,
23.0312,,Spine,2,10,Image 1,5,1,100000000,610000003214,
11.5312,,Spine,2,11,Image 1,2,1,100000000,610000003217,
10.0625,,Spine,2,1,Image 1,1,1,100000001,610000003220,
16.5312,,Spine,2,3,Image 1,1,1,100000000,610000003223,
33.0312,,Spine,2,2,Image 1,1,1,100000001,610000003227,
23.0625,,Spine,2,1,Image 1,1,1,100000000,610000003230,
13.0156,,Spine,2,11,Image 1,6,1,100000000,610000003232,
14.0156,,Spine,2,17,Image 1,7,1,100000000,610000003234,
27.0625,,Spine,2,19,Image 1,8,1,100000000,610000003236,
16.0312,,Spine,2,13,Image 1,8,1,100000000,610000003241,
37.5312,,Spine,2,10,Image 1,5,1,100000000,610000003246,
18.0625,,Spine,2,13,Image 1,5,1,100000000,610000003248,
19.0312,,Spine,2,1,Image 1,1,1,100000001,610000003251,
15.0625,,Spine,2,1,Image 1,2,1,100000000,610000003255,
15.0625,,Spine,2,1,Image 1,1,1,100000000,610000003259,
38.0312,,Spine,2,1,Image 1,1,1,100000002,610000003264,
18.0156,,Spine,2,1,Image 1,2,1,100000000,610000003267,
14.5156,,Spine,2,2,Image 1,2,1,100000001,610000003270,
16.0078,,Spine,2,11,Image 1,6,1,100000000,610000003272,
11.0312,,Spine,2,6,Image 1,4,1,100000000,610000003274,
9.03125,,Spine,2,19,Image 1,8,1,100000000,610000003276,
17.0312,,Spine,2,8,Image 1,5,1,100000000,610000003280,
14.0156,,Spine,2,12,Image 1,5,1,100000000,610000003283,
22.5156,,Spine,2,2,Image 1,2,1,100000002,610000003286,
25.0625,,Spine,2,2,Image 1,1,1,100000000,610000003289,
17.5156,,Spine,2,8,Image 1,5,1,100000000,610000003292,
20.5312,,Spine,2,2,Image 1,1,1,100000001,610000003295,
20.0625,,Spine,2,7,Image 1,2,1,100000000,610000003298,
19.5156,,Spine,2,5,Image 1,3,1,100000000,610000003301,
11.0156,,Spine,2,17,Image 1,8,1,100000000,610000003303,
29.0312,,Spine,2,10,Image 1,5,1,100000000,610000003306,
41.0625,,Spine,2,6,Image 1,2,1,100000000,610000003309,
8,,Spine,2,17,Image 1,9,1,100000000,610000003311,
14.5312,,Spine,2,2,Image 1,1,1,100000001,610000003314,
12.0078,,Spine,2,11,Image 1,6,1,100000000,610000003316,
12.5312,,Spine,2,1,Image 1,2,1,100000001,610000003319,
20.0312,,Spine,2,13,Image 1,6,1,100000000,610000003323,
12.0312,,Spine,2,1,Image 1,2,1,100000001,610000003325,
22.0078,,Spine,2,11,Image 1,5,1,100000000,610000003327,
11.0312,,Spine,2,11,Image 1,3,1,100000000,610000003329,
18.0156,,Spine,2,10,Image 1,5,1,100000000,610000003333,
18.0312,,Spine,2,10,Image 1,5,1,100000000,610000003337,
27.0312,,Spine,2,1,Image 1,1,1,100000002,610000003340,
20.0039,,Spine,2,11,Image 1,5,1,100000000,610000003342,
12.002,,Spine,2,11,Image 1,6,1,100000000,610000003344,
29.0312,,Spine,2,1,Image 1,1,1,100000002,610000003349,
21.5312,,Spine,2,14,Image 1,7,1,100000000,610000003354,
8.01562,,Spine,2,11,Image 1,5,1,100000000,610000003356,
14.0312,,Spine,2,12,Image 1,7,1,100000000,610000003358,
18.0625,,Spine,2,14,Image 1,5,1,100000000,610000003361,
12.0312,,Spine,2,21,Image 1,8,1,100000000,610000003363,
26.0312,,Spine,2,17,Image 1,8,1,100000000,610000003368,
19.5312,,Spine,2,9,Image 1,4,1,100000000,610000003371,
16.0156,,Spine,2,5,Image 1,3,1,100000000,610000003373,
22.0156,,Spine,2,11,Image 1,6,1,100000000,610000003375,
22.5625,,Spine,2,10,Image 1,5,1,100000000,610000003380,
23.0312,,Spine,2,13,Image 1,8,1,100000000,610000003382,
9.03125,,Spine,2,18,Image 1,8,1,100000000,610000003384,
14.5625,,Spine,2,12,Image 1,5,1,100000000,610000003387,
11.0039,,Spine,2,5,Image 1,3,1,100000000,610000003390,
31.0312,,Spine,2,1,Image 1,2,1,100000002,610000003395,
21.0312,,Spine,2,7,Image 1,4,1,100000000,610000003398,
24.0312,,Spine,2,8,Image 1,5,1,100000000,610000003401,
27.0156,,Spine,2,11,Image 1,5,1,100000000,610000003403,
24.0156,,Spine,2,1,Image 1,2,1,100000001,610000003407,
18.0625,,Spine,2,5,Image 1,2,1,100000000,610000003409,
15.0156,,Spine,2,9,Image 1,5,1,100000000,610000003411,
17.5312,,Spine,2,5,Image 1,4,1,100000000,610000003414,
20.0312,,Spine,2,21,Image 1,8,1,100000000,610000003417,
18.5156,,Spine,2,8,Image 1,5,1,100000000,610000003420,
27.0156,,Spine,2,14,Image 1,5,1,100000000,610000003422,
24.0625,,Spine,2,2,Image 1,1,1,100000000,610000003426,
19.0078,,Spine,2,11,Image 1,6,1,100000000,610000003428,
16.0156,,Spine,2,11,Image 1,6,1,100000000,610000003430,
13.0625,,Spine,2,10,Image 1,6,1,100000000,610000003433,
12.0312,,Spine,2,8,Image 1,2,1,100000000,610000003435,
31.0312,,Spine,2,17,Image 1,8,1,100000000,610000003439,
13.0156,,Spine,2,5,Image 1,1,1,100000002,610000003441,
12.5078,,Spine,2,17,Image 1,8,1,100000000,610000003444,
27.0312,,Spine,2,14,Image 1,7,1,100000000,610000003450,
19.0312,,Spine,2,3,Image 1,1,1,100000000,610000003452,
13.0312,,Spine,2,2,Image 1,1,1,100000000,610000003456,
10.0312,,Spine,2,12,Image 1,6,1,100000000,610000003458,
21.0312,,Spine,2,6,Image 1,4,1,100000000,610000003460,
15.0312,,Spine,2,8,Image 1,4,1,100000000,610000003462,
18.0312,,Spine,2,11,Image 1,5,1,100000000,610000003465,
14.5625,,Spine,2,7,Image 1,4,1,100000000,610000003468,
11.0312,,Spine,2,19,Image 1,8,1,100000000,610000003470,
11.0156,,Spine,2,11,Image 1,5,1,100000000,610000003472,
13.0312,,Spine,2,8,Image 1,5,1,100000000,610000003475,
26.0156,,Spine,2,1,Image 1,2,1,100000002,610000003479,
14.0312,,Spine,2,9,Image 1,5,1,100000000,610000003481,
18.0312,,Spine,2,10,Image 1,5,1,100000000,610000003484,
11.0312,,Spine,2,1,Image 1,1,1,100000001,610000003487,
16.0312,,Spine,2,16,Image 1,8,1,100000000,610000003490,
6.01562,,Spine,2,5,Image 1,3,1,100000000,610000003492,
31.0312,,Spine,2,7,Image 1,4,1,100000000,610000003497,
29.0156,,Spine,2,5,Image 1,1,1,100000000,610000003501,
22.0625,,Spine,2,9,Image 1,4,1,100000000,610000003503,
15.0625,,Spine,2,19,Image 1,8,1,100000000,610000003506,
10.0312,,Spine,2,5,Image 1,4,1,100000000,610000003509,
14.0312,,Spine,2,17,Image 1,7,1,100000000,610000003511,
25.0625,,Spine,2,2,Image 1,3,1,100000000,610000003516,
21.0625,,Spine,2,2,Image 1,1,1,100000000,610000003520,
14.0156,,Spine,2,12,Image 1,5,1,100000000,610000003523,
15.0312,,Spine,2,15,Image 1,6,1,100000000,610000003525,
27.5625,,Spine,2,2,Image 1,1,1,100000000,610000003528,
11.0078,,Spine,2,6,Image 1,4,1,100000000,610000003530,
24.0312,,Spine,2,1,Image 1,2,1,100000001,610000003532,
21.5312,,Spine,2,14,Image 1,7,1,100000000,610000003535,
37.0312,,Spine,2,6,Image 1,3,1,100000000,610000003538,
31.0156,,Spine,2,5,Image 1,3,1,100000000,610000003540,
9.03125,,Spine,2,8,Image 1,5,1,100000000,610000003542,
27.0625,,Spine,2,5,Image 1,2,1,100000000,610000003545,
23.5625,,Spine,2,0,Image 1,1,1,100000001,610000003548,
18.5312,,Spine,2,17,Image 1,8,1,100000000,610000003551,
60.0625,,Spine,2,13,Image 1,6,1,100000000,610000003556,
22.5625,,Spine,2,0,Image 1,1,1,100000001,610000003559,
17.5312,,Spine,2,2,Image 1,1,1,100000001,610000003562,
24.0156,,Spine,2,6,Image 1,4,1,100000000,610000003564,
9.01562,,Spine,2,9,Image 1,5,1,100000000,610000003566,
21.0312,,Spine,2,13,Image 1,7,1,100000000,610000003570,
38.0156,,Spine,2,2,Image 1,2,1,100000002,610000003572,
15,,Spine,2,2,Image 1,2,1,100000001,610000003574,
27.0156,,Spine,2,3,Image 1,1,1,100000000,610000003576,
26.0156,,Spine,2,11,Image 1,6,1,100000000,610000003578,
33.0156,,Spine,2,16,Image 1,9,1,100000000,610000003580,
12.0156,,Spine,2,7,Image 1,4,1,100000000,610000003583,
38.0625,,Spine,2,4,Image 1,1,1,100000000,610000003586,
18.0312,,Spine,2,5,Image 1,5,1,100000000,610000003588,
21.0156,,Spine,2,3,Image 1,1,1,100000001,610000003590,
10.0312,,Spine,2,11,Image 1,6,1,100000000,610000003592,
39.125,,Spine,2,2,Image 1,1,1,100000000,610000003596,
25.5625,,Spine,2,16,Image 1,9,1,100000000,610000003599,
29.0625,,Spine,2,7,Image 1,4,1,100000000,610000003603,
12.0078,,Spine,2,1,Image 1,1,1,100000002,610000003605,
20.5078,,Spine,2,5,Image 1,1,1,100000000,610000003608,
21.5312,,Spine,2,9,Image 1,4,1,100000000,610000003611,
16.5312,,Spine,2,5,Image 1,1,1,100000002,610000003614,
21.0312,,Spine,2,17,Image 1,8,1,100000000,610000003618,
18.0625,,Spine,2,8,Image 1,2,1,100000000,610000003620,
28.0625,,Spine,2,10,Image 1,5,1,100000000,610000003622,
18.0312,,Spine,2,10,Image 1,5,1,100000000,610000003624,
20.0312,,Spine,2,17,Image 1,7,1,100000000,610000003626,
12.0625,,Spine,2,10,Image 1,5,1,100000000,610000003629,
11.0625,,Spine,2,1,Image 1,1,1,100000001,610000003632,
22.0625,,Spine,2,8,Image 1,2,1,100000000,610000003634,
22.0312,,Spine,2,1,Image 1,1,1,100000002,610000003636,
17.5312,,Spine,2,0,Image 1,1,1,100000001,610000003639,
33.0312,,Spine,2,2,Image 1,1,1,100000000,610000003641,
42.0312,,Spine,2,5,Image 1,2,1,100000000,610000003644,
23.0312,,Spine,2,3,Image 1,2,1,100000000,610000003648,
16.0625,,Spine,2,7,Image 1,2,1,100000000,610000003651,
19.0625,,Spine,2,4,Image 1,1,1,100000000,610000003654,
16.0312,,Spine,2,21,Image 1,8,1,100000000,610000003656,
11.0156,,Spine,2,5,Image 1,3,1,100000000,610000003658,
45.5625,,Spine,2,15,Image 1,6,1,100000000,610000003661,
48.0625,,Spine,2,2,Image 1,2,1,100000000,610000003665,
21.0312,,Spine,2,12,Image 1,6,1,100000000,610000003667,
20.0078,,Spine,2,13,Image 1,6,1,100000000,610000003670,
21.0625,,Spine,2,11,Image 1,5,1,100000000,610000003673,
19.0156,,Spine,2,11,Image 1,5,1,100000000,610000003676,
41.5312,,Spine,2,1,Image 1,2,1,100000002,610000003680,
14.5625,,Spine,2,1,Image 1,1,1,100000001,610000003683,
18.0156,,Spine,2,18,Image 1,8,1,100000000,610000003685,
