
Segment Intensity Mean Ch=3 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
31.0092,,Segment,3,15,Image 1,6,1,100000000,510000000030,
39.9697,,Segment,3,14,Image 1,5,1,100000000,510000000045,
46.3804,,Segment,3,13,Image 1,5,1,100000000,510000000057,
53.4368,,Segment,3,12,Image 1,5,1,100000000,510000000062,
41.1148,,Segment,3,11,Image 1,5,1,100000000,510000000066,
34.5975,,Segment,3,10,Image 1,5,1,100000000,510000000107,
21.6,,Segment,3,9,Image 1,5,1,100000000,510000000129,
49.3137,,Segment,3,8,Image 1,5,1,100000000,510000000137,
62.0958,,Segment,3,7,Image 1,4,1,100000000,510000000144,
32.2213,,Segment,3,6,Image 1,4,1,100000000,510000000156,
31.5876,,Segment,3,5,Image 1,3,1,100000000,510000000207,
56.5905,,Segment,3,4,Image 1,3,1,100000000,510000000229,
77.3137,,Segment,3,3,Image 1,2,1,100000000,510000000239,
77.823,,Segment,3,2,Image 1,1,1,100000000,510000000247,
87.4056,,Segment,3,1,Image 1,1,1,100000000,510000000258,
114.728,,Segment,3,0,Image 1,1,1,100000000,510000000262,
32.6583,,Segment,3,13,Image 1,6,1,100000000,510000000287,
52.5749,,Segment,3,15,Image 1,5,1,100000000,510000000291,
36.1066,,Segment,3,14,Image 1,6,1,100000000,510000000299,
29.7664,,Segment,3,11,Image 1,6,1,100000000,510000000308,
28.3889,,Segment,3,12,Image 1,6,1,100000000,510000000310,
19.3581,,Segment,3,12,Image 1,5,1,100000000,510000000318,
43.4033,,Segment,3,11,Image 1,5,1,100000000,510000000343,
45.9563,,Segment,3,10,Image 1,5,1,100000000,510000000359,
38.3522,,Segment,3,9,Image 1,5,1,100000000,510000000362,
38.5733,,Segment,3,8,Image 1,5,1,100000000,510000000420,
55.462,,Segment,3,7,Image 1,4,1,100000000,510000000433,
36.9721,,Segment,3,6,Image 1,4,1,100000000,510000000464,
24.4726,,Segment,3,5,Image 1,4,1,100000000,510000000468,
25.823,,Segment,3,12,Image 1,6,1,100000000,510000000474,
26.1346,,Segment,3,21,Image 1,9,1,100000000,510000000482,
38.3861,,Segment,3,19,Image 1,8,1,100000000,510000000497,
29.8358,,Segment,3,18,Image 1,8,1,100000000,510000000521,
28.3722,,Segment,3,17,Image 1,7,1,100000000,510000000556,
35.0415,,Segment,3,16,Image 1,7,1,100000000,510000000565,
29.6379,,Segment,3,15,Image 1,7,1,100000000,510000000575,
46.3501,,Segment,3,14,Image 1,7,1,100000000,510000000608,
56.0419,,Segment,3,13,Image 1,6,1,100000000,510000000616,
40.3511,,Segment,3,12,Image 1,6,1,100000000,510000000643,
39.7344,,Segment,3,11,Image 1,6,1,100000000,510000000653,
39.165,,Segment,3,10,Image 1,6,1,100000000,510000000665,
35.7143,,Segment,3,20,Image 1,9,1,100000000,510000000667,
34.1188,,Segment,3,21,Image 1,8,1,100000000,510000000680,
34.6381,,Segment,3,19,Image 1,9,1,100000000,510000000684,
16.1727,,Segment,3,18,Image 1,7,1,100000000,510000000687,
25.7166,,Segment,3,16,Image 1,8,1,100000000,510000000718,
28.5435,,Segment,3,17,Image 1,8,1,100000000,510000000734,
32.6317,,Segment,3,17,Image 1,8,1,100000000,510000000757,
27.0784,,Segment,3,16,Image 1,8,1,100000000,510000000762,
34.3068,,Segment,3,15,Image 1,8,1,100000000,510000000767,
22.2393,,Segment,3,17,Image 1,9,1,100000000,510000000770,
31.4808,,Segment,3,16,Image 1,9,1,100000000,510000000774,
16.2459,,Segment,3,15,Image 1,7,1,100000000,510000000777,
37.1866,,Segment,3,14,Image 1,6,1,100000000,510000000787,
26.061,,Segment,3,15,Image 1,6,1,100000000,510000000793,
29.5448,,Segment,3,17,Image 1,9,1,100000000,510000000798,
37.3021,,Segment,3,16,Image 1,9,1,100000000,510000000811,
46.5636,,Segment,3,15,Image 1,8,1,100000000,510000000817,
42.4422,,Segment,3,14,Image 1,8,1,100000000,510000000822,
45.4622,,Segment,3,13,Image 1,7,1,100000000,510000000824,
42.854,,Segment,3,12,Image 1,7,1,100000000,510000000838,
43.3865,,Segment,3,11,Image 1,6,1,100000000,510000000845,
36.4792,,Segment,3,17,Image 1,10,1,100000000,510000000848,
49.5714,,Segment,3,16,Image 1,9,1,100000000,510000000852,
60.1,,Segment,3,15,Image 1,9,1,100000000,510000000854,
39.9366,,Segment,3,13,Image 1,7,1,100000000,510000000858,
24.7669,,Segment,3,13,Image 1,8,1,100000000,510000000861,
28.053,,Segment,3,12,Image 1,7,1,100000000,510000000881,
13.3604,,Segment,3,13,Image 1,7,1,100000000,510000000883,
28.062,,Segment,3,13,Image 1,8,1,100000000,510000000897,
42.8447,,Segment,3,13,Image 1,7,1,100000000,510000000899,
45.2976,,Segment,3,16,Image 1,10,1,100000000,510000000902,
33.0377,,Segment,3,16,Image 1,8,1,100000000,510000000904,
31.2659,,Segment,3,14,Image 1,7,1,100000000,510000000910,
33.0807,,Segment,3,11,Image 1,6,1,100000000,510000000926,
52.1489,,Segment,3,12,Image 1,6,1,100000000,510000000931,
35.0933,,Segment,3,11,Image 1,7,1,100000000,510000000933,
25.9291,,Segment,3,9,Image 1,6,1,100000000,510000000940,
16.0256,,Segment,3,10,Image 1,6,1,100000000,510000000942,
41.8521,,Segment,3,9,Image 1,4,1,100000000,510000000969,
40.8526,,Segment,3,9,Image 1,5,1,100000000,510000000982,
19.0194,,Segment,3,9,Image 1,6,1,100000000,510000000984,
69.3995,,Segment,3,7,Image 1,5,1,100000000,510000000992,
35.5765,,Segment,3,5,Image 1,5,1,100000000,510000001013,
39.2959,,Segment,3,4,Image 1,5,1,100000000,510000001021,
38.972,,Segment,3,3,Image 1,4,1,100000000,510000001052,
55.2807,,Segment,3,2,Image 1,3,1,100000000,510000001067,
88.5701,,Segment,3,1,Image 1,2,1,100000000,510000001086,
41.7291,,Segment,3,5,Image 1,6,1,100000000,510000001101,
31.6959,,Segment,3,4,Image 1,4,1,100000000,510000001107,
16.8015,,Segment,3,11,Image 1,6,1,100000000,510000001142,
22.5977,,Segment,3,10,Image 1,5,1,100000000,510000001152,
19.1556,,Segment,3,9,Image 1,5,1,100000000,510000001160,
37.8233,,Segment,3,8,Image 1,4,1,100000000,510000001163,
46.3191,,Segment,3,7,Image 1,4,1,100000000,510000001175,
45.5094,,Segment,3,5,Image 1,2,1,100000000,510000001183,
52.0839,,Segment,3,4,Image 1,2,1,100000000,510000001185,
46.4358,,Segment,3,3,Image 1,2,1,100000000,510000001192,
61.8686,,Segment,3,2,Image 1,2,1,100000000,510000001229,
20.504,,Segment,3,11,Image 1,5,1,100000000,510000001233,
15.4203,,Segment,3,10,Image 1,6,1,100000000,510000001235,
30.3497,,Segment,3,11,Image 1,2,1,100000000,510000001242,
52.7156,,Segment,3,10,Image 1,2,1,100000000,510000001252,
54.6881,,Segment,3,9,Image 1,2,1,100000000,510000001267,
42.2816,,Segment,3,8,Image 1,2,1,100000000,510000001288,
55.0208,,Segment,3,7,Image 1,2,1,100000000,510000001303,
68.2907,,Segment,3,6,Image 1,2,1,100000000,510000001313,
42.0288,,Segment,3,5,Image 1,1,1,100000000,510000001330,
37.8511,,Segment,3,4,Image 1,1,1,100000000,510000001345,
