
Spine Center Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1,,Spine,1,5,Image 1,4,1,100000000,610000003711,
2,,Spine,1,5,Image 1,4,1,100000000,610000003712,
1,,Spine,1,5,Image 1,4,1,100000000,610000003713,
0,,Spine,1,3,Image 1,2,1,100000000,610000003714,
0,,Spine,1,3,Image 1,2,1,100000000,610000003715,
4.5,,Spine,1,1,Image 1,2,1,100000000,610000003716,
2.5,,Spine,1,2,Image 1,2,1,100000000,610000003717,
2,,Spine,1,4,Image 1,3,1,100000000,610000003718,
63,,Spine,1,6,Image 1,4,1,100000001,610000003719,
0,,Spine,1,7,Image 1,4,1,100000001,610000003720,
0.5,,Spine,1,6,Image 1,3,1,100000001,610000003721,
0.5,,Spine,1,5,Image 1,3,1,100000001,610000003722,
2.5,,Spine,1,5,Image 1,3,1,100000001,610000003723,
1.5,,Spine,1,4,Image 1,3,1,100000001,610000003724,
0,,Spine,1,2,Image 1,3,1,100000001,610000003725,
1,,Spine,1,1,Image 1,2,1,100000001,610000003726,
1,,Spine,1,6,Image 1,4,1,100000001,610000003732,
1,,Spine,1,6,Image 1,4,1,100000001,610000003733,
1,,Spine,1,6,Image 1,2,1,100000001,610000003734,
0.5,,Spine,1,4,Image 1,2,1,100000001,610000003735,
1,,Spine,1,4,Image 1,3,1,100000001,610000003736,
0.5,,Spine,1,4,Image 1,4,1,100000001,610000003737,
1,,Spine,1,4,Image 1,3,1,100000001,610000003738,
0,,Spine,1,4,Image 1,3,1,100000001,610000003739,
0.5,,Spine,1,4,Image 1,3,1,100000001,610000003740,
0,,Spine,1,3,Image 1,3,1,100000001,610000003741,
0,,Spine,1,3,Image 1,3,1,100000001,610000003742,
0,,Spine,1,7,Image 1,4,1,100000001,610000003743,
0,,Spine,1,7,Image 1,4,1,100000001,610000003744,
0.5,,Spine,1,7,Image 1,3,1,100000001,610000003745,
0.5,,Spine,1,7,Image 1,2,1,100000001,610000003746,
0,,Spine,1,1,Image 1,2,1,100000001,610000003749,
0.5,,Spine,1,0,Image 1,1,1,100000001,610000003750,
0.5,,Spine,1,3,Image 1,3,1,100000001,610000003751,
3.5,,Spine,1,2,Image 1,2,1,100000001,610000003752,
1,,Spine,1,2,Image 1,2,1,100000001,610000003753,
0.5,,Spine,1,7,Image 1,3,1,100000001,610000003757,
0,,Spine,1,2,Image 1,1,1,100000001,610000003758,
0,,Spine,1,1,Image 1,1,1,100000001,610000003759,
3,,Spine,1,3,Image 1,2,1,100000001,610000003760,
0,,Spine,1,1,Image 1,2,1,100000001,610000003761,
1,,Spine,1,1,Image 1,1,1,100000001,610000003762,
1,,Spine,1,1,Image 1,1,1,100000001,610000003763,
2,,Spine,1,3,Image 1,2,1,100000002,610000003764,
1,,Spine,1,2,Image 1,2,1,100000002,610000003765,
1,,Spine,1,0,Image 1,1,1,100000002,610000003766,
2,,Spine,1,3,Image 1,2,1,100000002,610000003767,
1,,Spine,1,3,Image 1,2,1,100000002,610000003768,
0.5,,Spine,1,0,Image 1,1,1,100000002,610000003769,
