
Segment Center Intensity StdDev Ch=3 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
35.8686,,Segment,3,13,Image 1,5,1,100000000,510000000020,
18.0468,,Segment,3,12,Image 1,5,1,100000000,510000000023,
37.1734,,Segment,3,11,Image 1,5,1,100000000,510000000030,
50.1685,,Segment,3,10,Image 1,4,1,100000000,510000000051,
28.4239,,Segment,3,9,Image 1,4,1,100000000,510000000056,
30.5509,,Segment,3,8,Image 1,4,1,100000000,510000000060,
23.041,,Segment,3,7,Image 1,4,1,100000000,510000000068,
35.4987,,Segment,3,6,Image 1,4,1,100000000,510000000093,
29.7059,,Segment,3,5,Image 1,4,1,100000000,510000000121,
35.4353,,Segment,3,4,Image 1,3,1,100000000,510000000164,
32.4414,,Segment,3,3,Image 1,2,1,100000000,510000000183,
18.8361,,Segment,3,1,Image 1,1,1,100000000,510000000188,
65.3484,,Segment,3,0,Image 1,1,1,100000000,510000000201,
50.7171,,Segment,3,12,Image 1,6,1,100000000,510000000204,
33.29,,Segment,3,13,Image 1,6,1,100000000,510000000206,
40.1338,,Segment,3,8,Image 1,5,1,100000000,510000000224,
30.3053,,Segment,3,7,Image 1,5,1,100000000,510000000233,
57.3881,,Segment,3,8,Image 1,6,1,100000000,510000000250,
51.2668,,Segment,3,9,Image 1,5,1,100000000,510000000259,
29.0287,,Segment,3,11,Image 1,4,1,100000000,510000000261,
25.5908,,Segment,3,10,Image 1,5,1,100000000,510000000263,
24.3411,,Segment,3,8,Image 1,5,1,100000000,510000000269,
34.9659,,Segment,3,6,Image 1,5,1,100000000,510000000286,
38.5068,,Segment,3,7,Image 1,3,1,100000000,510000000304,
21.9697,,Segment,3,6,Image 1,3,1,100000000,510000000306,
54.5842,,Segment,3,7,Image 1,4,1,100000000,510000000311,
23.6419,,Segment,3,6,Image 1,4,1,100000000,510000000318,
24.5042,,Segment,3,1,Image 1,1,1,100000000,510000000376,
66.3217,,Segment,3,0,Image 1,1,1,100000000,510000000400,
56.8819,,Segment,3,1,Image 1,2,1,100000000,510000000412,
52.3583,,Segment,3,6,Image 1,4,1,100000001,510000000423,
35.1278,,Segment,3,5,Image 1,4,1,100000001,510000000478,
26.5212,,Segment,3,4,Image 1,3,1,100000001,510000000526,
47.2751,,Segment,3,3,Image 1,3,1,100000001,510000000542,
38.3715,,Segment,3,2,Image 1,2,1,100000001,510000000565,
27.0196,,Segment,3,1,Image 1,1,1,100000001,510000000590,
19.6271,,Segment,3,0,Image 1,1,1,100000001,510000000614,
17.887,,Segment,3,9,Image 1,3,1,100000001,510000000627,
10.9772,,Segment,3,8,Image 1,3,1,100000001,510000000630,
28.769,,Segment,3,7,Image 1,3,1,100000001,510000000638,
30.1271,,Segment,3,6,Image 1,3,1,100000001,510000000660,
32.4604,,Segment,3,5,Image 1,3,1,100000001,510000000680,
26.0258,,Segment,3,4,Image 1,2,1,100000001,510000000749,
15.6229,,Segment,3,3,Image 1,2,1,100000001,510000000760,
37.8227,,Segment,3,2,Image 1,2,1,100000001,510000000775,
18.1162,,Segment,3,1,Image 1,1,1,100000001,510000000785,
12.7615,,Segment,3,0,Image 1,1,1,100000001,510000000795,
28.2337,,Segment,3,9,Image 1,4,1,100000001,510000000815,
24.9844,,Segment,3,9,Image 1,5,1,100000001,510000000817,
27.3587,,Segment,3,7,Image 1,4,1,100000001,510000000822,
18.0893,,Segment,3,5,Image 1,3,1,100000001,510000000827,
25.3769,,Segment,3,4,Image 1,2,1,100000001,510000000843,
24.933,,Segment,3,3,Image 1,1,1,100000001,510000000869,
25.1943,,Segment,3,2,Image 1,1,1,100000001,510000000909,
14.3372,,Segment,3,7,Image 1,2,1,100000001,510000000925,
20.1312,,Segment,3,6,Image 1,2,1,100000001,510000000941,
18.5675,,Segment,3,5,Image 1,2,1,100000001,510000000961,
27.2748,,Segment,3,7,Image 1,3,1,100000001,510000000971,
10.789,,Segment,3,6,Image 1,3,1,100000001,510000000983,
50.5835,,Segment,3,6,Image 1,4,1,100000001,510000000986,
38.2837,,Segment,3,4,Image 1,4,1,100000001,510000001018,
42.4573,,Segment,3,3,Image 1,3,1,100000001,510000001051,
