
Segment Volume
 ==================== 
Segment Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.060945,µm^3,Segment,13,5,1,100000000,510000000020,
0.0223823,µm^3,Segment,12,5,1,100000000,510000000023,
0.0616907,µm^3,Segment,11,5,1,100000000,510000000030,
0.262691,µm^3,Segment,10,4,1,100000000,510000000051,
0.0580065,µm^3,Segment,9,4,1,100000000,510000000056,
0.0372543,µm^3,Segment,8,4,1,100000000,510000000060,
0.0862559,µm^3,Segment,7,4,1,100000000,510000000068,
0.150264,µm^3,Segment,6,4,1,100000000,510000000093,
0.333717,µm^3,Segment,5,4,1,100000000,510000000121,
0.21703,µm^3,Segment,4,3,1,100000000,510000000164,
0.176679,µm^3,Segment,3,2,1,100000000,510000000183,
0.102945,µm^3,Segment,1,1,1,100000000,510000000188,
0.235706,µm^3,Segment,0,1,1,100000000,510000000201,
0.020681,µm^3,Segment,12,6,1,100000000,510000000204,
0.0263708,µm^3,Segment,13,6,1,100000000,510000000206,
0.10484,µm^3,Segment,8,5,1,100000000,510000000224,
0.103633,µm^3,Segment,7,5,1,100000000,510000000233,
0.121342,µm^3,Segment,8,6,1,100000000,510000000250,
0.0833877,µm^3,Segment,9,5,1,100000000,510000000259,
0.0638318,µm^3,Segment,11,4,1,100000000,510000000261,
0.0371561,µm^3,Segment,10,5,1,100000000,510000000263,
0.0552768,µm^3,Segment,8,5,1,100000000,510000000269,
0.0981143,µm^3,Segment,6,5,1,100000000,510000000286,
0.185251,µm^3,Segment,7,3,1,100000000,510000000304,
0.0524362,µm^3,Segment,6,3,1,100000000,510000000306,
0.0648447,µm^3,Segment,7,4,1,100000000,510000000311,
0.118567,µm^3,Segment,6,4,1,100000000,510000000318,
0.489911,µm^3,Segment,1,1,1,100000000,510000000376,
0.0696885,µm^3,Segment,0,1,1,100000000,510000000400,
0.0364895,µm^3,Segment,1,2,1,100000000,510000000412,
0.0890088,µm^3,Segment,6,4,1,100000001,510000000423,
0.364803,µm^3,Segment,5,4,1,100000001,510000000478,
0.650687,µm^3,Segment,4,3,1,100000001,510000000526,
0.0811383,µm^3,Segment,3,3,1,100000001,510000000542,
0.239182,µm^3,Segment,2,2,1,100000001,510000000565,
0.393061,µm^3,Segment,1,1,1,100000001,510000000590,
0.208544,µm^3,Segment,0,1,1,100000001,510000000614,
0.0664092,µm^3,Segment,9,3,1,100000001,510000000627,
0.0348828,µm^3,Segment,8,3,1,100000001,510000000630,
0.0826442,µm^3,Segment,7,3,1,100000001,510000000638,
0.118126,µm^3,Segment,6,3,1,100000001,510000000660,
0.126988,µm^3,Segment,5,3,1,100000001,510000000680,
0.468694,µm^3,Segment,4,2,1,100000001,510000000749,
0.0795891,µm^3,Segment,3,2,1,100000001,510000000760,
0.122108,µm^3,Segment,2,2,1,100000001,510000000775,
0.272631,µm^3,Segment,1,1,1,100000001,510000000785,
0.163712,µm^3,Segment,0,1,1,100000001,510000000795,
0.0459526,µm^3,Segment,9,4,1,100000001,510000000815,
0.00891878,µm^3,Segment,9,5,1,100000001,510000000817,
0.0183742,µm^3,Segment,7,4,1,100000001,510000000822,
0.0312913,µm^3,Segment,5,3,1,100000001,510000000827,
0.0775558,µm^3,Segment,4,2,1,100000001,510000000843,
0.340672,µm^3,Segment,3,1,1,100000001,510000000869,
0.545035,µm^3,Segment,2,1,1,100000001,510000000909,
0.0598681,µm^3,Segment,7,2,1,100000001,510000000925,
0.100644,µm^3,Segment,6,2,1,100000001,510000000941,
0.141949,µm^3,Segment,5,2,1,100000001,510000000961,
0.0373825,µm^3,Segment,7,3,1,100000001,510000000971,
0.0581189,µm^3,Segment,6,3,1,100000001,510000000983,
0.0111018,µm^3,Segment,6,4,1,100000001,510000000986,
0.24604,µm^3,Segment,4,4,1,100000001,510000001018,
0.268782,µm^3,Segment,3,3,1,100000001,510000001051,
0.205454,µm^3,Segment,4,3,1,100000001,510000001067,
0.058626,µm^3,Segment,4,3,1,100000001,510000001072,
0.073276,µm^3,Segment,7,4,1,100000001,510000001080,
0.51679,µm^3,Segment,6,4,1,100000001,510000001156,
0.570863,µm^3,Segment,5,3,1,100000001,510000001182,
0.0136043,µm^3,Segment,7,5,1,100000001,510000001184,
0.0172463,µm^3,Segment,7,6,1,100000001,510000001187,
0.11259,µm^3,Segment,6,5,1,100000001,510000001208,
0.0224344,µm^3,Segment,8,5,1,100000001,510000001212,
0.0494325,µm^3,Segment,7,5,1,100000001,510000001222,
0.0368267,µm^3,Segment,8,6,1,100000001,510000001227,
0.178522,µm^3,Segment,6,3,1,100000001,510000001247,
0.257161,µm^3,Segment,6,4,1,100000001,510000001269,
0.166509,µm^3,Segment,4,4,1,100000001,510000001295,
0.0252265,µm^3,Segment,5,4,1,100000000,510000001302,
0.299817,µm^3,Segment,4,3,1,100000000,510000001330,
0.0380248,µm^3,Segment,3,2,1,100000000,510000001336,
0.0582049,µm^3,Segment,2,2,1,100000000,510000001348,
0.207151,µm^3,Segment,1,1,1,100000000,510000001369,
0.174525,µm^3,Segment,0,1,1,100000000,510000001394,
0.040743,µm^3,Segment,5,3,1,100000000,510000001398,
0.0634406,µm^3,Segment,4,2,1,100000000,510000001403,
0.0136629,µm^3,Segment,3,3,1,100000000,510000001406,
0.3515,µm^3,Segment,8,5,1,100000001,510000001468,
0.100145,µm^3,Segment,7,4,1,100000001,510000001484,
0.0559279,µm^3,Segment,6,3,1,100000001,510000001493,
0.361509,µm^3,Segment,5,2,1,100000001,510000001549,
0.455938,µm^3,Segment,8,4,1,100000001,510000001613,
0.143471,µm^3,Segment,7,3,1,100000001,510000001629,
0.109991,µm^3,Segment,7,2,1,100000001,510000001645,
0.0942532,µm^3,Segment,6,2,1,100000001,510000001654,
0.0113497,µm^3,Segment,7,3,1,100000001,510000001656,
0.0294843,µm^3,Segment,2,1,1,100000000,510000001658,
0.24624,µm^3,Segment,1,2,1,100000000,510000001689,
0.10825,µm^3,Segment,2,2,1,100000000,510000001715,
0.183239,µm^3,Segment,1,1,1,100000000,510000001730,
0.327584,µm^3,Segment,0,1,1,100000000,510000001752,
0.231163,µm^3,Segment,2,1,1,100000000,510000001776,
0.0781818,µm^3,Segment,1,2,1,100000000,510000001784,
0.0926717,µm^3,Segment,3,2,1,100000001,510000001800,
0.0875193,µm^3,Segment,2,1,1,100000001,510000001805,
0.0306837,µm^3,Segment,4,2,1,100000000,510000001809,
0.29213,µm^3,Segment,3,1,1,100000000,510000001829,
0.0544244,µm^3,Segment,2,2,1,100000000,510000001831,
0.069106,µm^3,Segment,1,2,1,100000000,510000001836,
0.171298,µm^3,Segment,1,2,1,100000001,510000001865,
0.373117,µm^3,Segment,0,1,1,100000001,510000001904,
0.05277,µm^3,Segment,1,1,1,100000001,510000001922,
0.0403589,µm^3,Segment,6,4,1,100000001,510000001927,
0.018942,µm^3,Segment,4,2,1,100000001,510000001930,
0.0259237,µm^3,Segment,3,1,1,100000001,510000001933,
0.590077,µm^3,Segment,2,1,1,100000001,510000002027,
0.643187,µm^3,Segment,1,1,1,100000001,510000002083,
0.0727121,µm^3,Segment,0,1,1,100000001,510000002094,
0.106483,µm^3,Segment,6,2,1,100000001,510000002116,
0.0451566,µm^3,Segment,5,2,1,100000001,510000002119,
0.043042,µm^3,Segment,4,1,1,100000001,510000002126,
0.0396541,µm^3,Segment,3,2,1,100000001,510000002129,
