
Segment Center Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.60988,,Segment,1,13,Image 1,5,1,100000000,510000000020,
0.829156,,Segment,1,12,Image 1,5,1,100000000,510000000023,
1.11803,,Segment,1,11,Image 1,5,1,100000000,510000000030,
2.2659,,Segment,1,10,Image 1,4,1,100000000,510000000051,
1.77169,,Segment,1,9,Image 1,4,1,100000000,510000000056,
2.8,,Segment,1,8,Image 1,4,1,100000000,510000000060,
1.94999,,Segment,1,7,Image 1,4,1,100000000,510000000068,
2.29645,,Segment,1,6,Image 1,4,1,100000000,510000000093,
2.97872,,Segment,1,5,Image 1,4,1,100000000,510000000121,
1.62178,,Segment,1,4,Image 1,3,1,100000000,510000000164,
2.22486,,Segment,1,3,Image 1,2,1,100000000,510000000183,
1.2,,Segment,1,1,Image 1,1,1,100000000,510000000188,
2.12424,,Segment,1,0,Image 1,1,1,100000000,510000000201,
0.942809,,Segment,1,12,Image 1,6,1,100000000,510000000204,
1.24722,,Segment,1,13,Image 1,6,1,100000000,510000000206,
1.77236,,Segment,1,8,Image 1,5,1,100000000,510000000224,
2.67582,,Segment,1,7,Image 1,5,1,100000000,510000000233,
1.60728,,Segment,1,8,Image 1,6,1,100000000,510000000250,
2.33452,,Segment,1,9,Image 1,5,1,100000000,510000000259,
0.816497,,Segment,1,11,Image 1,4,1,100000000,510000000261,
1.69967,,Segment,1,10,Image 1,5,1,100000000,510000000263,
1.55183,,Segment,1,8,Image 1,5,1,100000000,510000000269,
29.6808,,Segment,1,6,Image 1,5,1,100000000,510000000286,
1.72484,,Segment,1,7,Image 1,3,1,100000000,510000000304,
0.816497,,Segment,1,6,Image 1,3,1,100000000,510000000306,
1.85472,,Segment,1,7,Image 1,4,1,100000000,510000000311,
35.0069,,Segment,1,6,Image 1,4,1,100000000,510000000318,
2.41582,,Segment,1,1,Image 1,1,1,100000000,510000000376,
3.04166,,Segment,1,0,Image 1,1,1,100000000,510000000400,
4.53557,,Segment,1,1,Image 1,2,1,100000000,510000000412,
59.5292,,Segment,1,6,Image 1,4,1,100000001,510000000423,
2.54726,,Segment,1,5,Image 1,4,1,100000001,510000000478,
1.81139,,Segment,1,4,Image 1,3,1,100000001,510000000526,
1.49971,,Segment,1,3,Image 1,3,1,100000001,510000000542,
1.92525,,Segment,1,2,Image 1,2,1,100000001,510000000565,
2.06119,,Segment,1,1,Image 1,1,1,100000001,510000000590,
0.471405,,Segment,1,0,Image 1,1,1,100000001,510000000614,
2.29017,,Segment,1,9,Image 1,3,1,100000001,510000000627,
1.08972,,Segment,1,8,Image 1,3,1,100000001,510000000630,
1.34256,,Segment,1,7,Image 1,3,1,100000001,510000000638,
3.06206,,Segment,1,6,Image 1,3,1,100000001,510000000660,
2.46702,,Segment,1,5,Image 1,3,1,100000001,510000000680,
1.4851,,Segment,1,4,Image 1,2,1,100000001,510000000749,
1.75396,,Segment,1,3,Image 1,2,1,100000001,510000000760,
2.12776,,Segment,1,2,Image 1,2,1,100000001,510000000775,
1.96666,,Segment,1,1,Image 1,1,1,100000001,510000000785,
1.55183,,Segment,1,0,Image 1,1,1,100000001,510000000795,
1.2454,,Segment,1,9,Image 1,4,1,100000001,510000000815,
0,,Segment,1,9,Image 1,5,1,100000001,510000000817,
0.5,,Segment,1,7,Image 1,4,1,100000001,510000000822,
1.25831,,Segment,1,5,Image 1,3,1,100000001,510000000827,
1.67208,,Segment,1,4,Image 1,2,1,100000001,510000000843,
1.71494,,Segment,1,3,Image 1,1,1,100000001,510000000869,
2.449,,Segment,1,2,Image 1,1,1,100000001,510000000909,
1.46249,,Segment,1,7,Image 1,2,1,100000001,510000000925,
1.23389,,Segment,1,6,Image 1,2,1,100000001,510000000941,
1.13289,,Segment,1,5,Image 1,2,1,100000001,510000000961,
0.471405,,Segment,1,7,Image 1,3,1,100000001,510000000971,
0.991085,,Segment,1,6,Image 1,3,1,100000001,510000000983,
1.47902,,Segment,1,6,Image 1,4,1,100000001,510000000986,
1.40313,,Segment,1,4,Image 1,4,1,100000001,510000001018,
1.59394,,Segment,1,3,Image 1,3,1,100000001,510000001051,
1.12536,,Segment,1,4,Image 1,3,1,100000001,510000001067,
1.59861,,Segment,1,4,Image 1,3,1,100000001,510000001072,
1.05409,,Segment,1,7,Image 1,4,1,100000001,510000001080,
1.794,,Segment,1,6,Image 1,4,1,100000001,510000001156,
1.82198,,Segment,1,5,Image 1,3,1,100000001,510000001182,
2.82843,,Segment,1,7,Image 1,5,1,100000001,510000001184,
1.92029,,Segment,1,7,Image 1,6,1,100000001,510000001187,
1.98808,,Segment,1,6,Image 1,5,1,100000001,510000001208,
1.93907,,Segment,1,8,Image 1,5,1,100000001,510000001212,
1.70561,,Segment,1,7,Image 1,5,1,100000001,510000001222,
2.08167,,Segment,1,8,Image 1,6,1,100000001,510000001227,
1.86749,,Segment,1,6,Image 1,3,1,100000001,510000001247,
1.73205,,Segment,1,6,Image 1,4,1,100000001,510000001269,
1.16534,,Segment,1,4,Image 1,4,1,100000001,510000001295,
1.32288,,Segment,1,5,Image 1,4,1,100000000,510000001302,
1.50702,,Segment,1,4,Image 1,3,1,100000000,510000001330,
1.2454,,Segment,1,3,Image 1,2,1,100000000,510000001336,
1.52688,,Segment,1,2,Image 1,2,1,100000000,510000001348,
2.49338,,Segment,1,1,Image 1,1,1,100000000,510000001369,
7.06597,,Segment,1,0,Image 1,1,1,100000000,510000001394,
0.489898,,Segment,1,5,Image 1,3,1,100000000,510000001398,
1.34371,,Segment,1,4,Image 1,2,1,100000000,510000001403,
0.433013,,Segment,1,3,Image 1,3,1,100000000,510000001406,
1.73532,,Segment,1,8,Image 1,5,1,100000001,510000001468,
1.4974,,Segment,1,7,Image 1,4,1,100000001,510000001484,
1.09545,,Segment,1,6,Image 1,3,1,100000001,510000001493,
2.01258,,Segment,1,5,Image 1,2,1,100000001,510000001549,
1.59778,,Segment,1,8,Image 1,4,1,100000001,510000001613,
1.68855,,Segment,1,7,Image 1,3,1,100000001,510000001629,
1.85457,,Segment,1,7,Image 1,2,1,100000001,510000001645,
2.18174,,Segment,1,6,Image 1,2,1,100000001,510000001654,
1.69967,,Segment,1,7,Image 1,3,1,100000001,510000001656,
1.24722,,Segment,1,2,Image 1,1,1,100000000,510000001658,
2.66854,,Segment,1,1,Image 1,2,1,100000000,510000001689,
6.11212,,Segment,1,2,Image 1,2,1,100000000,510000001715,
