
Spine Min Diameter
 ==================== 
Spine Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.425293,µm,Spine,3,2,1,100000001,610000003669,
0.332007,µm,Spine,0,1,1,100000000,610000003676,
0.264831,µm,Spine,1,2,1,100000001,610000003680,
0.452327,µm,Spine,1,1,1,100000001,610000003685,
0.371622,µm,Spine,2,1,1,100000000,610000003687,
0.473424,µm,Spine,10,4,1,100000000,610000003706,
0.250917,µm,Spine,9,4,1,100000000,610000003707,
0.1625,µm,Spine,9,5,1,100000000,610000003708,
0.182812,µm,Spine,6,4,1,100000000,610000003709,
0.350379,µm,Spine,5,4,1,100000000,610000003710,
0.346813,µm,Spine,5,4,1,100000000,610000003711,
0.353792,µm,Spine,5,4,1,100000000,610000003712,
0.333252,µm,Spine,5,4,1,100000000,610000003713,
0.174819,µm,Spine,3,2,1,100000000,610000003714,
0.183565,µm,Spine,3,2,1,100000000,610000003715,
0.1625,µm,Spine,1,2,1,100000000,610000003716,
0.271633,µm,Spine,2,2,1,100000000,610000003717,
0.415954,µm,Spine,4,3,1,100000000,610000003718,
0.313892,µm,Spine,6,4,1,100000001,610000003719,
0.341676,µm,Spine,7,4,1,100000001,610000003720,
0.1625,µm,Spine,6,3,1,100000001,610000003721,
0.389908,µm,Spine,5,3,1,100000001,610000003722,
0.348937,µm,Spine,5,3,1,100000001,610000003723,
0.33205,µm,Spine,4,3,1,100000001,610000003724,
0.1625,µm,Spine,2,3,1,100000001,610000003725,
0.225977,µm,Spine,1,2,1,100000001,610000003726,
0.1625,µm,Spine,6,4,1,100000001,610000003732,
0.1625,µm,Spine,6,4,1,100000001,610000003733,
0.230991,µm,Spine,6,2,1,100000001,610000003734,
0.18044,µm,Spine,4,2,1,100000001,610000003735,
0.32279,µm,Spine,4,3,1,100000001,610000003736,
0.326206,µm,Spine,4,4,1,100000001,610000003737,
0.253906,µm,Spine,4,3,1,100000001,610000003738,
0.267266,µm,Spine,4,3,1,100000001,610000003739,
0.298689,µm,Spine,4,3,1,100000001,610000003740,
0.33507,µm,Spine,3,3,1,100000001,610000003741,
0.294554,µm,Spine,3,3,1,100000001,610000003742,
0.196362,µm,Spine,7,4,1,100000001,610000003743,
0.194238,µm,Spine,7,4,1,100000001,610000003744,
0.369465,µm,Spine,7,3,1,100000001,610000003745,
0.1625,µm,Spine,7,2,1,100000001,610000003746,
0.1625,µm,Spine,1,2,1,100000001,610000003749,
0.285433,µm,Spine,0,1,1,100000001,610000003750,
0.259858,µm,Spine,3,3,1,100000001,610000003751,
0.1625,µm,Spine,2,2,1,100000001,610000003752,
0.238492,µm,Spine,2,2,1,100000001,610000003753,
0.205871,µm,Spine,7,3,1,100000001,610000003757,
0.178531,µm,Spine,2,1,1,100000001,610000003758,
0.397781,µm,Spine,1,1,1,100000001,610000003759,
0.177734,µm,Spine,3,2,1,100000001,610000003760,
0.182812,µm,Spine,1,2,1,100000001,610000003761,
0.210136,µm,Spine,1,1,1,100000001,610000003762,
0.331551,µm,Spine,1,1,1,100000001,610000003763,
0.22177,µm,Spine,3,2,1,100000002,610000003764,
0.1625,µm,Spine,2,2,1,100000002,610000003765,
0.187085,µm,Spine,0,1,1,100000002,610000003766,
0.1625,µm,Spine,3,2,1,100000002,610000003767,
0.173926,µm,Spine,3,2,1,100000002,610000003768,
0.512422,µm,Spine,0,1,1,100000002,610000003769,
