
Segment Center Intensity Max Ch=1 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7,,Segment,1,13,Image 1,5,1,100000000,510000000020,
6,,Segment,1,12,Image 1,5,1,100000000,510000000023,
6,,Segment,1,11,Image 1,5,1,100000000,510000000030,
10,,Segment,1,10,Image 1,4,1,100000000,510000000051,
6,,Segment,1,9,Image 1,4,1,100000000,510000000056,
9,,Segment,1,8,Image 1,4,1,100000000,510000000060,
7,,Segment,1,7,Image 1,4,1,100000000,510000000068,
11,,Segment,1,6,Image 1,4,1,100000000,510000000093,
16,,Segment,1,5,Image 1,4,1,100000000,510000000121,
6,,Segment,1,4,Image 1,3,1,100000000,510000000164,
9,,Segment,1,3,Image 1,2,1,100000000,510000000183,
4,,Segment,1,1,Image 1,1,1,100000000,510000000188,
8,,Segment,1,0,Image 1,1,1,100000000,510000000201,
5,,Segment,1,12,Image 1,6,1,100000000,510000000204,
4,,Segment,1,13,Image 1,6,1,100000000,510000000206,
7,,Segment,1,8,Image 1,5,1,100000000,510000000224,
8,,Segment,1,7,Image 1,5,1,100000000,510000000233,
6,,Segment,1,8,Image 1,6,1,100000000,510000000250,
9,,Segment,1,9,Image 1,5,1,100000000,510000000259,
5,,Segment,1,11,Image 1,4,1,100000000,510000000261,
5,,Segment,1,10,Image 1,5,1,100000000,510000000263,
6,,Segment,1,8,Image 1,5,1,100000000,510000000269,
118,,Segment,1,6,Image 1,5,1,100000000,510000000286,
7,,Segment,1,7,Image 1,3,1,100000000,510000000304,
6,,Segment,1,6,Image 1,3,1,100000000,510000000306,
7,,Segment,1,7,Image 1,4,1,100000000,510000000311,
113,,Segment,1,6,Image 1,4,1,100000000,510000000318,
13,,Segment,1,1,Image 1,1,1,100000000,510000000376,
13,,Segment,1,0,Image 1,1,1,100000000,510000000400,
11,,Segment,1,1,Image 1,2,1,100000000,510000000412,
150,,Segment,1,6,Image 1,4,1,100000001,510000000423,
12,,Segment,1,5,Image 1,4,1,100000001,510000000478,
8,,Segment,1,4,Image 1,3,1,100000001,510000000526,
6,,Segment,1,3,Image 1,3,1,100000001,510000000542,
9,,Segment,1,2,Image 1,2,1,100000001,510000000565,
8,,Segment,1,1,Image 1,1,1,100000001,510000000590,
2,,Segment,1,0,Image 1,1,1,100000001,510000000614,
8,,Segment,1,9,Image 1,3,1,100000001,510000000627,
6,,Segment,1,8,Image 1,3,1,100000001,510000000630,
8,,Segment,1,7,Image 1,3,1,100000001,510000000638,
12,,Segment,1,6,Image 1,3,1,100000001,510000000660,
11,,Segment,1,5,Image 1,3,1,100000001,510000000680,
7,,Segment,1,4,Image 1,2,1,100000001,510000000749,
