
Segment Intensity Max Ch=2 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
145,,Segment,2,2,Image 1,2,1,100000001,510000000775,
145,,Segment,2,1,Image 1,1,1,100000001,510000000785,
167,,Segment,2,0,Image 1,1,1,100000001,510000000795,
103,,Segment,2,9,Image 1,4,1,100000001,510000000815,
66,,Segment,2,9,Image 1,5,1,100000001,510000000817,
119,,Segment,2,7,Image 1,4,1,100000001,510000000822,
108,,Segment,2,5,Image 1,3,1,100000001,510000000827,
143,,Segment,2,4,Image 1,2,1,100000001,510000000843,
166,,Segment,2,3,Image 1,1,1,100000001,510000000869,
174,,Segment,2,2,Image 1,1,1,100000001,510000000909,
107,,Segment,2,7,Image 1,2,1,100000001,510000000925,
119,,Segment,2,6,Image 1,2,1,100000001,510000000941,
136,,Segment,2,5,Image 1,2,1,100000001,510000000961,
107,,Segment,2,7,Image 1,3,1,100000001,510000000971,
113,,Segment,2,6,Image 1,3,1,100000001,510000000983,
117,,Segment,2,6,Image 1,4,1,100000001,510000000986,
152,,Segment,2,4,Image 1,4,1,100000001,510000001018,
179,,Segment,2,3,Image 1,3,1,100000001,510000001051,
154,,Segment,2,4,Image 1,3,1,100000001,510000001067,
110,,Segment,2,4,Image 1,3,1,100000001,510000001072,
158,,Segment,2,7,Image 1,4,1,100000001,510000001080,
197,,Segment,2,6,Image 1,4,1,100000001,510000001156,
197,,Segment,2,5,Image 1,3,1,100000001,510000001182,
86,,Segment,2,7,Image 1,5,1,100000001,510000001184,
53,,Segment,2,7,Image 1,6,1,100000001,510000001187,
171,,Segment,2,6,Image 1,5,1,100000001,510000001208,
120,,Segment,2,8,Image 1,5,1,100000001,510000001212,
126,,Segment,2,7,Image 1,5,1,100000001,510000001222,
127,,Segment,2,8,Image 1,6,1,100000001,510000001227,
197,,Segment,2,6,Image 1,3,1,100000001,510000001247,
197,,Segment,2,6,Image 1,4,1,100000001,510000001269,
170,,Segment,2,4,Image 1,4,1,100000001,510000001295,
147,,Segment,2,5,Image 1,4,1,100000000,510000001302,
195,,Segment,2,4,Image 1,3,1,100000000,510000001330,
190,,Segment,2,3,Image 1,2,1,100000000,510000001336,
133,,Segment,2,2,Image 1,2,1,100000000,510000001348,
191,,Segment,2,1,Image 1,1,1,100000000,510000001369,
191,,Segment,2,0,Image 1,1,1,100000000,510000001394,
165,,Segment,2,5,Image 1,3,1,100000000,510000001398,
190,,Segment,2,4,Image 1,2,1,100000000,510000001403,
85,,Segment,2,3,Image 1,3,1,100000000,510000001406,
165,,Segment,2,8,Image 1,5,1,100000001,510000001468,
85,,Segment,2,7,Image 1,4,1,100000001,510000001484,
127,,Segment,2,6,Image 1,3,1,100000001,510000001493,
161,,Segment,2,5,Image 1,2,1,100000001,510000001549,
177,,Segment,2,8,Image 1,4,1,100000001,510000001613,
166,,Segment,2,7,Image 1,3,1,100000001,510000001629,
176,,Segment,2,7,Image 1,2,1,100000001,510000001645,
153,,Segment,2,6,Image 1,2,1,100000001,510000001654,
64,,Segment,2,7,Image 1,3,1,100000001,510000001656,
133,,Segment,2,2,Image 1,1,1,100000000,510000001658,
196,,Segment,2,1,Image 1,2,1,100000000,510000001689,
175,,Segment,2,2,Image 1,2,1,100000000,510000001715,
194,,Segment,2,1,Image 1,1,1,100000000,510000001730,
197,,Segment,2,0,Image 1,1,1,100000000,510000001752,
188,,Segment,2,2,Image 1,1,1,100000000,510000001776,
194,,Segment,2,1,Image 1,2,1,100000000,510000001784,
161,,Segment,2,3,Image 1,2,1,100000001,510000001800,
194,,Segment,2,2,Image 1,1,1,100000001,510000001805,
127,,Segment,2,4,Image 1,2,1,100000000,510000001809,
188,,Segment,2,3,Image 1,1,1,100000000,510000001829,
169,,Segment,2,2,Image 1,2,1,100000000,510000001831,
179,,Segment,2,1,Image 1,2,1,100000000,510000001836,
189,,Segment,2,1,Image 1,2,1,100000001,510000001865,
198,,Segment,2,0,Image 1,1,1,100000001,510000001904,
198,,Segment,2,1,Image 1,1,1,100000001,510000001922,
165,,Segment,2,6,Image 1,4,1,100000001,510000001927,
92,,Segment,2,4,Image 1,2,1,100000001,510000001930,
168,,Segment,2,3,Image 1,1,1,100000001,510000001933,
168,,Segment,2,2,Image 1,1,1,100000001,510000002027,
169,,Segment,2,1,Image 1,1,1,100000001,510000002083,
159,,Segment,2,0,Image 1,1,1,100000001,510000002094,
184,,Segment,2,6,Image 1,2,1,100000001,510000002116,
148,,Segment,2,5,Image 1,2,1,100000001,510000002119,
109,,Segment,2,4,Image 1,1,1,100000001,510000002126,
168,,Segment,2,3,Image 1,2,1,100000001,510000002129,
137,,Segment,2,4,Image 1,3,1,100000001,510000002184,
137,,Segment,2,3,Image 1,2,1,100000001,510000002189,
123,,Segment,2,2,Image 1,2,1,100000001,510000002205,
114,,Segment,2,1,Image 1,1,1,100000001,510000002207,
152,,Segment,2,0,Image 1,1,1,100000001,510000002222,
161,,Segment,2,3,Image 1,2,1,100000002,510000002252,
89,,Segment,2,2,Image 1,2,1,100000002,510000002266,
123,,Segment,2,1,Image 1,1,1,100000002,510000002279,
143,,Segment,2,0,Image 1,1,1,100000002,510000002310,
67,,Segment,2,3,Image 1,3,1,100000001,510000002346,
125,,Segment,2,2,Image 1,2,1,100000001,510000002363,
65,,Segment,2,3,Image 1,2,1,100000001,510000002366,
124,,Segment,2,3,Image 1,3,1,100000002,510000002368,
125,,Segment,2,1,Image 1,2,1,100000002,510000002425,
135,,Segment,2,0,Image 1,1,1,100000002,510000002453,
194,,Segment,2,2,Image 1,3,1,100000001,510000002511,
198,,Segment,2,1,Image 1,2,1,100000001,510000002527,
195,,Segment,2,5,Image 1,3,1,100000001,510000002533,
195,,Segment,2,4,Image 1,2,1,100000001,510000002553,
172,,Segment,2,3,Image 1,2,1,100000001,510000002561,
127,,Segment,2,1,Image 1,2,1,100000002,510000002567,
140,,Segment,2,0,Image 1,1,1,100000002,510000002599,
197,,Segment,2,5,Image 1,2,1,100000001,510000002620,
124,,Segment,2,1,Image 1,1,1,100000002,510000002657,
139,,Segment,2,0,Image 1,1,1,100000002,510000002664,
172,,Segment,2,4,Image 1,3,1,100000001,510000002684,
137,,Segment,2,4,Image 1,2,1,100000001,510000002686,
111,,Segment,2,3,Image 1,2,1,100000002,510000002698,
133,,Segment,2,2,Image 1,1,1,100000002,510000002717,
133,,Segment,2,1,Image 1,1,1,100000002,510000002720,
102,,Segment,2,4,Image 1,1,1,100000001,510000002722,
103,,Segment,2,3,Image 1,3,1,100000001,510000002724,
166,,Segment,2,3,Image 1,2,1,100000001,510000002732,
111,,Segment,2,3,Image 1,1,1,100000002,510000002736,
69,,Segment,2,2,Image 1,1,1,100000002,510000002741,
124,,Segment,2,3,Image 1,2,1,100000001,510000002744,
134,,Segment,2,2,Image 1,2,1,100000001,510000002746,
189,,Segment,2,1,Image 1,2,1,100000001,510000002797,
197,,Segment,2,0,Image 1,1,1,100000001,510000002818,
145,,Segment,2,2,Image 1,2,1,100000002,510000002836,
149,,Segment,2,1,Image 1,1,1,100000002,510000002846,
128,,Segment,2,1,Image 1,2,1,100000002,510000002866,
195,,Segment,2,0,Image 1,1,1,100000002,510000002918,
109,,Segment,2,2,Image 1,1,1,100000001,510000002925,
118,,Segment,2,1,Image 1,2,1,100000001,510000002936,
124,,Segment,2,3,Image 1,3,1,100000001,510000002938,
134,,Segment,2,2,Image 1,3,1,100000001,510000002940,
161,,Segment,2,4,Image 1,2,1,100000001,510000002957,
150,,Segment,2,2,Image 1,2,1,100000001,510000002960,
161,,Segment,2,4,Image 1,1,1,100000001,510000002965,
122,,Segment,2,1,Image 1,2,1,100000001,510000002973,
145,,Segment,2,2,Image 1,1,1,100000002,510000002984,
123,,Segment,2,1,Image 1,2,1,100000002,510000002986,
159,,Segment,2,1,Image 1,1,1,100000002,510000002989,
133,,Segment,2,2,Image 1,2,1,100000002,510000002995,
128,,Segment,2,2,Image 1,2,1,100000001,510000003004,
196,,Segment,2,1,Image 1,1,1,100000001,510000003024,
159,,Segment,2,2,Image 1,1,1,100000001,510000003035,
136,,Segment,2,0,Image 1,1,1,100000002,510000003070,
150,,Segment,2,0,Image 1,1,1,100000002,510000003096,
141,,Segment,2,1,Image 1,2,1,100000001,510000003108,
126,,Segment,2,1,Image 1,2,1,100000002,510000003112,
192,,Segment,2,0,Image 1,1,1,100000002,510000003143,
190,,Segment,2,0,Image 1,1,1,100000001,510000003155,
197,,Segment,2,0,Image 1,1,1,100000002,510000003180,
169,,Segment,2,2,Image 1,1,1,100000000,510000003182,
172,,Segment,2,5,Image 1,3,1,100000000,510000003185,
161,,Segment,2,3,Image 1,1,1,100000001,510000003186,
163,,Segment,2,8,Image 1,4,1,100000001,510000003187,
66,,Segment,2,9,Image 1,4,1,100000001,510000003188,
88,,Segment,2,5,Image 1,3,1,100000001,510000003193,
76,,Segment,2,6,Image 1,3,1,100000001,510000003194,
59,,Segment,2,7,Image 1,4,1,100000001,510000003195,
134,,Segment,2,7,Image 1,3,1,100000001,510000003196,
148,,Segment,2,6,Image 1,3,1,100000001,510000003197,
