
Spine Center Intensity Max Ch=4 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,4,2,Image 1,1,1,100000001,610000003445,
0,,Spine,4,2,Image 1,3,1,100000001,610000003448,
0,,Spine,4,2,Image 1,3,1,100000001,610000003450,
0,,Spine,4,0,Image 1,1,1,100000002,610000003452,
0,,Spine,4,2,Image 1,1,1,100000001,610000003454,
0,,Spine,4,5,Image 1,4,1,100000001,610000003459,
0,,Spine,4,6,Image 1,4,1,100000001,610000003461,
0,,Spine,4,5,Image 1,3,1,100000001,610000003469,
0,,Spine,4,2,Image 1,2,1,100000001,610000003472,
0,,Spine,4,2,Image 1,2,1,100000002,610000003474,
0,,Spine,4,5,Image 1,4,1,100000001,610000003477,
0,,Spine,4,7,Image 1,4,1,100000001,610000003479,
0,,Spine,4,7,Image 1,5,1,100000001,610000003482,
0,,Spine,4,6,Image 1,5,1,100000000,610000003490,
0,,Spine,4,1,Image 1,1,1,100000000,610000003495,
0,,Spine,4,6,Image 1,2,1,100000001,610000003498,
0,,Spine,4,7,Image 1,3,1,100000000,610000003500,
0,,Spine,4,0,Image 1,1,1,100000002,610000003505,
0,,Spine,4,8,Image 1,6,1,100000000,610000003507,
0,,Spine,4,5,Image 1,3,1,100000001,610000003510,
0,,Spine,4,1,Image 1,2,1,100000001,610000003512,
0,,Spine,4,6,Image 1,5,1,100000000,610000003518,
0,,Spine,4,2,Image 1,2,1,100000000,610000003521,
0,,Spine,4,1,Image 1,1,1,100000001,610000003524,
0,,Spine,4,9,Image 1,5,1,100000000,610000003526,
0,,Spine,4,4,Image 1,3,1,100000001,610000003528,
0,,Spine,4,2,Image 1,2,1,100000001,610000003533,
0,,Spine,4,2,Image 1,3,1,100000001,610000003535,
0,,Spine,4,7,Image 1,3,1,100000000,610000003537,
0,,Spine,4,0,Image 1,1,1,100000001,610000003542,
0,,Spine,4,2,Image 1,2,1,100000001,610000003547,
0,,Spine,4,4,Image 1,3,1,100000001,610000003549,
0,,Spine,4,1,Image 1,1,1,100000001,610000003553,
0,,Spine,4,7,Image 1,5,1,100000000,610000003556,
0,,Spine,4,4,Image 1,3,1,100000000,610000003558,
