
Spine Intensity Max Ch=2 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
138,,Spine,2,2,Image 1,1,1,100000001,610000003445,
84,,Spine,2,2,Image 1,3,1,100000001,610000003448,
73,,Spine,2,2,Image 1,3,1,100000001,610000003450,
94,,Spine,2,0,Image 1,1,1,100000002,610000003452,
81,,Spine,2,2,Image 1,1,1,100000001,610000003454,
192,,Spine,2,5,Image 1,4,1,100000001,610000003459,
75,,Spine,2,6,Image 1,4,1,100000001,610000003461,
189,,Spine,2,5,Image 1,3,1,100000001,610000003469,
145,,Spine,2,2,Image 1,2,1,100000001,610000003472,
122,,Spine,2,2,Image 1,2,1,100000002,610000003474,
192,,Spine,2,5,Image 1,4,1,100000001,610000003477,
87,,Spine,2,7,Image 1,4,1,100000001,610000003479,
126,,Spine,2,7,Image 1,5,1,100000001,610000003482,
156,,Spine,2,6,Image 1,5,1,100000000,610000003490,
120,,Spine,2,1,Image 1,1,1,100000000,610000003495,
112,,Spine,2,6,Image 1,2,1,100000001,610000003498,
152,,Spine,2,7,Image 1,3,1,100000000,610000003500,
199,,Spine,2,0,Image 1,1,1,100000002,610000003505,
153,,Spine,2,8,Image 1,6,1,100000000,610000003507,
187,,Spine,2,5,Image 1,3,1,100000001,610000003510,
174,,Spine,2,1,Image 1,2,1,100000001,610000003512,
143,,Spine,2,6,Image 1,5,1,100000000,610000003518,
139,,Spine,2,2,Image 1,2,1,100000000,610000003521,
192,,Spine,2,1,Image 1,1,1,100000001,610000003524,
142,,Spine,2,9,Image 1,5,1,100000000,610000003526,
139,,Spine,2,4,Image 1,3,1,100000001,610000003528,
188,,Spine,2,2,Image 1,2,1,100000001,610000003533,
159,,Spine,2,2,Image 1,3,1,100000001,610000003535,
160,,Spine,2,7,Image 1,3,1,100000000,610000003537,
198,,Spine,2,0,Image 1,1,1,100000001,610000003542,
159,,Spine,2,2,Image 1,2,1,100000001,610000003547,
147,,Spine,2,4,Image 1,3,1,100000001,610000003549,
182,,Spine,2,1,Image 1,1,1,100000001,610000003553,
147,,Spine,2,7,Image 1,5,1,100000000,610000003556,
152,,Spine,2,4,Image 1,3,1,100000000,610000003558,
137,,Spine,2,5,Image 1,4,1,100000000,610000003561,
194,,Spine,2,10,Image 1,4,1,100000000,610000003564,
118,,Spine,2,2,Image 1,2,1,100000001,610000003570,
163,,Spine,2,2,Image 1,1,1,100000000,610000003572,
164,,Spine,2,1,Image 1,2,1,100000001,610000003574,
189,,Spine,2,5,Image 1,4,1,100000001,610000003576,
189,,Spine,2,5,Image 1,3,1,100000001,610000003582,
193,,Spine,2,0,Image 1,1,1,100000001,610000003584,
194,,Spine,2,2,Image 1,2,1,100000001,610000003587,
120,,Spine,2,1,Image 1,1,1,100000000,610000003590,
165,,Spine,2,2,Image 1,3,1,100000001,610000003592,
127,,Spine,2,2,Image 1,2,1,100000001,610000003594,
161,,Spine,2,2,Image 1,2,1,100000001,610000003596,
182,,Spine,2,1,Image 1,1,1,100000001,610000003599,
134,,Spine,2,3,Image 1,2,1,100000000,610000003601,
136,,Spine,2,5,Image 1,4,1,100000000,610000003603,
134,,Spine,2,6,Image 1,4,1,100000000,610000003605,
175,,Spine,2,2,Image 1,2,1,100000001,610000003610,
