
Spine Straightness
 ==================== 
Spine Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,6,4,1,100000001,610000003732,
1,,Spine,6,4,1,100000001,610000003733,
1,,Spine,6,2,1,100000001,610000003734,
1,,Spine,4,2,1,100000001,610000003735,
1,,Spine,4,3,1,100000001,610000003736,
1,,Spine,4,4,1,100000001,610000003737,
1,,Spine,4,3,1,100000001,610000003738,
1,,Spine,4,3,1,100000001,610000003739,
1,,Spine,4,3,1,100000001,610000003740,
1,,Spine,3,3,1,100000001,610000003741,
1,,Spine,3,3,1,100000001,610000003742,
1,,Spine,7,4,1,100000001,610000003743,
1,,Spine,7,4,1,100000001,610000003744,
1,,Spine,7,3,1,100000001,610000003745,
1,,Spine,7,2,1,100000001,610000003746,
1,,Spine,1,2,1,100000001,610000003749,
1,,Spine,0,1,1,100000001,610000003750,
1,,Spine,3,3,1,100000001,610000003751,
1,,Spine,2,2,1,100000001,610000003752,
1,,Spine,2,2,1,100000001,610000003753,
1,,Spine,7,3,1,100000001,610000003757,
1,,Spine,2,1,1,100000001,610000003758,
1,,Spine,1,1,1,100000001,610000003759,
1,,Spine,3,2,1,100000001,610000003760,
1,,Spine,1,2,1,100000001,610000003761,
1,,Spine,1,1,1,100000001,610000003762,
1,,Spine,1,1,1,100000001,610000003763,
1,,Spine,3,2,1,100000002,610000003764,
1,,Spine,2,2,1,100000002,610000003765,
1,,Spine,0,1,1,100000002,610000003766,
1,,Spine,3,2,1,100000002,610000003767,
1,,Spine,3,2,1,100000002,610000003768,
1,,Spine,0,1,1,100000002,610000003769,
