
Spine Center Intensity Sum Ch=1 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
11,,Spine,1,2,Image 1,1,1,100000001,610000003445,
14,,Spine,1,2,Image 1,3,1,100000001,610000003448,
11,,Spine,1,2,Image 1,3,1,100000001,610000003450,
13,,Spine,1,0,Image 1,1,1,100000002,610000003452,
10,,Spine,1,2,Image 1,1,1,100000001,610000003454,
7,,Spine,1,5,Image 1,4,1,100000001,610000003459,
11,,Spine,1,6,Image 1,4,1,100000001,610000003461,
30,,Spine,1,5,Image 1,3,1,100000001,610000003469,
5,,Spine,1,2,Image 1,2,1,100000001,610000003472,
12,,Spine,1,2,Image 1,2,1,100000002,610000003474,
6,,Spine,1,5,Image 1,4,1,100000001,610000003477,
9,,Spine,1,7,Image 1,4,1,100000001,610000003479,
8,,Spine,1,7,Image 1,5,1,100000001,610000003482,
49,,Spine,1,6,Image 1,5,1,100000000,610000003490,
9,,Spine,1,1,Image 1,1,1,100000000,610000003495,
2,,Spine,1,6,Image 1,2,1,100000001,610000003498,
7,,Spine,1,7,Image 1,3,1,100000000,610000003500,
10,,Spine,1,0,Image 1,1,1,100000002,610000003505,
7,,Spine,1,8,Image 1,6,1,100000000,610000003507,
12,,Spine,1,5,Image 1,3,1,100000001,610000003510,
23,,Spine,1,1,Image 1,2,1,100000001,610000003512,
43,,Spine,1,6,Image 1,5,1,100000000,610000003518,
11,,Spine,1,2,Image 1,2,1,100000000,610000003521,
18,,Spine,1,1,Image 1,1,1,100000001,610000003524,
17,,Spine,1,9,Image 1,5,1,100000000,610000003526,
11,,Spine,1,4,Image 1,3,1,100000001,610000003528,
6,,Spine,1,2,Image 1,2,1,100000001,610000003533,
9,,Spine,1,2,Image 1,3,1,100000001,610000003535,
11,,Spine,1,7,Image 1,3,1,100000000,610000003537,
11,,Spine,1,0,Image 1,1,1,100000001,610000003542,
7,,Spine,1,2,Image 1,2,1,100000001,610000003547,
19,,Spine,1,4,Image 1,3,1,100000001,610000003549,
23,,Spine,1,1,Image 1,1,1,100000001,610000003553,
36,,Spine,1,7,Image 1,5,1,100000000,610000003556,
6,,Spine,1,4,Image 1,3,1,100000000,610000003558,
21,,Spine,1,5,Image 1,4,1,100000000,610000003561,
21,,Spine,1,10,Image 1,4,1,100000000,610000003564,
15,,Spine,1,2,Image 1,2,1,100000001,610000003570,
15,,Spine,1,2,Image 1,1,1,100000000,610000003572,
12,,Spine,1,1,Image 1,2,1,100000001,610000003574,
8,,Spine,1,5,Image 1,4,1,100000001,610000003576,
10,,Spine,1,5,Image 1,3,1,100000001,610000003582,
7,,Spine,1,0,Image 1,1,1,100000001,610000003584,
2,,Spine,1,2,Image 1,2,1,100000001,610000003587,
8,,Spine,1,1,Image 1,1,1,100000000,610000003590,
9,,Spine,1,2,Image 1,3,1,100000001,610000003592,
4,,Spine,1,2,Image 1,2,1,100000001,610000003594,
5,,Spine,1,2,Image 1,2,1,100000001,610000003596,
16,,Spine,1,1,Image 1,1,1,100000001,610000003599,
8,,Spine,1,3,Image 1,2,1,100000000,610000003601,
23,,Spine,1,5,Image 1,4,1,100000000,610000003603,
18,,Spine,1,6,Image 1,4,1,100000000,610000003605,
5,,Spine,1,2,Image 1,2,1,100000001,610000003610,
12,,Spine,1,2,Image 1,2,1,100000001,610000003612,
6,,Spine,1,0,Image 1,1,1,100000002,610000003614,
13,,Spine,1,6,Image 1,5,1,100000000,610000003617,
7,,Spine,1,0,Image 1,1,1,100000001,610000003619,
8,,Spine,1,0,Image 1,1,1,100000001,610000003622,
11,,Spine,1,6,Image 1,5,1,100000000,610000003624,
4,,Spine,1,2,Image 1,2,1,100000001,610000003626,
5,,Spine,1,0,Image 1,1,1,100000001,610000003628,
14,,Spine,1,0,Image 1,1,1,100000001,610000003632,
13,,Spine,1,0,Image 1,1,1,100000001,610000003634,
2,,Spine,1,2,Image 1,2,1,100000001,610000003637,
7,,Spine,1,7,Image 1,4,1,100000001,610000003642,
8,,Spine,1,2,Image 1,2,1,100000001,610000003647,
5,,Spine,1,0,Image 1,1,1,100000001,610000003651,
15,,Spine,1,2,Image 1,1,1,100000000,610000003654,
1,,Spine,1,2,Image 1,2,1,100000001,610000003658,
3,,Spine,1,2,Image 1,2,1,100000001,610000003660,
