
Pt Time Type=Segment Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,13,1,Segment Terminal,100000000,800000003,
0,s,Point,12,1,Segment Terminal,100000000,800000018,
0,s,Point,13,1,Segment Terminal,100000000,800000019,
0,s,Point,8,1,Segment Terminal,100000000,800000020,
0,s,Point,8,1,Segment Terminal,100000000,800000022,
0,s,Point,9,1,Segment Terminal,100000000,800000023,
0,s,Point,11,1,Segment Terminal,100000000,800000024,
0,s,Point,10,1,Segment Terminal,100000000,800000025,
0,s,Point,8,1,Segment Terminal,100000000,800000026,
0,s,Point,6,1,Segment Terminal,100000000,800000027,
0,s,Point,7,1,Segment Terminal,100000000,800000028,
0,s,Point,7,1,Segment Terminal,100000000,800000031,
0,s,Point,6,1,Segment Terminal,100000000,800000032,
0,s,Point,1,1,Segment Terminal,100000000,800000034,
0,s,Point,1,1,Segment Terminal,100000000,800000036,
0,s,Point,5,1,Segment Terminal,100000000,800000037,
0,s,Point,5,1,Segment Terminal,100000000,800000043,
0,s,Point,4,1,Segment Terminal,100000000,800000044,
0,s,Point,3,1,Segment Terminal,100000000,800000045,
0,s,Point,2,1,Segment Terminal,100000000,800000046,
0,s,Point,1,1,Segment Terminal,100000000,800000047,
0,s,Point,2,1,Segment Terminal,100000000,800000048,
0,s,Point,2,1,Segment Terminal,100000000,800000051,
0,s,Point,1,1,Segment Terminal,100000000,800000052,
0,s,Point,4,1,Segment Terminal,100000000,800000053,
0,s,Point,3,1,Segment Terminal,100000000,800000054,
0,s,Point,2,1,Segment Terminal,100000000,800000055,
0,s,Point,1,1,Segment Terminal,100000000,800000056,
0,s,Point,6,1,Segment Terminal,100000001,800000057,
0,s,Point,9,1,Segment Terminal,100000001,800000064,
0,s,Point,9,1,Segment Terminal,100000001,800000074,
0,s,Point,9,1,Segment Terminal,100000001,800000075,
0,s,Point,9,1,Segment Terminal,100000001,800000077,
0,s,Point,7,1,Segment Terminal,100000001,800000078,
0,s,Point,5,1,Segment Terminal,100000001,800000079,
0,s,Point,7,1,Segment Terminal,100000001,800000083,
0,s,Point,7,1,Segment Terminal,100000001,800000086,
0,s,Point,6,1,Segment Terminal,100000001,800000087,
0,s,Point,6,1,Segment Terminal,100000001,800000088,
0,s,Point,4,1,Segment Terminal,100000001,800000089,
0,s,Point,4,1,Segment Terminal,100000001,800000091,
0,s,Point,4,1,Segment Terminal,100000001,800000092,
0,s,Point,7,1,Segment Terminal,100000001,800000093,
0,s,Point,7,1,Segment Terminal,100000001,800000096,
0,s,Point,7,1,Segment Terminal,100000001,800000097,
0,s,Point,8,1,Segment Terminal,100000001,800000099,
0,s,Point,8,1,Segment Terminal,100000001,800000101,
0,s,Point,6,1,Segment Terminal,100000001,800000102,
0,s,Point,6,1,Segment Terminal,100000001,800000103,
0,s,Point,4,1,Segment Terminal,100000001,800000104,
0,s,Point,8,1,Segment Terminal,100000001,800000105,
0,s,Point,8,1,Segment Terminal,100000001,800000109,
0,s,Point,7,1,Segment Terminal,100000001,800000110,
0,s,Point,7,1,Segment Terminal,100000001,800000111,
0,s,Point,7,1,Segment Terminal,100000001,800000113,
0,s,Point,3,1,Segment Terminal,100000001,800000114,
0,s,Point,1,1,Segment Terminal,100000001,800000116,
0,s,Point,1,1,Segment Terminal,100000001,800000118,
0,s,Point,6,1,Segment Terminal,100000001,800000119,
0,s,Point,6,1,Segment Terminal,100000001,800000126,
0,s,Point,7,1,Segment Terminal,100000001,800000128,
0,s,Point,7,1,Segment Terminal,100000001,800000130,
0,s,Point,6,1,Segment Terminal,100000001,800000131,
0,s,Point,4,1,Segment Terminal,100000001,800000132,
0,s,Point,3,1,Segment Terminal,100000001,800000133,
0,s,Point,4,1,Segment Terminal,100000001,800000134,
0,s,Point,3,1,Segment Terminal,100000001,800000139,
0,s,Point,3,1,Segment Terminal,100000001,800000141,
0,s,Point,2,1,Segment Terminal,100000001,800000142,
0,s,Point,5,1,Segment Terminal,100000001,800000144,
0,s,Point,5,1,Segment Terminal,100000001,800000147,
0,s,Point,4,1,Segment Terminal,100000001,800000148,
0,s,Point,4,1,Segment Terminal,100000001,800000149,
0,s,Point,4,1,Segment Terminal,100000001,800000150,
0,s,Point,3,1,Segment Terminal,100000001,800000151,
0,s,Point,3,1,Segment Terminal,100000001,800000152,
0,s,Point,3,1,Segment Terminal,100000001,800000153,
0,s,Point,2,1,Segment Terminal,100000001,800000157,
0,s,Point,1,1,Segment Terminal,100000001,800000158,
0,s,Point,3,1,Segment Terminal,100000001,800000159,
0,s,Point,2,1,Segment Terminal,100000001,800000160,
0,s,Point,4,1,Segment Terminal,100000001,800000161,
0,s,Point,2,1,Segment Terminal,100000001,800000163,
0,s,Point,4,1,Segment Terminal,100000001,800000164,
0,s,Point,1,1,Segment Terminal,100000001,800000165,
0,s,Point,2,1,Segment Terminal,100000001,800000166,
0,s,Point,2,1,Segment Terminal,100000001,800000168,
0,s,Point,1,1,Segment Terminal,100000001,800000169,
0,s,Point,0,1,Segment Terminal,100000001,800000170,
0,s,Point,3,1,Segment Terminal,100000002,800000171,
0,s,Point,3,1,Segment Terminal,100000002,800000175,
0,s,Point,1,1,Segment Terminal,100000002,800000176,
0,s,Point,1,1,Segment Terminal,100000002,800000178,
0,s,Point,1,1,Segment Terminal,100000002,800000180,
0,s,Point,3,1,Segment Terminal,100000002,800000182,
0,s,Point,3,1,Segment Terminal,100000002,800000185,
0,s,Point,2,1,Segment Terminal,100000002,800000186,
0,s,Point,2,1,Segment Terminal,100000002,800000187,
0,s,Point,1,1,Segment Terminal,100000002,800000189,
0,s,Point,2,1,Segment Terminal,100000002,800000192,
0,s,Point,1,1,Segment Terminal,100000002,800000193,
0,s,Point,1,1,Segment Terminal,100000002,800000194,
0,s,Point,2,1,Segment Terminal,100000002,800000195,
