
Segment Number of Voxel Ch=2 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
180,,Segment,2,9,Image 1,3,1,100000001,510000000627,
129,,Segment,2,8,Image 1,3,1,100000001,510000000630,
247,,Segment,2,7,Image 1,3,1,100000001,510000000638,
300,,Segment,2,6,Image 1,3,1,100000001,510000000660,
324,,Segment,2,5,Image 1,3,1,100000001,510000000680,
1048,,Segment,2,4,Image 1,2,1,100000001,510000000749,
244,,Segment,2,3,Image 1,2,1,100000001,510000000760,
535,,Segment,2,2,Image 1,2,1,100000001,510000000775,
1075,,Segment,2,1,Image 1,1,1,100000001,510000000785,
709,,Segment,2,0,Image 1,1,1,100000001,510000000795,
134,,Segment,2,9,Image 1,4,1,100000001,510000000815,
30,,Segment,2,9,Image 1,5,1,100000001,510000000817,
58,,Segment,2,7,Image 1,4,1,100000001,510000000822,
94,,Segment,2,5,Image 1,3,1,100000001,510000000827,
225,,Segment,2,4,Image 1,2,1,100000001,510000000843,
867,,Segment,2,3,Image 1,1,1,100000001,510000000869,
1528,,Segment,2,2,Image 1,1,1,100000001,510000000909,
124,,Segment,2,7,Image 1,2,1,100000001,510000000925,
274,,Segment,2,6,Image 1,2,1,100000001,510000000941,
399,,Segment,2,5,Image 1,2,1,100000001,510000000961,
97,,Segment,2,7,Image 1,3,1,100000001,510000000971,
186,,Segment,2,6,Image 1,3,1,100000001,510000000983,
28,,Segment,2,6,Image 1,4,1,100000001,510000000986,
640,,Segment,2,4,Image 1,4,1,100000001,510000001018,
708,,Segment,2,3,Image 1,3,1,100000001,510000001051,
565,,Segment,2,4,Image 1,3,1,100000001,510000001067,
181,,Segment,2,4,Image 1,3,1,100000001,510000001072,
207,,Segment,2,7,Image 1,4,1,100000001,510000001080,
1295,,Segment,2,6,Image 1,4,1,100000001,510000001156,
1492,,Segment,2,5,Image 1,3,1,100000001,510000001182,
47,,Segment,2,7,Image 1,5,1,100000001,510000001184,
53,,Segment,2,7,Image 1,6,1,100000001,510000001187,
296,,Segment,2,6,Image 1,5,1,100000001,510000001208,
70,,Segment,2,8,Image 1,5,1,100000001,510000001212,
130,,Segment,2,7,Image 1,5,1,100000001,510000001222,
107,,Segment,2,8,Image 1,6,1,100000001,510000001227,
489,,Segment,2,6,Image 1,3,1,100000001,510000001247,
634,,Segment,2,6,Image 1,4,1,100000001,510000001269,
426,,Segment,2,4,Image 1,4,1,100000001,510000001295,
83,,Segment,2,5,Image 1,4,1,100000000,510000001302,
803,,Segment,2,4,Image 1,3,1,100000000,510000001330,
155,,Segment,2,3,Image 1,2,1,100000000,510000001336,
171,,Segment,2,2,Image 1,2,1,100000000,510000001348,
549,,Segment,2,1,Image 1,1,1,100000000,510000001369,
561,,Segment,2,0,Image 1,1,1,100000000,510000001394,
130,,Segment,2,5,Image 1,3,1,100000000,510000001398,
220,,Segment,2,4,Image 1,2,1,100000000,510000001403,
41,,Segment,2,3,Image 1,3,1,100000000,510000001406,
863,,Segment,2,8,Image 1,5,1,100000001,510000001468,
261,,Segment,2,7,Image 1,4,1,100000001,510000001484,
187,,Segment,2,6,Image 1,3,1,100000001,510000001493,
960,,Segment,2,5,Image 1,2,1,100000001,510000001549,
1096,,Segment,2,8,Image 1,4,1,100000001,510000001613,
379,,Segment,2,7,Image 1,3,1,100000001,510000001629,
287,,Segment,2,7,Image 1,2,1,100000001,510000001645,
276,,Segment,2,6,Image 1,2,1,100000001,510000001654,
37,,Segment,2,7,Image 1,3,1,100000001,510000001656,
93,,Segment,2,2,Image 1,1,1,100000000,510000001658,
605,,Segment,2,1,Image 1,2,1,100000000,510000001689,
234,,Segment,2,2,Image 1,2,1,100000000,510000001715,
523,,Segment,2,1,Image 1,1,1,100000000,510000001730,
914,,Segment,2,0,Image 1,1,1,100000000,510000001752,
424,,Segment,2,2,Image 1,1,1,100000000,510000001776,
262,,Segment,2,1,Image 1,2,1,100000000,510000001784,
266,,Segment,2,3,Image 1,2,1,100000001,510000001800,
294,,Segment,2,2,Image 1,1,1,100000001,510000001805,
123,,Segment,2,4,Image 1,2,1,100000000,510000001809,
753,,Segment,2,3,Image 1,1,1,100000000,510000001829,
204,,Segment,2,2,Image 1,2,1,100000000,510000001831,
332,,Segment,2,1,Image 1,2,1,100000000,510000001836,
442,,Segment,2,1,Image 1,2,1,100000001,510000001865,
936,,Segment,2,0,Image 1,1,1,100000001,510000001904,
173,,Segment,2,1,Image 1,1,1,100000001,510000001922,
142,,Segment,2,6,Image 1,4,1,100000001,510000001927,
82,,Segment,2,4,Image 1,2,1,100000001,510000001930,
100,,Segment,2,3,Image 1,1,1,100000001,510000001933,
1451,,Segment,2,2,Image 1,1,1,100000001,510000002027,
1338,,Segment,2,1,Image 1,1,1,100000001,510000002083,
254,,Segment,2,0,Image 1,1,1,100000001,510000002094,
279,,Segment,2,6,Image 1,2,1,100000001,510000002116,
138,,Segment,2,5,Image 1,2,1,100000001,510000002119,
150,,Segment,2,4,Image 1,1,1,100000001,510000002126,
129,,Segment,2,3,Image 1,2,1,100000001,510000002129,
679,,Segment,2,4,Image 1,3,1,100000001,510000002184,
207,,Segment,2,3,Image 1,2,1,100000001,510000002189,
267,,Segment,2,2,Image 1,2,1,100000001,510000002205,
80,,Segment,2,1,Image 1,1,1,100000001,510000002207,
231,,Segment,2,0,Image 1,1,1,100000001,510000002222,
140,,Segment,2,3,Image 1,2,1,100000002,510000002252,
136,,Segment,2,2,Image 1,2,1,100000002,510000002266,
215,,Segment,2,1,Image 1,1,1,100000002,510000002279,
328,,Segment,2,0,Image 1,1,1,100000002,510000002310,
36,,Segment,2,3,Image 1,3,1,100000001,510000002346,
224,,Segment,2,2,Image 1,2,1,100000001,510000002363,
24,,Segment,2,3,Image 1,2,1,100000001,510000002366,
37,,Segment,2,3,Image 1,3,1,100000002,510000002368,
523,,Segment,2,1,Image 1,2,1,100000002,510000002425,
84,,Segment,2,0,Image 1,1,1,100000002,510000002453,
733,,Segment,2,2,Image 1,3,1,100000001,510000002511,
779,,Segment,2,1,Image 1,2,1,100000001,510000002527,
157,,Segment,2,5,Image 1,3,1,100000001,510000002533,
637,,Segment,2,4,Image 1,2,1,100000001,510000002553,
296,,Segment,2,3,Image 1,2,1,100000001,510000002561,
77,,Segment,2,1,Image 1,2,1,100000002,510000002567,
473,,Segment,2,0,Image 1,1,1,100000002,510000002599,
861,,Segment,2,5,Image 1,2,1,100000001,510000002620,
347,,Segment,2,1,Image 1,1,1,100000002,510000002657,
192,,Segment,2,0,Image 1,1,1,100000002,510000002664,
402,,Segment,2,4,Image 1,3,1,100000001,510000002684,
119,,Segment,2,4,Image 1,2,1,100000001,510000002686,
356,,Segment,2,3,Image 1,2,1,100000002,510000002698,
480,,Segment,2,2,Image 1,1,1,100000002,510000002717,
135,,Segment,2,1,Image 1,1,1,100000002,510000002720,
97,,Segment,2,4,Image 1,1,1,100000001,510000002722,
91,,Segment,2,3,Image 1,3,1,100000001,510000002724,
230,,Segment,2,3,Image 1,2,1,100000001,510000002732,
298,,Segment,2,3,Image 1,1,1,100000002,510000002736,
96,,Segment,2,2,Image 1,1,1,100000002,510000002741,
79,,Segment,2,3,Image 1,2,1,100000001,510000002744,
51,,Segment,2,2,Image 1,2,1,100000001,510000002746,
889,,Segment,2,1,Image 1,2,1,100000001,510000002797,
809,,Segment,2,0,Image 1,1,1,100000001,510000002818,
260,,Segment,2,2,Image 1,2,1,100000002,510000002836,
305,,Segment,2,1,Image 1,1,1,100000002,510000002846,
317,,Segment,2,1,Image 1,2,1,100000002,510000002866,
914,,Segment,2,0,Image 1,1,1,100000002,510000002918,
188,,Segment,2,2,Image 1,1,1,100000001,510000002925,
202,,Segment,2,1,Image 1,2,1,100000001,510000002936,
51,,Segment,2,3,Image 1,3,1,100000001,510000002938,
61,,Segment,2,2,Image 1,3,1,100000001,510000002940,
160,,Segment,2,4,Image 1,2,1,100000001,510000002957,
131,,Segment,2,2,Image 1,2,1,100000001,510000002960,
151,,Segment,2,4,Image 1,1,1,100000001,510000002965,
179,,Segment,2,1,Image 1,2,1,100000001,510000002973,
229,,Segment,2,2,Image 1,1,1,100000002,510000002984,
91,,Segment,2,1,Image 1,2,1,100000002,510000002986,
119,,Segment,2,1,Image 1,1,1,100000002,510000002989,
134,,Segment,2,2,Image 1,2,1,100000002,510000002995,
43,,Segment,2,2,Image 1,2,1,100000001,510000003004,
736,,Segment,2,1,Image 1,1,1,100000001,510000003024,
69,,Segment,2,2,Image 1,1,1,100000001,510000003035,
446,,Segment,2,0,Image 1,1,1,100000002,510000003070,
383,,Segment,2,0,Image 1,1,1,100000002,510000003096,
674,,Segment,2,1,Image 1,2,1,100000001,510000003108,
102,,Segment,2,1,Image 1,2,1,100000002,510000003112,
410,,Segment,2,0,Image 1,1,1,100000002,510000003143,
321,,Segment,2,0,Image 1,1,1,100000001,510000003155,
611,,Segment,2,0,Image 1,1,1,100000002,510000003180,
120,,Segment,2,2,Image 1,1,1,100000000,510000003182,
256,,Segment,2,5,Image 1,3,1,100000000,510000003185,
111,,Segment,2,3,Image 1,1,1,100000001,510000003186,
79,,Segment,2,8,Image 1,4,1,100000001,510000003187,
47,,Segment,2,9,Image 1,4,1,100000001,510000003188,
58,,Segment,2,5,Image 1,3,1,100000001,510000003193,
62,,Segment,2,6,Image 1,3,1,100000001,510000003194,
33,,Segment,2,7,Image 1,4,1,100000001,510000003195,
64,,Segment,2,7,Image 1,3,1,100000001,510000003196,
93,,Segment,2,6,Image 1,3,1,100000001,510000003197,
