
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2.46711,,Surface,1,Image 1,1,0,
2.07186,,Surface,1,Image 1,1,1,
1.42477,,Surface,1,Image 1,1,2,
2.4812,,Surface,1,Image 1,1,3,
