
Spine Attachment Pt Position
 ==================== 
Spine Attachment Pt Position X,Spine Attachment Pt Position Y,Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
291.14,20797.7,1389.33,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000010908,
313.731,20818.7,1388.32,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000010913,
313.239,20818.3,1388.49,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000010914,
292.148,20809.4,1389.25,µm,Spine,Spine Attachment Pt Position,14,1,1,100000002,610000009381,
293.678,20809.9,1389.61,µm,Spine,Spine Attachment Pt Position,14,1,1,100000002,610000009639,
314.799,20822.5,1389.86,µm,Spine,Spine Attachment Pt Position,14,3,1,100000001,610000009731,
315.685,20822.9,1389.88,µm,Spine,Spine Attachment Pt Position,14,3,1,,610000010927,
315.07,20822.5,1389.92,µm,Spine,Spine Attachment Pt Position,14,3,1,,610000010928,
311.141,20829.4,1390.01,µm,Spine,Spine Attachment Pt Position,14,4,1,100000001,610000009542,
314.595,20821.9,1390.21,µm,Spine,Spine Attachment Pt Position,14,4,1,100000001,610000009785,
310.615,20829.6,1390.03,µm,Spine,Spine Attachment Pt Position,14,4,1,100000001,610000009966,
314.53,20822.1,1390.04,µm,Spine,Spine Attachment Pt Position,14,4,1,,610000010930,
309.818,20829.6,1390.03,µm,Spine,Spine Attachment Pt Position,14,5,1,100000001,610000009445,
309.724,20829.6,1390.02,µm,Spine,Spine Attachment Pt Position,14,5,1,100000001,610000009836,
292.847,20793.6,1388.25,µm,Spine,Spine Attachment Pt Position,14,5,1,,610000010914,
292.995,20793.9,1388.25,µm,Spine,Spine Attachment Pt Position,14,5,1,,610000010915,
293.014,20794.6,1388.34,µm,Spine,Spine Attachment Pt Position,14,5,1,,610000010916,
307.741,20829.5,1389.35,µm,Spine,Spine Attachment Pt Position,14,5,1,,610000010946,
313.773,20819.7,1387.98,µm,Spine,Spine Attachment Pt Position,14,6,1,,610000010911,
313.698,20816.9,1389.78,µm,Spine,Spine Attachment Pt Position,14,8,1,100000001,610000009094,
313.566,20816.8,1390.09,µm,Spine,Spine Attachment Pt Position,14,8,1,100000001,610000009228,
315.569,20817.4,1389.07,µm,Spine,Spine Attachment Pt Position,14,9,1,100000001,610000009846,
315.046,20817.6,1389.4,µm,Spine,Spine Attachment Pt Position,14,9,1,,610000010908,
295.917,20809.8,1390.19,µm,Spine,Spine Attachment Pt Position,15,1,1,100000002,610000009421,
294.668,20810.5,1388.97,µm,Spine,Spine Attachment Pt Position,15,3,1,100000002,610000009717,
293.595,20794.5,1388.47,µm,Spine,Spine Attachment Pt Position,15,5,1,100000002,610000009520,
313.784,20821,1387.99,µm,Spine,Spine Attachment Pt Position,15,7,1,100000001,610000009681,
313.675,20821,1388,µm,Spine,Spine Attachment Pt Position,15,7,1,100000001,610000009961,
313.39,20820.8,1388.1,µm,Spine,Spine Attachment Pt Position,15,7,1,,610000010910,
313.089,20820.4,1388.09,µm,Spine,Spine Attachment Pt Position,15,8,1,100000001,610000009540,
297.202,20809.6,1390.46,µm,Spine,Spine Attachment Pt Position,16,2,1,,610000010951,
317.85,20823.4,1390.48,µm,Spine,Spine Attachment Pt Position,16,4,1,100000001,610000009641,
316.131,20822.9,1389.78,µm,Spine,Spine Attachment Pt Position,16,4,1,,610000010926,
316.783,20822.8,1391.43,µm,Spine,Spine Attachment Pt Position,16,5,1,100000001,610000009453,
316.398,20822.6,1391.14,µm,Spine,Spine Attachment Pt Position,16,5,1,,610000010929,
315.927,20815.6,1388.34,µm,Spine,Spine Attachment Pt Position,16,9,1,,610000010907,
315.888,20814.9,1388.25,µm,Spine,Spine Attachment Pt Position,17,10,1,,610000010906,
317.227,20817.1,1389.02,µm,Spine,Spine Attachment Pt Position,17,11,1,,610000010904,
296.495,20808.9,1390.72,µm,Spine,Spine Attachment Pt Position,17,2,1,,610000010949,
297.255,20810,1390.86,µm,Spine,Spine Attachment Pt Position,17,3,1,,610000010950,
318.334,20824.9,1390.65,µm,Spine,Spine Attachment Pt Position,17,5,1,,610000010923,
318.052,20824.5,1390.79,µm,Spine,Spine Attachment Pt Position,17,5,1,,610000010924,
318.082,20824.1,1390.8,µm,Spine,Spine Attachment Pt Position,17,5,1,,610000010925,
305.849,20829.4,1390.2,µm,Spine,Spine Attachment Pt Position,17,8,1,,610000010947,
316.083,20815.3,1388.06,µm,Spine,Spine Attachment Pt Position,17,9,1,100000001,610000009791,
316.625,20814.3,1388.31,µm,Spine,Spine Attachment Pt Position,18,10,1,,610000010905,
309.835,20827.2,1388.49,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000009191,
296.462,20791,1390.6,µm,Spine,Spine Attachment Pt Position,2,1,1,100000003,610000009245,
310.219,20827.4,1388.65,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000009373,
291.162,20792.2,1391.51,µm,Spine,Spine Attachment Pt Position,2,1,1,100000003,610000009433,
309.437,20827,1388.54,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000009534,
311.297,20825,1388.91,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000009604,
284.047,20816.5,1391.13,µm,Spine,Spine Attachment Pt Position,2,1,1,100000004,610000009626,
316.155,20827.5,1390.86,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000009695,
279.287,20789.6,1391.8,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000009752,
282.356,20805.3,1389.49,µm,Spine,Spine Attachment Pt Position,2,1,1,100000002,610000009833,
311.224,20824.9,1388.88,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000010902,
281.384,20791.8,1389.28,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000010903,
279.327,20790,1391.57,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000010944,
315.508,20827.5,1389.89,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000010968,
315.189,20827.1,1390.45,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000010970,
279.468,20804.2,1391.79,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000010974,
278.468,20804.3,1391.84,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000010975,
277.381,20803.9,1391.96,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000010976,
286.94,20799.5,1388.65,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000009182,
280.946,20812.1,1391.52,µm,Spine,Spine Attachment Pt Position,2,2,1,100000004,610000009303,
280.673,20805.6,1389.72,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000009346,
282.695,20805,1389.61,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000009447,
283.681,20816.9,1392.28,µm,Spine,Spine Attachment Pt Position,2,2,1,100000004,610000009567,
278.852,20791,1391.31,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000009606,
317.348,20826.8,1388.23,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000009622,
283.914,20800,1388.85,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000009800,
311.758,20825,1388.64,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000009817,
308.276,20826.3,1389.39,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000010058,
286.909,20799.4,1388.65,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010896,
311.804,20824.9,1388.49,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010900,
280.005,20791.4,1389.78,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010904,
279.87,20791.6,1389.93,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010905,
279.789,20791.8,1389.99,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010906,
279.086,20792.4,1390.17,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010907,
276.288,20789.3,1389.21,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010908,
290.241,20789.6,1391.47,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010922,
291.062,20790.5,1391.69,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010923,
282.42,20785.7,1388.25,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010935,
285.573,20785.7,1387.99,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010937,
309.724,20826.9,1389.34,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010956,
285.524,20808.1,1392.12,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010971,
283.168,20805.1,1391.79,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010972,
280.108,20803.2,1392.04,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010973,
283.731,20800.4,1388.64,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010982,
312.172,20824.7,1389.96,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000010898,
300.387,20791.8,1392.13,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000010913,
279.595,20804.9,1389.94,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000010929,
280.357,20805,1389.74,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000010930,
295.11,20799.5,1391.83,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000010942,
294.922,20799.9,1391.67,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000010943,
320.43,20822.5,1390.18,µm,Spine,Spine Attachment Pt Position,20,4,1,100000001,610000009458,
319.934,20822.6,1390.43,µm,Spine,Spine Attachment Pt Position,20,4,1,,610000010921,
320.405,20823,1390.55,µm,Spine,Spine Attachment Pt Position,21,5,1,,610000010920,
321.218,20823.1,1390.88,µm,Spine,Spine Attachment Pt Position,21,6,1,,610000010917,
320.519,20823.4,1390.99,µm,Spine,Spine Attachment Pt Position,21,6,1,,610000010918,
320.437,20823.4,1391,µm,Spine,Spine Attachment Pt Position,21,6,1,,610000010919,
316.691,20828.6,1391.28,µm,Spine,Spine Attachment Pt Position,3,1,1,100000001,610000009038,
288.856,20800.8,1388.62,µm,Spine,Spine Attachment Pt Position,3,1,1,100000002,610000009180,
276.441,20801.7,1391.84,µm,Spine,Spine Attachment Pt Position,3,1,1,100000002,610000009314,
280.886,20799.7,1389.15,µm,Spine,Spine Attachment Pt Position,3,1,1,100000002,610000009335,
287.897,20801,1388.65,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000010898,
288.781,20800.8,1388.63,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000010899,
287.83,20793.2,1391.33,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000010919,
288.584,20793.2,1391.38,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000010920,
316.343,20828.1,1391.27,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000010971,
290.641,20794.4,1391.82,µm,Spine,Spine Attachment Pt Position,3,2,1,100000003,610000009078,
282.57,20785.6,1388.18,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000009356,
290.653,20793.6,1391.55,µm,Spine,Spine Attachment Pt Position,3,2,1,100000003,610000009499,
280.041,20806.1,1390.07,µm,Spine,Spine Attachment Pt Position,3,2,1,100000002,610000009646,
308.632,20827.4,1388.76,µm,Spine,Spine Attachment Pt Position,3,2,1,100000001,610000009655,
281.693,20812.2,1391.37,µm,Spine,Spine Attachment Pt Position,3,2,1,100000004,610000009749,
282.688,20785.2,1388.05,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000009851,
287.769,20801.5,1388.86,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010897,
281.607,20812.2,1391.4,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010901,
281.775,20812.2,1391.34,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010902,
275.743,20791.2,1388.1,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010912,
290.814,20793.1,1391.46,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010918,
289.055,20789.4,1391.82,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010921,
280.289,20805.9,1389.88,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010925,
282.696,20785.1,1388,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010933,
282.649,20785.5,1388.08,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010934,
281.048,20785.4,1389.14,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010936,
282.696,20806.5,1389.23,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010937,
308.154,20827.4,1388.48,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010955,
307.737,20826.1,1389.43,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010957,
314.755,20828.8,1391.25,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000010972,
294.668,20800.3,1391.45,µm,Spine,Spine Attachment Pt Position,3,3,1,100000003,610000009273,
278.042,20805.7,1390.6,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000010928,
298.328,20803.5,1392.27,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000010934,
298.51,20802.4,1392.11,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000010935,
298.228,20802,1391.99,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000010936,
281.034,20799.3,1388.25,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000010977,
281.038,20799.4,1388.46,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000010978,
291.673,20802.2,1392.28,µm,Spine,Spine Attachment Pt Position,3,4,1,100000003,610000009212,
276.054,20800.2,1391.33,µm,Spine,Spine Attachment Pt Position,4,1,1,100000002,610000008970,
276.12,20800.3,1391.36,µm,Spine,Spine Attachment Pt Position,4,1,1,100000002,610000009117,
275.218,20807.4,1392.08,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000010906,
284.207,20807.3,1389.63,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000010944,
283.792,20808.8,1391.26,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000009114,
283.551,20808.7,1391.23,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000009210,
279.772,20806.3,1390.42,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000009291,
280.391,20799.7,1388.53,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000009549,
283.045,20807.1,1389.45,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000009617,
283.257,20807.9,1389.35,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000009673,
317.845,20827.7,1388.99,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000009760,
282.611,20791,1389.14,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000010902,
279.859,20806.2,1390.35,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000010924,
284.334,20783,1388.28,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000010927,
282.917,20784.3,1387.91,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000010929,
297.54,20799.4,1391.1,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000010941,
280.041,20799.8,1388.39,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000010979,
279.614,20799.8,1388.31,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000010980,
279.48,20799.8,1388.27,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000010981,
297.25,20799.2,1390.86,µm,Spine,Spine Attachment Pt Position,4,3,1,100000003,610000009089,
277.917,20805.3,1390.71,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000009288,
282.055,20808,1389.32,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000009561,
282.183,20811.8,1391.17,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000010903,
283.273,20783.6,1389.14,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000010930,
282.296,20784,1388.75,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000010931,
286.247,20785.3,1389.32,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000010938,
294.628,20802.4,1391.07,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000010945,
306.988,20826.2,1389.59,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000010958,
284.415,20799.1,1389.06,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000010983,
274.504,20794.4,1390.38,µm,Spine,Spine Attachment Pt Position,4,4,1,100000000,610000009442,
274.549,20794,1390.17,µm,Spine,Spine Attachment Pt Position,4,4,1,100000000,610000009581,
281.006,20807.5,1388.61,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000010921,
280.976,20807.4,1388.63,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000010922,
280.81,20806.9,1388.77,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000010923,
292.872,20789.9,1390.69,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000010925,
292.82,20789.9,1390.67,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000010926,
299.585,20789.7,1389.48,µm,Spine,Spine Attachment Pt Position,5,1,1,100000003,610000008975,
284.733,20807.3,1389.71,µm,Spine,Spine Attachment Pt Position,5,1,1,100000002,610000009323,
285.704,20807.7,1389.88,µm,Spine,Spine Attachment Pt Position,5,1,1,100000002,610000009360,
283.312,20793.3,1389.29,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000010900,
283.08,20793.3,1389.25,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000010901,
285.094,20807.4,1389.77,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000010947,
286.293,20808,1389.95,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000010948,
285.108,20782,1388.74,µm,Spine,Spine Attachment Pt Position,5,2,1,100000000,610000009264,
299.601,20791.9,1389.96,µm,Spine,Spine Attachment Pt Position,5,2,1,100000003,610000009349,
299.502,20791.9,1389.97,µm,Spine,Spine Attachment Pt Position,5,2,1,100000003,610000009481,
280.524,20793.5,1390.82,µm,Spine,Spine Attachment Pt Position,5,2,1,100000000,610000009518,
290.837,20801,1388.78,µm,Spine,Spine Attachment Pt Position,5,2,1,100000002,610000009565,
287.162,20783.8,1388.27,µm,Spine,Spine Attachment Pt Position,5,2,1,100000000,610000009878,
296.827,20793.9,1389.54,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000010895,
291.802,20800.9,1388.84,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000010900,
285.369,20781.6,1389.02,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000010926,
287.301,20783.7,1388.27,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000010939,
