
Segment Intensity Mean Ch=5 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,17,Image 1,8,1,100000001,510000000094,
0,,Segment,5,16,Image 1,7,1,100000001,510000000099,
0,,Segment,5,15,Image 1,6,1,100000001,510000000101,
0,,Segment,5,14,Image 1,5,1,100000001,510000000150,
0,,Segment,5,13,Image 1,4,1,100000001,510000000178,
0,,Segment,5,12,Image 1,4,1,100000001,510000000194,
0,,Segment,5,11,Image 1,3,1,100000001,510000000205,
0,,Segment,5,10,Image 1,3,1,100000001,510000000208,
2.06149,,Segment,5,8,Image 1,3,1,100000001,510000000219,
0,,Segment,5,7,Image 1,3,1,100000001,510000000224,
0,,Segment,5,6,Image 1,3,1,100000001,510000000231,
0,,Segment,5,3,Image 1,1,1,100000001,510000000236,
0,,Segment,5,2,Image 1,1,1,100000001,510000000246,
0,,Segment,5,1,Image 1,1,1,100000001,510000000250,
0,,Segment,5,0,Image 1,1,1,100000001,510000000264,
0,,Segment,5,16,Image 1,6,1,100000001,510000000285,
0,,Segment,5,17,Image 1,7,1,100000001,510000000288,
0,,Segment,5,15,Image 1,5,1,100000001,510000000291,
0,,Segment,5,8,Image 1,7,1,100000003,510000000315,
0,,Segment,5,7,Image 1,6,1,100000003,510000000319,
0,,Segment,5,6,Image 1,5,1,100000003,510000000326,
0,,Segment,5,5,Image 1,4,1,100000003,510000000328,
0,,Segment,5,4,Image 1,4,1,100000003,510000000333,
0,,Segment,5,3,Image 1,4,1,100000003,510000000335,
0,,Segment,5,2,Image 1,3,1,100000003,510000000381,
0,,Segment,5,1,Image 1,2,1,100000003,510000000420,
0,,Segment,5,0,Image 1,1,1,100000003,510000000425,
0,,Segment,5,10,Image 1,6,1,100000003,510000000462,
0,,Segment,5,9,Image 1,6,1,100000003,510000000466,
0,,Segment,5,10,Image 1,7,1,100000003,510000000469,
0,,Segment,5,4,Image 1,5,1,100000003,510000000486,
