
Spine Orientation Angle
 ==================== 
Spine Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
140.259,°,Spine,2,1,1,100000001,610000009191,
176.002,°,Spine,2,2,1,100000000,610000009202,
108.489,°,Spine,8,4,1,100000001,610000009204,
-38.0059,°,Spine,6,2,1,100000003,610000009208,
-6.50349,°,Spine,4,2,1,100000002,610000009210,
-83.4904,°,Spine,3,4,1,100000003,610000009212,
92.1731,°,Spine,3,2,1,100000004,610000009218,
-165.832,°,Spine,14,5,1,100000001,610000009222,
-35.9027,°,Spine,0,1,1,100000002,610000009226,
-147.832,°,Spine,14,8,1,100000001,610000009228,
-39.1403,°,Spine,3,2,1,100000001,610000009241,
139.555,°,Spine,2,1,1,100000003,610000009245,
-56.0024,°,Spine,0,,1,100000001,610000009261,
130.494,°,Spine,5,2,1,100000000,610000009264,
25.2737,°,Spine,3,2,1,100000000,610000009271,
-68.9961,°,Spine,3,3,1,100000003,610000009273,
66.9873,°,Spine,12,5,1,100000002,610000009275,
-17.1457,°,Spine,9,4,1,100000003,610000009279,
-158.093,°,Spine,2,2,1,100000002,610000009284,
-153.995,°,Spine,13,1,1,100000003,610000009286,
-170.769,°,Spine,4,3,1,100000002,610000009288,
-139.362,°,Spine,4,2,1,100000002,610000009291,
168.175,°,Spine,2,2,1,100000000,610000009301,
-96.0765,°,Spine,2,2,1,100000004,610000009303,
-116.959,°,Spine,6,5,1,100000003,610000009305,
5.70949,°,Spine,10,1,1,100000000,610000009308,
-43.6752,°,Spine,7,2,1,100000003,610000009310,
150.979,°,Spine,11,3,1,100000000,610000009312,
-177.103,°,Spine,3,1,1,100000002,610000009314,
-54.4927,°,Spine,7,3,1,100000000,610000009320,
-124.603,°,Spine,5,1,1,100000002,610000009323,
-38.3506,°,Spine,3,2,1,100000001,610000009333,
138.655,°,Spine,3,1,1,100000002,610000009335,
114.694,°,Spine,1,2,1,100000000,610000009337,
73.8495,°,Spine,5,3,1,100000004,610000009340,
44.993,°,Spine,0,1,1,100000002,610000009344,
-102.065,°,Spine,2,2,1,100000002,610000009346,
17.6784,°,Spine,5,2,1,100000003,610000009349,
40.2739,°,Spine,3,2,1,100000000,610000009356,
70.5674,°,Spine,5,1,1,100000002,610000009360,
-127.758,°,Spine,5,3,1,100000002,610000009366,
-72.9325,°,Spine,0,1,1,100000004,610000009369,
-17.1152,°,Spine,2,1,1,100000001,610000009373,
131.318,°,Spine,5,2,1,100000000,610000009379,
-97.6167,°,Spine,14,1,1,100000002,610000009381,
-16.7765,°,Spine,10,1,1,100000002,610000009383,
158.124,°,Spine,0,1,1,100000004,610000009388,
-36.2397,°,Spine,0,1,1,100000004,610000009398,
-144.4,°,Spine,12,5,1,100000002,610000009400,
89.6823,°,Spine,8,4,1,100000001,610000009403,
-156.7,°,Spine,6,4,1,100000003,610000009405,
-51.9401,°,Spine,7,3,1,100000000,610000009409,
127.016,°,Spine,2,2,1,100000001,610000009412,
-67.7956,°,Spine,0,1,1,100000004,610000009415,
-150.485,°,Spine,6,4,1,100000002,610000009419,
-19.44,°,Spine,15,1,1,100000002,610000009421,
126.611,°,Spine,0,1,1,100000001,610000009426,
179.014,°,Spine,6,2,1,100000000,610000009431,
9.1597,°,Spine,2,1,1,100000003,610000009433,
176.543,°,Spine,2,2,1,100000000,610000009438,
18.6007,°,Spine,4,4,1,100000000,610000009442,
-87.4117,°,Spine,14,5,1,100000001,610000009445,
95.9874,°,Spine,2,2,1,100000002,610000009447,
79.8759,°,Spine,11,1,1,100000003,610000009450,
-98.2659,°,Spine,16,5,1,100000001,610000009453,
-90.3414,°,Spine,20,4,1,100000001,610000009458,
-161.703,°,Spine,14,4,1,100000001,610000009461,
31.7396,°,Spine,6,2,1,100000003,610000009465,
21.8883,°,Spine,2,3,1,100000001,610000009471,
165.808,°,Spine,2,2,1,100000000,610000009477,
-68.8999,°,Spine,0,1,1,100000001,610000009479,
-51.238,°,Spine,5,2,1,100000003,610000009481,
103.651,°,Spine,8,4,1,100000002,610000009483,
-7.8408,°,Spine,0,1,1,100000001,610000009486,
-108.886,°,Spine,6,1,1,100000002,610000009490,
126.961,°,Spine,2,2,1,100000002,610000009493,
-110.229,°,Spine,4,2,1,100000002,610000009497,
-147.955,°,Spine,3,2,1,100000003,610000009499,
-80.9921,°,Spine,0,1,1,100000003,610000009502,
-80.0195,°,Spine,0,1,1,100000001,610000009504,
-41.6621,°,Spine,3,2,1,100000001,610000009511,
-109.124,°,Spine,1,2,1,100000000,610000009513,
-159.789,°,Spine,8,2,1,100000000,610000009515,
120.07,°,Spine,5,2,1,100000000,610000009518,
-91.6565,°,Spine,15,5,1,100000002,610000009520,
-104.75,°,Spine,8,3,1,100000000,610000009524,
142.581,°,Spine,8,4,1,100000001,610000009526,
46.0498,°,Spine,10,2,1,100000000,610000009529,
-49.23,°,Spine,2,1,1,100000001,610000009534,
-178.613,°,Spine,2,2,1,100000000,610000009538,
134.071,°,Spine,15,8,1,100000001,610000009540,
56.7976,°,Spine,14,4,1,100000001,610000009542,
149.852,°,Spine,0,1,1,100000004,610000009546,
102.846,°,Spine,4,2,1,100000002,610000009549,
93.2161,°,Spine,3,2,1,100000004,610000009552,
158.178,°,Spine,2,2,1,100000000,610000009556,
103.62,°,Spine,8,4,1,100000001,610000009559,
17.1206,°,Spine,4,3,1,100000002,610000009561,
62.7409,°,Spine,5,2,1,100000002,610000009565,
73.5828,°,Spine,2,2,1,100000004,610000009567,
112.75,°,Spine,0,1,1,100000002,610000009569,
-67.804,°,Spine,4,4,1,100000002,610000009571,
8.4934,°,Spine,0,1,1,100000004,610000009573,
123.242,°,Spine,2,1,1,100000000,610000009576,
96.4394,°,Spine,10,4,1,100000002,610000009578,
-149.88,°,Spine,4,4,1,100000000,610000009581,
-27.0095,°,Spine,3,1,1,100000001,610000009583,
63.0397,°,Spine,7,3,1,100000000,610000009585,
-149.486,°,Spine,2,2,1,100000002,610000009590,
159.109,°,Spine,11,3,1,100000000,610000009592,
-42.0318,°,Spine,1,2,1,100000004,610000009594,
-57.0126,°,Spine,10,1,1,100000002,610000009596,
78.3646,°,Spine,0,1,1,100000002,610000009598,
147.044,°,Spine,2,1,1,100000001,610000009604,
3.88354,°,Spine,2,2,1,100000000,610000009606,
22.9269,°,Spine,7,2,1,100000002,610000009610,
-84.6042,°,Spine,1,2,1,100000000,610000009612,
-128.577,°,Spine,2,1,1,100000002,610000009614,
172.719,°,Spine,4,2,1,100000002,610000009617,
-73.3929,°,Spine,11,2,1,100000000,610000009619,
-82.1207,°,Spine,2,2,1,100000001,610000009622,
107.218,°,Spine,8,1,1,100000000,610000009624,
-19.5951,°,Spine,2,1,1,100000004,610000009626,
134.114,°,Spine,2,1,1,100000002,610000009628,
129.729,°,Spine,4,4,1,100000002,610000009633,
-83.7188,°,Spine,6,4,1,100000002,610000009635,
-136.095,°,Spine,14,1,1,100000002,610000009639,
58.4912,°,Spine,16,4,1,100000001,610000009641,
-16.9785,°,Spine,3,2,1,100000000,610000009644,
-153.543,°,Spine,3,2,1,100000002,610000009646,
-78.421,°,Spine,0,1,1,100000004,610000009650,
110.311,°,Spine,3,2,1,100000001,610000009655,
-172.546,°,Spine,17,2,1,100000002,610000009658,
-59.2078,°,Spine,9,4,1,100000001,610000009660,
146.985,°,Spine,5,3,1,100000003,610000009662,
157.192,°,Spine,2,2,1,100000000,610000009666,
17.1513,°,Spine,2,2,1,100000001,610000009669,
82.326,°,Spine,4,2,1,100000002,610000009673,
-138.051,°,Spine,0,1,1,100000002,610000009675,
76.3984,°,Spine,15,7,1,100000001,610000009681,
-150.778,°,Spine,5,2,1,100000000,610000009685,
104.475,°,Spine,8,1,1,100000002,610000009687,
-43.8309,°,Spine,0,1,1,100000004,610000009689,
-105.356,°,Spine,1,2,1,100000000,610000009692,
-32.6609,°,Spine,2,1,1,100000001,610000009695,
-72.1116,°,Spine,4,3,1,100000004,610000009697,
161.88,°,Spine,8,3,1,100000002,610000009701,
35.8833,°,Spine,13,1,1,100000003,610000009703,
96.1342,°,Spine,8,1,1,100000002,610000009706,
-101.884,°,Spine,4,4,1,100000002,610000009708,
85.1988,°,Spine,6,2,1,100000003,610000009710,
-14.271,°,Spine,3,3,1,100000003,610000009712,
-134.141,°,Spine,5,3,1,100000002,610000009714,
97.7136,°,Spine,15,3,1,100000002,610000009717,
-136.814,°,Spine,0,1,1,100000002,610000009721,
-60.3999,°,Spine,6,2,1,100000000,610000009726,
-83.684,°,Spine,0,1,1,100000004,610000009729,
40.2048,°,Spine,14,3,1,100000001,610000009731,
115.757,°,Spine,15,7,1,100000001,610000009735,
42.9198,°,Spine,6,4,1,100000002,610000009738,
122.256,°,Spine,2,2,1,100000002,610000009742,
124.546,°,Spine,0,1,1,100000001,610000009746,
135.644,°,Spine,3,2,1,100000004,610000009749,
81.4392,°,Spine,2,1,1,100000000,610000009752,
41.9499,°,Spine,13,4,1,100000001,610000009756,
144.942,°,Spine,4,2,1,100000001,610000009760,
36.0098,°,Spine,1,2,1,100000000,610000009767,
164.966,°,Spine,13,5,1,100000002,610000009769,
29.1718,°,Spine,13,4,1,100000001,610000009773,
104.13,°,Spine,0,1,1,100000004,610000009776,
-147.986,°,Spine,0,1,1,100000002,610000009780,
-161.7,°,Spine,14,4,1,100000001,610000009785,
13.7592,°,Spine,1,1,1,100000003,610000009789,
93.2571,°,Spine,17,9,1,100000001,610000009791,
-12.0817,°,Spine,0,1,1,100000004,610000009793,
-137.31,°,Spine,2,2,1,100000002,610000009800,
-144.892,°,Spine,0,1,1,100000001,610000009803,
175.446,°,Spine,1,2,1,100000000,610000009805,
-163.822,°,Spine,0,1,1,100000004,610000009808,
124.189,°,Spine,7,2,1,100000002,610000009814,
15.0299,°,Spine,2,2,1,100000001,610000009817,
147.658,°,Spine,2,2,1,100000000,610000009819,
-94.0923,°,Spine,0,1,1,100000004,610000009826,
158.164,°,Spine,0,1,1,100000004,610000009830,
-1.09513,°,Spine,2,1,1,100000002,610000009833,
-102.255,°,Spine,14,5,1,100000001,610000009836,
137.54,°,Spine,9,2,1,100000001,610000009839,
26.3753,°,Spine,0,1,1,100000000,610000009842,
-117.568,°,Spine,1,1,1,100000001,610000009844,
65.4357,°,Spine,14,9,1,100000001,610000009846,
16.6988,°,Spine,3,2,1,100000000,610000009851,
70.8575,°,Spine,16,3,1,100000001,610000009854,
-152.816,°,Spine,6,2,1,100000000,610000009858,
-24.1469,°,Spine,1,2,1,100000000,610000009863,
-74.225,°,Spine,0,1,1,100000004,610000009870,
60.6106,°,Spine,2,2,1,100000000,610000009875,
-91.5996,°,Spine,5,2,1,100000000,610000009878,
7.727,°,Spine,3,1,1,100000000,610000009888,
-124.574,°,Spine,10,2,1,100000000,610000009898,
164.797,°,Spine,6,3,1,100000001,610000009901,
-70.9263,°,Spine,0,1,1,100000004,610000009904,
-121.79,°,Spine,1,2,1,100000000,610000009909,
172.803,°,Spine,5,2,1,100000002,610000009913,
-93.2408,°,Spine,8,4,1,100000001,610000009916,
84.4736,°,Spine,0,1,1,100000000,610000009920,
-45.2901,°,Spine,14,5,1,100000001,610000009925,
15.0023,°,Spine,1,2,1,100000000,610000009929,
24.9881,°,Spine,13,4,1,100000001,610000009932,
88.2435,°,Spine,0,1,1,100000002,610000009935,
163.354,°,Spine,0,1,1,100000002,610000009939,
-123.287,°,Spine,0,1,1,100000000,610000009949,
125.027,°,Spine,15,7,1,100000001,610000009961,
47.168,°,Spine,14,4,1,100000001,610000009966,
74.378,°,Spine,1,2,1,100000000,610000009974,
105.911,°,Spine,3,2,1,100000004,610000009978,
-8.71728,°,Spine,1,1,1,100000001,610000009983,
-15.5335,°,Spine,1,2,1,100000000,610000009995,
145.593,°,Spine,4,2,1,100000000,610000010003,
-40.1045,°,Spine,0,1,1,100000004,610000010011,
68.6893,°,Spine,4,2,1,100000000,610000010013,
-54.7338,°,Spine,1,2,1,100000000,610000010015,
50.3798,°,Spine,5,1,1,100000002,610000010029,
105.015,°,Spine,2,2,1,100000001,610000010058,
148.588,°,Spine,0,1,1,100000004,610000010060,
-38.2558,°,Spine,0,1,1,100000002,610000010066,
-29.2748,°,Spine,0,1,1,100000001,610000010074,
108.767,°,Spine,13,5,1,100000002,610000010097,
-157.984,°,Spine,2,2,1,100000000,610000010126,
-30.6992,°,Spine,2,2,1,100000000,610000010127,
-93.1302,°,Spine,2,2,1,100000000,610000010128,
74.7764,°,Spine,2,2,1,100000000,610000010129,
58.2069,°,Spine,10,2,1,100000000,610000010130,
67.6723,°,Spine,10,2,1,100000000,610000010131,
-116.971,°,Spine,8,3,1,100000000,610000010132,
-65.9426,°,Spine,6,1,1,100000000,610000010133,
-32.9113,°,Spine,6,1,1,100000000,610000010134,
-64.0234,°,Spine,5,1,1,100000000,610000010135,
-59.8761,°,Spine,5,1,1,100000000,610000010136,
-45.2535,°,Spine,4,2,1,100000000,610000010137,
121.652,°,Spine,2,1,1,100000000,610000010138,
-118.348,°,Spine,10,3,1,100000000,610000010139,
120.746,°,Spine,9,4,1,100000000,610000010140,
-161.857,°,Spine,9,4,1,100000000,610000010141,
11.081,°,Spine,9,4,1,100000000,610000010142,
41.2971,°,Spine,9,4,1,100000000,610000010143,
81.8886,°,Spine,8,3,1,100000000,610000010144,
-94.5014,°,Spine,8,3,1,100000000,610000010145,
133.853,°,Spine,8,2,1,100000000,610000010146,
144.492,°,Spine,9,1,1,100000000,610000010147,
8.30233,°,Spine,8,2,1,100000000,610000010148,
-2.63118,°,Spine,8,2,1,100000000,610000010149,
140.471,°,Spine,3,2,1,100000000,610000010150,
160.043,°,Spine,1,1,1,100000000,610000010151,
1.4071,°,Spine,2,2,1,100000000,610000010152,
-134.391,°,Spine,1,2,1,100000000,610000010153,
-110.448,°,Spine,1,2,1,100000000,610000010154,
50.6329,°,Spine,0,1,1,100000000,610000010155,
-22.4504,°,Spine,2,1,1,100000000,610000010156,
-10.7393,°,Spine,9,4,1,100000000,610000010157,
88.0949,°,Spine,8,3,1,100000000,610000010158,
109.742,°,Spine,7,2,1,100000000,610000010159,
69.3871,°,Spine,5,2,1,100000000,610000010160,
94.7119,°,Spine,5,2,1,100000000,610000010161,
153.225,°,Spine,4,3,1,100000000,610000010162,
156.006,°,Spine,2,2,1,100000000,610000010163,
-135.588,°,Spine,5,2,1,100000000,610000010164,
16.3086,°,Spine,4,2,1,100000000,610000010165,
-157.107,°,Spine,4,2,1,100000000,610000010166,
86.3444,°,Spine,4,2,1,100000000,610000010167,
150.527,°,Spine,4,3,1,100000000,610000010168,
150.988,°,Spine,4,3,1,100000000,610000010169,
-52.1643,°,Spine,3,2,1,100000000,610000010170,
-9.87187,°,Spine,3,2,1,100000000,610000010171,
-6.93424,°,Spine,3,2,1,100000000,610000010172,
44.4225,°,Spine,2,2,1,100000000,610000010173,
-11.5535,°,Spine,3,2,1,100000000,610000010174,
-26.162,°,Spine,0,1,1,100000000,610000010175,
18.1332,°,Spine,0,1,1,100000000,610000010176,
75.0895,°,Spine,1,2,1,100000000,610000010180,
-118.57,°,Spine,1,2,1,100000000,610000010181,
-113.356,°,Spine,17,8,1,100000001,610000010183,
-100.083,°,Spine,14,5,1,100000001,610000010184,
121.845,°,Spine,13,4,1,100000001,610000010185,
135.232,°,Spine,13,4,1,100000001,610000010186,
151.53,°,Spine,13,4,1,100000001,610000010187,
165.691,°,Spine,13,4,1,100000001,610000010188,
13.6041,°,Spine,11,5,1,100000001,610000010189,
147.604,°,Spine,9,4,1,100000001,610000010190,
-1.37302,°,Spine,8,4,1,100000001,610000010191,
-54.4906,°,Spine,8,4,1,100000001,610000010192,
167.872,°,Spine,7,3,1,100000001,610000010193,
-98.8807,°,Spine,7,3,1,100000001,610000010194,
-6.14314,°,Spine,17,11,1,100000001,610000010195,
8.01941,°,Spine,18,10,1,100000001,610000010196,
0,°,Spine,17,10,1,100000001,610000010197,
-4.46676,°,Spine,16,9,1,100000001,610000010198,
-46.8669,°,Spine,14,9,1,100000001,610000010199,
-69.6526,°,Spine,16,7,1,100000001,610000010200,
29.5096,°,Spine,15,7,1,100000001,610000010201,
-84.5501,°,Spine,14,6,1,100000001,610000010202,
-162.35,°,Spine,14,6,1,100000001,610000010203,
106.422,°,Spine,13,6,1,100000001,610000010204,
-59.5712,°,Spine,13,6,1,100000001,610000010205,
-119.013,°,Spine,11,5,1,100000001,610000010206,
6.13565,°,Spine,9,4,1,100000001,610000010207,
-151.893,°,Spine,21,6,1,100000001,610000010208,
-24.3455,°,Spine,21,6,1,100000001,610000010209,
82.8973,°,Spine,21,6,1,100000001,610000010210,
5.9131,°,Spine,21,5,1,100000001,610000010211,
-147.476,°,Spine,20,4,1,100000001,610000010212,
-72.9249,°,Spine,19,4,1,100000001,610000010213,
8.37068,°,Spine,17,5,1,100000001,610000010214,
153.622,°,Spine,17,5,1,100000001,610000010215,
13.7643,°,Spine,17,5,1,100000001,610000010216,
54.3877,°,Spine,16,4,1,100000001,610000010217,
102.452,°,Spine,14,3,1,100000001,610000010218,
-77.1146,°,Spine,14,3,1,100000001,610000010219,
90.1679,°,Spine,16,5,1,100000001,610000010220,
-149.566,°,Spine,14,4,1,100000001,610000010221,
56.6883,°,Spine,10,4,1,100000001,610000010222,
-143.365,°,Spine,8,3,1,100000001,610000010223,
96.5402,°,Spine,9,2,1,100000001,610000010224,
48.791,°,Spine,6,2,1,100000001,610000010225,
168.37,°,Spine,7,2,1,100000001,610000010226,
-48.9789,°,Spine,2,1,1,100000001,610000010227,
-2.65673,°,Spine,2,1,1,100000001,610000010228,
40.7598,°,Spine,2,2,1,100000001,610000010229,
141.198,°,Spine,2,1,1,100000001,610000010230,
24.4795,°,Spine,2,3,1,100000001,610000010231,
164.613,°,Spine,1,1,1,100000001,610000010232,
-31.7014,°,Spine,0,1,1,100000001,610000010233,
44.9805,°,Spine,0,1,1,100000001,610000010234,
-45.2151,°,Spine,0,1,1,100000001,610000010235,
6.2474,°,Spine,8,4,1,100000001,610000010236,
-99.1962,°,Spine,6,4,1,100000001,610000010237,
75.1414,°,Spine,6,4,1,100000001,610000010238,
67.0846,°,Spine,6,4,1,100000001,610000010239,
-151.888,°,Spine,7,4,1,100000001,610000010240,
54.8071,°,Spine,6,3,1,100000001,610000010241,
-117.419,°,Spine,4,3,1,100000001,610000010242,
110.421,°,Spine,3,2,1,100000001,610000010243,
0,°,Spine,2,2,1,100000001,610000010244,
147.004,°,Spine,6,3,1,100000001,610000010245,
113.116,°,Spine,6,3,1,100000001,610000010246,
45.2141,°,Spine,6,3,1,100000001,610000010247,
76.4102,°,Spine,5,2,1,100000001,610000010248,
-67.4908,°,Spine,3,2,1,100000001,610000010249,
-62.6615,°,Spine,1,1,1,100000001,610000010250,
-165.256,°,Spine,0,1,1,100000001,610000010251,
116.264,°,Spine,0,1,1,100000001,610000010252,
-135.926,°,Spine,5,3,1,100000001,610000010253,
105.363,°,Spine,7,3,1,100000001,610000010254,
-135.364,°,Spine,0,1,1,100000001,610000010255,
-119.61,°,Spine,3,2,1,100000001,610000010256,
-63.4668,°,Spine,3,1,1,100000001,610000010257,
-109.687,°,Spine,2,1,1,100000001,610000010258,
-152.601,°,Spine,2,1,1,100000001,610000010259,
25.3984,°,Spine,2,1,1,100000001,610000010260,
-52.534,°,Spine,14,5,1,100000002,610000010261,
-21.737,°,Spine,14,5,1,100000002,610000010262,
0,°,Spine,14,5,1,100000002,610000010263,
174.482,°,Spine,14,5,1,100000002,610000010264,
44.1414,°,Spine,12,4,1,100000002,610000010265,
-176.118,°,Spine,12,4,1,100000002,610000010266,
32.6642,°,Spine,13,6,1,100000002,610000010267,
-99.2327,°,Spine,12,5,1,100000002,610000010268,
-87.0596,°,Spine,12,5,1,100000002,610000010269,
-63.3074,°,Spine,11,5,1,100000002,610000010270,
-51.4698,°,Spine,11,5,1,100000002,610000010271,
-33.4542,°,Spine,10,4,1,100000002,610000010272,
-149.584,°,Spine,8,3,1,100000002,610000010273,
-160.014,°,Spine,8,3,1,100000002,610000010274,
-38.735,°,Spine,7,3,1,100000002,610000010275,
-20.6957,°,Spine,7,3,1,100000002,610000010276,
-84.1375,°,Spine,5,2,1,100000002,610000010277,
-127.655,°,Spine,3,1,1,100000002,610000010278,
-86.4653,°,Spine,3,1,1,100000002,610000010279,
-106.583,°,Spine,3,2,1,100000002,610000010280,
145.117,°,Spine,2,2,1,100000002,610000010281,
108.256,°,Spine,0,1,1,100000002,610000010282,
-89.6115,°,Spine,4,3,1,100000002,610000010283,
-136.247,°,Spine,2,2,1,100000002,610000010284,
-176.594,°,Spine,0,1,1,100000002,610000010285,
99.5784,°,Spine,4,2,1,100000002,610000010286,
103.56,°,Spine,4,2,1,100000002,610000010287,
-117.94,°,Spine,4,2,1,100000002,610000010288,
38.7617,°,Spine,3,3,1,100000002,610000010289,
-168.042,°,Spine,3,3,1,100000002,610000010290,
0,°,Spine,11,4,1,100000002,610000010291,
-132.707,°,Spine,9,4,1,100000002,610000010292,
164.495,°,Spine,8,4,1,100000002,610000010293,
110.859,°,Spine,8,3,1,100000002,610000010294,
-11.06,°,Spine,7,3,1,100000002,610000010295,
-23.1408,°,Spine,7,3,1,100000002,610000010296,
-86.8343,°,Spine,7,3,1,100000002,610000010297,
-153.847,°,Spine,7,3,1,100000002,610000010298,
-171.583,°,Spine,17,2,1,100000002,610000010299,
170.51,°,Spine,17,3,1,100000002,610000010300,
-73.5041,°,Spine,16,2,1,100000002,610000010301,
-173.127,°,Spine,13,2,1,100000002,610000010302,
-88.6784,°,Spine,13,2,1,100000002,610000010303,
-46.8354,°,Spine,12,1,1,100000002,610000010304,
-2.17003,°,Spine,12,1,1,100000002,610000010305,
-88.8255,°,Spine,10,1,1,100000002,610000010306,
-11.7593,°,Spine,10,2,1,100000002,610000010307,
43.727,°,Spine,10,2,1,100000002,610000010308,
118.655,°,Spine,8,2,1,100000002,610000010309,
-11.6832,°,Spine,7,2,1,100000002,610000010310,
111.353,°,Spine,6,1,1,100000002,610000010311,
85.7671,°,Spine,5,1,1,100000002,610000010312,
126.55,°,Spine,5,1,1,100000002,610000010313,
177.963,°,Spine,5,2,1,100000002,610000010314,
28.5296,°,Spine,5,2,1,100000002,610000010315,
-109.507,°,Spine,4,1,1,100000002,610000010316,
32.7599,°,Spine,6,2,1,100000002,610000010317,
-69.9066,°,Spine,6,2,1,100000002,610000010318,
64.6845,°,Spine,6,3,1,100000002,610000010319,
140.741,°,Spine,5,2,1,100000002,610000010320,
-77.861,°,Spine,5,2,1,100000002,610000010321,
106.436,°,Spine,5,2,1,100000002,610000010322,
-94.9013,°,Spine,6,4,1,100000002,610000010323,
-55.9149,°,Spine,6,3,1,100000002,610000010324,
-165.443,°,Spine,6,4,1,100000002,610000010325,
167.87,°,Spine,6,4,1,100000002,610000010326,
-148.212,°,Spine,5,3,1,100000002,610000010327,
-157.899,°,Spine,4,2,1,100000002,610000010328,
57.1579,°,Spine,3,2,1,100000002,610000010329,
-117.448,°,Spine,6,4,1,100000002,610000010330,
46.45,°,Spine,6,4,1,100000002,610000010331,
-166.723,°,Spine,6,5,1,100000002,610000010332,
113.925,°,Spine,4,4,1,100000002,610000010333,
163.522,°,Spine,4,4,1,100000002,610000010334,
-54.8627,°,Spine,4,4,1,100000002,610000010335,
-88.0138,°,Spine,4,2,1,100000002,610000010336,
-131.332,°,Spine,3,2,1,100000002,610000010337,
166.607,°,Spine,5,4,1,100000002,610000010338,
2.57336,°,Spine,5,4,1,100000002,610000010339,
57.4825,°,Spine,3,3,1,100000002,610000010340,
-86.7236,°,Spine,2,3,1,100000002,610000010341,
-112.988,°,Spine,2,3,1,100000002,610000010342,
-169.038,°,Spine,0,1,1,100000002,610000010343,
119.067,°,Spine,2,1,1,100000002,610000010344,
-142.873,°,Spine,2,1,1,100000002,610000010345,
-138.436,°,Spine,2,1,1,100000002,610000010346,
-174.458,°,Spine,2,2,1,100000002,610000010347,
96.8649,°,Spine,2,2,1,100000002,610000010348,
-63.3243,°,Spine,2,2,1,100000002,610000010349,
120.263,°,Spine,0,1,1,100000002,610000010350,
-114.612,°,Spine,0,1,1,100000002,610000010351,
-61.493,°,Spine,0,1,1,100000002,610000010352,
1.174,°,Spine,6,5,1,100000003,610000010353,
-29.8776,°,Spine,6,5,1,100000003,610000010354,
75.3126,°,Spine,2,3,1,100000003,610000010355,
-62.8158,°,Spine,10,4,1,100000003,610000010356,
8.36968,°,Spine,10,2,1,100000003,610000010357,
29.92,°,Spine,13,1,1,100000003,610000010358,
122.387,°,Spine,13,1,1,100000003,610000010359,
-13.6497,°,Spine,12,2,1,100000003,610000010360,
-95.9797,°,Spine,10,1,1,100000003,610000010361,
-99.0862,°,Spine,7,1,1,100000003,610000010362,
-69.4439,°,Spine,7,2,1,100000003,610000010363,
78.4849,°,Spine,6,1,1,100000003,610000010364,
-9.24677,°,Spine,6,2,1,100000003,610000010365,
-102.148,°,Spine,13,5,1,100000003,610000010366,
114.488,°,Spine,8,4,1,100000003,610000010367,
138.26,°,Spine,8,4,1,100000003,610000010368,
119.708,°,Spine,7,3,1,100000003,610000010369,
-19.8453,°,Spine,7,3,1,100000003,610000010370,
167.817,°,Spine,5,2,1,100000003,610000010371,
-82.5328,°,Spine,1,2,1,100000003,610000010372,
173.268,°,Spine,0,1,1,100000003,610000010373,
-122.245,°,Spine,6,4,1,100000003,610000010374,
-178.623,°,Spine,6,4,1,100000003,610000010375,
-65.2028,°,Spine,4,4,1,100000003,610000010376,
51.0863,°,Spine,4,4,1,100000003,610000010377,
-60.0292,°,Spine,3,2,1,100000003,610000010378,
-43.6061,°,Spine,2,2,1,100000003,610000010379,
112.895,°,Spine,2,2,1,100000003,610000010380,
