
Spine Center Intensity Min Ch=4 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
80,,Spine,4,0,Image 1,2,1,100000001,610000009261,
0,,Spine,4,5,Image 1,2,1,100000000,610000009264,
43,,Spine,4,3,Image 1,2,1,100000000,610000009271,
26,,Spine,4,3,Image 1,3,1,100000003,610000009273,
0,,Spine,4,12,Image 1,5,1,100000002,610000009275,
27,,Spine,4,9,Image 1,4,1,100000003,610000009279,
0,,Spine,4,2,Image 1,2,1,100000002,610000009284,
12,,Spine,4,13,Image 1,1,1,100000003,610000009286,
7,,Spine,4,4,Image 1,3,1,100000002,610000009288,
0,,Spine,4,4,Image 1,2,1,100000002,610000009291,
59,,Spine,4,2,Image 1,2,1,100000000,610000009301,
18,,Spine,4,2,Image 1,2,1,100000004,610000009303,
0,,Spine,4,6,Image 1,5,1,100000003,610000009305,
20,,Spine,4,10,Image 1,1,1,100000000,610000009308,
0,,Spine,4,7,Image 1,2,1,100000003,610000009310,
0,,Spine,4,11,Image 1,3,1,100000000,610000009312,
19,,Spine,4,3,Image 1,1,1,100000002,610000009314,
0,,Spine,4,7,Image 1,3,1,100000000,610000009320,
17,,Spine,4,5,Image 1,1,1,100000002,610000009323,
39,,Spine,4,3,Image 1,1,1,100000001,610000009333,
0,,Spine,4,3,Image 1,1,1,100000002,610000009335,
0,,Spine,4,1,Image 1,2,1,100000000,610000009337,
27,,Spine,4,5,Image 1,3,1,100000004,610000009340,
0,,Spine,4,0,Image 1,1,1,100000002,610000009344,
22,,Spine,4,2,Image 1,2,1,100000002,610000009346,
16,,Spine,4,5,Image 1,2,1,100000003,610000009349,
46,,Spine,4,3,Image 1,2,1,100000000,610000009356,
15,,Spine,4,5,Image 1,1,1,100000002,610000009360,
54,,Spine,4,5,Image 1,3,1,100000002,610000009366,
20,,Spine,4,0,Image 1,1,1,100000004,610000009369,
31,,Spine,4,2,Image 1,1,1,100000001,610000009373,
54,,Spine,4,5,Image 1,2,1,100000000,610000009379,
0,,Spine,4,14,Image 1,1,1,100000002,610000009381,
0,,Spine,4,10,Image 1,1,1,100000002,610000009383,
29,,Spine,4,0,Image 1,1,1,100000004,610000009388,
0,,Spine,4,0,Image 1,1,1,100000004,610000009398,
0,,Spine,4,12,Image 1,5,1,100000002,610000009400,
0,,Spine,4,8,Image 1,4,1,100000001,610000009403,
13,,Spine,4,6,Image 1,4,1,100000003,610000009405,
16,,Spine,4,7,Image 1,3,1,100000000,610000009409,
0,,Spine,4,2,Image 1,2,1,100000001,610000009412,
0,,Spine,4,0,Image 1,1,1,100000004,610000009415,
20,,Spine,4,6,Image 1,4,1,100000002,610000009419,
24,,Spine,4,15,Image 1,1,1,100000002,610000009421,
49,,Spine,4,0,Image 1,1,1,100000001,610000009426,
19,,Spine,4,6,Image 1,2,1,100000000,610000009431,
0,,Spine,4,2,Image 1,1,1,100000003,610000009433,
59,,Spine,4,2,Image 1,2,1,100000000,610000009438,
37,,Spine,4,4,Image 1,4,1,100000000,610000009442,
0,,Spine,4,14,Image 1,5,1,100000001,610000009445,
0,,Spine,4,2,Image 1,2,1,100000002,610000009447,
0,,Spine,4,11,Image 1,1,1,100000003,610000009450,
19,,Spine,4,16,Image 1,5,1,100000001,610000009453,
22,,Spine,4,20,Image 1,4,1,100000001,610000009458,
16,,Spine,4,14,Image 1,4,1,100000001,610000009461,
33,,Spine,4,6,Image 1,2,1,100000003,610000009465,
0,,Spine,4,2,Image 1,3,1,100000001,610000009471,
0,,Spine,4,2,Image 1,2,1,100000000,610000009477,
22,,Spine,4,0,Image 1,1,1,100000001,610000009479,
24,,Spine,4,5,Image 1,2,1,100000003,610000009481,
0,,Spine,4,8,Image 1,4,1,100000002,610000009483,
0,,Spine,4,0,Image 1,1,1,100000001,610000009486,
39,,Spine,4,6,Image 1,1,1,100000002,610000009490,
39,,Spine,4,2,Image 1,2,1,100000002,610000009493,
40,,Spine,4,4,Image 1,2,1,100000002,610000009497,
20,,Spine,4,3,Image 1,2,1,100000003,610000009499,
9,,Spine,4,0,Image 1,1,1,100000003,610000009502,
32,,Spine,4,0,Image 1,1,1,100000001,610000009504,
77,,Spine,4,3,Image 1,1,1,100000001,610000009511,
0,,Spine,4,1,Image 1,2,1,100000000,610000009513,
0,,Spine,4,8,Image 1,2,1,100000000,610000009515,
37,,Spine,4,5,Image 1,2,1,100000000,610000009518,
0,,Spine,4,15,Image 1,5,1,100000002,610000009520,
0,,Spine,4,8,Image 1,3,1,100000000,610000009524,
25,,Spine,4,8,Image 1,4,1,100000001,610000009526,
0,,Spine,4,10,Image 1,2,1,100000000,610000009529,
23,,Spine,4,2,Image 1,1,1,100000001,610000009534,
35,,Spine,4,2,Image 1,2,1,100000000,610000009538,
0,,Spine,4,15,Image 1,8,1,100000001,610000009540,
27,,Spine,4,14,Image 1,4,1,100000001,610000009542,
0,,Spine,4,0,Image 1,1,1,100000004,610000009546,
0,,Spine,4,4,Image 1,2,1,100000002,610000009549,
38,,Spine,4,3,Image 1,2,1,100000004,610000009552,
55,,Spine,4,2,Image 1,2,1,100000000,610000009556,
51,,Spine,4,8,Image 1,4,1,100000001,610000009559,
0,,Spine,4,4,Image 1,3,1,100000002,610000009561,
0,,Spine,4,5,Image 1,2,1,100000002,610000009565,
20,,Spine,4,2,Image 1,2,1,100000004,610000009567,
21,,Spine,4,0,Image 1,1,1,100000002,610000009569,
28,,Spine,4,4,Image 1,4,1,100000002,610000009571,
44,,Spine,4,0,Image 1,1,1,100000004,610000009573,
48,,Spine,4,2,Image 1,1,1,100000000,610000009576,
0,,Spine,4,10,Image 1,4,1,100000002,610000009578,
65,,Spine,4,4,Image 1,4,1,100000000,610000009581,
14,,Spine,4,3,Image 1,1,1,100000001,610000009583,
33,,Spine,4,7,Image 1,3,1,100000000,610000009585,
31,,Spine,4,2,Image 1,2,1,100000002,610000009590,
38,,Spine,4,11,Image 1,3,1,100000000,610000009592,
0,,Spine,4,1,Image 1,2,1,100000004,610000009594,
0,,Spine,4,10,Image 1,1,1,100000002,610000009596,
38,,Spine,4,0,Image 1,1,1,100000002,610000009598,
40,,Spine,4,2,Image 1,1,1,100000001,610000009604,
20,,Spine,4,2,Image 1,2,1,100000000,610000009606,
0,,Spine,4,7,Image 1,2,1,100000002,610000009610,
42,,Spine,4,1,Image 1,2,1,100000000,610000009612,
22,,Spine,4,2,Image 1,1,1,100000002,610000009614,
0,,Spine,4,4,Image 1,2,1,100000002,610000009617,
13,,Spine,4,11,Image 1,2,1,100000000,610000009619,
0,,Spine,4,2,Image 1,2,1,100000001,610000009622,
0,,Spine,4,8,Image 1,1,1,100000000,610000009624,
27,,Spine,4,2,Image 1,1,1,100000004,610000009626,
53,,Spine,4,2,Image 1,1,1,100000002,610000009628,
23,,Spine,4,4,Image 1,4,1,100000002,610000009633,
19,,Spine,4,6,Image 1,4,1,100000002,610000009635,
0,,Spine,4,14,Image 1,1,1,100000002,610000009639,
22,,Spine,4,16,Image 1,4,1,100000001,610000009641,
51,,Spine,4,3,Image 1,2,1,100000000,610000009644,
40,,Spine,4,3,Image 1,2,1,100000002,610000009646,
0,,Spine,4,0,Image 1,1,1,100000004,610000009650,
0,,Spine,4,3,Image 1,2,1,100000001,610000009655,
58,,Spine,4,17,Image 1,2,1,100000002,610000009658,
20,,Spine,4,9,Image 1,4,1,100000001,610000009660,
9,,Spine,4,5,Image 1,3,1,100000003,610000009662,
59,,Spine,4,2,Image 1,2,1,100000000,610000009666,
22,,Spine,4,2,Image 1,2,1,100000001,610000009669,
42,,Spine,4,4,Image 1,2,1,100000002,610000009673,
45,,Spine,4,0,Image 1,1,1,100000002,610000009675,
25,,Spine,4,15,Image 1,7,1,100000001,610000009681,
0,,Spine,4,5,Image 1,2,1,100000000,610000009685,
29,,Spine,4,8,Image 1,1,1,100000002,610000009687,
41,,Spine,4,0,Image 1,1,1,100000004,610000009689,
22,,Spine,4,1,Image 1,2,1,100000000,610000009692,
30,,Spine,4,2,Image 1,1,1,100000001,610000009695,
33,,Spine,4,4,Image 1,3,1,100000004,610000009697,
0,,Spine,4,8,Image 1,3,1,100000002,610000009701,
0,,Spine,4,13,Image 1,1,1,100000003,610000009703,
10,,Spine,4,8,Image 1,1,1,100000002,610000009706,
28,,Spine,4,4,Image 1,4,1,100000002,610000009708,
30,,Spine,4,6,Image 1,2,1,100000003,610000009710,
0,,Spine,4,3,Image 1,3,1,100000003,610000009712,
50,,Spine,4,5,Image 1,3,1,100000002,610000009714,
18,,Spine,4,15,Image 1,3,1,100000002,610000009717,
50,,Spine,4,0,Image 1,1,1,100000002,610000009721,
69,,Spine,4,6,Image 1,2,1,100000000,610000009726,
31,,Spine,4,0,Image 1,1,1,100000004,610000009729,
46,,Spine,4,14,Image 1,3,1,100000001,610000009731,
66,,Spine,4,15,Image 1,7,1,100000001,610000009735,
13,,Spine,4,6,Image 1,4,1,100000002,610000009738,
0,,Spine,4,2,Image 1,2,1,100000002,610000009742,
18,,Spine,4,0,Image 1,1,1,100000001,610000009746,
59,,Spine,4,3,Image 1,2,1,100000004,610000009749,
33,,Spine,4,2,Image 1,1,1,100000000,610000009752,
60,,Spine,4,13,Image 1,4,1,100000001,610000009756,
70,,Spine,4,4,Image 1,2,1,100000001,610000009760,
100,,Spine,4,1,Image 1,2,1,100000000,610000009767,
44,,Spine,4,13,Image 1,5,1,100000002,610000009769,
33,,Spine,4,13,Image 1,4,1,100000001,610000009773,
48,,Spine,4,0,Image 1,1,1,100000004,610000009776,
0,,Spine,4,0,Image 1,1,1,100000002,610000009780,
68,,Spine,4,14,Image 1,4,1,100000001,610000009785,
41,,Spine,4,1,Image 1,1,1,100000003,610000009789,
23,,Spine,4,17,Image 1,9,1,100000001,610000009791,
51,,Spine,4,0,Image 1,1,1,100000004,610000009793,
38,,Spine,4,2,Image 1,2,1,100000002,610000009800,
0,,Spine,4,0,Image 1,1,1,100000001,610000009803,
31,,Spine,4,1,Image 1,2,1,100000000,610000009805,
64,,Spine,4,0,Image 1,1,1,100000004,610000009808,
0,,Spine,4,7,Image 1,2,1,100000002,610000009814,
33,,Spine,4,2,Image 1,2,1,100000001,610000009817,
45,,Spine,4,2,Image 1,2,1,100000000,610000009819,
69,,Spine,4,0,Image 1,1,1,100000004,610000009826,
39,,Spine,4,0,Image 1,1,1,100000004,610000009830,
46,,Spine,4,2,Image 1,1,1,100000002,610000009833,
66,,Spine,4,14,Image 1,5,1,100000001,610000009836,
43,,Spine,4,9,Image 1,2,1,100000001,610000009839,
0,,Spine,4,0,Image 1,1,1,100000000,610000009842,
0,,Spine,4,1,Image 1,1,1,100000001,610000009844,
16,,Spine,4,14,Image 1,9,1,100000001,610000009846,
0,,Spine,4,3,Image 1,2,1,100000000,610000009851,
28,,Spine,4,16,Image 1,3,1,100000001,610000009854,
24,,Spine,4,6,Image 1,2,1,100000000,610000009858,
47,,Spine,4,1,Image 1,2,1,100000000,610000009863,
33,,Spine,4,0,Image 1,1,1,100000004,610000009870,
74,,Spine,4,2,Image 1,2,1,100000000,610000009875,
30,,Spine,4,5,Image 1,2,1,100000000,610000009878,
67,,Spine,4,3,Image 1,1,1,100000000,610000009888,
49,,Spine,4,10,Image 1,2,1,100000000,610000009898,
68,,Spine,4,6,Image 1,3,1,100000001,610000009901,
42,,Spine,4,0,Image 1,1,1,100000004,610000009904,
75,,Spine,4,1,Image 1,2,1,100000000,610000009909,
71,,Spine,4,5,Image 1,2,1,100000002,610000009913,
79,,Spine,4,8,Image 1,4,1,100000001,610000009916,
74,,Spine,4,0,Image 1,1,1,100000000,610000009920,
0,,Spine,4,14,Image 1,5,1,100000001,610000009925,
108,,Spine,4,1,Image 1,2,1,100000000,610000009929,
66,,Spine,4,13,Image 1,4,1,100000001,610000009932,
42,,Spine,4,0,Image 1,1,1,100000002,610000009935,
97,,Spine,4,0,Image 1,1,1,100000002,610000009939,
35,,Spine,4,0,Image 1,1,1,100000000,610000009949,
68,,Spine,4,15,Image 1,7,1,100000001,610000009961,
85,,Spine,4,14,Image 1,4,1,100000001,610000009966,
72,,Spine,4,1,Image 1,2,1,100000000,610000009974,
46,,Spine,4,3,Image 1,2,1,100000004,610000009978,
95,,Spine,4,1,Image 1,1,1,100000001,610000009983,
58,,Spine,4,1,Image 1,2,1,100000000,610000009995,
87,,Spine,4,4,Image 1,2,1,100000000,610000010003,
32,,Spine,4,0,Image 1,1,1,100000004,610000010011,
72,,Spine,4,4,Image 1,2,1,100000000,610000010013,
69,,Spine,4,1,Image 1,2,1,100000000,610000010015,
95,,Spine,4,5,Image 1,1,1,100000002,610000010029,
97,,Spine,4,2,Image 1,2,1,100000001,610000010058,
90,,Spine,4,0,Image 1,1,1,100000004,610000010060,
70,,Spine,4,0,Image 1,1,1,100000002,610000010066,
147,,Spine,4,0,Image 1,1,1,100000001,610000010074,
0,,Spine,4,13,Image 1,5,1,100000002,610000010097,
65,,Spine,4,2,Image 1,2,1,100000000,610000010126,
106,,Spine,4,2,Image 1,2,1,100000000,610000010127,
76,,Spine,4,2,Image 1,2,1,100000000,610000010128,
10,,Spine,4,2,Image 1,2,1,100000000,610000010129,
19,,Spine,4,10,Image 1,2,1,100000000,610000010130,
58,,Spine,4,10,Image 1,2,1,100000000,610000010131,
47,,Spine,4,8,Image 1,3,1,100000000,610000010132,
0,,Spine,4,6,Image 1,1,1,100000000,610000010133,
32,,Spine,4,6,Image 1,1,1,100000000,610000010134,
34,,Spine,4,5,Image 1,1,1,100000000,610000010135,
52,,Spine,4,5,Image 1,1,1,100000000,610000010136,
31,,Spine,4,4,Image 1,2,1,100000000,610000010137,
69,,Spine,4,2,Image 1,1,1,100000000,610000010138,
8,,Spine,4,10,Image 1,3,1,100000000,610000010139,
38,,Spine,4,9,Image 1,4,1,100000000,610000010140,
59,,Spine,4,9,Image 1,4,1,100000000,610000010141,
36,,Spine,4,9,Image 1,4,1,100000000,610000010142,
26,,Spine,4,9,Image 1,4,1,100000000,610000010143,
42,,Spine,4,8,Image 1,3,1,100000000,610000010144,
47,,Spine,4,8,Image 1,3,1,100000000,610000010145,
0,,Spine,4,8,Image 1,2,1,100000000,610000010146,
31,,Spine,4,9,Image 1,1,1,100000000,610000010147,
52,,Spine,4,8,Image 1,2,1,100000000,610000010148,
41,,Spine,4,8,Image 1,2,1,100000000,610000010149,
0,,Spine,4,3,Image 1,2,1,100000000,610000010150,
0,,Spine,4,1,Image 1,1,1,100000000,610000010151,
54,,Spine,4,2,Image 1,2,1,100000000,610000010152,
81,,Spine,4,1,Image 1,2,1,100000000,610000010153,
58,,Spine,4,1,Image 1,2,1,100000000,610000010154,
104,,Spine,4,0,Image 1,1,1,100000000,610000010155,
45,,Spine,4,2,Image 1,1,1,100000000,610000010156,
24,,Spine,4,9,Image 1,4,1,100000000,610000010157,
54,,Spine,4,8,Image 1,3,1,100000000,610000010158,
82,,Spine,4,7,Image 1,2,1,100000000,610000010159,
44,,Spine,4,5,Image 1,2,1,100000000,610000010160,
80,,Spine,4,5,Image 1,2,1,100000000,610000010161,
55,,Spine,4,4,Image 1,3,1,100000000,610000010162,
84,,Spine,4,2,Image 1,2,1,100000000,610000010163,
71,,Spine,4,5,Image 1,2,1,100000000,610000010164,
25,,Spine,4,4,Image 1,2,1,100000000,610000010165,
59,,Spine,4,4,Image 1,2,1,100000000,610000010166,
118,,Spine,4,4,Image 1,2,1,100000000,610000010167,
50,,Spine,4,4,Image 1,3,1,100000000,610000010168,
0,,Spine,4,4,Image 1,3,1,100000000,610000010169,
87,,Spine,4,3,Image 1,2,1,100000000,610000010170,
77,,Spine,4,3,Image 1,2,1,100000000,610000010171,
33,,Spine,4,3,Image 1,2,1,100000000,610000010172,
0,,Spine,4,2,Image 1,2,1,100000000,610000010173,
108,,Spine,4,3,Image 1,2,1,100000000,610000010174,
96,,Spine,4,0,Image 1,1,1,100000000,610000010175,
75,,Spine,4,0,Image 1,1,1,100000000,610000010176,
37,,Spine,4,1,Image 1,2,1,100000000,610000010180,
72,,Spine,4,1,Image 1,2,1,100000000,610000010181,
27,,Spine,4,17,Image 1,8,1,100000001,610000010183,
131,,Spine,4,14,Image 1,5,1,100000001,610000010184,
30,,Spine,4,13,Image 1,4,1,100000001,610000010185,
90,,Spine,4,13,Image 1,4,1,100000001,610000010186,
60,,Spine,4,13,Image 1,4,1,100000001,610000010187,
41,,Spine,4,13,Image 1,4,1,100000001,610000010188,
0,,Spine,4,11,Image 1,5,1,100000001,610000010189,
80,,Spine,4,9,Image 1,4,1,100000001,610000010190,
34,,Spine,4,8,Image 1,4,1,100000001,610000010191,
101,,Spine,4,8,Image 1,4,1,100000001,610000010192,
22,,Spine,4,7,Image 1,3,1,100000001,610000010193,
38,,Spine,4,7,Image 1,3,1,100000001,610000010194,
0,,Spine,4,17,Image 1,11,1,100000001,610000010195,
39,,Spine,4,18,Image 1,10,1,100000001,610000010196,
23,,Spine,4,17,Image 1,10,1,100000001,610000010197,
30,,Spine,4,16,Image 1,9,1,100000001,610000010198,
13,,Spine,4,14,Image 1,9,1,100000001,610000010199,
80,,Spine,4,16,Image 1,7,1,100000001,610000010200,
57,,Spine,4,15,Image 1,7,1,100000001,610000010201,
61,,Spine,4,14,Image 1,6,1,100000001,610000010202,
53,,Spine,4,14,Image 1,6,1,100000001,610000010203,
40,,Spine,4,13,Image 1,6,1,100000001,610000010204,
27,,Spine,4,13,Image 1,6,1,100000001,610000010205,
0,,Spine,4,11,Image 1,5,1,100000001,610000010206,
57,,Spine,4,9,Image 1,4,1,100000001,610000010207,
0,,Spine,4,21,Image 1,6,1,100000001,610000010208,
29,,Spine,4,21,Image 1,6,1,100000001,610000010209,
56,,Spine,4,21,Image 1,6,1,100000001,610000010210,
56,,Spine,4,21,Image 1,5,1,100000001,610000010211,
96,,Spine,4,20,Image 1,4,1,100000001,610000010212,
34,,Spine,4,19,Image 1,4,1,100000001,610000010213,
40,,Spine,4,17,Image 1,5,1,100000001,610000010214,
56,,Spine,4,17,Image 1,5,1,100000001,610000010215,
0,,Spine,4,17,Image 1,5,1,100000001,610000010216,
52,,Spine,4,16,Image 1,4,1,100000001,610000010217,
50,,Spine,4,14,Image 1,3,1,100000001,610000010218,
21,,Spine,4,14,Image 1,3,1,100000001,610000010219,
0,,Spine,4,16,Image 1,5,1,100000001,610000010220,
75,,Spine,4,14,Image 1,4,1,100000001,610000010221,
62,,Spine,4,10,Image 1,4,1,100000001,610000010222,
26,,Spine,4,8,Image 1,3,1,100000001,610000010223,
127,,Spine,4,9,Image 1,2,1,100000001,610000010224,
39,,Spine,4,6,Image 1,2,1,100000001,610000010225,
0,,Spine,4,7,Image 1,2,1,100000001,610000010226,
123,,Spine,4,2,Image 1,1,1,100000001,610000010227,
164,,Spine,4,2,Image 1,1,1,100000001,610000010228,
71,,Spine,4,2,Image 1,2,1,100000001,610000010229,
102,,Spine,4,2,Image 1,1,1,100000001,610000010230,
47,,Spine,4,2,Image 1,3,1,100000001,610000010231,
106,,Spine,4,1,Image 1,1,1,100000001,610000010232,
105,,Spine,4,0,Image 1,1,1,100000001,610000010233,
98,,Spine,4,0,Image 1,1,1,100000001,610000010234,
93,,Spine,4,0,Image 1,1,1,100000001,610000010235,
28,,Spine,4,8,Image 1,4,1,100000001,610000010236,
0,,Spine,4,6,Image 1,4,1,100000001,610000010237,
89,,Spine,4,6,Image 1,4,1,100000001,610000010238,
46,,Spine,4,6,Image 1,4,1,100000001,610000010239,
0,,Spine,4,7,Image 1,4,1,100000001,610000010240,
41,,Spine,4,6,Image 1,3,1,100000001,610000010241,
23,,Spine,4,4,Image 1,3,1,100000001,610000010242,
39,,Spine,4,3,Image 1,2,1,100000001,610000010243,
0,,Spine,4,2,Image 1,2,1,100000001,610000010244,
35,,Spine,4,6,Image 1,3,1,100000001,610000010245,
13,,Spine,4,6,Image 1,3,1,100000001,610000010246,
13,,Spine,4,6,Image 1,3,1,100000001,610000010247,
30,,Spine,4,5,Image 1,2,1,100000001,610000010248,
0,,Spine,4,3,Image 1,2,1,100000001,610000010249,
88,,Spine,4,1,Image 1,1,1,100000001,610000010250,
54,,Spine,4,0,Image 1,1,1,100000001,610000010251,
56,,Spine,4,0,Image 1,1,1,100000001,610000010252,
0,,Spine,4,5,Image 1,3,1,100000001,610000010253,
62,,Spine,4,7,Image 1,3,1,100000001,610000010254,
0,,Spine,4,0,Image 1,1,1,100000001,610000010255,
31,,Spine,4,3,Image 1,2,1,100000001,610000010256,
14,,Spine,4,3,Image 1,1,1,100000001,610000010257,
21,,Spine,4,2,Image 1,1,1,100000001,610000010258,
21,,Spine,4,2,Image 1,1,1,100000001,610000010259,
23,,Spine,4,2,Image 1,1,1,100000001,610000010260,
44,,Spine,4,14,Image 1,5,1,100000002,610000010261,
29,,Spine,4,14,Image 1,5,1,100000002,610000010262,
0,,Spine,4,14,Image 1,5,1,100000002,610000010263,
19,,Spine,4,14,Image 1,5,1,100000002,610000010264,
54,,Spine,4,12,Image 1,4,1,100000002,610000010265,
31,,Spine,4,12,Image 1,4,1,100000002,610000010266,
0,,Spine,4,13,Image 1,6,1,100000002,610000010267,
39,,Spine,4,12,Image 1,5,1,100000002,610000010268,
16,,Spine,4,12,Image 1,5,1,100000002,610000010269,
16,,Spine,4,11,Image 1,5,1,100000002,610000010270,
89,,Spine,4,11,Image 1,5,1,100000002,610000010271,
15,,Spine,4,10,Image 1,4,1,100000002,610000010272,
38,,Spine,4,8,Image 1,3,1,100000002,610000010273,
84,,Spine,4,8,Image 1,3,1,100000002,610000010274,
33,,Spine,4,7,Image 1,3,1,100000002,610000010275,
55,,Spine,4,7,Image 1,3,1,100000002,610000010276,
80,,Spine,4,5,Image 1,2,1,100000002,610000010277,
48,,Spine,4,3,Image 1,1,1,100000002,610000010278,
34,,Spine,4,3,Image 1,1,1,100000002,610000010279,
24,,Spine,4,3,Image 1,2,1,100000002,610000010280,
37,,Spine,4,2,Image 1,2,1,100000002,610000010281,
102,,Spine,4,0,Image 1,1,1,100000002,610000010282,
34,,Spine,4,4,Image 1,3,1,100000002,610000010283,
31,,Spine,4,2,Image 1,2,1,100000002,610000010284,
122,,Spine,4,0,Image 1,1,1,100000002,610000010285,
54,,Spine,4,4,Image 1,2,1,100000002,610000010286,
15,,Spine,4,4,Image 1,2,1,100000002,610000010287,
21,,Spine,4,4,Image 1,2,1,100000002,610000010288,
100,,Spine,4,3,Image 1,3,1,100000002,610000010289,
77,,Spine,4,3,Image 1,3,1,100000002,610000010290,
106,,Spine,4,11,Image 1,4,1,100000002,610000010291,
0,,Spine,4,9,Image 1,4,1,100000002,610000010292,
0,,Spine,4,8,Image 1,4,1,100000002,610000010293,
68,,Spine,4,8,Image 1,3,1,100000002,610000010294,
24,,Spine,4,7,Image 1,3,1,100000002,610000010295,
55,,Spine,4,7,Image 1,3,1,100000002,610000010296,
0,,Spine,4,7,Image 1,3,1,100000002,610000010297,
71,,Spine,4,7,Image 1,3,1,100000002,610000010298,
78,,Spine,4,17,Image 1,2,1,100000002,610000010299,
10,,Spine,4,17,Image 1,3,1,100000002,610000010300,
0,,Spine,4,16,Image 1,2,1,100000002,610000010301,
89,,Spine,4,13,Image 1,2,1,100000002,610000010302,
34,,Spine,4,13,Image 1,2,1,100000002,610000010303,
84,,Spine,4,12,Image 1,1,1,100000002,610000010304,
38,,Spine,4,12,Image 1,1,1,100000002,610000010305,
63,,Spine,4,10,Image 1,1,1,100000002,610000010306,
98,,Spine,4,10,Image 1,2,1,100000002,610000010307,
40,,Spine,4,10,Image 1,2,1,100000002,610000010308,
20,,Spine,4,8,Image 1,2,1,100000002,610000010309,
41,,Spine,4,7,Image 1,2,1,100000002,610000010310,
0,,Spine,4,6,Image 1,1,1,100000002,610000010311,
50,,Spine,4,5,Image 1,1,1,100000002,610000010312,
36,,Spine,4,5,Image 1,1,1,100000002,610000010313,
0,,Spine,4,5,Image 1,2,1,100000002,610000010314,
34,,Spine,4,5,Image 1,2,1,100000002,610000010315,
46,,Spine,4,4,Image 1,1,1,100000002,610000010316,
47,,Spine,4,6,Image 1,2,1,100000002,610000010317,
59,,Spine,4,6,Image 1,2,1,100000002,610000010318,
34,,Spine,4,6,Image 1,3,1,100000002,610000010319,
71,,Spine,4,5,Image 1,2,1,100000002,610000010320,
26,,Spine,4,5,Image 1,2,1,100000002,610000010321,
71,,Spine,4,5,Image 1,2,1,100000002,610000010322,
0,,Spine,4,6,Image 1,4,1,100000002,610000010323,
68,,Spine,4,6,Image 1,3,1,100000002,610000010324,
32,,Spine,4,6,Image 1,4,1,100000002,610000010325,
25,,Spine,4,6,Image 1,4,1,100000002,610000010326,
24,,Spine,4,5,Image 1,3,1,100000002,610000010327,
