
Soma Intensity Sum Ch=5 Img=1
 ==================== 
Soma Intensity Sum,Unit,Category,Channel,Image,Time,FilamentID,ID,
0,,Soma,5,Image 1,1,100000000,800000000,
5763,,Soma,5,Image 1,1,100000001,800000001,
828,,Soma,5,Image 1,1,100000002,800000002,
0,,Soma,5,Image 1,1,100000003,800000003,
2494,,Soma,5,Image 1,1,100000004,800000004,
