
Spine Center Number of Voxel Ch=5 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Spine,5,0,Image 1,1,1,100000001,610000009504,
7,,Spine,5,3,Image 1,1,1,100000001,610000009511,
3,,Spine,5,1,Image 1,2,1,100000000,610000009513,
3,,Spine,5,8,Image 1,2,1,100000000,610000009515,
4,,Spine,5,5,Image 1,2,1,100000000,610000009518,
3,,Spine,5,15,Image 1,5,1,100000002,610000009520,
4,,Spine,5,8,Image 1,3,1,100000000,610000009524,
3,,Spine,5,8,Image 1,4,1,100000001,610000009526,
3,,Spine,5,10,Image 1,2,1,100000000,610000009529,
3,,Spine,5,2,Image 1,1,1,100000001,610000009534,
5,,Spine,5,2,Image 1,2,1,100000000,610000009538,
3,,Spine,5,15,Image 1,8,1,100000001,610000009540,
3,,Spine,5,14,Image 1,4,1,100000001,610000009542,
5,,Spine,5,0,Image 1,1,1,100000004,610000009546,
4,,Spine,5,4,Image 1,2,1,100000002,610000009549,
4,,Spine,5,3,Image 1,2,1,100000004,610000009552,
5,,Spine,5,2,Image 1,2,1,100000000,610000009556,
3,,Spine,5,8,Image 1,4,1,100000001,610000009559,
3,,Spine,5,4,Image 1,3,1,100000002,610000009561,
5,,Spine,5,5,Image 1,2,1,100000002,610000009565,
2,,Spine,5,2,Image 1,2,1,100000004,610000009567,
3,,Spine,5,0,Image 1,1,1,100000002,610000009569,
3,,Spine,5,4,Image 1,4,1,100000002,610000009571,
2,,Spine,5,0,Image 1,1,1,100000004,610000009573,
4,,Spine,5,2,Image 1,1,1,100000000,610000009576,
3,,Spine,5,10,Image 1,4,1,100000002,610000009578,
4,,Spine,5,4,Image 1,4,1,100000000,610000009581,
3,,Spine,5,3,Image 1,1,1,100000001,610000009583,
3,,Spine,5,7,Image 1,3,1,100000000,610000009585,
4,,Spine,5,2,Image 1,2,1,100000002,610000009590,
3,,Spine,5,11,Image 1,3,1,100000000,610000009592,
3,,Spine,5,1,Image 1,2,1,100000004,610000009594,
3,,Spine,5,10,Image 1,1,1,100000002,610000009596,
2,,Spine,5,0,Image 1,1,1,100000002,610000009598,
6,,Spine,5,2,Image 1,1,1,100000001,610000009604,
3,,Spine,5,2,Image 1,2,1,100000000,610000009606,
3,,Spine,5,7,Image 1,2,1,100000002,610000009610,
3,,Spine,5,1,Image 1,2,1,100000000,610000009612,
3,,Spine,5,2,Image 1,1,1,100000002,610000009614,
4,,Spine,5,4,Image 1,2,1,100000002,610000009617,
3,,Spine,5,11,Image 1,2,1,100000000,610000009619,
3,,Spine,5,2,Image 1,2,1,100000001,610000009622,
3,,Spine,5,8,Image 1,1,1,100000000,610000009624,
3,,Spine,5,2,Image 1,1,1,100000004,610000009626,
3,,Spine,5,2,Image 1,1,1,100000002,610000009628,
3,,Spine,5,4,Image 1,4,1,100000002,610000009633,
3,,Spine,5,6,Image 1,4,1,100000002,610000009635,
3,,Spine,5,14,Image 1,1,1,100000002,610000009639,
3,,Spine,5,16,Image 1,4,1,100000001,610000009641,
4,,Spine,5,3,Image 1,2,1,100000000,610000009644,
3,,Spine,5,3,Image 1,2,1,100000002,610000009646,
3,,Spine,5,0,Image 1,1,1,100000004,610000009650,
4,,Spine,5,3,Image 1,2,1,100000001,610000009655,
4,,Spine,5,17,Image 1,2,1,100000002,610000009658,
3,,Spine,5,9,Image 1,4,1,100000001,610000009660,
3,,Spine,5,5,Image 1,3,1,100000003,610000009662,
4,,Spine,5,2,Image 1,2,1,100000000,610000009666,
3,,Spine,5,2,Image 1,2,1,100000001,610000009669,
3,,Spine,5,4,Image 1,2,1,100000002,610000009673,
3,,Spine,5,0,Image 1,1,1,100000002,610000009675,
7,,Spine,5,15,Image 1,7,1,100000001,610000009681,
4,,Spine,5,5,Image 1,2,1,100000000,610000009685,
3,,Spine,5,8,Image 1,1,1,100000002,610000009687,
2,,Spine,5,0,Image 1,1,1,100000004,610000009689,
3,,Spine,5,1,Image 1,2,1,100000000,610000009692,
3,,Spine,5,2,Image 1,1,1,100000001,610000009695,
3,,Spine,5,4,Image 1,3,1,100000004,610000009697,
3,,Spine,5,8,Image 1,3,1,100000002,610000009701,
3,,Spine,5,13,Image 1,1,1,100000003,610000009703,
3,,Spine,5,8,Image 1,1,1,100000002,610000009706,
3,,Spine,5,4,Image 1,4,1,100000002,610000009708,
3,,Spine,5,6,Image 1,2,1,100000003,610000009710,
3,,Spine,5,3,Image 1,3,1,100000003,610000009712,
3,,Spine,5,5,Image 1,3,1,100000002,610000009714,
4,,Spine,5,15,Image 1,3,1,100000002,610000009717,
3,,Spine,5,0,Image 1,1,1,100000002,610000009721,
3,,Spine,5,6,Image 1,2,1,100000000,610000009726,
4,,Spine,5,0,Image 1,1,1,100000004,610000009729,
3,,Spine,5,14,Image 1,3,1,100000001,610000009731,
5,,Spine,5,15,Image 1,7,1,100000001,610000009735,
3,,Spine,5,6,Image 1,4,1,100000002,610000009738,
3,,Spine,5,2,Image 1,2,1,100000002,610000009742,
3,,Spine,5,0,Image 1,1,1,100000001,610000009746,
3,,Spine,5,3,Image 1,2,1,100000004,610000009749,
3,,Spine,5,2,Image 1,1,1,100000000,610000009752,
3,,Spine,5,13,Image 1,4,1,100000001,610000009756,
4,,Spine,5,4,Image 1,2,1,100000001,610000009760,
3,,Spine,5,1,Image 1,2,1,100000000,610000009767,
3,,Spine,5,13,Image 1,5,1,100000002,610000009769,
3,,Spine,5,13,Image 1,4,1,100000001,610000009773,
2,,Spine,5,0,Image 1,1,1,100000004,610000009776,
3,,Spine,5,0,Image 1,1,1,100000002,610000009780,
3,,Spine,5,14,Image 1,4,1,100000001,610000009785,
3,,Spine,5,1,Image 1,1,1,100000003,610000009789,
3,,Spine,5,17,Image 1,9,1,100000001,610000009791,
2,,Spine,5,0,Image 1,1,1,100000004,610000009793,
3,,Spine,5,2,Image 1,2,1,100000002,610000009800,
3,,Spine,5,0,Image 1,1,1,100000001,610000009803,
3,,Spine,5,1,Image 1,2,1,100000000,610000009805,
2,,Spine,5,0,Image 1,1,1,100000004,610000009808,
3,,Spine,5,7,Image 1,2,1,100000002,610000009814,
3,,Spine,5,2,Image 1,2,1,100000001,610000009817,
3,,Spine,5,2,Image 1,2,1,100000000,610000009819,
2,,Spine,5,0,Image 1,1,1,100000004,610000009826,
3,,Spine,5,0,Image 1,1,1,100000004,610000009830,
3,,Spine,5,2,Image 1,1,1,100000002,610000009833,
3,,Spine,5,14,Image 1,5,1,100000001,610000009836,
3,,Spine,5,9,Image 1,2,1,100000001,610000009839,
3,,Spine,5,0,Image 1,1,1,100000000,610000009842,
3,,Spine,5,1,Image 1,1,1,100000001,610000009844,
3,,Spine,5,14,Image 1,9,1,100000001,610000009846,
3,,Spine,5,3,Image 1,2,1,100000000,610000009851,
3,,Spine,5,16,Image 1,3,1,100000001,610000009854,
3,,Spine,5,6,Image 1,2,1,100000000,610000009858,
5,,Spine,5,1,Image 1,2,1,100000000,610000009863,
2,,Spine,5,0,Image 1,1,1,100000004,610000009870,
3,,Spine,5,2,Image 1,2,1,100000000,610000009875,
3,,Spine,5,5,Image 1,2,1,100000000,610000009878,
3,,Spine,5,3,Image 1,1,1,100000000,610000009888,
3,,Spine,5,10,Image 1,2,1,100000000,610000009898,
3,,Spine,5,6,Image 1,3,1,100000001,610000009901,
2,,Spine,5,0,Image 1,1,1,100000004,610000009904,
3,,Spine,5,1,Image 1,2,1,100000000,610000009909,
3,,Spine,5,5,Image 1,2,1,100000002,610000009913,
3,,Spine,5,8,Image 1,4,1,100000001,610000009916,
3,,Spine,5,0,Image 1,1,1,100000000,610000009920,
3,,Spine,5,14,Image 1,5,1,100000001,610000009925,
2,,Spine,5,1,Image 1,2,1,100000000,610000009929,
3,,Spine,5,13,Image 1,4,1,100000001,610000009932,
3,,Spine,5,0,Image 1,1,1,100000002,610000009935,
3,,Spine,5,0,Image 1,1,1,100000002,610000009939,
3,,Spine,5,0,Image 1,1,1,100000000,610000009949,
3,,Spine,5,15,Image 1,7,1,100000001,610000009961,
3,,Spine,5,14,Image 1,4,1,100000001,610000009966,
3,,Spine,5,1,Image 1,2,1,100000000,610000009974,
3,,Spine,5,3,Image 1,2,1,100000004,610000009978,
3,,Spine,5,1,Image 1,1,1,100000001,610000009983,
4,,Spine,5,1,Image 1,2,1,100000000,610000009995,
3,,Spine,5,4,Image 1,2,1,100000000,610000010003,
3,,Spine,5,0,Image 1,1,1,100000004,610000010011,
3,,Spine,5,4,Image 1,2,1,100000000,610000010013,
3,,Spine,5,1,Image 1,2,1,100000000,610000010015,
3,,Spine,5,5,Image 1,1,1,100000002,610000010029,
3,,Spine,5,2,Image 1,2,1,100000001,610000010058,
2,,Spine,5,0,Image 1,1,1,100000004,610000010060,
2,,Spine,5,0,Image 1,1,1,100000002,610000010066,
3,,Spine,5,0,Image 1,1,1,100000001,610000010074,
3,,Spine,5,13,Image 1,5,1,100000002,610000010097,
2,,Spine,5,2,Image 1,2,1,100000000,610000010126,
2,,Spine,5,2,Image 1,2,1,100000000,610000010127,
2,,Spine,5,2,Image 1,2,1,100000000,610000010128,
2,,Spine,5,2,Image 1,2,1,100000000,610000010129,
2,,Spine,5,10,Image 1,2,1,100000000,610000010130,
2,,Spine,5,10,Image 1,2,1,100000000,610000010131,
2,,Spine,5,8,Image 1,3,1,100000000,610000010132,
2,,Spine,5,6,Image 1,1,1,100000000,610000010133,
2,,Spine,5,6,Image 1,1,1,100000000,610000010134,
2,,Spine,5,5,Image 1,1,1,100000000,610000010135,
2,,Spine,5,5,Image 1,1,1,100000000,610000010136,
2,,Spine,5,4,Image 1,2,1,100000000,610000010137,
2,,Spine,5,2,Image 1,1,1,100000000,610000010138,
2,,Spine,5,10,Image 1,3,1,100000000,610000010139,
2,,Spine,5,9,Image 1,4,1,100000000,610000010140,
2,,Spine,5,9,Image 1,4,1,100000000,610000010141,
2,,Spine,5,9,Image 1,4,1,100000000,610000010142,
2,,Spine,5,9,Image 1,4,1,100000000,610000010143,
2,,Spine,5,8,Image 1,3,1,100000000,610000010144,
2,,Spine,5,8,Image 1,3,1,100000000,610000010145,
2,,Spine,5,8,Image 1,2,1,100000000,610000010146,
2,,Spine,5,9,Image 1,1,1,100000000,610000010147,
2,,Spine,5,8,Image 1,2,1,100000000,610000010148,
2,,Spine,5,8,Image 1,2,1,100000000,610000010149,
2,,Spine,5,3,Image 1,2,1,100000000,610000010150,
2,,Spine,5,1,Image 1,1,1,100000000,610000010151,
2,,Spine,5,2,Image 1,2,1,100000000,610000010152,
2,,Spine,5,1,Image 1,2,1,100000000,610000010153,
2,,Spine,5,1,Image 1,2,1,100000000,610000010154,
2,,Spine,5,0,Image 1,1,1,100000000,610000010155,
2,,Spine,5,2,Image 1,1,1,100000000,610000010156,
2,,Spine,5,9,Image 1,4,1,100000000,610000010157,
2,,Spine,5,8,Image 1,3,1,100000000,610000010158,
2,,Spine,5,7,Image 1,2,1,100000000,610000010159,
2,,Spine,5,5,Image 1,2,1,100000000,610000010160,
2,,Spine,5,5,Image 1,2,1,100000000,610000010161,
2,,Spine,5,4,Image 1,3,1,100000000,610000010162,
2,,Spine,5,2,Image 1,2,1,100000000,610000010163,
2,,Spine,5,5,Image 1,2,1,100000000,610000010164,
2,,Spine,5,4,Image 1,2,1,100000000,610000010165,
2,,Spine,5,4,Image 1,2,1,100000000,610000010166,
2,,Spine,5,4,Image 1,2,1,100000000,610000010167,
2,,Spine,5,4,Image 1,3,1,100000000,610000010168,
2,,Spine,5,4,Image 1,3,1,100000000,610000010169,
2,,Spine,5,3,Image 1,2,1,100000000,610000010170,
2,,Spine,5,3,Image 1,2,1,100000000,610000010171,
2,,Spine,5,3,Image 1,2,1,100000000,610000010172,
2,,Spine,5,2,Image 1,2,1,100000000,610000010173,
2,,Spine,5,3,Image 1,2,1,100000000,610000010174,
2,,Spine,5,0,Image 1,1,1,100000000,610000010175,
2,,Spine,5,0,Image 1,1,1,100000000,610000010176,
2,,Spine,5,1,Image 1,2,1,100000000,610000010180,
2,,Spine,5,1,Image 1,2,1,100000000,610000010181,
2,,Spine,5,17,Image 1,8,1,100000001,610000010183,
2,,Spine,5,14,Image 1,5,1,100000001,610000010184,
2,,Spine,5,13,Image 1,4,1,100000001,610000010185,
2,,Spine,5,13,Image 1,4,1,100000001,610000010186,
2,,Spine,5,13,Image 1,4,1,100000001,610000010187,
2,,Spine,5,13,Image 1,4,1,100000001,610000010188,
2,,Spine,5,11,Image 1,5,1,100000001,610000010189,
1,,Spine,5,9,Image 1,4,1,100000001,610000010190,
2,,Spine,5,8,Image 1,4,1,100000001,610000010191,
2,,Spine,5,8,Image 1,4,1,100000001,610000010192,
2,,Spine,5,7,Image 1,3,1,100000001,610000010193,
2,,Spine,5,7,Image 1,3,1,100000001,610000010194,
2,,Spine,5,17,Image 1,11,1,100000001,610000010195,
2,,Spine,5,18,Image 1,10,1,100000001,610000010196,
2,,Spine,5,17,Image 1,10,1,100000001,610000010197,
2,,Spine,5,16,Image 1,9,1,100000001,610000010198,
2,,Spine,5,14,Image 1,9,1,100000001,610000010199,
2,,Spine,5,16,Image 1,7,1,100000001,610000010200,
2,,Spine,5,15,Image 1,7,1,100000001,610000010201,
2,,Spine,5,14,Image 1,6,1,100000001,610000010202,
2,,Spine,5,14,Image 1,6,1,100000001,610000010203,
2,,Spine,5,13,Image 1,6,1,100000001,610000010204,
2,,Spine,5,13,Image 1,6,1,100000001,610000010205,
2,,Spine,5,11,Image 1,5,1,100000001,610000010206,
2,,Spine,5,9,Image 1,4,1,100000001,610000010207,
2,,Spine,5,21,Image 1,6,1,100000001,610000010208,
2,,Spine,5,21,Image 1,6,1,100000001,610000010209,
2,,Spine,5,21,Image 1,6,1,100000001,610000010210,
2,,Spine,5,21,Image 1,5,1,100000001,610000010211,
2,,Spine,5,20,Image 1,4,1,100000001,610000010212,
2,,Spine,5,19,Image 1,4,1,100000001,610000010213,
2,,Spine,5,17,Image 1,5,1,100000001,610000010214,
2,,Spine,5,17,Image 1,5,1,100000001,610000010215,
2,,Spine,5,17,Image 1,5,1,100000001,610000010216,
2,,Spine,5,16,Image 1,4,1,100000001,610000010217,
2,,Spine,5,14,Image 1,3,1,100000001,610000010218,
2,,Spine,5,14,Image 1,3,1,100000001,610000010219,
2,,Spine,5,16,Image 1,5,1,100000001,610000010220,
2,,Spine,5,14,Image 1,4,1,100000001,610000010221,
2,,Spine,5,10,Image 1,4,1,100000001,610000010222,
2,,Spine,5,8,Image 1,3,1,100000001,610000010223,
2,,Spine,5,9,Image 1,2,1,100000001,610000010224,
2,,Spine,5,6,Image 1,2,1,100000001,610000010225,
2,,Spine,5,7,Image 1,2,1,100000001,610000010226,
2,,Spine,5,2,Image 1,1,1,100000001,610000010227,
2,,Spine,5,2,Image 1,1,1,100000001,610000010228,
2,,Spine,5,2,Image 1,2,1,100000001,610000010229,
2,,Spine,5,2,Image 1,1,1,100000001,610000010230,
2,,Spine,5,2,Image 1,3,1,100000001,610000010231,
2,,Spine,5,1,Image 1,1,1,100000001,610000010232,
2,,Spine,5,0,Image 1,1,1,100000001,610000010233,
2,,Spine,5,0,Image 1,1,1,100000001,610000010234,
2,,Spine,5,0,Image 1,1,1,100000001,610000010235,
2,,Spine,5,8,Image 1,4,1,100000001,610000010236,
2,,Spine,5,6,Image 1,4,1,100000001,610000010237,
2,,Spine,5,6,Image 1,4,1,100000001,610000010238,
2,,Spine,5,6,Image 1,4,1,100000001,610000010239,
2,,Spine,5,7,Image 1,4,1,100000001,610000010240,
2,,Spine,5,6,Image 1,3,1,100000001,610000010241,
2,,Spine,5,4,Image 1,3,1,100000001,610000010242,
2,,Spine,5,3,Image 1,2,1,100000001,610000010243,
2,,Spine,5,2,Image 1,2,1,100000001,610000010244,
2,,Spine,5,6,Image 1,3,1,100000001,610000010245,
2,,Spine,5,6,Image 1,3,1,100000001,610000010246,
2,,Spine,5,6,Image 1,3,1,100000001,610000010247,
2,,Spine,5,5,Image 1,2,1,100000001,610000010248,
2,,Spine,5,3,Image 1,2,1,100000001,610000010249,
2,,Spine,5,1,Image 1,1,1,100000001,610000010250,
2,,Spine,5,0,Image 1,1,1,100000001,610000010251,
2,,Spine,5,0,Image 1,1,1,100000001,610000010252,
2,,Spine,5,5,Image 1,3,1,100000001,610000010253,
2,,Spine,5,7,Image 1,3,1,100000001,610000010254,
2,,Spine,5,0,Image 1,1,1,100000001,610000010255,
2,,Spine,5,3,Image 1,2,1,100000001,610000010256,
2,,Spine,5,3,Image 1,1,1,100000001,610000010257,
2,,Spine,5,2,Image 1,1,1,100000001,610000010258,
2,,Spine,5,2,Image 1,1,1,100000001,610000010259,
2,,Spine,5,2,Image 1,1,1,100000001,610000010260,
2,,Spine,5,14,Image 1,5,1,100000002,610000010261,
2,,Spine,5,14,Image 1,5,1,100000002,610000010262,
2,,Spine,5,14,Image 1,5,1,100000002,610000010263,
2,,Spine,5,14,Image 1,5,1,100000002,610000010264,
2,,Spine,5,12,Image 1,4,1,100000002,610000010265,
2,,Spine,5,12,Image 1,4,1,100000002,610000010266,
2,,Spine,5,13,Image 1,6,1,100000002,610000010267,
2,,Spine,5,12,Image 1,5,1,100000002,610000010268,
2,,Spine,5,12,Image 1,5,1,100000002,610000010269,
2,,Spine,5,11,Image 1,5,1,100000002,610000010270,
2,,Spine,5,11,Image 1,5,1,100000002,610000010271,
2,,Spine,5,10,Image 1,4,1,100000002,610000010272,
2,,Spine,5,8,Image 1,3,1,100000002,610000010273,
2,,Spine,5,8,Image 1,3,1,100000002,610000010274,
2,,Spine,5,7,Image 1,3,1,100000002,610000010275,
2,,Spine,5,7,Image 1,3,1,100000002,610000010276,
2,,Spine,5,5,Image 1,2,1,100000002,610000010277,
2,,Spine,5,3,Image 1,1,1,100000002,610000010278,
2,,Spine,5,3,Image 1,1,1,100000002,610000010279,
2,,Spine,5,3,Image 1,2,1,100000002,610000010280,
2,,Spine,5,2,Image 1,2,1,100000002,610000010281,
2,,Spine,5,0,Image 1,1,1,100000002,610000010282,
2,,Spine,5,4,Image 1,3,1,100000002,610000010283,
2,,Spine,5,2,Image 1,2,1,100000002,610000010284,
2,,Spine,5,0,Image 1,1,1,100000002,610000010285,
2,,Spine,5,4,Image 1,2,1,100000002,610000010286,
2,,Spine,5,4,Image 1,2,1,100000002,610000010287,
2,,Spine,5,4,Image 1,2,1,100000002,610000010288,
2,,Spine,5,3,Image 1,3,1,100000002,610000010289,
2,,Spine,5,3,Image 1,3,1,100000002,610000010290,
2,,Spine,5,11,Image 1,4,1,100000002,610000010291,
2,,Spine,5,9,Image 1,4,1,100000002,610000010292,
2,,Spine,5,8,Image 1,4,1,100000002,610000010293,
2,,Spine,5,8,Image 1,3,1,100000002,610000010294,
2,,Spine,5,7,Image 1,3,1,100000002,610000010295,
2,,Spine,5,7,Image 1,3,1,100000002,610000010296,
2,,Spine,5,7,Image 1,3,1,100000002,610000010297,
2,,Spine,5,7,Image 1,3,1,100000002,610000010298,
2,,Spine,5,17,Image 1,2,1,100000002,610000010299,
2,,Spine,5,17,Image 1,3,1,100000002,610000010300,
2,,Spine,5,16,Image 1,2,1,100000002,610000010301,
2,,Spine,5,13,Image 1,2,1,100000002,610000010302,
2,,Spine,5,13,Image 1,2,1,100000002,610000010303,
2,,Spine,5,12,Image 1,1,1,100000002,610000010304,
2,,Spine,5,12,Image 1,1,1,100000002,610000010305,
2,,Spine,5,10,Image 1,1,1,100000002,610000010306,
2,,Spine,5,10,Image 1,2,1,100000002,610000010307,
2,,Spine,5,10,Image 1,2,1,100000002,610000010308,
2,,Spine,5,8,Image 1,2,1,100000002,610000010309,
2,,Spine,5,7,Image 1,2,1,100000002,610000010310,
2,,Spine,5,6,Image 1,1,1,100000002,610000010311,
2,,Spine,5,5,Image 1,1,1,100000002,610000010312,
2,,Spine,5,5,Image 1,1,1,100000002,610000010313,
2,,Spine,5,5,Image 1,2,1,100000002,610000010314,
2,,Spine,5,5,Image 1,2,1,100000002,610000010315,
2,,Spine,5,4,Image 1,1,1,100000002,610000010316,
2,,Spine,5,6,Image 1,2,1,100000002,610000010317,
2,,Spine,5,6,Image 1,2,1,100000002,610000010318,
2,,Spine,5,6,Image 1,3,1,100000002,610000010319,
2,,Spine,5,5,Image 1,2,1,100000002,610000010320,
2,,Spine,5,5,Image 1,2,1,100000002,610000010321,
2,,Spine,5,5,Image 1,2,1,100000002,610000010322,
2,,Spine,5,6,Image 1,4,1,100000002,610000010323,
2,,Spine,5,6,Image 1,3,1,100000002,610000010324,
2,,Spine,5,6,Image 1,4,1,100000002,610000010325,
2,,Spine,5,6,Image 1,4,1,100000002,610000010326,
2,,Spine,5,5,Image 1,3,1,100000002,610000010327,
