
Spine Volume
 ==================== 
Spine Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.0729909,µm^3,Spine,6,4,1,100000002,610000008924,
0.0503525,µm^3,Spine,6,4,1,100000002,610000008943,
0.0434517,µm^3,Spine,6,4,1,100000002,610000008958,
0.0264123,µm^3,Spine,1,1,1,100000004,610000008962,
0.0173322,µm^3,Spine,7,2,1,100000003,610000008965,
0.0230146,µm^3,Spine,13,1,1,100000002,610000008967,
0.0447787,µm^3,Spine,4,1,1,100000002,610000008970,
0.0204185,µm^3,Spine,5,1,1,100000003,610000008975,
0.1488,µm^3,Spine,2,2,1,100000000,610000008988,
0.0306353,µm^3,Spine,0,,1,100000001,610000009011,
0.190133,µm^3,Spine,3,2,1,100000001,610000009031,
0.0157559,µm^3,Spine,3,1,1,100000001,610000009036,
0.00935326,µm^3,Spine,3,1,1,100000001,610000009038,
0.0598713,µm^3,Spine,0,,1,100000001,610000009059,
0.00938837,µm^3,Spine,6,5,1,100000003,610000009061,
0.0773202,µm^3,Spine,3,2,1,100000000,610000009075,
0.0106092,µm^3,Spine,3,2,1,100000003,610000009078,
0.0524685,µm^3,Spine,0,1,1,100000001,610000009084,
0.0494361,µm^3,Spine,13,1,1,100000002,610000009087,
0.00725792,µm^3,Spine,4,3,1,100000003,610000009089,
0.0166957,µm^3,Spine,9,4,1,100000003,610000009092,
0.0088163,µm^3,Spine,14,8,1,100000001,610000009094,
0.0319344,µm^3,Spine,0,,1,100000001,610000009112,
0.0309204,µm^3,Spine,4,2,1,100000002,610000009114,
0.0468112,µm^3,Spine,4,1,1,100000002,610000009117,
0.0225059,µm^3,Spine,7,3,1,100000000,610000009122,
0.0536528,µm^3,Spine,0,1,1,100000001,610000009129,
0.0602241,µm^3,Spine,3,2,1,100000004,610000009135,
0.0310971,µm^3,Spine,9,4,1,100000000,610000009140,
0.0885999,µm^3,Spine,5,2,1,100000000,610000009146,
0.00757858,µm^3,Spine,0,,1,100000001,610000009165,
0.0161701,µm^3,Spine,5,3,1,100000003,610000009167,
0.0705486,µm^3,Spine,3,2,1,100000000,610000009177,
0.00946822,µm^3,Spine,3,1,1,100000002,610000009180,
0.0073135,µm^3,Spine,2,2,1,100000002,610000009182,
0.0423965,µm^3,Spine,2,1,1,100000002,610000009187,
0.0167672,µm^3,Spine,2,1,1,100000001,610000009191,
0.0900838,µm^3,Spine,2,2,1,100000000,610000009202,
0.0118772,µm^3,Spine,8,4,1,100000001,610000009204,
0.0124907,µm^3,Spine,6,2,1,100000003,610000009208,
0.0298485,µm^3,Spine,4,2,1,100000002,610000009210,
0.00972437,µm^3,Spine,3,4,1,100000003,610000009212,
0.0569611,µm^3,Spine,3,2,1,100000004,610000009218,
0.103891,µm^3,Spine,14,5,1,100000001,610000009222,
0.0391007,µm^3,Spine,0,1,1,100000002,610000009226,
0.0091703,µm^3,Spine,14,8,1,100000001,610000009228,
0.171948,µm^3,Spine,3,2,1,100000001,610000009241,
0.0234569,µm^3,Spine,2,1,1,100000003,610000009245,
0.236175,µm^3,Spine,0,,1,100000001,610000009261,
0.0338026,µm^3,Spine,5,2,1,100000000,610000009264,
0.0606959,µm^3,Spine,3,2,1,100000000,610000009271,
0.0242132,µm^3,Spine,3,3,1,100000003,610000009273,
0.0160665,µm^3,Spine,12,5,1,100000002,610000009275,
0.0422417,µm^3,Spine,9,4,1,100000003,610000009279,
0.0214356,µm^3,Spine,2,2,1,100000002,610000009284,
0.0123447,µm^3,Spine,13,1,1,100000003,610000009286,
0.0263147,µm^3,Spine,4,3,1,100000002,610000009288,
0.0173144,µm^3,Spine,4,2,1,100000002,610000009291,
0.0696863,µm^3,Spine,2,2,1,100000000,610000009301,
0.117629,µm^3,Spine,2,2,1,100000004,610000009303,
0.00920767,µm^3,Spine,6,5,1,100000003,610000009305,
0.011647,µm^3,Spine,10,1,1,100000000,610000009308,
0.0141882,µm^3,Spine,7,2,1,100000003,610000009310,
0.0135125,µm^3,Spine,11,3,1,100000000,610000009312,
0.0239216,µm^3,Spine,3,1,1,100000002,610000009314,
0.041477,µm^3,Spine,7,3,1,100000000,610000009320,
0.0727224,µm^3,Spine,5,1,1,100000002,610000009323,
0.168101,µm^3,Spine,3,2,1,100000001,610000009333,
0.0125944,µm^3,Spine,3,1,1,100000002,610000009335,
0.0081361,µm^3,Spine,1,2,1,100000000,610000009337,
0.0195809,µm^3,Spine,5,3,1,100000004,610000009340,
0.179057,µm^3,Spine,0,1,1,100000002,610000009344,
0.186228,µm^3,Spine,2,2,1,100000002,610000009346,
0.017876,µm^3,Spine,5,2,1,100000003,610000009349,
0.0485284,µm^3,Spine,3,2,1,100000000,610000009356,
0.0181283,µm^3,Spine,5,1,1,100000002,610000009360,
0.030126,µm^3,Spine,5,3,1,100000002,610000009366,
0.017715,µm^3,Spine,0,1,1,100000004,610000009369,
0.0115598,µm^3,Spine,2,1,1,100000001,610000009373,
0.0670398,µm^3,Spine,5,2,1,100000000,610000009379,
0.0076674,µm^3,Spine,14,1,1,100000002,610000009381,
0.00851074,µm^3,Spine,10,1,1,100000002,610000009383,
0.0534125,µm^3,Spine,0,1,1,100000004,610000009388,
0.0458526,µm^3,Spine,0,1,1,100000004,610000009398,
0.0132021,µm^3,Spine,12,5,1,100000002,610000009400,
0.0173253,µm^3,Spine,8,4,1,100000001,610000009403,
0.019111,µm^3,Spine,6,4,1,100000003,610000009405,
0.0388927,µm^3,Spine,7,3,1,100000000,610000009409,
0.0246674,µm^3,Spine,2,2,1,100000001,610000009412,
0.0545593,µm^3,Spine,0,1,1,100000004,610000009415,
0.0133176,µm^3,Spine,6,4,1,100000002,610000009419,
0.0198863,µm^3,Spine,15,1,1,100000002,610000009421,
0.0491029,µm^3,Spine,0,1,1,100000001,610000009426,
0.0280173,µm^3,Spine,6,2,1,100000000,610000009431,
0.0581141,µm^3,Spine,2,1,1,100000003,610000009433,
0.0439454,µm^3,Spine,2,2,1,100000000,610000009438,
0.0265795,µm^3,Spine,4,4,1,100000000,610000009442,
0.0346899,µm^3,Spine,14,5,1,100000001,610000009445,
0.0130609,µm^3,Spine,2,2,1,100000002,610000009447,
0.00872101,µm^3,Spine,11,1,1,100000003,610000009450,
0.0532925,µm^3,Spine,16,5,1,100000001,610000009453,
0.0251307,µm^3,Spine,20,4,1,100000001,610000009458,
0.0440236,µm^3,Spine,14,4,1,100000001,610000009461,
0.0179299,µm^3,Spine,6,2,1,100000003,610000009465,
0.0242713,µm^3,Spine,2,3,1,100000001,610000009471,
0.0425016,µm^3,Spine,2,2,1,100000000,610000009477,
0.03864,µm^3,Spine,0,1,1,100000001,610000009479,
0.0137313,µm^3,Spine,5,2,1,100000003,610000009481,
0.00726005,µm^3,Spine,8,4,1,100000002,610000009483,
0.0208491,µm^3,Spine,0,1,1,100000001,610000009486,
0.036024,µm^3,Spine,6,1,1,100000002,610000009490,
0.014821,µm^3,Spine,2,2,1,100000002,610000009493,
0.0251564,µm^3,Spine,4,2,1,100000002,610000009497,
0.0221636,µm^3,Spine,3,2,1,100000003,610000009499,
0.016364,µm^3,Spine,0,1,1,100000003,610000009502,
0.0119948,µm^3,Spine,0,1,1,100000001,610000009504,
0.161885,µm^3,Spine,3,2,1,100000001,610000009511,
