
Spine Part Max Diameter Neck
 ==================== 
Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000009481,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000002,610000009483,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009486,
0,µm,Spine,Spine Part Max Diameter,6,1,1,100000002,610000009490,
0.24248,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009493,
0.250406,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000009497,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000009499,
0.1625,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009502,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009504,
0.65,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000009511,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009513,
0,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000009515,
0.368323,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000009518,
0,µm,Spine,Spine Part Max Diameter,15,5,1,100000002,610000009520,
0.304767,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000009524,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000009526,
0,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000009529,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000009534,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009538,
0,µm,Spine,Spine Part Max Diameter,15,8,1,100000001,610000009540,
0,µm,Spine,Spine Part Max Diameter,14,4,1,100000001,610000009542,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009546,
0.21709,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000009549,
0.56875,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000009552,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009556,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000009559,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000009561,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000009565,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000004,610000009567,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009569,
0,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000009571,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009573,
0.274727,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000009576,
0,µm,Spine,Spine Part Max Diameter,10,4,1,100000002,610000009578,
0.315263,µm,Spine,Spine Part Max Diameter,4,4,1,100000000,610000009581,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000009583,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000009585,
0.281088,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009590,
0,µm,Spine,Spine Part Max Diameter,11,3,1,100000000,610000009592,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000004,610000009594,
0,µm,Spine,Spine Part Max Diameter,10,1,1,100000002,610000009596,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009598,
0.325,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000009604,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009606,
0,µm,Spine,Spine Part Max Diameter,7,2,1,100000002,610000009610,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009612,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000009614,
0.324964,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000009617,
0,µm,Spine,Spine Part Max Diameter,11,2,1,100000000,610000009619,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000009622,
0,µm,Spine,Spine Part Max Diameter,8,1,1,100000000,610000009624,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000004,610000009626,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000009628,
0,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000009633,
0,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000009635,
0,µm,Spine,Spine Part Max Diameter,14,1,1,100000002,610000009639,
0,µm,Spine,Spine Part Max Diameter,16,4,1,100000001,610000009641,
0.24375,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000009644,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000009646,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009650,
0.24502,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000009655,
0.325,µm,Spine,Spine Part Max Diameter,17,2,1,100000002,610000009658,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000001,610000009660,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000009662,
0.213865,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009666,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000009669,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000009673,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009675,
0.32373,µm,Spine,Spine Part Max Diameter,15,7,1,100000001,610000009681,
0.285032,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000009685,
0,µm,Spine,Spine Part Max Diameter,8,1,1,100000002,610000009687,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009689,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009692,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000009695,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000004,610000009697,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000009701,
0,µm,Spine,Spine Part Max Diameter,13,1,1,100000003,610000009703,
0,µm,Spine,Spine Part Max Diameter,8,1,1,100000002,610000009706,
0,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000009708,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000003,610000009710,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000009712,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000009714,
0.305879,µm,Spine,Spine Part Max Diameter,15,3,1,100000002,610000009717,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009721,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000009726,
0.299165,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009729,
0,µm,Spine,Spine Part Max Diameter,14,3,1,100000001,610000009731,
0,µm,Spine,Spine Part Max Diameter,15,7,1,100000001,610000009735,
0,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000009738,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009742,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009746,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000009749,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000009752,
0,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000009756,
0.327613,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000009760,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009767,
0,µm,Spine,Spine Part Max Diameter,13,5,1,100000002,610000009769,
0,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000009773,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009776,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009780,
0,µm,Spine,Spine Part Max Diameter,14,4,1,100000001,610000009785,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000009789,
0,µm,Spine,Spine Part Max Diameter,17,9,1,100000001,610000009791,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009793,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009800,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009803,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009805,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009808,
0,µm,Spine,Spine Part Max Diameter,7,2,1,100000002,610000009814,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000009817,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009819,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009826,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009830,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000009833,
0,µm,Spine,Spine Part Max Diameter,14,5,1,100000001,610000009836,
0,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000009839,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000009842,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000009844,
0,µm,Spine,Spine Part Max Diameter,14,9,1,100000001,610000009846,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000009851,
0,µm,Spine,Spine Part Max Diameter,16,3,1,100000001,610000009854,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000009858,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009863,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009870,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009875,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000009878,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000009888,
0,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000009898,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000009901,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009904,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009909,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000009913,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000009916,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000009920,
0,µm,Spine,Spine Part Max Diameter,14,5,1,100000001,610000009925,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009929,
0,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000009932,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009935,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009939,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000009949,
0,µm,Spine,Spine Part Max Diameter,15,7,1,100000001,610000009961,
0,µm,Spine,Spine Part Max Diameter,14,4,1,100000001,610000009966,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009974,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000009978,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000009983,
0.262872,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009995,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000010003,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000010011,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000010013,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000010015,
0,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000010029,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000010058,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000010060,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010066,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010074,
0,µm,Spine,Spine Part Max Diameter,13,5,1,100000002,610000010097,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010126,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010127,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010128,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010129,
0,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000010130,
0,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000010131,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000010132,
0,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000010133,
0,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000010134,
0,µm,Spine,Spine Part Max Diameter,5,1,1,100000000,610000010135,
0,µm,Spine,Spine Part Max Diameter,5,1,1,100000000,610000010136,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000010137,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000010138,
0,µm,Spine,Spine Part Max Diameter,10,3,1,100000000,610000010139,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000010140,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000010141,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000010142,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000010143,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000010144,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000010145,
0,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000010146,
0,µm,Spine,Spine Part Max Diameter,9,1,1,100000000,610000010147,
0,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000010148,
0,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000010149,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000010150,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000010151,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010152,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000010153,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000010154,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000010155,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000010156,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000010157,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000010158,
0,µm,Spine,Spine Part Max Diameter,7,2,1,100000000,610000010159,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000010160,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000010161,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000010162,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010163,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000010164,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000010165,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000010166,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000010167,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000010168,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000010169,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000010170,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000010171,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000010172,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010173,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000010174,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000010175,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000010176,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000010180,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000010181,
0,µm,Spine,Spine Part Max Diameter,17,8,1,100000001,610000010183,
0,µm,Spine,Spine Part Max Diameter,14,5,1,100000001,610000010184,
0,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000010185,
0,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000010186,
0,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000010187,
0,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000010188,
0,µm,Spine,Spine Part Max Diameter,11,5,1,100000001,610000010189,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000001,610000010190,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000010191,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000010192,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000010193,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000010194,
0,µm,Spine,Spine Part Max Diameter,17,11,1,100000001,610000010195,
0,µm,Spine,Spine Part Max Diameter,18,10,1,100000001,610000010196,
0,µm,Spine,Spine Part Max Diameter,17,10,1,100000001,610000010197,
0,µm,Spine,Spine Part Max Diameter,16,9,1,100000001,610000010198,
0,µm,Spine,Spine Part Max Diameter,14,9,1,100000001,610000010199,
0,µm,Spine,Spine Part Max Diameter,16,7,1,100000001,610000010200,
0,µm,Spine,Spine Part Max Diameter,15,7,1,100000001,610000010201,
0,µm,Spine,Spine Part Max Diameter,14,6,1,100000001,610000010202,
0,µm,Spine,Spine Part Max Diameter,14,6,1,100000001,610000010203,
0,µm,Spine,Spine Part Max Diameter,13,6,1,100000001,610000010204,
0,µm,Spine,Spine Part Max Diameter,13,6,1,100000001,610000010205,
0,µm,Spine,Spine Part Max Diameter,11,5,1,100000001,610000010206,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000001,610000010207,
0,µm,Spine,Spine Part Max Diameter,21,6,1,100000001,610000010208,
0,µm,Spine,Spine Part Max Diameter,21,6,1,100000001,610000010209,
0,µm,Spine,Spine Part Max Diameter,21,6,1,100000001,610000010210,
0,µm,Spine,Spine Part Max Diameter,21,5,1,100000001,610000010211,
0,µm,Spine,Spine Part Max Diameter,20,4,1,100000001,610000010212,
0,µm,Spine,Spine Part Max Diameter,19,4,1,100000001,610000010213,
0,µm,Spine,Spine Part Max Diameter,17,5,1,100000001,610000010214,
0,µm,Spine,Spine Part Max Diameter,17,5,1,100000001,610000010215,
0,µm,Spine,Spine Part Max Diameter,17,5,1,100000001,610000010216,
0,µm,Spine,Spine Part Max Diameter,16,4,1,100000001,610000010217,
0,µm,Spine,Spine Part Max Diameter,14,3,1,100000001,610000010218,
0,µm,Spine,Spine Part Max Diameter,14,3,1,100000001,610000010219,
0,µm,Spine,Spine Part Max Diameter,16,5,1,100000001,610000010220,
0,µm,Spine,Spine Part Max Diameter,14,4,1,100000001,610000010221,
0,µm,Spine,Spine Part Max Diameter,10,4,1,100000001,610000010222,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000001,610000010223,
0,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000010224,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000010225,
0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000010226,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000010227,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000010228,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000010229,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000010230,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000010231,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000010232,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010233,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010234,
