
Segment Center Intensity Sum Ch=1 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
14,,Segment,1,17,Image 1,8,1,100000001,510000000094,
3,,Segment,1,16,Image 1,7,1,100000001,510000000099,
1,,Segment,1,15,Image 1,6,1,100000001,510000000101,
62,,Segment,1,14,Image 1,5,1,100000001,510000000150,
20,,Segment,1,13,Image 1,4,1,100000001,510000000178,
11,,Segment,1,12,Image 1,4,1,100000001,510000000194,
4,,Segment,1,11,Image 1,3,1,100000001,510000000205,
1,,Segment,1,10,Image 1,3,1,100000001,510000000208,
35,,Segment,1,8,Image 1,3,1,100000001,510000000219,
8,,Segment,1,7,Image 1,3,1,100000001,510000000224,
10,,Segment,1,6,Image 1,3,1,100000001,510000000231,
4,,Segment,1,3,Image 1,1,1,100000001,510000000236,
7,,Segment,1,2,Image 1,1,1,100000001,510000000246,
3,,Segment,1,1,Image 1,1,1,100000001,510000000250,
16,,Segment,1,0,Image 1,1,1,100000001,510000000264,
7,,Segment,1,16,Image 1,6,1,100000001,510000000285,
2,,Segment,1,17,Image 1,7,1,100000001,510000000288,
3,,Segment,1,15,Image 1,5,1,100000001,510000000291,
20,,Segment,1,8,Image 1,7,1,100000003,510000000315,
7,,Segment,1,7,Image 1,6,1,100000003,510000000319,
7,,Segment,1,6,Image 1,5,1,100000003,510000000326,
1,,Segment,1,5,Image 1,4,1,100000003,510000000328,
5,,Segment,1,4,Image 1,4,1,100000003,510000000333,
1,,Segment,1,3,Image 1,4,1,100000003,510000000335,
12,,Segment,1,2,Image 1,3,1,100000003,510000000381,
9,,Segment,1,1,Image 1,2,1,100000003,510000000420,
4,,Segment,1,0,Image 1,1,1,100000003,510000000425,
9,,Segment,1,10,Image 1,6,1,100000003,510000000462,
7,,Segment,1,9,Image 1,6,1,100000003,510000000466,
0,,Segment,1,10,Image 1,7,1,100000003,510000000469,
21,,Segment,1,4,Image 1,5,1,100000003,510000000486,
4,,Segment,1,9,Image 1,7,1,100000003,510000000488,
6,,Segment,1,7,Image 1,5,1,100000003,510000000490,
0,,Segment,1,5,Image 1,5,1,100000003,510000000492,
10,,Segment,1,5,Image 1,2,1,100000003,510000000505,
24,,Segment,1,4,Image 1,2,1,100000003,510000000546,
1,,Segment,1,3,Image 1,2,1,100000003,510000000551,
5,,Segment,1,2,Image 1,2,1,100000003,510000000560,
0,,Segment,1,6,Image 1,4,1,100000003,510000000562,
6,,Segment,1,5,Image 1,3,1,100000003,510000000570,
5,,Segment,1,3,Image 1,3,1,100000003,510000000572,
9,,Segment,1,3,Image 1,3,1,100000003,510000000589,
4,,Segment,1,4,Image 1,3,1,100000003,510000000592,
23,,Segment,1,13,Image 1,5,1,100000002,510000000611,
48,,Segment,1,12,Image 1,4,1,100000002,510000000644,
9,,Segment,1,11,Image 1,4,1,100000002,510000000654,
11,,Segment,1,10,Image 1,4,1,100000002,510000000664,
8,,Segment,1,9,Image 1,4,1,100000002,510000000666,
18,,Segment,1,8,Image 1,3,1,100000002,510000000677,
4,,Segment,1,7,Image 1,2,1,100000002,510000000681,
1,,Segment,1,6,Image 1,2,1,100000002,510000000683,
11,,Segment,1,5,Image 1,2,1,100000002,510000000698,
15,,Segment,1,4,Image 1,1,1,100000002,510000000705,
34,,Segment,1,3,Image 1,1,1,100000002,510000000732,
18,,Segment,1,2,Image 1,1,1,100000002,510000000741,
7,,Segment,1,1,Image 1,1,1,100000002,510000000746,
24,,Segment,1,0,Image 1,1,1,100000002,510000000776,
5,,Segment,1,6,Image 1,4,1,100000003,510000000795,
4,,Segment,1,4,Image 1,3,1,100000003,510000000803,
0,,Segment,1,3,Image 1,3,1,100000003,510000000806,
3,,Segment,1,2,Image 1,3,1,100000003,510000000810,
8,,Segment,1,1,Image 1,2,1,100000003,510000000824,
9,,Segment,1,0,Image 1,1,1,100000003,510000000852,
12,,Segment,1,6,Image 1,3,1,100000001,510000000857,
4,,Segment,1,4,Image 1,2,1,100000001,510000000860,
8,,Segment,1,3,Image 1,2,1,100000001,510000000863,
36,,Segment,1,2,Image 1,2,1,100000001,510000000895,
3,,Segment,1,1,Image 1,1,1,100000001,510000000903,
6,,Segment,1,0,Image 1,1,1,100000001,510000000916,
0,,Segment,1,0,Image 1,1,1,100000002,510000000923,
0,,Segment,1,12,Image 1,3,1,100000001,510000000943,
6,,Segment,1,11,Image 1,4,1,100000001,510000000955,
4,,Segment,1,10,Image 1,4,1,100000001,510000000960,
0,,Segment,1,11,Image 1,5,1,100000001,510000000963,
18,,Segment,1,8,Image 1,3,1,100000003,510000000991,
22,,Segment,1,7,Image 1,2,1,100000003,510000001006,
8,,Segment,1,6,Image 1,2,1,100000003,510000001024,
10,,Segment,1,5,Image 1,2,1,100000003,510000001042,
31,,Segment,1,4,Image 1,2,1,100000003,510000001087,
15,,Segment,1,3,Image 1,2,1,100000003,510000001095,
2,,Segment,1,2,Image 1,1,1,100000003,510000001101,
1,,Segment,1,1,Image 1,1,1,100000003,510000001105,
180,,Segment,1,10,Image 1,2,1,100000003,510000001171,
57,,Segment,1,8,Image 1,1,1,100000003,510000001196,
21,,Segment,1,7,Image 1,1,1,100000003,510000001212,
35,,Segment,1,6,Image 1,1,1,100000003,510000001226,
28,,Segment,1,5,Image 1,1,1,100000003,510000001256,
4,,Segment,1,4,Image 1,1,1,100000003,510000001259,
16,,Segment,1,13,Image 1,1,1,100000003,510000001278,
3,,Segment,1,12,Image 1,1,1,100000003,510000001283,
0,,Segment,1,11,Image 1,1,1,100000003,510000001287,
13,,Segment,1,10,Image 1,1,1,100000003,510000001306,
8,,Segment,1,8,Image 1,2,1,100000003,510000001315,
85,,Segment,1,7,Image 1,2,1,100000003,510000001388,
6,,Segment,1,12,Image 1,2,1,100000003,510000001396,
1,,Segment,1,13,Image 1,2,1,100000003,510000001399,
13,,Segment,1,16,Image 1,6,1,100000002,510000001409,
7,,Segment,1,15,Image 1,6,1,100000002,510000001412,
11,,Segment,1,14,Image 1,6,1,100000002,510000001418,
3,,Segment,1,13,Image 1,5,1,100000002,510000001422,
13,,Segment,1,12,Image 1,5,1,100000002,510000001436,
17,,Segment,1,11,Image 1,5,1,100000002,510000001453,
62,,Segment,1,10,Image 1,4,1,100000002,510000001465,
12,,Segment,1,9,Image 1,4,1,100000002,510000001476,
19,,Segment,1,8,Image 1,4,1,100000002,510000001506,
52,,Segment,1,7,Image 1,3,1,100000002,510000001545,
4,,Segment,1,6,Image 1,2,1,100000002,510000001549,
25,,Segment,1,5,Image 1,1,1,100000002,510000001572,
10,,Segment,1,4,Image 1,1,1,100000002,510000001584,
2,,Segment,1,3,Image 1,1,1,100000002,510000001589,
22,,Segment,1,2,Image 1,1,1,100000002,510000001605,
6,,Segment,1,1,Image 1,1,1,100000002,510000001608,
9,,Segment,1,0,Image 1,1,1,100000002,510000001635,
7,,Segment,1,17,Image 1,11,1,100000001,510000001646,
4,,Segment,1,16,Image 1,10,1,100000001,510000001650,
15,,Segment,1,15,Image 1,10,1,100000001,510000001660,
