
Soma Intensity Median Ch=4 Img=1
 ==================== 
Soma Intensity Median,Unit,Category,Channel,Image,Time,FilamentID,ID,
77.0625,,Soma,4,Image 1,1,100000000,800000000,
93.0625,,Soma,4,Image 1,1,100000001,800000001,
93.0625,,Soma,4,Image 1,1,100000002,800000002,
60.0625,,Soma,4,Image 1,1,100000003,800000003,
43.0625,,Soma,4,Image 1,1,100000004,800000004,
