
Spine Part Max Diameter Head
 ==================== 
Spine Part Max Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.368039,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000009114,
0.215427,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000009117,
0.222457,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000009122,
0.1625,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009129,
0.24375,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000009135,
0.257718,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000009140,
0.354478,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000009146,
0.460274,µm,Spine,Spine Part Max Diameter,0,,1,100000001,610000009165,
0.186553,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000009167,
0.277169,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000009177,
0.1625,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000009180,
0.193816,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009182,
0.1625,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000009187,
0.187517,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000009191,
0.378777,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009202,
0.1625,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000009204,
0.186506,µm,Spine,Spine Part Max Diameter,6,2,1,100000003,610000009208,
0.305044,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000009210,
0.1625,µm,Spine,Spine Part Max Diameter,3,4,1,100000003,610000009212,
0.198313,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000009218,
0.484738,µm,Spine,Spine Part Max Diameter,14,5,1,100000001,610000009222,
0.236138,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009226,
0.1625,µm,Spine,Spine Part Max Diameter,14,8,1,100000001,610000009228,
0.65,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000009241,
0.167578,µm,Spine,Spine Part Max Diameter,2,1,1,100000003,610000009245,
0.382181,µm,Spine,Spine Part Max Diameter,0,,1,100000001,610000009261,
0.1625,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000009264,
0.26472,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000009271,
0.220236,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000009273,
0.182812,µm,Spine,Spine Part Max Diameter,12,5,1,100000002,610000009275,
0.252343,µm,Spine,Spine Part Max Diameter,9,4,1,100000003,610000009279,
0.168779,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009284,
0.250089,µm,Spine,Spine Part Max Diameter,13,1,1,100000003,610000009286,
0.331346,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000009288,
0.1625,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000009291,
0.364888,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009301,
0.414929,µm,Spine,Spine Part Max Diameter,2,2,1,100000004,610000009303,
0.191699,µm,Spine,Spine Part Max Diameter,6,5,1,100000003,610000009305,
0.172656,µm,Spine,Spine Part Max Diameter,10,1,1,100000000,610000009308,
0.1625,µm,Spine,Spine Part Max Diameter,7,2,1,100000003,610000009310,
0.184239,µm,Spine,Spine Part Max Diameter,11,3,1,100000000,610000009312,
0.306913,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000009314,
0.210821,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000009320,
0.188105,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000009323,
0.65,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000009333,
0.190338,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000009335,
0.1625,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009337,
0.166646,µm,Spine,Spine Part Max Diameter,5,3,1,100000004,610000009340,
0.759451,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009344,
0.633496,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009346,
0.251367,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000009349,
0.298993,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000009356,
0.24375,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000009360,
0.180085,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000009366,
0.1625,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009369,
0.24375,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000009373,
0.422754,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000009379,
0.1625,µm,Spine,Spine Part Max Diameter,14,1,1,100000002,610000009381,
0.173926,µm,Spine,Spine Part Max Diameter,10,1,1,100000002,610000009383,
0.347037,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009388,
0.24435,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009398,
0.176928,µm,Spine,Spine Part Max Diameter,12,5,1,100000002,610000009400,
0.1625,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000009403,
0.1625,µm,Spine,Spine Part Max Diameter,6,4,1,100000003,610000009405,
0.294534,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000009409,
0.238435,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000009412,
0.277084,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009415,
0.21557,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000009419,
0.18916,µm,Spine,Spine Part Max Diameter,15,1,1,100000002,610000009421,
0.24375,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009426,
0.251949,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000009431,
0.336783,µm,Spine,Spine Part Max Diameter,2,1,1,100000003,610000009433,
0.331807,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009438,
0.289894,µm,Spine,Spine Part Max Diameter,4,4,1,100000000,610000009442,
0.232207,µm,Spine,Spine Part Max Diameter,14,5,1,100000001,610000009445,
0.200586,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009447,
0.1625,µm,Spine,Spine Part Max Diameter,11,1,1,100000003,610000009450,
0.293937,µm,Spine,Spine Part Max Diameter,16,5,1,100000001,610000009453,
0.248603,µm,Spine,Spine Part Max Diameter,20,4,1,100000001,610000009458,
0.272795,µm,Spine,Spine Part Max Diameter,14,4,1,100000001,610000009461,
0.218359,µm,Spine,Spine Part Max Diameter,6,2,1,100000003,610000009465,
0.1625,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000009471,
0.295253,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009477,
0.30149,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009479,
0.225734,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000009481,
0.20434,µm,Spine,Spine Part Max Diameter,8,4,1,100000002,610000009483,
0.207005,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009486,
0.191363,µm,Spine,Spine Part Max Diameter,6,1,1,100000002,610000009490,
0.1625,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009493,
0.235258,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000009497,
0.280255,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000009499,
0.1625,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009502,
0.223025,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009504,
0.4594,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000009511,
0.286548,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009513,
0.1625,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000009515,
0.422754,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000009518,
0.191529,µm,Spine,Spine Part Max Diameter,15,5,1,100000002,610000009520,
0.325,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000009524,
0.180273,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000009526,
0.1625,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000009529,
0.244067,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000009534,
0.264439,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009538,
0.230412,µm,Spine,Spine Part Max Diameter,15,8,1,100000001,610000009540,
0.346753,µm,Spine,Spine Part Max Diameter,14,4,1,100000001,610000009542,
0.261791,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009546,
0.178115,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000009549,
0.362504,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000009552,
0.260733,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009556,
0.216925,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000009559,
0.241649,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000009561,
0.311836,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000009565,
0.1625,µm,Spine,Spine Part Max Diameter,2,2,1,100000004,610000009567,
0.1625,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009569,
0.1625,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000009571,
0.65,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009573,
0.212773,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000009576,
0.203797,µm,Spine,Spine Part Max Diameter,10,4,1,100000002,610000009578,
0.264062,µm,Spine,Spine Part Max Diameter,4,4,1,100000000,610000009581,
0.1625,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000009583,
0.1625,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000009585,
0.212837,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009590,
0.315728,µm,Spine,Spine Part Max Diameter,11,3,1,100000000,610000009592,
0.177813,µm,Spine,Spine Part Max Diameter,1,2,1,100000004,610000009594,
0.202656,µm,Spine,Spine Part Max Diameter,10,1,1,100000002,610000009596,
0.33739,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009598,
0.325,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000009604,
0.348435,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009606,
0.241552,µm,Spine,Spine Part Max Diameter,7,2,1,100000002,610000009610,
0.189387,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009612,
0.1625,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000009614,
0.258087,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000009617,
0.27777,µm,Spine,Spine Part Max Diameter,11,2,1,100000000,610000009619,
0.216218,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000009622,
0.201753,µm,Spine,Spine Part Max Diameter,8,1,1,100000000,610000009624,
0.291258,µm,Spine,Spine Part Max Diameter,2,1,1,100000004,610000009626,
0.271722,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000009628,
0.246491,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000009633,
0.204072,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000009635,
0.235863,µm,Spine,Spine Part Max Diameter,14,1,1,100000002,610000009639,
0.187627,µm,Spine,Spine Part Max Diameter,16,4,1,100000001,610000009641,
0.325,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000009644,
0.279406,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000009646,
0.325,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009650,
0.1625,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000009655,
0.325,µm,Spine,Spine Part Max Diameter,17,2,1,100000002,610000009658,
0.228651,µm,Spine,Spine Part Max Diameter,9,4,1,100000001,610000009660,
0.1625,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000009662,
0.230368,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009666,
0.189594,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000009669,
0.264062,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000009673,
0.293017,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009675,
0.325,µm,Spine,Spine Part Max Diameter,15,7,1,100000001,610000009681,
0.202468,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000009685,
0.282686,µm,Spine,Spine Part Max Diameter,8,1,1,100000002,610000009687,
0.423641,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009689,
0.293723,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009692,
0.267832,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000009695,
0.24375,µm,Spine,Spine Part Max Diameter,4,3,1,100000004,610000009697,
0.19826,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000009701,
0.24375,µm,Spine,Spine Part Max Diameter,13,1,1,100000003,610000009703,
0.226039,µm,Spine,Spine Part Max Diameter,8,1,1,100000002,610000009706,
0.171763,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000009708,
0.268216,µm,Spine,Spine Part Max Diameter,6,2,1,100000003,610000009710,
0.172733,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000009712,
0.213474,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000009714,
0.220303,µm,Spine,Spine Part Max Diameter,15,3,1,100000002,610000009717,
0.351652,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009721,
0.383416,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000009726,
0.24375,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009729,
0.1625,µm,Spine,Spine Part Max Diameter,14,3,1,100000001,610000009731,
0.327038,µm,Spine,Spine Part Max Diameter,15,7,1,100000001,610000009735,
0.17873,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000009738,
0.24248,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009742,
0.257242,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009746,
0.354513,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000009749,
0.287287,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000009752,
0.1625,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000009756,
0.27523,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000009760,
0.297316,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009767,
0.167997,µm,Spine,Spine Part Max Diameter,13,5,1,100000002,610000009769,
0.272881,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000009773,
0.4875,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009776,
0.65,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009780,
0.288462,µm,Spine,Spine Part Max Diameter,14,4,1,100000001,610000009785,
0.21535,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000009789,
0.5758,µm,Spine,Spine Part Max Diameter,17,9,1,100000001,610000009791,
0.568075,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009793,
0.372494,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009800,
0.201095,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009803,
0.24375,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009805,
0.715967,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009808,
0.332012,µm,Spine,Spine Part Max Diameter,7,2,1,100000002,610000009814,
0.187809,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000009817,
0.213865,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009819,
0.540805,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009826,
0.287486,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009830,
0.335791,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000009833,
0.301208,µm,Spine,Spine Part Max Diameter,14,5,1,100000001,610000009836,
0.1625,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000009839,
0.245568,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000009842,
0.18916,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000009844,
0.226791,µm,Spine,Spine Part Max Diameter,14,9,1,100000001,610000009846,
0.203855,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000009851,
0.24375,µm,Spine,Spine Part Max Diameter,16,3,1,100000001,610000009854,
0.269623,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000009858,
0.1625,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009863,
0.304999,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009870,
0.677831,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000009875,
0.402822,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000009878,
0.367602,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000009888,
0.325,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000009898,
0.442897,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000009901,
0.714761,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000009904,
0.371655,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009909,
0.315535,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000009913,
0.22641,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000009916,
0.469429,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000009920,
0.268744,µm,Spine,Spine Part Max Diameter,14,5,1,100000001,610000009925,
0.297316,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009929,
0.264133,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000009932,
0.281729,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009935,
0.46733,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000009939,
0.185352,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000009949,
0.324034,µm,Spine,Spine Part Max Diameter,15,7,1,100000001,610000009961,
0.411141,µm,Spine,Spine Part Max Diameter,14,4,1,100000001,610000009966,
0.411349,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009974,
0.369195,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000009978,
0.332084,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000009983,
0.1625,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000009995,
0.532462,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000010003,
0.299165,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000010011,
0.268884,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000010013,
0.352247,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000010015,
0.401069,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000010029,
0.313214,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000010058,
0.555708,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000010060,
0.411328,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010066,
0.376278,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010074,
0.223437,µm,Spine,Spine Part Max Diameter,13,5,1,100000002,610000010097,
0.276105,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010126,
0.345119,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010127,
0.269141,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010128,
0.246429,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010129,
0.65,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000010130,
0.426562,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000010131,
0.222845,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000010132,
0.266743,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000010133,
0.226784,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000010134,
0.359869,µm,Spine,Spine Part Max Diameter,5,1,1,100000000,610000010135,
0.353572,µm,Spine,Spine Part Max Diameter,5,1,1,100000000,610000010136,
0.244636,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000010137,
0.343052,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000010138,
0.176606,µm,Spine,Spine Part Max Diameter,10,3,1,100000000,610000010139,
0.274072,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000010140,
0.265967,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000010141,
0.310968,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000010142,
0.392285,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000010143,
0.260354,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000010144,
0.304249,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000010145,
0.261455,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000010146,
0.336073,µm,Spine,Spine Part Max Diameter,9,1,1,100000000,610000010147,
0.247198,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000010148,
0.616046,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000010149,
0.216897,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000010150,
0.256445,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000010151,
0.273296,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010152,
0.25796,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000010153,
0.303746,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000010154,
0.32627,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000010155,
0.373769,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000010156,
0.523888,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000010157,
0.307599,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000010158,
0.345313,µm,Spine,Spine Part Max Diameter,7,2,1,100000000,610000010159,
0.380859,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000010160,
0.474452,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000010161,
0.338341,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000010162,
0.380583,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010163,
0.355633,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000010164,
0.180657,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000010165,
0.341943,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000010166,
0.378111,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000010167,
0.237189,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000010168,
0.30878,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000010169,
0.503052,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000010170,
0.255626,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000010171,
0.267908,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000010172,
0.178896,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000010173,
0.322179,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000010174,
0.447017,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000010175,
0.200873,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000010176,
0.264783,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000010180,
0.344415,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000010181,
0.250501,µm,Spine,Spine Part Max Diameter,17,8,1,100000001,610000010183,
0.343954,µm,Spine,Spine Part Max Diameter,14,5,1,100000001,610000010184,
0.192362,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000010185,
0.280634,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000010186,
0.489038,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000010187,
0.251624,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000010188,
0.373181,µm,Spine,Spine Part Max Diameter,11,5,1,100000001,610000010189,
0.1625,µm,Spine,Spine Part Max Diameter,9,4,1,100000001,610000010190,
0.1625,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000010191,
0.29849,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000010192,
0.293804,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000010193,
0.360827,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000010194,
0.168001,µm,Spine,Spine Part Max Diameter,17,11,1,100000001,610000010195,
0.266289,µm,Spine,Spine Part Max Diameter,18,10,1,100000001,610000010196,
0.325,µm,Spine,Spine Part Max Diameter,17,10,1,100000001,610000010197,
0.247559,µm,Spine,Spine Part Max Diameter,16,9,1,100000001,610000010198,
0.22792,µm,Spine,Spine Part Max Diameter,14,9,1,100000001,610000010199,
0.276462,µm,Spine,Spine Part Max Diameter,16,7,1,100000001,610000010200,
0.266445,µm,Spine,Spine Part Max Diameter,15,7,1,100000001,610000010201,
0.171072,µm,Spine,Spine Part Max Diameter,14,6,1,100000001,610000010202,
0.1625,µm,Spine,Spine Part Max Diameter,14,6,1,100000001,610000010203,
0.253906,µm,Spine,Spine Part Max Diameter,13,6,1,100000001,610000010204,
0.1625,µm,Spine,Spine Part Max Diameter,13,6,1,100000001,610000010205,
0.233564,µm,Spine,Spine Part Max Diameter,11,5,1,100000001,610000010206,
0.289453,µm,Spine,Spine Part Max Diameter,9,4,1,100000001,610000010207,
0.236081,µm,Spine,Spine Part Max Diameter,21,6,1,100000001,610000010208,
0.241081,µm,Spine,Spine Part Max Diameter,21,6,1,100000001,610000010209,
0.40625,µm,Spine,Spine Part Max Diameter,21,6,1,100000001,610000010210,
0.263206,µm,Spine,Spine Part Max Diameter,21,5,1,100000001,610000010211,
0.334855,µm,Spine,Spine Part Max Diameter,20,4,1,100000001,610000010212,
0.273011,µm,Spine,Spine Part Max Diameter,19,4,1,100000001,610000010213,
