
Spine Part Length Head
 ==================== 
Spine Part Length Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.390545,µm,Spine,Spine Part Length,2,2,1,100000000,610000009202,
0.08125,µm,Spine,Spine Part Length,8,4,1,100000001,610000009204,
0.179672,µm,Spine,Spine Part Length,6,2,1,100000003,610000009208,
0.152522,µm,Spine,Spine Part Length,4,2,1,100000002,610000009210,
0.08125,µm,Spine,Spine Part Length,3,4,1,100000003,610000009212,
0.188124,µm,Spine,Spine Part Length,3,2,1,100000004,610000009218,
0.25454,µm,Spine,Spine Part Length,14,5,1,100000001,610000009222,
0.233531,µm,Spine,Spine Part Length,0,1,1,100000002,610000009226,
0.08125,µm,Spine,Spine Part Length,14,8,1,100000001,610000009228,
0.701412,µm,Spine,Spine Part Length,3,2,1,100000001,610000009241,
0.0837891,µm,Spine,Spine Part Length,2,1,1,100000003,610000009245,
0.680418,µm,Spine,Spine Part Length,0,,1,100000001,610000009261,
0.08125,µm,Spine,Spine Part Length,5,2,1,100000000,610000009264,
0.270659,µm,Spine,Spine Part Length,3,2,1,100000000,610000009271,
0.110118,µm,Spine,Spine Part Length,3,3,1,100000003,610000009273,
0.0914062,µm,Spine,Spine Part Length,12,5,1,100000002,610000009275,
0.126172,µm,Spine,Spine Part Length,9,4,1,100000003,610000009279,
0.185645,µm,Spine,Spine Part Length,2,2,1,100000002,610000009284,
0.125045,µm,Spine,Spine Part Length,13,1,1,100000003,610000009286,
0.165673,µm,Spine,Spine Part Length,4,3,1,100000002,610000009288,
0.08125,µm,Spine,Spine Part Length,4,2,1,100000002,610000009291,
0.304087,µm,Spine,Spine Part Length,2,2,1,100000000,610000009301,
0.207464,µm,Spine,Spine Part Length,2,2,1,100000004,610000009303,
0.0958496,µm,Spine,Spine Part Length,6,5,1,100000003,610000009305,
0.0863281,µm,Spine,Spine Part Length,10,1,1,100000000,610000009308,
0.08125,µm,Spine,Spine Part Length,7,2,1,100000003,610000009310,
0.0921194,µm,Spine,Spine Part Length,11,3,1,100000000,610000009312,
0.153457,µm,Spine,Spine Part Length,3,1,1,100000002,610000009314,
0.210257,µm,Spine,Spine Part Length,7,3,1,100000000,610000009320,
0.0940526,µm,Spine,Spine Part Length,5,1,1,100000002,610000009323,
0.524355,µm,Spine,Spine Part Length,3,2,1,100000001,610000009333,
0.0951691,µm,Spine,Spine Part Length,3,1,1,100000002,610000009335,
0.08125,µm,Spine,Spine Part Length,1,2,1,100000000,610000009337,
0.083323,µm,Spine,Spine Part Length,5,3,1,100000004,610000009340,
0.379725,µm,Spine,Spine Part Length,0,1,1,100000002,610000009344,
0.316748,µm,Spine,Spine Part Length,2,2,1,100000002,610000009346,
0.125684,µm,Spine,Spine Part Length,5,2,1,100000003,610000009349,
0.238688,µm,Spine,Spine Part Length,3,2,1,100000000,610000009356,
0.242181,µm,Spine,Spine Part Length,5,1,1,100000002,610000009360,
0.189326,µm,Spine,Spine Part Length,5,3,1,100000002,610000009366,
0.08125,µm,Spine,Spine Part Length,0,1,1,100000004,610000009369,
0.213841,µm,Spine,Spine Part Length,2,1,1,100000001,610000009373,
0.301686,µm,Spine,Spine Part Length,5,2,1,100000000,610000009379,
0.08125,µm,Spine,Spine Part Length,14,1,1,100000002,610000009381,
0.0869629,µm,Spine,Spine Part Length,10,1,1,100000002,610000009383,
0.265639,µm,Spine,Spine Part Length,0,1,1,100000004,610000009388,
0.225527,µm,Spine,Spine Part Length,0,1,1,100000004,610000009398,
0.0884641,µm,Spine,Spine Part Length,12,5,1,100000002,610000009400,
0.08125,µm,Spine,Spine Part Length,8,4,1,100000001,610000009403,
0.08125,µm,Spine,Spine Part Length,6,4,1,100000003,610000009405,
0.220601,µm,Spine,Spine Part Length,7,3,1,100000000,610000009409,
0.119217,µm,Spine,Spine Part Length,2,2,1,100000001,610000009412,
0.138542,µm,Spine,Spine Part Length,0,1,1,100000004,610000009415,
0.107785,µm,Spine,Spine Part Length,6,4,1,100000002,610000009419,
0.0945801,µm,Spine,Spine Part Length,15,1,1,100000002,610000009421,
0.275644,µm,Spine,Spine Part Length,0,1,1,100000001,610000009426,
0.125975,µm,Spine,Spine Part Length,6,2,1,100000000,610000009431,
0.168391,µm,Spine,Spine Part Length,2,1,1,100000003,610000009433,
0.318938,µm,Spine,Spine Part Length,2,2,1,100000000,610000009438,
0.210338,µm,Spine,Spine Part Length,4,4,1,100000000,610000009442,
0.116103,µm,Spine,Spine Part Length,14,5,1,100000001,610000009445,
0.100293,µm,Spine,Spine Part Length,2,2,1,100000002,610000009447,
0.08125,µm,Spine,Spine Part Length,11,1,1,100000003,610000009450,
0.146968,µm,Spine,Spine Part Length,16,5,1,100000001,610000009453,
0.195081,µm,Spine,Spine Part Length,20,4,1,100000001,610000009458,
0.136397,µm,Spine,Spine Part Length,14,4,1,100000001,610000009461,
0.10918,µm,Spine,Spine Part Length,6,2,1,100000003,610000009465,
0.08125,µm,Spine,Spine Part Length,2,3,1,100000001,610000009471,
0.259305,µm,Spine,Spine Part Length,2,2,1,100000000,610000009477,
0.150745,µm,Spine,Spine Part Length,0,1,1,100000001,610000009479,
0.112867,µm,Spine,Spine Part Length,5,2,1,100000003,610000009481,
0.10217,µm,Spine,Spine Part Length,8,4,1,100000002,610000009483,
0.103503,µm,Spine,Spine Part Length,0,1,1,100000001,610000009486,
0.0956814,µm,Spine,Spine Part Length,6,1,1,100000002,610000009490,
0.08125,µm,Spine,Spine Part Length,2,2,1,100000002,610000009493,
0.117629,µm,Spine,Spine Part Length,4,2,1,100000002,610000009497,
0.140128,µm,Spine,Spine Part Length,3,2,1,100000003,610000009499,
0.08125,µm,Spine,Spine Part Length,0,1,1,100000003,610000009502,
0.111513,µm,Spine,Spine Part Length,0,1,1,100000001,610000009504,
0.347613,µm,Spine,Spine Part Length,3,2,1,100000001,610000009511,
0.143274,µm,Spine,Spine Part Length,1,2,1,100000000,610000009513,
0.08125,µm,Spine,Spine Part Length,8,2,1,100000000,610000009515,
0.211377,µm,Spine,Spine Part Length,5,2,1,100000000,610000009518,
0.0957647,µm,Spine,Spine Part Length,15,5,1,100000002,610000009520,
0.1625,µm,Spine,Spine Part Length,8,3,1,100000000,610000009524,
0.0901367,µm,Spine,Spine Part Length,8,4,1,100000001,610000009526,
0.08125,µm,Spine,Spine Part Length,10,2,1,100000000,610000009529,
0.122034,µm,Spine,Spine Part Length,2,1,1,100000001,610000009534,
0.234008,µm,Spine,Spine Part Length,2,2,1,100000000,610000009538,
0.115206,µm,Spine,Spine Part Length,15,8,1,100000001,610000009540,
0.173377,µm,Spine,Spine Part Length,14,4,1,100000001,610000009542,
0.191724,µm,Spine,Spine Part Length,0,1,1,100000004,610000009546,
0.0890576,µm,Spine,Spine Part Length,4,2,1,100000002,610000009549,
0.181252,µm,Spine,Spine Part Length,3,2,1,100000004,610000009552,
0.308105,µm,Spine,Spine Part Length,2,2,1,100000000,610000009556,
0.108462,µm,Spine,Spine Part Length,8,4,1,100000001,610000009559,
0.120825,µm,Spine,Spine Part Length,4,3,1,100000002,610000009561,
0.288273,µm,Spine,Spine Part Length,5,2,1,100000002,610000009565,
0.08125,µm,Spine,Spine Part Length,2,2,1,100000004,610000009567,
0.08125,µm,Spine,Spine Part Length,0,1,1,100000002,610000009569,
0.08125,µm,Spine,Spine Part Length,4,4,1,100000002,610000009571,
0.325,µm,Spine,Spine Part Length,0,1,1,100000004,610000009573,
0.106387,µm,Spine,Spine Part Length,2,1,1,100000000,610000009576,
0.101898,µm,Spine,Spine Part Length,10,4,1,100000002,610000009578,
0.132031,µm,Spine,Spine Part Length,4,4,1,100000000,610000009581,
0.08125,µm,Spine,Spine Part Length,3,1,1,100000001,610000009583,
0.08125,µm,Spine,Spine Part Length,7,3,1,100000000,610000009585,
0.106419,µm,Spine,Spine Part Length,2,2,1,100000002,610000009590,
0.157864,µm,Spine,Spine Part Length,11,3,1,100000000,610000009592,
0.0889065,µm,Spine,Spine Part Length,1,2,1,100000004,610000009594,
0.101328,µm,Spine,Spine Part Length,10,1,1,100000002,610000009596,
0.168695,µm,Spine,Spine Part Length,0,1,1,100000002,610000009598,
0.269242,µm,Spine,Spine Part Length,2,1,1,100000001,610000009604,
0.174218,µm,Spine,Spine Part Length,2,2,1,100000000,610000009606,
0.120776,µm,Spine,Spine Part Length,7,2,1,100000002,610000009610,
0.0946936,µm,Spine,Spine Part Length,1,2,1,100000000,610000009612,
0.08125,µm,Spine,Spine Part Length,2,1,1,100000002,610000009614,
0.129044,µm,Spine,Spine Part Length,4,2,1,100000002,610000009617,
0.138885,µm,Spine,Spine Part Length,11,2,1,100000000,610000009619,
0.108109,µm,Spine,Spine Part Length,2,2,1,100000001,610000009622,
0.100877,µm,Spine,Spine Part Length,8,1,1,100000000,610000009624,
0.145629,µm,Spine,Spine Part Length,2,1,1,100000004,610000009626,
0.135861,µm,Spine,Spine Part Length,2,1,1,100000002,610000009628,
0.123245,µm,Spine,Spine Part Length,4,4,1,100000002,610000009633,
0.102036,µm,Spine,Spine Part Length,6,4,1,100000002,610000009635,
0.117932,µm,Spine,Spine Part Length,14,1,1,100000002,610000009639,
0.0938133,µm,Spine,Spine Part Length,16,4,1,100000001,610000009641,
0.1625,µm,Spine,Spine Part Length,3,2,1,100000000,610000009644,
0.139703,µm,Spine,Spine Part Length,3,2,1,100000002,610000009646,
0.1625,µm,Spine,Spine Part Length,0,1,1,100000004,610000009650,
0.08125,µm,Spine,Spine Part Length,3,2,1,100000001,610000009655,
0.1625,µm,Spine,Spine Part Length,17,2,1,100000002,610000009658,
0.114325,µm,Spine,Spine Part Length,9,4,1,100000001,610000009660,
0.08125,µm,Spine,Spine Part Length,5,3,1,100000003,610000009662,
0.115184,µm,Spine,Spine Part Length,2,2,1,100000000,610000009666,
0.0947968,µm,Spine,Spine Part Length,2,2,1,100000001,610000009669,
0.132031,µm,Spine,Spine Part Length,4,2,1,100000002,610000009673,
0.146509,µm,Spine,Spine Part Length,0,1,1,100000002,610000009675,
0.230389,µm,Spine,Spine Part Length,15,7,1,100000001,610000009681,
0.101234,µm,Spine,Spine Part Length,5,2,1,100000000,610000009685,
0.141343,µm,Spine,Spine Part Length,8,1,1,100000002,610000009687,
0.211821,µm,Spine,Spine Part Length,0,1,1,100000004,610000009689,
0.146861,µm,Spine,Spine Part Length,1,2,1,100000000,610000009692,
0.133916,µm,Spine,Spine Part Length,2,1,1,100000001,610000009695,
0.121875,µm,Spine,Spine Part Length,4,3,1,100000004,610000009697,
0.0991302,µm,Spine,Spine Part Length,8,3,1,100000002,610000009701,
0.121875,µm,Spine,Spine Part Length,13,1,1,100000003,610000009703,
0.11302,µm,Spine,Spine Part Length,8,1,1,100000002,610000009706,
0.0858815,µm,Spine,Spine Part Length,4,4,1,100000002,610000009708,
0.134108,µm,Spine,Spine Part Length,6,2,1,100000003,610000009710,
0.0863667,µm,Spine,Spine Part Length,3,3,1,100000003,610000009712,
0.106737,µm,Spine,Spine Part Length,5,3,1,100000002,610000009714,
0.110151,µm,Spine,Spine Part Length,15,3,1,100000002,610000009717,
0.175826,µm,Spine,Spine Part Length,0,1,1,100000002,610000009721,
0.191708,µm,Spine,Spine Part Length,6,2,1,100000000,610000009726,
0.121875,µm,Spine,Spine Part Length,0,1,1,100000004,610000009729,
0.08125,µm,Spine,Spine Part Length,14,3,1,100000001,610000009731,
0.235666,µm,Spine,Spine Part Length,15,7,1,100000001,610000009735,
0.0893652,µm,Spine,Spine Part Length,6,4,1,100000002,610000009738,
0.12124,µm,Spine,Spine Part Length,2,2,1,100000002,610000009742,
0.128621,µm,Spine,Spine Part Length,0,1,1,100000001,610000009746,
0.177256,µm,Spine,Spine Part Length,3,2,1,100000004,610000009749,
0.143644,µm,Spine,Spine Part Length,2,1,1,100000000,610000009752,
0.08125,µm,Spine,Spine Part Length,13,4,1,100000001,610000009756,
0.137615,µm,Spine,Spine Part Length,4,2,1,100000001,610000009760,
0.148658,µm,Spine,Spine Part Length,1,2,1,100000000,610000009767,
0.0839985,µm,Spine,Spine Part Length,13,5,1,100000002,610000009769,
0.136441,µm,Spine,Spine Part Length,13,4,1,100000001,610000009773,
0.24375,µm,Spine,Spine Part Length,0,1,1,100000004,610000009776,
0.325,µm,Spine,Spine Part Length,0,1,1,100000002,610000009780,
0.144231,µm,Spine,Spine Part Length,14,4,1,100000001,610000009785,
0.107675,µm,Spine,Spine Part Length,1,1,1,100000003,610000009789,
0.2879,µm,Spine,Spine Part Length,17,9,1,100000001,610000009791,
0.284038,µm,Spine,Spine Part Length,0,1,1,100000004,610000009793,
0.186247,µm,Spine,Spine Part Length,2,2,1,100000002,610000009800,
0.100547,µm,Spine,Spine Part Length,0,1,1,100000001,610000009803,
0.121875,µm,Spine,Spine Part Length,1,2,1,100000000,610000009805,
0.357984,µm,Spine,Spine Part Length,0,1,1,100000004,610000009808,
0.166006,µm,Spine,Spine Part Length,7,2,1,100000002,610000009814,
0.0939046,µm,Spine,Spine Part Length,2,2,1,100000001,610000009817,
0.106933,µm,Spine,Spine Part Length,2,2,1,100000000,610000009819,
0.270402,µm,Spine,Spine Part Length,0,1,1,100000004,610000009826,
0.143743,µm,Spine,Spine Part Length,0,1,1,100000004,610000009830,
0.167895,µm,Spine,Spine Part Length,2,1,1,100000002,610000009833,
0.150604,µm,Spine,Spine Part Length,14,5,1,100000001,610000009836,
0.08125,µm,Spine,Spine Part Length,9,2,1,100000001,610000009839,
0.122784,µm,Spine,Spine Part Length,0,1,1,100000000,610000009842,
0.0945801,µm,Spine,Spine Part Length,1,1,1,100000001,610000009844,
0.113395,µm,Spine,Spine Part Length,14,9,1,100000001,610000009846,
0.101927,µm,Spine,Spine Part Length,3,2,1,100000000,610000009851,
0.121875,µm,Spine,Spine Part Length,16,3,1,100000001,610000009854,
0.134812,µm,Spine,Spine Part Length,6,2,1,100000000,610000009858,
0.218487,µm,Spine,Spine Part Length,1,2,1,100000000,610000009863,
0.152499,µm,Spine,Spine Part Length,0,1,1,100000004,610000009870,
0.338916,µm,Spine,Spine Part Length,2,2,1,100000000,610000009875,
0.201411,µm,Spine,Spine Part Length,5,2,1,100000000,610000009878,
0.183801,µm,Spine,Spine Part Length,3,1,1,100000000,610000009888,
0.1625,µm,Spine,Spine Part Length,10,2,1,100000000,610000009898,
0.221448,µm,Spine,Spine Part Length,6,3,1,100000001,610000009901,
0.357381,µm,Spine,Spine Part Length,0,1,1,100000004,610000009904,
0.185828,µm,Spine,Spine Part Length,1,2,1,100000000,610000009909,
0.157768,µm,Spine,Spine Part Length,5,2,1,100000002,610000009913,
0.113205,µm,Spine,Spine Part Length,8,4,1,100000001,610000009916,
0.234714,µm,Spine,Spine Part Length,0,1,1,100000000,610000009920,
0.134372,µm,Spine,Spine Part Length,14,5,1,100000001,610000009925,
0.148658,µm,Spine,Spine Part Length,1,2,1,100000000,610000009929,
0.132067,µm,Spine,Spine Part Length,13,4,1,100000001,610000009932,
0.140865,µm,Spine,Spine Part Length,0,1,1,100000002,610000009935,
0.233665,µm,Spine,Spine Part Length,0,1,1,100000002,610000009939,
0.0926758,µm,Spine,Spine Part Length,0,1,1,100000000,610000009949,
0.162017,µm,Spine,Spine Part Length,15,7,1,100000001,610000009961,
0.20557,µm,Spine,Spine Part Length,14,4,1,100000001,610000009966,
0.205674,µm,Spine,Spine Part Length,1,2,1,100000000,610000009974,
0.184597,µm,Spine,Spine Part Length,3,2,1,100000004,610000009978,
0.166042,µm,Spine,Spine Part Length,1,1,1,100000001,610000009983,
0.08125,µm,Spine,Spine Part Length,1,2,1,100000000,610000009995,
0.266231,µm,Spine,Spine Part Length,4,2,1,100000000,610000010003,
0.149583,µm,Spine,Spine Part Length,0,1,1,100000004,610000010011,
0.134442,µm,Spine,Spine Part Length,4,2,1,100000000,610000010013,
0.176124,µm,Spine,Spine Part Length,1,2,1,100000000,610000010015,
0.200535,µm,Spine,Spine Part Length,5,1,1,100000002,610000010029,
0.156607,µm,Spine,Spine Part Length,2,2,1,100000001,610000010058,
0.277854,µm,Spine,Spine Part Length,0,1,1,100000004,610000010060,
0.205664,µm,Spine,Spine Part Length,0,1,1,100000002,610000010066,
0.188139,µm,Spine,Spine Part Length,0,1,1,100000001,610000010074,
0.111719,µm,Spine,Spine Part Length,13,5,1,100000002,610000010097,
0.138052,µm,Spine,Spine Part Length,2,2,1,100000000,610000010126,
0.172559,µm,Spine,Spine Part Length,2,2,1,100000000,610000010127,
0.13457,µm,Spine,Spine Part Length,2,2,1,100000000,610000010128,
0.123214,µm,Spine,Spine Part Length,2,2,1,100000000,610000010129,
0.325,µm,Spine,Spine Part Length,10,2,1,100000000,610000010130,
0.213281,µm,Spine,Spine Part Length,10,2,1,100000000,610000010131,
0.111423,µm,Spine,Spine Part Length,8,3,1,100000000,610000010132,
0.133372,µm,Spine,Spine Part Length,6,1,1,100000000,610000010133,
0.113392,µm,Spine,Spine Part Length,6,1,1,100000000,610000010134,
0.179934,µm,Spine,Spine Part Length,5,1,1,100000000,610000010135,
0.176786,µm,Spine,Spine Part Length,5,1,1,100000000,610000010136,
0.122318,µm,Spine,Spine Part Length,4,2,1,100000000,610000010137,
0.171526,µm,Spine,Spine Part Length,2,1,1,100000000,610000010138,
0.0883029,µm,Spine,Spine Part Length,10,3,1,100000000,610000010139,
0.137036,µm,Spine,Spine Part Length,9,4,1,100000000,610000010140,
0.132983,µm,Spine,Spine Part Length,9,4,1,100000000,610000010141,
0.155484,µm,Spine,Spine Part Length,9,4,1,100000000,610000010142,
0.196142,µm,Spine,Spine Part Length,9,4,1,100000000,610000010143,
0.130177,µm,Spine,Spine Part Length,8,3,1,100000000,610000010144,
0.152124,µm,Spine,Spine Part Length,8,3,1,100000000,610000010145,
0.130727,µm,Spine,Spine Part Length,8,2,1,100000000,610000010146,
0.168037,µm,Spine,Spine Part Length,9,1,1,100000000,610000010147,
0.123599,µm,Spine,Spine Part Length,8,2,1,100000000,610000010148,
0.308023,µm,Spine,Spine Part Length,8,2,1,100000000,610000010149,
0.108448,µm,Spine,Spine Part Length,3,2,1,100000000,610000010150,
0.128223,µm,Spine,Spine Part Length,1,1,1,100000000,610000010151,
0.136648,µm,Spine,Spine Part Length,2,2,1,100000000,610000010152,
0.12898,µm,Spine,Spine Part Length,1,2,1,100000000,610000010153,
0.151873,µm,Spine,Spine Part Length,1,2,1,100000000,610000010154,
0.163135,µm,Spine,Spine Part Length,0,1,1,100000000,610000010155,
0.186884,µm,Spine,Spine Part Length,2,1,1,100000000,610000010156,
0.261944,µm,Spine,Spine Part Length,9,4,1,100000000,610000010157,
0.1538,µm,Spine,Spine Part Length,8,3,1,100000000,610000010158,
0.172656,µm,Spine,Spine Part Length,7,2,1,100000000,610000010159,
0.19043,µm,Spine,Spine Part Length,5,2,1,100000000,610000010160,
0.237226,µm,Spine,Spine Part Length,5,2,1,100000000,610000010161,
0.16917,µm,Spine,Spine Part Length,4,3,1,100000000,610000010162,
0.190292,µm,Spine,Spine Part Length,2,2,1,100000000,610000010163,
0.177816,µm,Spine,Spine Part Length,5,2,1,100000000,610000010164,
0.0903284,µm,Spine,Spine Part Length,4,2,1,100000000,610000010165,
0.170971,µm,Spine,Spine Part Length,4,2,1,100000000,610000010166,
0.189055,µm,Spine,Spine Part Length,4,2,1,100000000,610000010167,
0.118594,µm,Spine,Spine Part Length,4,3,1,100000000,610000010168,
0.15439,µm,Spine,Spine Part Length,4,3,1,100000000,610000010169,
0.251526,µm,Spine,Spine Part Length,3,2,1,100000000,610000010170,
0.127813,µm,Spine,Spine Part Length,3,2,1,100000000,610000010171,
0.133954,µm,Spine,Spine Part Length,3,2,1,100000000,610000010172,
0.089448,µm,Spine,Spine Part Length,2,2,1,100000000,610000010173,
0.161089,µm,Spine,Spine Part Length,3,2,1,100000000,610000010174,
0.223508,µm,Spine,Spine Part Length,0,1,1,100000000,610000010175,
0.100436,µm,Spine,Spine Part Length,0,1,1,100000000,610000010176,
0.132392,µm,Spine,Spine Part Length,1,2,1,100000000,610000010180,
0.172207,µm,Spine,Spine Part Length,1,2,1,100000000,610000010181,
0.12525,µm,Spine,Spine Part Length,17,8,1,100000001,610000010183,
0.171977,µm,Spine,Spine Part Length,14,5,1,100000001,610000010184,
0.0961812,µm,Spine,Spine Part Length,13,4,1,100000001,610000010185,
0.140317,µm,Spine,Spine Part Length,13,4,1,100000001,610000010186,
0.244519,µm,Spine,Spine Part Length,13,4,1,100000001,610000010187,
0.125812,µm,Spine,Spine Part Length,13,4,1,100000001,610000010188,
0.186591,µm,Spine,Spine Part Length,11,5,1,100000001,610000010189,
0.08125,µm,Spine,Spine Part Length,9,4,1,100000001,610000010190,
0.08125,µm,Spine,Spine Part Length,8,4,1,100000001,610000010191,
0.149245,µm,Spine,Spine Part Length,8,4,1,100000001,610000010192,
0.146902,µm,Spine,Spine Part Length,7,3,1,100000001,610000010193,
0.180413,µm,Spine,Spine Part Length,7,3,1,100000001,610000010194,
0.0840006,µm,Spine,Spine Part Length,17,11,1,100000001,610000010195,
0.133144,µm,Spine,Spine Part Length,18,10,1,100000001,610000010196,
0.1625,µm,Spine,Spine Part Length,17,10,1,100000001,610000010197,
0.123779,µm,Spine,Spine Part Length,16,9,1,100000001,610000010198,
0.11396,µm,Spine,Spine Part Length,14,9,1,100000001,610000010199,
0.138231,µm,Spine,Spine Part Length,16,7,1,100000001,610000010200,
0.133222,µm,Spine,Spine Part Length,15,7,1,100000001,610000010201,
0.0855361,µm,Spine,Spine Part Length,14,6,1,100000001,610000010202,
0.08125,µm,Spine,Spine Part Length,14,6,1,100000001,610000010203,
0.126953,µm,Spine,Spine Part Length,13,6,1,100000001,610000010204,
0.08125,µm,Spine,Spine Part Length,13,6,1,100000001,610000010205,
0.116782,µm,Spine,Spine Part Length,11,5,1,100000001,610000010206,
0.144727,µm,Spine,Spine Part Length,9,4,1,100000001,610000010207,
0.118041,µm,Spine,Spine Part Length,21,6,1,100000001,610000010208,
0.12054,µm,Spine,Spine Part Length,21,6,1,100000001,610000010209,
0.203125,µm,Spine,Spine Part Length,21,6,1,100000001,610000010210,
0.131603,µm,Spine,Spine Part Length,21,5,1,100000001,610000010211,
0.167428,µm,Spine,Spine Part Length,20,4,1,100000001,610000010212,
0.136506,µm,Spine,Spine Part Length,19,4,1,100000001,610000010213,
0.108251,µm,Spine,Spine Part Length,17,5,1,100000001,610000010214,
0.121875,µm,Spine,Spine Part Length,17,5,1,100000001,610000010215,
0.137744,µm,Spine,Spine Part Length,17,5,1,100000001,610000010216,
0.124414,µm,Spine,Spine Part Length,16,4,1,100000001,610000010217,
0.153687,µm,Spine,Spine Part Length,14,3,1,100000001,610000010218,
0.148112,µm,Spine,Spine Part Length,14,3,1,100000001,610000010219,
0.148932,µm,Spine,Spine Part Length,16,5,1,100000001,610000010220,
0.174243,µm,Spine,Spine Part Length,14,4,1,100000001,610000010221,
0.120957,µm,Spine,Spine Part Length,10,4,1,100000001,610000010222,
0.203125,µm,Spine,Spine Part Length,8,3,1,100000001,610000010223,
0.168213,µm,Spine,Spine Part Length,9,2,1,100000001,610000010224,
0.0954871,µm,Spine,Spine Part Length,6,2,1,100000001,610000010225,
0.14225,µm,Spine,Spine Part Length,7,2,1,100000001,610000010226,
0.174287,µm,Spine,Spine Part Length,2,1,1,100000001,610000010227,
0.17381,µm,Spine,Spine Part Length,2,1,1,100000001,610000010228,
0.0849827,µm,Spine,Spine Part Length,2,2,1,100000001,610000010229,
0.134191,µm,Spine,Spine Part Length,2,1,1,100000001,610000010230,
0.157791,µm,Spine,Spine Part Length,2,3,1,100000001,610000010231,
0.19519,µm,Spine,Spine Part Length,1,1,1,100000001,610000010232,
0.210119,µm,Spine,Spine Part Length,0,1,1,100000001,610000010233,
0.214464,µm,Spine,Spine Part Length,0,1,1,100000001,610000010234,
0.205029,µm,Spine,Spine Part Length,0,1,1,100000001,610000010235,
0.152344,µm,Spine,Spine Part Length,8,4,1,100000001,610000010236,
0.0910295,µm,Spine,Spine Part Length,6,4,1,100000001,610000010237,
0.166148,µm,Spine,Spine Part Length,6,4,1,100000001,610000010238,
0.124929,µm,Spine,Spine Part Length,6,4,1,100000001,610000010239,
0.126953,µm,Spine,Spine Part Length,7,4,1,100000001,610000010240,
0.162824,µm,Spine,Spine Part Length,6,3,1,100000001,610000010241,
0.141346,µm,Spine,Spine Part Length,4,3,1,100000001,610000010242,
0.149805,µm,Spine,Spine Part Length,3,2,1,100000001,610000010243,
0.11521,µm,Spine,Spine Part Length,2,2,1,100000001,610000010244,
0.126859,µm,Spine,Spine Part Length,6,3,1,100000001,610000010245,
0.133085,µm,Spine,Spine Part Length,6,3,1,100000001,610000010246,
0.175529,µm,Spine,Spine Part Length,6,3,1,100000001,610000010247,
0.137028,µm,Spine,Spine Part Length,5,2,1,100000001,610000010248,
0.08125,µm,Spine,Spine Part Length,3,2,1,100000001,610000010249,
0.277318,µm,Spine,Spine Part Length,1,1,1,100000001,610000010250,
