
Segment Center Number of Voxel Ch=5 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Segment,5,7,Image 1,2,1,100000002,510000000681,
3,,Segment,5,6,Image 1,2,1,100000002,510000000683,
16,,Segment,5,5,Image 1,2,1,100000002,510000000698,
8,,Segment,5,4,Image 1,1,1,100000002,510000000705,
28,,Segment,5,3,Image 1,1,1,100000002,510000000732,
10,,Segment,5,2,Image 1,1,1,100000002,510000000741,
6,,Segment,5,1,Image 1,1,1,100000002,510000000746,
28,,Segment,5,0,Image 1,1,1,100000002,510000000776,
5,,Segment,5,6,Image 1,4,1,100000003,510000000795,
8,,Segment,5,4,Image 1,3,1,100000003,510000000803,
4,,Segment,5,3,Image 1,3,1,100000003,510000000806,
5,,Segment,5,2,Image 1,3,1,100000003,510000000810,
15,,Segment,5,1,Image 1,2,1,100000003,510000000824,
19,,Segment,5,0,Image 1,1,1,100000003,510000000852,
6,,Segment,5,6,Image 1,3,1,100000001,510000000857,
3,,Segment,5,4,Image 1,2,1,100000001,510000000860,
4,,Segment,5,3,Image 1,2,1,100000001,510000000863,
33,,Segment,5,2,Image 1,2,1,100000001,510000000895,
9,,Segment,5,1,Image 1,1,1,100000001,510000000903,
9,,Segment,5,0,Image 1,1,1,100000001,510000000916,
6,,Segment,5,0,Image 1,1,1,100000002,510000000923,
3,,Segment,5,12,Image 1,3,1,100000001,510000000943,
10,,Segment,5,11,Image 1,4,1,100000001,510000000955,
6,,Segment,5,10,Image 1,4,1,100000001,510000000960,
4,,Segment,5,11,Image 1,5,1,100000001,510000000963,
29,,Segment,5,8,Image 1,3,1,100000003,510000000991,
16,,Segment,5,7,Image 1,2,1,100000003,510000001006,
19,,Segment,5,6,Image 1,2,1,100000003,510000001024,
19,,Segment,5,5,Image 1,2,1,100000003,510000001042,
46,,Segment,5,4,Image 1,2,1,100000003,510000001087,
9,,Segment,5,3,Image 1,2,1,100000003,510000001095,
7,,Segment,5,2,Image 1,1,1,100000003,510000001101,
5,,Segment,5,1,Image 1,1,1,100000003,510000001105,
67,,Segment,5,10,Image 1,2,1,100000003,510000001171,
25,,Segment,5,8,Image 1,1,1,100000003,510000001196,
17,,Segment,5,7,Image 1,1,1,100000003,510000001212,
15,,Segment,5,6,Image 1,1,1,100000003,510000001226,
31,,Segment,5,5,Image 1,1,1,100000003,510000001256,
4,,Segment,5,4,Image 1,1,1,100000003,510000001259,
19,,Segment,5,13,Image 1,1,1,100000003,510000001278,
6,,Segment,5,12,Image 1,1,1,100000003,510000001283,
5,,Segment,5,11,Image 1,1,1,100000003,510000001287,
20,,Segment,5,10,Image 1,1,1,100000003,510000001306,
10,,Segment,5,8,Image 1,2,1,100000003,510000001315,
74,,Segment,5,7,Image 1,2,1,100000003,510000001388,
9,,Segment,5,12,Image 1,2,1,100000003,510000001396,
4,,Segment,5,13,Image 1,2,1,100000003,510000001399,
11,,Segment,5,16,Image 1,6,1,100000002,510000001409,
4,,Segment,5,15,Image 1,6,1,100000002,510000001412,
7,,Segment,5,14,Image 1,6,1,100000002,510000001418,
5,,Segment,5,13,Image 1,5,1,100000002,510000001422,
15,,Segment,5,12,Image 1,5,1,100000002,510000001436,
18,,Segment,5,11,Image 1,5,1,100000002,510000001453,
13,,Segment,5,10,Image 1,4,1,100000002,510000001465,
12,,Segment,5,9,Image 1,4,1,100000002,510000001476,
31,,Segment,5,8,Image 1,4,1,100000002,510000001506,
40,,Segment,5,7,Image 1,3,1,100000002,510000001545,
5,,Segment,5,6,Image 1,2,1,100000002,510000001549,
24,,Segment,5,5,Image 1,1,1,100000002,510000001572,
13,,Segment,5,4,Image 1,1,1,100000002,510000001584,
6,,Segment,5,3,Image 1,1,1,100000002,510000001589,
17,,Segment,5,2,Image 1,1,1,100000002,510000001605,
4,,Segment,5,1,Image 1,1,1,100000002,510000001608,
13,,Segment,5,0,Image 1,1,1,100000002,510000001635,
9,,Segment,5,17,Image 1,11,1,100000001,510000001646,
5,,Segment,5,16,Image 1,10,1,100000001,510000001650,
11,,Segment,5,15,Image 1,10,1,100000001,510000001660,
29,,Segment,5,14,Image 1,9,1,100000001,510000001688,
5,,Segment,5,13,Image 1,8,1,100000001,510000001692,
11,,Segment,5,12,Image 1,7,1,100000001,510000001702,
15,,Segment,5,11,Image 1,6,1,100000001,510000001716,
34,,Segment,5,10,Image 1,5,1,100000001,510000001749,
5,,Segment,5,9,Image 1,4,1,100000001,510000001753,
7,,Segment,5,8,Image 1,3,1,100000001,510000001759,
5,,Segment,5,6,Image 1,2,1,100000001,510000001764,
7,,Segment,5,13,Image 1,5,1,100000003,510000001772,
6,,Segment,5,12,Image 1,5,1,100000003,510000001777,
9,,Segment,5,11,Image 1,4,1,100000003,510000001785,
15,,Segment,5,10,Image 1,4,1,100000003,510000001799,
5,,Segment,5,9,Image 1,4,1,100000003,510000001803,
11,,Segment,5,7,Image 1,3,1,100000003,510000001814,
5,,Segment,5,6,Image 1,2,1,100000003,510000001818,
27,,Segment,5,5,Image 1,2,1,100000003,510000001844,
3,,Segment,5,11,Image 1,2,1,100000003,510000001846,
4,,Segment,5,16,Image 1,7,1,100000002,510000001849,
7,,Segment,5,18,Image 1,10,1,100000001,510000001855,
15,,Segment,5,17,Image 1,9,1,100000001,510000001869,
10,,Segment,5,16,Image 1,9,1,100000001,510000001878,
6,,Segment,5,15,Image 1,9,1,100000001,510000001883,
7,,Segment,5,7,Image 1,3,1,100000003,510000001889,
19,,Segment,5,10,Image 1,5,1,100000002,510000001907,
3,,Segment,5,15,Image 1,7,1,100000002,510000001909,
6,,Segment,5,13,Image 1,6,1,100000003,510000001914,
6,,Segment,5,10,Image 1,5,1,100000003,510000001919,
5,,Segment,5,9,Image 1,4,1,100000003,510000001923,
6,,Segment,5,8,Image 1,4,1,100000003,510000001928,
10,,Segment,5,7,Image 1,3,1,100000003,510000001937,
9,,Segment,5,6,Image 1,3,1,100000003,510000001945,
8,,Segment,5,5,Image 1,3,1,100000003,510000001952,
16,,Segment,5,13,Image 1,6,1,100000002,510000001967,
5,,Segment,5,10,Image 1,4,1,100000003,510000001971,
7,,Segment,5,18,Image 1,11,1,100000001,510000001977,
10,,Segment,5,9,Image 1,2,1,100000003,510000001987,
27,,Segment,5,10,Image 1,3,1,100000004,510000002013,
13,,Segment,5,9,Image 1,3,1,100000004,510000002025,
6,,Segment,5,8,Image 1,3,1,100000004,510000002030,
25,,Segment,5,7,Image 1,3,1,100000004,510000002054,
9,,Segment,5,6,Image 1,3,1,100000004,510000002062,
7,,Segment,5,5,Image 1,2,1,100000004,510000002068,
7,,Segment,5,4,Image 1,1,1,100000004,510000002074,
4,,Segment,5,3,Image 1,1,1,100000004,510000002077,
14,,Segment,5,2,Image 1,1,1,100000004,510000002090,
3,,Segment,5,1,Image 1,1,1,100000004,510000002092,
10,,Segment,5,0,Image 1,1,1,100000004,510000002106,
8,,Segment,5,14,Image 1,5,1,100000002,510000002166,
3,,Segment,5,18,Image 1,9,1,100000001,510000002168,
3,,Segment,5,12,Image 1,4,1,100000003,510000002170,
23,,Segment,5,8,Image 1,4,1,100000003,510000002192,
37,,Segment,5,5,Image 1,4,1,100000000,510000002228,
41,,Segment,5,4,Image 1,4,1,100000000,510000002268,
26,,Segment,5,3,Image 1,3,1,100000000,510000002293,
28,,Segment,5,2,Image 1,2,1,100000000,510000002320,
7,,Segment,5,1,Image 1,1,1,100000000,510000002326,
14,,Segment,5,0,Image 1,1,1,100000000,510000002343,
25,,Segment,5,3,Image 1,4,1,100000003,510000002415,
17,,Segment,5,2,Image 1,3,1,100000003,510000002431,
5,,Segment,5,1,Image 1,2,1,100000003,510000002451,
0,,Segment,5,0,Image 1,1,1,100000003,510000002499,
3,,Segment,5,18,Image 1,10,1,100000001,510000002501,
13,,Segment,5,10,Image 1,4,1,100000004,510000002513,
3,,Segment,5,16,Image 1,11,1,100000001,510000002515,
5,,Segment,5,9,Image 1,5,1,100000003,510000002519,
27,,Segment,5,3,Image 1,2,1,100000003,510000002545,
27,,Segment,5,2,Image 1,2,1,100000003,510000002571,
3,,Segment,5,11,Image 1,5,1,100000003,510000002573,
8,,Segment,5,8,Image 1,3,1,100000003,510000002580,
6,,Segment,5,17,Image 1,10,1,100000001,510000002585,
8,,Segment,5,6,Image 1,3,1,100000003,510000002592,
3,,Segment,5,12,Image 1,6,1,100000002,510000002594,
7,,Segment,5,12,Image 1,3,1,100000000,510000002600,
7,,Segment,5,11,Image 1,2,1,100000000,510000002606,
35,,Segment,5,10,Image 1,2,1,100000000,510000002640,
9,,Segment,5,9,Image 1,1,1,100000000,510000002648,
5,,Segment,5,8,Image 1,1,1,100000000,510000002652,
11,,Segment,5,7,Image 1,1,1,100000000,510000002662,
11,,Segment,5,6,Image 1,1,1,100000000,510000002672,
11,,Segment,5,5,Image 1,1,1,100000000,510000002682,
3,,Segment,5,4,Image 1,1,1,100000000,510000002684,
21,,Segment,5,3,Image 1,1,1,100000000,510000002704,
12,,Segment,5,2,Image 1,1,1,100000000,510000002715,
10,,Segment,5,18,Image 1,2,1,100000002,510000002724,
7,,Segment,5,17,Image 1,2,1,100000002,510000002730,
6,,Segment,5,16,Image 1,1,1,100000002,510000002735,
32,,Segment,5,15,Image 1,1,1,100000002,510000002766,
30,,Segment,5,14,Image 1,1,1,100000002,510000002795,
15,,Segment,5,13,Image 1,1,1,100000002,510000002809,
11,,Segment,5,12,Image 1,1,1,100000002,510000002819,
6,,Segment,5,11,Image 1,1,1,100000002,510000002824,
8,,Segment,5,10,Image 1,1,1,100000002,510000002831,
6,,Segment,5,9,Image 1,1,1,100000002,510000002836,
4,,Segment,5,8,Image 1,1,1,100000002,510000002839,
11,,Segment,5,6,Image 1,1,1,100000002,510000002850,
8,,Segment,5,12,Image 1,2,1,100000000,510000002857,
6,,Segment,5,18,Image 1,3,1,100000002,510000002862,
3,,Segment,5,16,Image 1,10,1,100000001,510000002864,
47,,Segment,5,7,Image 1,4,1,100000004,510000002917,
29,,Segment,5,6,Image 1,3,1,100000004,510000002945,
8,,Segment,5,5,Image 1,3,1,100000004,510000002952,
4,,Segment,5,4,Image 1,2,1,100000004,510000002955,
10,,Segment,5,3,Image 1,2,1,100000004,510000002964,
13,,Segment,5,2,Image 1,2,1,100000004,510000002976,
4,,Segment,5,1,Image 1,2,1,100000004,510000002979,
7,,Segment,5,0,Image 1,1,1,100000004,510000002997,
5,,Segment,5,11,Image 1,3,1,100000000,510000003021,
23,,Segment,5,16,Image 1,9,1,100000001,510000003043,
6,,Segment,5,15,Image 1,8,1,100000001,510000003048,
11,,Segment,5,14,Image 1,7,1,100000001,510000003058,
39,,Segment,5,13,Image 1,6,1,100000001,510000003096,
7,,Segment,5,10,Image 1,5,1,100000003,510000003103,
52,,Segment,5,3,Image 1,3,1,100000003,510000003163,
10,,Segment,5,2,Image 1,2,1,100000003,510000003172,
20,,Segment,5,6,Image 1,1,1,100000002,510000003191,
9,,Segment,5,5,Image 1,1,1,100000002,510000003199,
22,,Segment,5,4,Image 1,1,1,100000002,510000003220,
29,,Segment,5,3,Image 1,1,1,100000002,510000003248,
44,,Segment,5,2,Image 1,1,1,100000002,510000003291,
6,,Segment,5,1,Image 1,1,1,100000002,510000003296,
14,,Segment,5,0,Image 1,1,1,100000002,510000003313,
6,,Segment,5,11,Image 1,4,1,100000002,510000003320,
11,,Segment,5,5,Image 1,2,1,100000004,510000003330,
27,,Segment,5,4,Image 1,2,1,100000004,510000003356,
5,,Segment,5,3,Image 1,2,1,100000004,510000003360,
5,,Segment,5,2,Image 1,2,1,100000004,510000003364,
43,,Segment,5,1,Image 1,2,1,100000004,510000003406,
5,,Segment,5,0,Image 1,1,1,100000004,510000003415,
13,,Segment,5,17,Image 1,2,1,100000002,510000003427,
7,,Segment,5,16,Image 1,2,1,100000002,510000003433,
12,,Segment,5,6,Image 1,5,1,100000003,510000003444,
13,,Segment,5,5,Image 1,5,1,100000003,510000003456,
16,,Segment,5,4,Image 1,4,1,100000003,510000003471,
5,,Segment,5,5,Image 1,3,1,100000004,510000003475,
6,,Segment,5,17,Image 1,3,1,100000002,510000003480,
5,,Segment,5,7,Image 1,4,1,100000003,510000003484,
4,,Segment,5,17,Image 1,1,1,100000002,510000003487,
16,,Segment,5,5,Image 1,3,1,100000003,510000003502,
12,,Segment,5,4,Image 1,3,1,100000003,510000003513,
9,,Segment,5,3,Image 1,2,1,100000003,510000003521,
16,,Segment,5,10,Image 1,3,1,100000000,510000003536,
3,,Segment,5,9,Image 1,3,1,100000000,510000003538,
24,,Segment,5,8,Image 1,3,1,100000000,510000003561,
6,,Segment,5,7,Image 1,2,1,100000000,510000003566,
13,,Segment,5,6,Image 1,2,1,100000000,510000003578,
15,,Segment,5,5,Image 1,1,1,100000000,510000003592,
5,,Segment,5,4,Image 1,1,1,100000000,510000003596,
10,,Segment,5,3,Image 1,1,1,100000000,510000003605,
5,,Segment,5,2,Image 1,1,1,100000000,510000003609,
9,,Segment,5,1,Image 1,1,1,100000000,510000003617,
8,,Segment,5,0,Image 1,1,1,100000000,510000003624,
6,,Segment,5,8,Image 1,2,1,100000003,510000003641,
4,,Segment,5,9,Image 1,4,1,100000004,510000003644,
19,,Segment,5,9,Image 1,4,1,100000000,510000003662,
47,,Segment,5,3,Image 1,2,1,100000003,510000003711,
10,,Segment,5,2,Image 1,2,1,100000003,510000003720,
8,,Segment,5,1,Image 1,1,1,100000003,510000003727,
20,,Segment,5,4,Image 1,3,1,100000003,510000003746,
9,,Segment,5,3,Image 1,3,1,100000003,510000003754,
20,,Segment,5,19,Image 1,5,1,100000001,510000003773,
19,,Segment,5,18,Image 1,5,1,100000001,510000003791,
24,,Segment,5,16,Image 1,4,1,100000001,510000003815,
3,,Segment,5,15,Image 1,3,1,100000001,510000003817,
15,,Segment,5,14,Image 1,3,1,100000001,510000003831,
9,,Segment,5,13,Image 1,3,1,100000001,510000003839,
6,,Segment,5,12,Image 1,3,1,100000001,510000003844,
4,,Segment,5,11,Image 1,3,1,100000001,510000003847,
8,,Segment,5,10,Image 1,3,1,100000001,510000003854,
3,,Segment,5,9,Image 1,3,1,100000001,510000003856,
42,,Segment,5,6,Image 1,2,1,100000003,510000003897,
5,,Segment,5,6,Image 1,6,1,100000003,510000003901,
4,,Segment,5,15,Image 1,5,1,100000002,510000003906,
5,,Segment,5,14,Image 1,4,1,100000002,510000003910,
19,,Segment,5,14,Image 1,5,1,100000002,510000003929,
6,,Segment,5,16,Image 1,7,1,100000001,510000003934,
8,,Segment,5,15,Image 1,7,1,100000001,510000003941,
21,,Segment,5,21,Image 1,6,1,100000001,510000003961,
3,,Segment,5,20,Image 1,5,1,100000001,510000003963,
13,,Segment,5,19,Image 1,4,1,100000001,510000003975,
4,,Segment,5,18,Image 1,4,1,100000001,510000003978,
5,,Segment,5,16,Image 1,8,1,100000001,510000003982,
9,,Segment,5,6,Image 1,4,1,100000003,510000003990,
7,,Segment,5,5,Image 1,4,1,100000003,510000003996,
4,,Segment,5,16,Image 1,8,1,100000001,510000004000,
5,,Segment,5,8,Image 1,4,1,100000004,510000004004,
3,,Segment,5,6,Image 1,2,1,100000002,510000004006,
17,,Segment,5,6,Image 1,5,1,100000003,510000004022,
9,,Segment,5,7,Image 1,4,1,100000004,510000004030,
30,,Segment,5,15,Image 1,3,1,100000002,510000004059,
16,,Segment,5,14,Image 1,2,1,100000002,510000004074,
28,,Segment,5,3,Image 1,1,1,100000003,510000004100,
26,,Segment,5,2,Image 1,1,1,100000003,510000004125,
4,,Segment,5,6,Image 1,4,1,100000003,510000004133,
14,,Segment,5,15,Image 1,2,1,100000002,510000004149,
5,,Segment,5,5,Image 1,5,1,100000000,510000004153,
10,,Segment,5,8,Image 1,4,1,100000002,510000004162,
3,,Segment,5,7,Image 1,3,1,100000002,510000004164,
24,,Segment,5,6,Image 1,2,1,100000002,510000004187,
26,,Segment,5,5,Image 1,2,1,100000002,510000004212,
12,,Segment,5,4,Image 1,2,1,100000002,510000004223,
4,,Segment,5,3,Image 1,3,1,100000003,510000004226,
8,,Segment,5,4,Image 1,4,1,100000003,510000004233,
4,,Segment,5,15,Image 1,4,1,100000002,510000004236,
8,,Segment,5,9,Image 1,5,1,100000002,510000004243,
14,,Segment,5,5,Image 1,3,1,100000003,510000004257,
14,,Segment,5,4,Image 1,2,1,100000003,510000004270,
3,,Segment,5,5,Image 1,2,1,100000002,510000004272,
10,,Segment,5,15,Image 1,2,1,100000002,510000004281,
10,,Segment,5,13,Image 1,6,1,100000002,510000004290,
11,,Segment,5,12,Image 1,5,1,100000002,510000004300,
8,,Segment,5,14,Image 1,8,1,100000001,510000004307,
3,,Segment,5,14,Image 1,6,1,100000001,510000004309,
3,,Segment,5,8,Image 1,3,1,100000002,510000004311,
6,,Segment,5,13,Image 1,2,1,100000000,510000004316,
14,,Segment,5,12,Image 1,2,1,100000000,510000004329,
13,,Segment,5,11,Image 1,2,1,100000000,510000004341,
8,,Segment,5,10,Image 1,2,1,100000000,510000004348,
3,,Segment,5,9,Image 1,2,1,100000000,510000004350,
6,,Segment,5,8,Image 1,1,1,100000000,510000004355,
4,,Segment,5,7,Image 1,1,1,100000000,510000004358,
3,,Segment,5,6,Image 1,1,1,100000000,510000004360,
12,,Segment,5,21,Image 1,5,1,100000001,510000004371,
5,,Segment,5,13,Image 1,5,1,100000002,510000004375,
3,,Segment,5,7,Image 1,2,1,100000002,510000004377,
7,,Segment,5,10,Image 1,1,1,100000000,510000004385,
17,,Segment,5,4,Image 1,3,1,100000004,510000004401,
19,,Segment,5,20,Image 1,4,1,100000001,510000004419,
3,,Segment,5,10,Image 1,4,1,100000000,510000004421,
3,,Segment,5,5,Image 1,2,1,100000003,510000004423,
8,,Segment,5,19,Image 1,6,1,100000001,510000004430,
75,,Segment,5,2,Image 1,2,1,100000002,510000004526,
6,,Segment,5,1,Image 1,2,1,100000002,510000004531,
28,,Segment,5,6,Image 1,3,1,100000001,510000004558,
26,,Segment,5,5,Image 1,3,1,100000001,510000004583,
4,,Segment,5,4,Image 1,2,1,100000001,510000004586,
5,,Segment,5,3,Image 1,2,1,100000001,510000004590,
4,,Segment,5,2,Image 1,1,1,100000001,510000004593,
8,,Segment,5,1,Image 1,1,1,100000001,510000004600,
44,,Segment,5,0,Image 1,1,1,100000001,510000004644,
3,,Segment,5,13,Image 1,3,1,100000000,510000004646,
2,,Segment,5,3,Image 1,2,1,100000002,510000004672,
12,,Segment,5,19,Image 1,5,1,100000001,510000004683,
9,,Segment,5,4,Image 1,1,1,100000004,510000004696,
46,,Segment,5,2,Image 1,1,1,100000004,510000004742,
8,,Segment,5,1,Image 1,1,1,100000004,510000004749,
2,,Segment,5,0,Image 1,1,1,100000004,510000004777,
3,,Segment,5,7,Image 1,2,1,100000003,510000004779,
19,,Segment,5,11,Image 1,3,1,100000000,510000004797,
4,,Segment,5,6,Image 1,3,1,100000003,510000004800,
9,,Segment,5,5,Image 1,4,1,100000003,510000004808,
4,,Segment,5,3,Image 1,2,1,100000004,510000004811,
7,,Segment,5,7,Image 1,3,1,100000004,510000004817,
25,,Segment,5,9,Image 1,4,1,100000000,510000004841,
7,,Segment,5,8,Image 1,3,1,100000000,510000004847,
6,,Segment,5,7,Image 1,3,1,100000000,510000004852,
13,,Segment,5,6,Image 1,3,1,100000000,510000004864,
6,,Segment,5,5,Image 1,2,1,100000000,510000004869,
14,,Segment,5,4,Image 1,2,1,100000000,510000004882,
4,,Segment,5,3,Image 1,2,1,100000000,510000004885,
5,,Segment,5,2,Image 1,2,1,100000000,510000004889,
51,,Segment,5,1,Image 1,2,1,100000000,510000004939,
14,,Segment,5,0,Image 1,1,1,100000000,510000004958,
3,,Segment,5,4,Image 1,2,1,100000002,510000004986,
14,,Segment,5,12,Image 1,3,1,100000000,510000005000,
1,,Segment,5,9,Image 1,4,1,100000001,510000005023,
42,,Segment,5,8,Image 1,4,1,100000001,510000005087,
18,,Segment,5,17,Image 1,5,1,100000001,510000005104,
21,,Segment,5,10,Image 1,2,1,100000002,510000005124,
14,,Segment,5,4,Image 1,4,1,100000003,510000005137,
6,,Segment,5,3,Image 1,4,1,100000003,510000005142,
8,,Segment,5,6,Image 1,3,1,100000002,510000005149,
18,,Segment,5,8,Image 1,3,1,100000002,510000005166,
3,,Segment,5,4,Image 1,2,1,100000004,510000005168,
10,,Segment,5,2,Image 1,2,1,100000004,510000005201,
8,,Segment,5,6,Image 1,2,1,100000003,510000005208,
14,,Segment,5,5,Image 1,2,1,100000003,510000005221,
5,,Segment,5,2,Image 1,2,1,100000003,510000005227,
6,,Segment,5,1,Image 1,2,1,100000003,510000005232,
8,,Segment,5,0,Image 1,1,1,100000003,510000005239,
4,,Segment,5,13,Image 1,2,1,100000002,510000005242,
5,,Segment,5,13,Image 1,7,1,100000001,510000005247,
5,,Segment,5,3,Image 1,2,1,100000003,510000005251,
15,,Segment,5,6,Image 1,3,1,100000001,510000005265,
15,,Segment,5,5,Image 1,2,1,100000001,510000005279,
17,,Segment,5,3,Image 1,2,1,100000001,510000005296,
12,,Segment,5,2,Image 1,1,1,100000001,510000005307,
4,,Segment,5,12,Image 1,5,1,100000002,510000005310,
18,,Segment,5,13,Image 1,2,1,100000002,510000005327,
3,,Segment,5,13,Image 1,7,1,100000001,510000005329,
22,,Segment,5,5,Image 1,2,1,100000000,510000005350,
3,,Segment,5,4,Image 1,2,1,100000000,510000005352,
25,,Segment,5,3,Image 1,2,1,100000000,510000005376,
4,,Segment,5,6,Image 1,3,1,100000003,510000005379,
4,,Segment,5,8,Image 1,4,1,100000000,510000005382,
6,,Segment,5,7,Image 1,3,1,100000000,510000005387,
6,,Segment,5,8,Image 1,3,1,100000000,510000005392,
11,,Segment,5,7,Image 1,4,1,100000000,510000005402,
29,,Segment,5,8,Image 1,4,1,100000001,510000005430,
12,,Segment,5,7,Image 1,4,1,100000001,510000005441,
21,,Segment,5,6,Image 1,4,1,100000001,510000005461,
7,,Segment,5,5,Image 1,3,1,100000001,510000005467,
4,,Segment,5,9,Image 1,3,1,100000000,510000005470,
10,,Segment,5,5,Image 1,3,1,100000000,510000005479,
4,,Segment,5,9,Image 1,2,1,100000000,510000005482,
3,,Segment,5,13,Image 1,3,1,100000002,510000005484,
4,,Segment,5,6,Image 1,4,1,100000001,510000005487,
18,,Segment,5,6,Image 1,3,1,100000004,510000005504,
4,,Segment,5,5,Image 1,2,1,100000004,510000005507,
6,,Segment,5,6,Image 1,3,1,100000003,510000005512,
6,,Segment,5,2,Image 1,3,1,100000004,510000005517,
4,,Segment,5,3,Image 1,3,1,100000004,510000005520,
14,,Segment,5,11,Image 1,5,1,100000001,510000005532,
7,,Segment,5,7,Image 1,3,1,100000000,510000005538,
22,,Segment,5,6,Image 1,2,1,100000000,510000005559,
3,,Segment,5,4,Image 1,5,1,100000003,510000005561,
25,,Segment,5,1,Image 1,2,1,100000004,510000005592,
4,,Segment,5,8,Image 1,4,1,100000000,510000005595,
6,,Segment,5,8,Image 1,2,1,100000000,510000005600,
9,,Segment,5,11,Image 1,5,1,100000002,510000005609,
9,,Segment,5,3,Image 1,1,1,100000000,510000005617,
7,,Segment,5,2,Image 1,1,1,100000000,510000005623,
7,,Segment,5,1,Image 1,1,1,100000000,510000005629,
33,,Segment,5,0,Image 1,1,1,100000000,510000005661,
3,,Segment,5,7,Image 1,2,1,100000000,510000005673,
13,,Segment,5,13,Image 1,5,1,100000001,510000005685,
31,,Segment,5,9,Image 1,2,1,100000002,510000005717,
3,,Segment,5,6,Image 1,2,1,100000004,510000005721,
6,,Segment,5,6,Image 1,2,1,100000004,510000005735,
19,,Segment,5,14,Image 1,4,1,100000001,510000005753,
10,,Segment,5,9,Image 1,1,1,100000000,510000005762,
8,,Segment,5,9,Image 1,3,1,100000001,510000005769,
8,,Segment,5,7,Image 1,3,1,100000001,510000005777,
6,,Segment,5,6,Image 1,2,1,100000001,510000005782,
4,,Segment,5,5,Image 1,2,1,100000001,510000005785,
9,,Segment,5,2,Image 1,2,1,100000000,510000005793,
5,,Segment,5,8,Image 1,2,1,100000000,510000005797,
35,,Segment,5,6,Image 1,4,1,100000002,510000005831,
12,,Segment,5,5,Image 1,4,1,100000002,510000005842,
4,,Segment,5,4,Image 1,3,1,100000002,510000005845,
16,,Segment,5,3,Image 1,3,1,100000002,510000005860,
8,,Segment,5,2,Image 1,2,1,100000002,510000005867,
10,,Segment,5,1,Image 1,2,1,100000002,510000005876,
6,,Segment,5,3,Image 1,2,1,100000000,510000005881,
4,,Segment,5,5,Image 1,1,1,100000004,510000005884,
9,,Segment,5,5,Image 1,3,1,100000000,510000005892,
