
Segment Center Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.776643,,Segment,1,17,Image 1,8,1,100000001,510000000094,
0.763763,,Segment,1,16,Image 1,7,1,100000001,510000000099,
0.471405,,Segment,1,15,Image 1,6,1,100000001,510000000101,
1.50206,,Segment,1,14,Image 1,5,1,100000001,510000000150,
0.792353,,Segment,1,13,Image 1,4,1,100000001,510000000178,
0.903664,,Segment,1,12,Image 1,4,1,100000001,510000000194,
0.62361,,Segment,1,11,Image 1,3,1,100000001,510000000205,
0.433013,,Segment,1,10,Image 1,3,1,100000001,510000000208,
4.15207,,Segment,1,8,Image 1,3,1,100000001,510000000219,
1.37437,,Segment,1,7,Image 1,3,1,100000001,510000000224,
1.19896,,Segment,1,6,Image 1,3,1,100000001,510000000231,
1.22474,,Segment,1,3,Image 1,1,1,100000001,510000000236,
0.642824,,Segment,1,2,Image 1,1,1,100000001,510000000246,
0.8,,Segment,1,1,Image 1,1,1,100000001,510000000250,
2.01646,,Segment,1,0,Image 1,1,1,100000001,510000000264,
0.771389,,Segment,1,16,Image 1,6,1,100000001,510000000285,
0.866025,,Segment,1,17,Image 1,7,1,100000001,510000000288,
0.433013,,Segment,1,15,Image 1,5,1,100000001,510000000291,
0.979796,,Segment,1,8,Image 1,7,1,100000003,510000000315,
1.0198,,Segment,1,7,Image 1,6,1,100000003,510000000319,
0.927025,,Segment,1,6,Image 1,5,1,100000003,510000000326,
0.471405,,Segment,1,5,Image 1,4,1,100000003,510000000328,
0.687184,,Segment,1,4,Image 1,4,1,100000003,510000000333,
0.471405,,Segment,1,3,Image 1,4,1,100000003,510000000335,
0.955769,,Segment,1,2,Image 1,3,1,100000003,510000000381,
0.609175,,Segment,1,1,Image 1,2,1,100000003,510000000420,
0.745356,,Segment,1,0,Image 1,1,1,100000003,510000000425,
0.687184,,Segment,1,10,Image 1,6,1,100000003,510000000462,
1.74356,,Segment,1,9,Image 1,6,1,100000003,510000000466,
