
Segment Center Intensity Max Ch=2 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
74,,Segment,2,17,Image 1,8,1,100000001,510000000094,
106,,Segment,2,16,Image 1,7,1,100000001,510000000099,
99,,Segment,2,15,Image 1,6,1,100000001,510000000101,
162,,Segment,2,14,Image 1,5,1,100000001,510000000150,
151,,Segment,2,13,Image 1,4,1,100000001,510000000178,
111,,Segment,2,12,Image 1,4,1,100000001,510000000194,
141,,Segment,2,11,Image 1,3,1,100000001,510000000205,
141,,Segment,2,10,Image 1,3,1,100000001,510000000208,
176,,Segment,2,8,Image 1,3,1,100000001,510000000219,
176,,Segment,2,7,Image 1,3,1,100000001,510000000224,
149,,Segment,2,6,Image 1,3,1,100000001,510000000231,
147,,Segment,2,3,Image 1,1,1,100000001,510000000236,
176,,Segment,2,2,Image 1,1,1,100000001,510000000246,
153,,Segment,2,1,Image 1,1,1,100000001,510000000250,
157,,Segment,2,0,Image 1,1,1,100000001,510000000264,
99,,Segment,2,16,Image 1,6,1,100000001,510000000285,
55,,Segment,2,17,Image 1,7,1,100000001,510000000288,
67,,Segment,2,15,Image 1,5,1,100000001,510000000291,
78,,Segment,2,8,Image 1,7,1,100000003,510000000315,
49,,Segment,2,7,Image 1,6,1,100000003,510000000319,
73,,Segment,2,6,Image 1,5,1,100000003,510000000326,
60,,Segment,2,5,Image 1,4,1,100000003,510000000328,
74,,Segment,2,4,Image 1,4,1,100000003,510000000333,
72,,Segment,2,3,Image 1,4,1,100000003,510000000335,
83,,Segment,2,2,Image 1,3,1,100000003,510000000381,
92,,Segment,2,1,Image 1,2,1,100000003,510000000420,
92,,Segment,2,0,Image 1,1,1,100000003,510000000425,
114,,Segment,2,10,Image 1,6,1,100000003,510000000462,
57,,Segment,2,9,Image 1,6,1,100000003,510000000466,
57,,Segment,2,10,Image 1,7,1,100000003,510000000469,
72,,Segment,2,4,Image 1,5,1,100000003,510000000486,
47,,Segment,2,9,Image 1,7,1,100000003,510000000488,
46,,Segment,2,7,Image 1,5,1,100000003,510000000490,
41,,Segment,2,5,Image 1,5,1,100000003,510000000492,
72,,Segment,2,5,Image 1,2,1,100000003,510000000505,
44,,Segment,2,4,Image 1,2,1,100000003,510000000546,
56,,Segment,2,3,Image 1,2,1,100000003,510000000551,
79,,Segment,2,2,Image 1,2,1,100000003,510000000560,
60,,Segment,2,6,Image 1,4,1,100000003,510000000562,
54,,Segment,2,5,Image 1,3,1,100000003,510000000570,
64,,Segment,2,3,Image 1,3,1,100000003,510000000572,
56,,Segment,2,3,Image 1,3,1,100000003,510000000589,
81,,Segment,2,4,Image 1,3,1,100000003,510000000592,
200,,Segment,2,13,Image 1,5,1,100000002,510000000611,
158,,Segment,2,12,Image 1,4,1,100000002,510000000644,
100,,Segment,2,11,Image 1,4,1,100000002,510000000654,
101,,Segment,2,10,Image 1,4,1,100000002,510000000664,
105,,Segment,2,9,Image 1,4,1,100000002,510000000666,
115,,Segment,2,8,Image 1,3,1,100000002,510000000677,
